species,individual_id,date,displacement_km,dt_hours,current_disp_km,alignment,residual_fraction
blue marlin,MAKNIG_2022_01-PTT_233567,2022-08-02 00:00:00+00:00,14.003615552830416,14.564166666666667,16.427904953397682,-0.7029228674370943,2.0063214152220517
blue marlin,MAKNIG_2022_01-PTT_233567,2022-08-03 00:00:00+00:00,22.13512935644998,14.71,12.778468243411949,-0.9890517061045027,1.5732598886606268
blue marlin,MAKNIG_2022_01-PTT_233567,2022-08-04 00:00:00+00:00,21.960643828127633,14.564166666666667,17.33127543242974,-0.8990967376147359,1.7440880300709076
blue marlin,MAKNIG_2022_01-PTT_233567,2022-08-05 00:00:00+00:00,27.59215212060427,14.605833333333333,13.889333604104333,-0.9969023164576548,1.5023165789292439
blue marlin,MAKNIG_2022_01-PTT_233567,2022-08-06 00:00:00+00:00,8.234666795198294,4.016666666666667,3.6345163257379927,-0.9862753881762069,1.4371395272274365
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-05-31 00:00:00+00:00,9.194513673231075,16.7,9.440501769640848,0.8515786085997377,0.5527091906623909
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-01 00:00:00+00:00,8.343355504217703,15.216666666666667,13.44877561163112,0.984929239118645,0.6502704867487731
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-02 00:00:00+00:00,14.985452684440597,17.116666666666667,12.41150095067023,-0.9942197103813392,1.8255586207864727
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-03 00:00:00+00:00,8.98397861244659,14.666666666666666,19.787090767710144,0.9979827301635799,1.206072376217402
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-04 00:00:00+00:00,13.313643285851056,17.416666666666668,27.89072197221865,0.990262350743025,1.1132876614803953
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-05 00:00:00+00:00,17.628854505772672,16.65,42.681659520372214,-0.9989080257579744,3.4201835084944356
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-06 00:00:00+00:00,3.081349742886883,17.5,24.52104384238159,-0.9706158124259947,8.931537737537226
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-07 00:00:00+00:00,12.617748761985341,15.666666666666666,24.79304804512749,0.9988870158885226,0.9671128783004642
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-08 00:00:00+00:00,11.868912653864198,16.533333333333335,22.67730199612009,-0.9436334911707942,2.8733117173822444
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-09 00:00:00+00:00,20.331363016774144,15.783333333333333,31.470669405072464,-0.9710928673292661,2.53021552112008
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-10 00:00:00+00:00,6.444212271668814,16.95,22.297510396892026,-0.2656706031147134,3.8483183114480366
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-11 00:00:00+00:00,17.636942994357025,15.6,23.536443606772544,0.9534400951208156,0.48587752014464997
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-12 00:00:00+00:00,5.620302555278373,13.683333333333334,32.28263110504706,-0.9750634526215187,6.722501739823552
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-13 00:00:00+00:00,4.203075723414304,2.566666666666667,7.671102313467081,0.9942112213274586,0.8377429405951029
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-14 00:00:00+00:00,8.076705506576562,10.383333333333333,31.108642351061544,-0.9991789966053732,4.850846945604419
bottlenose dolphin,TURTRU_2022_01-PTT_232336,2022-06-15 00:00:00+00:00,11.173821310053231,11.866666666666667,39.56945044531198,0.9705613349072477,2.581906666174102
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-05-31 00:00:00+00:00,11.819334448661577,17.183333333333334,9.713729864770174,0.9959656600052647,0.19589276985890894
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-01 00:00:00+00:00,7.348376229834049,16.916666666666668,14.951267520049932,0.8109335232259106,1.356317148085654
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-02 00:00:00+00:00,4.336853347926187,17.05,12.36316014852546,-0.8571638692765495,3.743396429731169
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-03 00:00:00+00:00,8.015362716537933,16.716666666666665,22.552786409105995,-0.5531613439857014,3.468361279007053
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-04 00:00:00+00:00,8.992395706905244,17.566666666666666,28.130929147099,-0.9952115427483073,4.124303805714501
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-05 00:00:00+00:00,4.833364596074314,17.75,45.501468858054466,0.7710843423788718,8.665944200780642
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-06 00:00:00+00:00,9.977663031360246,17.783333333333335,24.91805121887729,-0.8849720611263915,3.4143048199845856
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-07 00:00:00+00:00,8.70696701945484,16.25,25.71619345106309,0.7784834187271222,2.263731990660781
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-08 00:00:00+00:00,0.9456799763143138,16.383333333333333,22.47156034494561,-0.9734955622058881,24.736000440395586
bottlenose dolphin,TURTRU_2022_02-PTT_197369,2022-06-09 00:00:00+00:00,14.52135381174931,4.016666666666667,8.00890319601105,-0.540098732264588,1.37835903744081
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-02 00:00:00+00:00,19.108526672019366,17.633333333333333,12.786142167292212,-0.947923562575975,1.6481060328940313
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-03 00:00:00+00:00,13.744265309864543,17.2,23.204860991223715,-0.9973299722959723,2.686569298381646
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-04 00:00:00+00:00,17.153430301348642,18.483333333333334,29.598861882478932,0.9997757979181907,0.7259342197722785
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-05 00:00:00+00:00,13.162168533378017,16.7,42.809832672085044,-0.9169002901895301,4.1882173217914715
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-06 00:00:00+00:00,16.132377430416085,17.866666666666667,25.034818094317203,-0.6836889390119291,2.3515536556981633
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-07 00:00:00+00:00,8.469073969236662,18.05,28.564756417950075,-0.8472969983196099,4.25332477783873
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-08 00:00:00+00:00,21.549000856784676,16.55,22.700162179583916,-0.8840229400086342,1.992938139826544
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-09 00:00:00+00:00,15.255816012196371,16.4,32.70025205342271,-0.999933429877192,3.1433099764175094
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-10 00:00:00+00:00,7.9432437130174485,17.6,23.152577167274313,-0.2982714022020683,3.351688021163281
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-11 00:00:00+00:00,5.332083997298042,17.8,26.85568565388149,-0.700323694756492,5.78095220417165
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-12 00:00:00+00:00,0.8431038808547021,17.183333333333334,40.540064152623046,0.9999920386714529,47.08312490537887
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-13 00:00:00+00:00,17.589282840746762,17.466666666666665,52.20334561372403,0.9059123342354302,2.104699818075105
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-14 00:00:00+00:00,20.474570362322122,18.233333333333334,54.627375171848044,-0.414435612455677,3.2138689024214284
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-15 00:00:00+00:00,8.714520461600582,16.983333333333334,56.630997196310254,0.9642063188787514,5.540367622289354
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-16 00:00:00+00:00,10.20035646848307,16.9,53.02453822091429,0.9962694766298785,4.20257311571392
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-17 00:00:00+00:00,18.82560746210296,18.0,52.408025472501826,-0.8452725976795478,3.668169007542866
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-18 00:00:00+00:00,12.939897976744222,17.35,39.19537445529051,0.8603036148690684,2.2276406732640046
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-19 00:00:00+00:00,15.607790731414434,17.266666666666666,42.05495749066871,-0.5670130108989984,3.363711081879679
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-20 00:00:00+00:00,1.0249156975058926,15.116666666666667,41.169728107530666,0.029218794044822288,40.15040664731779
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-21 00:00:00+00:00,5.939942097894406,13.083333333333334,37.563428515054376,0.8951489070057351,5.446827891447269
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-22 00:00:00+00:00,12.867228554153584,17.533333333333335,14.932311086962526,0.5333405256393666,1.0530032832324405
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-23 00:00:00+00:00,1.8878011703116422,17.9,19.2117007124296,-0.9864544509006675,11.164002195817389
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-24 00:00:00+00:00,3.3041149445094113,16.433333333333334,20.32531321547592,-0.13634813225484765,6.365163173512791
bottlenose dolphin,TURTRU_2022_03-PTT_232340,2022-06-25 00:00:00+00:00,9.667101029559785,10.933333333333334,13.516167836808183,0.9732304656619926,0.4830424036359316
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-02 00:00:00+00:00,10.656397011753468,3.35,2.4291253077747967,-0.6488553837858522,1.1609286166196011
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-03 00:00:00+00:00,20.717629119443714,17.283333333333335,23.317287643312977,0.984076191664112,0.22710032258211313
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-04 00:00:00+00:00,16.053081172223735,17.666666666666668,28.291067263685903,-0.993535589099045,2.7581497487971918
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-05 00:00:00+00:00,8.078162348234756,17.633333333333333,45.202398170724535,0.35460534827097395,5.323631670226904
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-06 00:00:00+00:00,16.568900160843143,17.816666666666666,24.964757969053252,-0.9657538002045646,2.4860288411102966
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-07 00:00:00+00:00,15.492864703810477,16.5,26.11182719646406,-0.9576373705128929,2.658616557043453
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-08 00:00:00+00:00,13.877482037347201,16.5,22.631581629192425,-0.9905150368989973,2.6248582526559887
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-09 00:00:00+00:00,2.9030275328167723,16.716666666666665,33.33165935933229,0.2560144521730679,11.266821824217637
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-10 00:00:00+00:00,2.8856975692633045,16.566666666666666,21.793240250256318,-0.2601341791859899,7.871416099774143
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-11 00:00:00+00:00,10.970443910981404,15.616666666666667,23.5615893798567,-0.9578203513048654,3.1186734555378277
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-12 00:00:00+00:00,18.041737815295946,17.133333333333333,40.42210082337196,-0.9917951068896979,3.234695439373298
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-13 00:00:00+00:00,3.8713166842981654,16.2,48.41760680967535,-0.9942112213274585,13.500763875308264
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-14 00:00:00+00:00,2.456103315341525,16.8,50.33308425340295,0.9976769673830596,19.49431880692799
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-15 00:00:00+00:00,6.553471965555749,16.966666666666665,56.5754221254601,-0.8817851752193755,9.52583302653889
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-16 00:00:00+00:00,12.705553080180938,15.866666666666667,49.78240669261381,0.8591956022716011,3.1012342777570234
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-17 00:00:00+00:00,11.170250613796833,15.916666666666666,46.34228178355485,-0.9948895160859981,5.144395663151054
bottlenose dolphin,TURTRU_2022_04-PTT_208876,2022-06-18 00:00:00+00:00,6.5865157712643185,3.966666666666667,8.961094255868533,0.9941157867522334,0.38200657631266277
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-03 00:00:00+00:00,1.5524957631216458,17.216666666666665,23.22734632164157,-0.9978112294450149,15.958437271459527
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-04 00:00:00+00:00,7.25285577514711,17.616666666666667,28.21099820539245,0.7706392294369312,3.183205970769962
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-05 00:00:00+00:00,10.059015749300292,17.7,45.373295706341636,-0.9647377937932735,5.481482690306113
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-06 00:00:00+00:00,3.961340672218303,17.416666666666668,24.404276966941676,-0.6346611021124609,6.8388436996554285
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-07 00:00:00+00:00,3.552767076998411,16.3,25.795320200143284,0.6850113468725835,6.615660208873807
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-08 00:00:00+00:00,7.468174574433343,15.733333333333333,21.58001318985621,-0.9064679153132231,3.8193869684179447
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-09 00:00:00+00:00,14.971597245690472,16.666666666666668,33.231963468925514,-0.9523094986648228,3.186522528211809
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-10 00:00:00+00:00,17.672984514256104,17.033333333333335,22.407134341812835,0.8494669782057609,0.6734050975163044
bottlenose dolphin,TURTRU_2022_05-PTT_208879,2022-06-11 00:00:00+00:00,7.0352687324555685,16.55,24.96975267256959,-0.9655126820036397,4.522120311083625
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-05 00:00:00+00:00,33.35718949255341,23.913888888888888,61.30237017198605,-0.9773227455216099,2.8231141847805827
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-06 00:00:00+00:00,66.2282049743945,23.916666666666668,49.57178469671836,-0.9817827021179921,1.7408788846111092
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-07 00:00:00+00:00,31.869773571964338,23.75111111111111,32.5393052232819,0.7313787528730681,0.7408904624521244
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-08 00:00:00+00:00,47.2987638801361,23.92388888888889,32.814269350098094,0.7742232683352201,0.6380047296347703
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-09 00:00:00+00:00,55.76167109394256,23.916666666666668,47.687867577908115,0.9373946438622557,0.3578223186425743
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-10 00:00:00+00:00,47.56927657286429,23.91638888888889,31.46170677912171,-0.6663041173656373,1.5228025997863268
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-11 00:00:00+00:00,27.18771025899988,23.934722222222224,47.66143820252337,0.9147157783731402,0.9305239885633123
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-12 00:00:00+00:00,19.132815773006474,23.91722222222222,20.59096521690335,0.9949104817625728,0.12965519568086237
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-13 00:00:00+00:00,48.11884644531278,23.916666666666668,71.48072610276144,-0.12042317413372414,1.887954006558812
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-16 00:00:00+00:00,96.85688383712115,23.91722222222222,75.04140022842147,0.34647575832198424,1.031201176587088
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-17 00:00:00+00:00,87.00669557134135,23.916944444444443,41.518334309779554,-0.9640226499215703,1.4655458211144738
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-18 00:00:00+00:00,122.30853941554237,23.915,58.138433572585335,-0.864427141439308,1.430942589831252
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-19 00:00:00+00:00,141.52289774477714,23.91611111111111,63.523326704693694,0.9484915579246853,0.5918674713919319
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-22 00:00:00+00:00,55.960784987069324,23.91777777777778,20.369640586689187,-0.7563640137634569,1.2973268476837556
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-23 00:00:00+00:00,56.73580423238262,23.916944444444443,25.66956305153478,0.8863611161133601,0.6345675429774021
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-24 00:00:00+00:00,68.13526415412505,23.91583333333333,29.57992717905393,-0.7970369553800353,1.3712488497866995
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-25 00:00:00+00:00,67.287339387666,23.904166666666665,29.551164207228865,0.9654642144810138,0.5872854086771255
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-26 00:00:00+00:00,67.4966233156526,23.916944444444443,50.08443290067388,-0.8623842760964325,1.6823736018314752
great frigatebird,GRFR_2022_01-eobs_9829,2022-06-27 00:00:00+00:00,32.63645388322976,23.829722222222223,54.215425251943444,0.9502943582331331,0.7762339830195761
