event_id,station_lat,lon,start_date,end_date,peak_date,intensity,duration_d,event_type,environmental_source,in_season
uwi33_131,33,-119.5,2020-12-31 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,66.17298676428553,1,upwelling_pulse,Bakun UWI 33N,False
uwi33_132,33,-119.5,2021-02-27 00:00:00+00:00,2021-02-27 00:00:00+00:00,2021-02-27 00:00:00+00:00,52.603548635714105,0,upwelling_pulse,Bakun UWI 33N,False
uwi33_133,33,-119.5,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,2022-02-16 00:00:00+00:00,52.896385453571256,1,upwelling_pulse,Bakun UWI 33N,False
uwi33_134,33,-119.5,2022-03-10 00:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-10 00:00:00+00:00,100.23577367285695,0,upwelling_pulse,Bakun UWI 33N,False
uwi33_135,33,-119.5,2023-03-01 00:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-02 00:00:00+00:00,42.48464547392839,1,upwelling_pulse,Bakun UWI 33N,False
uwi33_136,33,-119.5,2023-03-24 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,84.25956210714268,2,upwelling_pulse,Bakun UWI 33N,False
uwi33_137,33,-119.5,2024-10-28 00:00:00+00:00,2024-10-29 00:00:00+00:00,2024-10-29 00:00:00+00:00,74.36972871428554,1,upwelling_pulse,Bakun UWI 33N,True
uwi33_138,33,-119.5,2026-02-18 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,59.108526367856946,2,upwelling_pulse,Bakun UWI 33N,False
uwi36_000,36,-121.9,1967-02-14 00:00:00+00:00,1967-02-16 00:00:00+00:00,1967-02-16 00:00:00+00:00,49.00741949464286,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_001,36,-121.9,1967-12-08 00:00:00+00:00,1967-12-08 00:00:00+00:00,1967-12-08 00:00:00+00:00,-11.528040397964292,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_002,36,-121.9,1968-12-02 00:00:00+00:00,1968-12-02 00:00:00+00:00,1968-12-02 00:00:00+00:00,39.81178197142852,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_003,36,-121.9,1969-10-09 00:00:00+00:00,1969-10-11 00:00:00+00:00,1969-10-09 00:00:00+00:00,79.23114268914283,2,upwelling_pulse,Bakun UWI 36N,True
uwi36_004,36,-121.9,1969-10-18 00:00:00+00:00,1969-10-18 00:00:00+00:00,1969-10-18 00:00:00+00:00,27.31566395735711,0,upwelling_pulse,Bakun UWI 36N,True
uwi36_005,36,-121.9,1969-12-26 00:00:00+00:00,1969-12-28 00:00:00+00:00,1969-12-28 00:00:00+00:00,95.46801182607139,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_006,36,-121.9,1970-02-18 00:00:00+00:00,1970-02-18 00:00:00+00:00,1970-02-18 00:00:00+00:00,16.97158272499998,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_007,36,-121.9,1970-03-15 00:00:00+00:00,1970-03-18 00:00:00+00:00,1970-03-18 00:00:00+00:00,129.40013499642856,3,upwelling_pulse,Bakun UWI 36N,False
uwi36_008,36,-121.9,1970-09-12 00:00:00+00:00,1970-09-16 00:00:00+00:00,1970-09-16 00:00:00+00:00,113.94175007142857,4,upwelling_pulse,Bakun UWI 36N,True
uwi36_009,36,-121.9,1971-01-02 00:00:00+00:00,1971-01-03 00:00:00+00:00,1971-01-03 00:00:00+00:00,79.62343793214286,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_010,36,-121.9,1971-11-14 00:00:00+00:00,1971-11-16 00:00:00+00:00,1971-11-16 00:00:00+00:00,15.757839242857132,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_011,36,-121.9,1972-03-18 00:00:00+00:00,1972-03-20 00:00:00+00:00,1972-03-19 00:00:00+00:00,73.193789875,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_012,36,-121.9,1973-11-25 00:00:00+00:00,1973-11-26 00:00:00+00:00,1973-11-25 00:00:00+00:00,68.75314699642855,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_013,36,-121.9,1974-03-08 00:00:00+00:00,1974-03-09 00:00:00+00:00,1974-03-09 00:00:00+00:00,66.85491422964283,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_014,36,-121.9,1974-12-22 00:00:00+00:00,1974-12-23 00:00:00+00:00,1974-12-23 00:00:00+00:00,71.3029164810714,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_015,36,-121.9,1975-11-17 00:00:00+00:00,1975-11-18 00:00:00+00:00,1975-11-18 00:00:00+00:00,58.36873963535714,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_016,36,-121.9,1977-11-06 00:00:00+00:00,1977-11-07 00:00:00+00:00,1977-11-07 00:00:00+00:00,65.3788789642857,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_017,36,-121.9,1981-04-27 00:00:00+00:00,1981-05-17 00:00:00+00:00,1981-05-08 00:00:00+00:00,261.0927101428571,20,upwelling_pulse,Bakun UWI 36N,True
uwi36_018,36,-121.9,1982-01-29 00:00:00+00:00,1982-01-30 00:00:00+00:00,1982-01-30 00:00:00+00:00,36.609835587499894,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_019,36,-121.9,1982-11-30 00:00:00+00:00,1982-12-02 00:00:00+00:00,1982-12-02 00:00:00+00:00,54.827578271428465,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_020,36,-121.9,1982-12-23 00:00:00+00:00,1982-12-24 00:00:00+00:00,1982-12-24 00:00:00+00:00,36.352134178571326,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_021,36,-121.9,1984-10-14 00:00:00+00:00,1984-10-17 00:00:00+00:00,1984-10-17 00:00:00+00:00,108.87479524285705,3,upwelling_pulse,Bakun UWI 36N,True
uwi36_022,36,-121.9,1985-05-19 00:00:00+00:00,1985-05-27 00:00:00+00:00,1985-05-25 00:00:00+00:00,126.25221553571417,8,upwelling_pulse,Bakun UWI 36N,True
uwi36_023,36,-121.9,1985-10-08 00:00:00+00:00,1985-10-09 00:00:00+00:00,1985-10-09 00:00:00+00:00,47.64796079071417,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_024,36,-121.9,1986-03-17 00:00:00+00:00,1986-03-18 00:00:00+00:00,1986-03-18 00:00:00+00:00,43.617055396428476,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_025,36,-121.9,1986-10-31 00:00:00+00:00,1986-11-01 00:00:00+00:00,1986-11-01 00:00:00+00:00,48.88724120357132,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_026,36,-121.9,1987-03-15 00:00:00+00:00,1987-03-19 00:00:00+00:00,1987-03-19 00:00:00+00:00,85.14341920357131,4,upwelling_pulse,Bakun UWI 36N,False
uwi36_027,36,-121.9,1987-03-24 00:00:00+00:00,1987-03-28 00:00:00+00:00,1987-03-28 00:00:00+00:00,97.54531138571417,4,upwelling_pulse,Bakun UWI 36N,False
uwi36_028,36,-121.9,1987-12-23 00:00:00+00:00,1987-12-25 00:00:00+00:00,1987-12-24 00:00:00+00:00,97.66889577857134,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_029,36,-121.9,1988-01-18 00:00:00+00:00,1988-01-19 00:00:00+00:00,1988-01-19 00:00:00+00:00,109.34918904999988,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_030,36,-121.9,1988-04-30 00:00:00+00:00,1988-05-05 00:00:00+00:00,1988-05-05 00:00:00+00:00,158.5972405449999,5,upwelling_pulse,Bakun UWI 36N,True
uwi36_031,36,-121.9,1988-12-07 00:00:00+00:00,1988-12-08 00:00:00+00:00,1988-12-08 00:00:00+00:00,30.84187085714274,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_032,36,-121.9,1989-01-11 00:00:00+00:00,1989-01-11 00:00:00+00:00,1989-01-11 00:00:00+00:00,63.3214402785713,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_033,36,-121.9,1989-01-24 00:00:00+00:00,1989-01-25 00:00:00+00:00,1989-01-25 00:00:00+00:00,47.52969168214273,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_034,36,-121.9,1990-01-02 00:00:00+00:00,1990-01-03 00:00:00+00:00,1990-01-03 00:00:00+00:00,107.38057010714273,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_035,36,-121.9,1990-06-04 00:00:00+00:00,1990-06-15 00:00:00+00:00,1990-06-14 00:00:00+00:00,189.97126792857128,11,upwelling_pulse,Bakun UWI 36N,True
uwi36_036,36,-121.9,1991-12-08 00:00:00+00:00,1991-12-08 00:00:00+00:00,1991-12-08 00:00:00+00:00,54.01306716071414,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_037,36,-121.9,1991-12-19 00:00:00+00:00,1991-12-20 00:00:00+00:00,1991-12-20 00:00:00+00:00,19.104216505356998,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_038,36,-121.9,1992-04-18 00:00:00+00:00,1992-04-23 00:00:00+00:00,1992-04-23 00:00:00+00:00,186.2873816071427,5,upwelling_pulse,Bakun UWI 36N,True
uwi36_039,36,-121.9,1992-05-08 00:00:00+00:00,1992-05-10 00:00:00+00:00,1992-05-10 00:00:00+00:00,116.68728258928557,2,upwelling_pulse,Bakun UWI 36N,True
uwi36_040,36,-121.9,1992-11-28 00:00:00+00:00,1992-11-28 00:00:00+00:00,1992-11-28 00:00:00+00:00,22.66141594999986,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_041,36,-121.9,1993-03-26 00:00:00+00:00,1993-03-27 00:00:00+00:00,1993-03-26 00:00:00+00:00,86.61569520357129,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_042,36,-121.9,1993-11-30 00:00:00+00:00,1993-12-02 00:00:00+00:00,1993-12-02 00:00:00+00:00,11.234986464285582,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_043,36,-121.9,1994-02-08 00:00:00+00:00,1994-02-09 00:00:00+00:00,1994-02-09 00:00:00+00:00,4.588133017857007,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_044,36,-121.9,1994-03-11 00:00:00+00:00,1994-03-12 00:00:00+00:00,1994-03-12 00:00:00+00:00,68.9621116038213,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_045,36,-121.9,1994-12-25 00:00:00+00:00,1994-12-26 00:00:00+00:00,1994-12-26 00:00:00+00:00,48.84541857142842,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_046,36,-121.9,1996-01-17 00:00:00+00:00,1996-01-17 00:00:00+00:00,1996-01-17 00:00:00+00:00,27.333239158928432,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_047,36,-121.9,1996-04-25 00:00:00+00:00,1996-05-13 00:00:00+00:00,1996-05-01 00:00:00+00:00,191.50955649999986,18,upwelling_pulse,Bakun UWI 36N,True
uwi36_048,36,-121.9,1996-10-14 00:00:00+00:00,1996-10-17 00:00:00+00:00,1996-10-17 00:00:00+00:00,124.48170244285699,3,upwelling_pulse,Bakun UWI 36N,True
uwi36_049,36,-121.9,1996-12-14 00:00:00+00:00,1996-12-14 00:00:00+00:00,1996-12-14 00:00:00+00:00,-8.212614058333495,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_050,36,-121.9,1997-12-18 00:00:00+00:00,1997-12-19 00:00:00+00:00,1997-12-19 00:00:00+00:00,13.190443999999886,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_051,36,-121.9,1998-03-26 00:00:00+00:00,1998-03-30 00:00:00+00:00,1998-03-30 00:00:00+00:00,125.89321387142847,4,upwelling_pulse,Bakun UWI 36N,False
uwi36_052,36,-121.9,1998-09-09 00:00:00+00:00,1998-09-11 00:00:00+00:00,1998-09-11 00:00:00+00:00,89.71084560714276,2,upwelling_pulse,Bakun UWI 36N,True
uwi36_053,36,-121.9,1998-10-09 00:00:00+00:00,1998-10-11 00:00:00+00:00,1998-10-09 00:00:00+00:00,97.47685351428561,2,upwelling_pulse,Bakun UWI 36N,True
uwi36_054,36,-121.9,1998-11-28 00:00:00+00:00,1998-11-28 00:00:00+00:00,1998-11-28 00:00:00+00:00,49.244895996428475,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_055,36,-121.9,1998-12-14 00:00:00+00:00,1998-12-15 00:00:00+00:00,1998-12-15 00:00:00+00:00,57.79220013857134,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_056,36,-121.9,1999-02-01 00:00:00+00:00,1999-02-02 00:00:00+00:00,1999-02-01 00:00:00+00:00,69.15999816428562,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_057,36,-121.9,1999-02-10 00:00:00+00:00,1999-02-10 00:00:00+00:00,1999-02-10 00:00:00+00:00,52.72878472499992,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_058,36,-121.9,1999-03-26 00:00:00+00:00,1999-04-03 00:00:00+00:00,1999-04-01 00:00:00+00:00,286.60999264285704,8,upwelling_pulse,Bakun UWI 36N,False
uwi36_059,36,-121.9,1999-11-21 00:00:00+00:00,1999-11-23 00:00:00+00:00,1999-11-23 00:00:00+00:00,61.20865486785703,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_060,36,-121.9,2000-03-12 00:00:00+00:00,2000-03-21 00:00:00+00:00,2000-03-21 00:00:00+00:00,293.09255857142847,9,upwelling_pulse,Bakun UWI 36N,False
uwi36_061,36,-121.9,2000-05-25 00:00:00+00:00,2000-06-01 00:00:00+00:00,2000-05-31 00:00:00+00:00,325.1435974999999,7,upwelling_pulse,Bakun UWI 36N,True
uwi36_062,36,-121.9,2001-01-09 00:00:00+00:00,2001-01-09 00:00:00+00:00,2001-01-09 00:00:00+00:00,-9.181511742142956,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_063,36,-121.9,2001-02-06 00:00:00+00:00,2001-02-08 00:00:00+00:00,2001-02-08 00:00:00+00:00,187.21383721428563,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_064,36,-121.9,2001-03-26 00:00:00+00:00,2001-03-30 00:00:00+00:00,2001-03-30 00:00:00+00:00,184.92339457499992,4,upwelling_pulse,Bakun UWI 36N,False
uwi36_065,36,-121.9,2001-12-04 00:00:00+00:00,2001-12-04 00:00:00+00:00,2001-12-04 00:00:00+00:00,-21.059039966666766,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_066,36,-121.9,2002-02-23 00:00:00+00:00,2002-02-24 00:00:00+00:00,2002-02-24 00:00:00+00:00,61.34350892857133,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_067,36,-121.9,2002-03-08 00:00:00+00:00,2002-03-08 00:00:00+00:00,2002-03-08 00:00:00+00:00,57.508414782142765,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_068,36,-121.9,2002-04-26 00:00:00+00:00,2002-04-28 00:00:00+00:00,2002-04-28 00:00:00+00:00,109.24421693928561,2,upwelling_pulse,Bakun UWI 36N,True
uwi36_069,36,-121.9,2003-03-17 00:00:00+00:00,2003-03-19 00:00:00+00:00,2003-03-19 00:00:00+00:00,9.643234874999925,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_070,36,-121.9,2003-04-18 00:00:00+00:00,2003-04-23 00:00:00+00:00,2003-04-23 00:00:00+00:00,106.49992626071422,5,upwelling_pulse,Bakun UWI 36N,True
uwi36_071,36,-121.9,2003-10-30 00:00:00+00:00,2003-10-30 00:00:00+00:00,2003-10-30 00:00:00+00:00,23.400570753571344,0,upwelling_pulse,Bakun UWI 36N,True
uwi36_072,36,-121.9,2003-12-26 00:00:00+00:00,2003-12-26 00:00:00+00:00,2003-12-26 00:00:00+00:00,-50.4766812750001,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_073,36,-121.9,2004-04-22 00:00:00+00:00,2004-04-22 00:00:00+00:00,2004-04-22 00:00:00+00:00,46.02488848928564,0,upwelling_pulse,Bakun UWI 36N,True
uwi36_074,36,-121.9,2004-10-31 00:00:00+00:00,2004-11-01 00:00:00+00:00,2004-11-01 00:00:00+00:00,45.163330483571336,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_075,36,-121.9,2005-02-05 00:00:00+00:00,2005-02-07 00:00:00+00:00,2005-02-07 00:00:00+00:00,84.92747704642849,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_076,36,-121.9,2005-12-03 00:00:00+00:00,2005-12-04 00:00:00+00:00,2005-12-03 00:00:00+00:00,58.952458487499925,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_077,36,-121.9,2006-03-18 00:00:00+00:00,2006-03-19 00:00:00+00:00,2006-03-19 00:00:00+00:00,56.330874035714196,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_078,36,-121.9,2006-03-26 00:00:00+00:00,2006-03-26 00:00:00+00:00,2006-03-26 00:00:00+00:00,46.27010461096419,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_079,36,-121.9,2006-12-22 00:00:00+00:00,2006-12-23 00:00:00+00:00,2006-12-22 00:00:00+00:00,64.68349277142848,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_080,36,-121.9,2007-10-20 00:00:00+00:00,2007-10-21 00:00:00+00:00,2007-10-21 00:00:00+00:00,100.02028671428559,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_081,36,-121.9,2007-12-21 00:00:00+00:00,2007-12-22 00:00:00+00:00,2007-12-22 00:00:00+00:00,26.447559182142736,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_082,36,-121.9,2008-08-31 00:00:00+00:00,2008-09-01 00:00:00+00:00,2008-09-01 00:00:00+00:00,88.2515746017856,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_083,36,-121.9,2009-01-09 00:00:00+00:00,2009-01-09 00:00:00+00:00,2009-01-09 00:00:00+00:00,76.17726907142847,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_084,36,-121.9,2009-04-11 00:00:00+00:00,2009-04-18 00:00:00+00:00,2009-04-17 00:00:00+00:00,288.0646389642856,7,upwelling_pulse,Bakun UWI 36N,True
uwi36_085,36,-121.9,2009-05-20 00:00:00+00:00,2009-05-27 00:00:00+00:00,2009-05-20 00:00:00+00:00,115.56093078571419,7,upwelling_pulse,Bakun UWI 36N,True
uwi36_086,36,-121.9,2009-10-27 00:00:00+00:00,2009-10-29 00:00:00+00:00,2009-10-29 00:00:00+00:00,137.18432091428562,2,upwelling_pulse,Bakun UWI 36N,True
uwi36_087,36,-121.9,2009-11-28 00:00:00+00:00,2009-11-28 00:00:00+00:00,2009-11-28 00:00:00+00:00,84.1899817642856,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_088,36,-121.9,2009-12-22 00:00:00+00:00,2009-12-23 00:00:00+00:00,2009-12-23 00:00:00+00:00,46.89175254964276,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_089,36,-121.9,2010-03-08 00:00:00+00:00,2010-03-10 00:00:00+00:00,2010-03-10 00:00:00+00:00,90.1622457357142,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_090,36,-121.9,2011-03-07 00:00:00+00:00,2011-03-07 00:00:00+00:00,2011-03-07 00:00:00+00:00,9.935586599999903,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_091,36,-121.9,2011-03-29 00:00:00+00:00,2011-03-30 00:00:00+00:00,2011-03-30 00:00:00+00:00,18.536132971428476,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_092,36,-121.9,2011-04-12 00:00:00+00:00,2011-04-13 00:00:00+00:00,2011-04-12 00:00:00+00:00,95.4918351607142,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_093,36,-121.9,2011-11-29 00:00:00+00:00,2011-12-02 00:00:00+00:00,2011-12-02 00:00:00+00:00,140.53612679964274,3,upwelling_pulse,Bakun UWI 36N,False
uwi36_094,36,-121.9,2012-03-18 00:00:00+00:00,2012-03-18 00:00:00+00:00,2012-03-18 00:00:00+00:00,28.423438303571324,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_095,36,-121.9,2012-04-14 00:00:00+00:00,2012-04-20 00:00:00+00:00,2012-04-20 00:00:00+00:00,118.77152874999989,6,upwelling_pulse,Bakun UWI 36N,True
uwi36_096,36,-121.9,2013-10-08 00:00:00+00:00,2013-10-09 00:00:00+00:00,2013-10-09 00:00:00+00:00,104.35040657499988,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_097,36,-121.9,2013-11-03 00:00:00+00:00,2013-11-04 00:00:00+00:00,2013-11-03 00:00:00+00:00,75.2665961749999,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_098,36,-121.9,2013-12-03 00:00:00+00:00,2013-12-04 00:00:00+00:00,2013-12-04 00:00:00+00:00,37.54507047142846,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_099,36,-121.9,2013-12-19 00:00:00+00:00,2013-12-20 00:00:00+00:00,2013-12-20 00:00:00+00:00,65.1305149535713,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_100,36,-121.9,2014-07-24 00:00:00+00:00,2014-07-28 00:00:00+00:00,2014-07-28 00:00:00+00:00,95.83666103571417,4,upwelling_pulse,Bakun UWI 36N,True
uwi36_101,36,-121.9,2015-12-14 00:00:00+00:00,2015-12-15 00:00:00+00:00,2015-12-15 00:00:00+00:00,55.67353689047608,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_102,36,-121.9,2016-03-08 00:00:00+00:00,2016-03-08 00:00:00+00:00,2016-03-08 00:00:00+00:00,-2.917003042857256,0,upwelling_pulse,Bakun UWI 36N,False
uwi36_103,36,-121.9,2019-03-12 00:00:00+00:00,2019-03-13 00:00:00+00:00,2019-03-13 00:00:00+00:00,68.52458984642847,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_104,36,-121.9,2019-04-09 00:00:00+00:00,2019-04-15 00:00:00+00:00,2019-04-15 00:00:00+00:00,191.83984642857132,6,upwelling_pulse,Bakun UWI 36N,True
uwi36_105,36,-121.9,2019-10-09 00:00:00+00:00,2019-10-10 00:00:00+00:00,2019-10-10 00:00:00+00:00,85.79167274999989,1,upwelling_pulse,Bakun UWI 36N,True
uwi36_106,36,-121.9,2019-11-25 00:00:00+00:00,2019-11-26 00:00:00+00:00,2019-11-26 00:00:00+00:00,101.51309282499987,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_107,36,-121.9,2020-11-06 00:00:00+00:00,2020-11-08 00:00:00+00:00,2020-11-08 00:00:00+00:00,86.94205967857133,2,upwelling_pulse,Bakun UWI 36N,False
uwi36_108,36,-121.9,2021-01-25 00:00:00+00:00,2021-01-26 00:00:00+00:00,2021-01-26 00:00:00+00:00,54.942278992857034,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_109,36,-121.9,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,2022-02-16 00:00:00+00:00,61.142724364285606,1,upwelling_pulse,Bakun UWI 36N,False
uwi36_110,36,-121.9,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,21.986525268928464,0,upwelling_pulse,Bakun UWI 36N,False
uwi39_000,39,-125.0,1967-11-19 00:00:00+00:00,1967-11-19 00:00:00+00:00,1967-11-19 00:00:00+00:00,-28.82870904285715,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_001,39,-125.0,1967-12-12 00:00:00+00:00,1967-12-14 00:00:00+00:00,1967-12-14 00:00:00+00:00,57.94409967642857,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_002,39,-125.0,1968-01-25 00:00:00+00:00,1968-01-26 00:00:00+00:00,1968-01-26 00:00:00+00:00,100.96052447157142,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_003,39,-125.0,1969-03-04 00:00:00+00:00,1969-03-07 00:00:00+00:00,1969-03-07 00:00:00+00:00,98.75829107142856,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_004,39,-125.0,1971-01-02 00:00:00+00:00,1971-01-03 00:00:00+00:00,1971-01-03 00:00:00+00:00,39.1087528892857,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_005,39,-125.0,1971-04-15 00:00:00+00:00,1971-04-21 00:00:00+00:00,1971-04-21 00:00:00+00:00,163.37909864285714,6,upwelling_pulse,Bakun UWI 39N,True
uwi39_006,39,-125.0,1972-06-12 00:00:00+00:00,1972-07-02 00:00:00+00:00,1972-06-18 00:00:00+00:00,322.86139249999997,20,upwelling_pulse,Bakun UWI 39N,True
uwi39_007,39,-125.0,1974-04-28 00:00:00+00:00,1974-05-17 00:00:00+00:00,1974-05-14 00:00:00+00:00,284.3556428214286,19,upwelling_pulse,Bakun UWI 39N,True
uwi39_008,39,-125.0,1974-10-20 00:00:00+00:00,1974-10-22 00:00:00+00:00,1974-10-22 00:00:00+00:00,105.3748660875,2,upwelling_pulse,Bakun UWI 39N,True
uwi39_009,39,-125.0,1977-01-03 00:00:00+00:00,1977-01-05 00:00:00+00:00,1977-01-05 00:00:00+00:00,38.03269346071432,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_010,39,-125.0,1978-02-10 00:00:00+00:00,1978-02-11 00:00:00+00:00,1978-02-11 00:00:00+00:00,-213.2839350892857,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_011,39,-125.0,1979-01-25 00:00:00+00:00,1979-01-29 00:00:00+00:00,1979-01-29 00:00:00+00:00,144.9313469107143,4,upwelling_pulse,Bakun UWI 39N,False
uwi39_012,39,-125.0,1979-07-12 00:00:00+00:00,1979-07-16 00:00:00+00:00,1979-07-16 00:00:00+00:00,244.34555406428575,4,upwelling_pulse,Bakun UWI 39N,True
uwi39_013,39,-125.0,1980-04-21 00:00:00+00:00,1980-04-23 00:00:00+00:00,1980-04-23 00:00:00+00:00,112.62150055749999,2,upwelling_pulse,Bakun UWI 39N,True
uwi39_014,39,-125.0,1980-06-27 00:00:00+00:00,1980-07-02 00:00:00+00:00,1980-07-02 00:00:00+00:00,188.8326028571428,5,upwelling_pulse,Bakun UWI 39N,True
uwi39_015,39,-125.0,1981-11-04 00:00:00+00:00,1981-11-05 00:00:00+00:00,1981-11-05 00:00:00+00:00,47.03919582499997,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_016,39,-125.0,1982-04-29 00:00:00+00:00,1982-04-30 00:00:00+00:00,1982-04-30 00:00:00+00:00,78.76590740714285,1,upwelling_pulse,Bakun UWI 39N,True
uwi39_017,39,-125.0,1982-11-30 00:00:00+00:00,1982-12-01 00:00:00+00:00,1982-12-01 00:00:00+00:00,-3.261178610714304,1,upwelling_pulse,Bakun UWI 39N,False
uwi39_018,39,-125.0,1982-12-23 00:00:00+00:00,1982-12-23 00:00:00+00:00,1982-12-23 00:00:00+00:00,-48.68158386785716,0,upwelling_pulse,Bakun UWI 39N,False
uwi39_019,39,-125.0,1986-04-10 00:00:00+00:00,1986-04-13 00:00:00+00:00,1986-04-11 00:00:00+00:00,108.55259857964282,3,upwelling_pulse,Bakun UWI 39N,True
uwi39_020,39,-125.0,1986-06-08 00:00:00+00:00,1986-06-10 00:00:00+00:00,1986-06-10 00:00:00+00:00,118.00126173571427,2,upwelling_pulse,Bakun UWI 39N,True
uwi39_021,39,-125.0,1987-12-17 00:00:00+00:00,1987-12-19 00:00:00+00:00,1987-12-18 00:00:00+00:00,80.28784236785711,2,upwelling_pulse,Bakun UWI 39N,False
uwi39_022,39,-125.0,1988-12-25 00:00:00+00:00,1988-12-28 00:00:00+00:00,1988-12-28 00:00:00+00:00,74.90554059642854,3,upwelling_pulse,Bakun UWI 39N,False
uwi39_023,39,-125.0,1990-02-12 00:00:00+00:00,1990-02-15 00:00:00+00:00,1990-02-15 00:00:00+00:00,110.34506084999997,3,upwelling_pulse,Bakun UWI 39N,False
