eventID,time,lat,lon,depth_min,depth_max,gear,krill_m3,zoop_m3,n_taxa,date,cruise,bird_km2,krillbird_km2,effort_km2,mammal_km,whale_km
1104,2009-09-15 19:51:35+00:00,38.0477,-123.5148,119.16,186.62,Tucker Net,0.9505999999999999,0.9901000000000001,4,2009-09-15 00:00:00+00:00,24,20.601866666666666,16.833329999999997,,0.6111,0.666675
1105,2009-09-15 19:51:35+00:00,38.0477,-123.5148,3.27,208.03,Tucker Net,27.093199999999996,27.0932,2,2009-09-15 00:00:00+00:00,24,20.601866666666666,16.833329999999997,,0.6111,0.666675
1106,2009-09-18 17:44:56+00:00,37.7216,-123.157,0.0,97.36,Tucker Net,0.40269999999999995,0.4118,5,2009-09-18 00:00:00+00:00,24,212.08335,42.22223333333333,,1.16665,1.0
1107,2009-09-18 17:44:56+00:00,37.7216,-123.157,96.65,209.63,Tucker Net,1.6862000000000001,1.6862,2,2009-09-18 00:00:00+00:00,24,212.08335,42.22223333333333,,1.16665,1.0
1108,2009-09-18 17:44:56+00:00,37.7216,-123.157,2.16,220.14,Tucker Net,16.7864,16.7864,2,2009-09-18 00:00:00+00:00,24,212.08335,42.22223333333333,,1.16665,1.0
1212,2010-05-17 18:48:00+00:00,38.0461,-123.563,1.0,63.0,Hoop Net,8.0329,89.875,34,2010-05-17 00:00:00+00:00,25,10.2778,9.722233333333334,,0.73332,0.3333
1213,2010-05-17 20:30:00+00:00,38.0488,-123.4677,1.0,71.0,Hoop Net,16.7753,50.887,30,2010-05-17 00:00:00+00:00,25,14.607852941176468,16.785714285714285,,0.7777444444444443,0.3333
1214,2010-05-17 21:01:00+00:00,38.0474,-123.5152,1.0,32.0,Hoop Net,29.6038,100.48400000000001,25,2010-05-17 00:00:00+00:00,25,17.261914285714287,17.820515384615383,,0.5925666666666668,0.3333
1215,2010-05-18 14:47:00+00:00,38.0568,-123.183,1.0,68.0,Hoop Net,3.4160000000000004,51.2151,35,2010-05-18 00:00:00+00:00,25,1.6667,,,,
1216,2010-05-18 15:46:00+00:00,38.0541,-123.2778,1.0,64.0,Hoop Net,8.779899999999998,65.0082,40,2010-05-18 00:00:00+00:00,25,2.7778000000000005,3.3333,,,
1217,2010-05-18 16:42:00+00:00,38.0515,-123.3726,1.0,42.0,Hoop Net,15.7925,88.1129,39,2010-05-18 00:00:00+00:00,25,18.33334,22.083325000000002,,0.44439999999999996,0.3333
1218,2010-05-19 14:57:00+00:00,37.8925,-123.095,1.0,57.08,Hoop Net,1.6084,67.2013,32,2010-05-19 00:00:00+00:00,25,87.0,87.0,,0.9999499999999999,
1219,2010-05-19 16:10:00+00:00,37.8899,-123.19,1.0,44.0,Hoop Net,2.1979,15.5944,28,2010-05-19 00:00:00+00:00,25,56.33334,55.66666,,0.9999499999999999,
1220,2010-05-19 17:08:00+00:00,37.8873,-123.2849,1.0,43.0,Hoop Net,7.0702,27.1396,27,2010-05-19 00:00:00+00:00,25,18.333374999999997,14.58335,,1.3333,
1221,2010-05-19 18:05:00+00:00,37.8846,-123.3801,1.0,52.0,Hoop Net,45.67510000000001,203.1256,27,2010-05-19 00:00:00+00:00,25,9.58335,6.666675,,1.3333,
1223,2010-05-19 19:34:00+00:00,37.8833,-123.4276,1.0,48.0,Hoop Net,20.408599999999996,62.3927,27,2010-05-19 00:00:00+00:00,25,6.6667000000000005,3.3334,,,
1227,2010-05-30 16:08:00+00:00,37.7221,-123.233,1.0,47.0,Hoop Net,10.707799999999999,17.6893,29,2010-05-30 00:00:00+00:00,26,19.1667,18.33335,,,
1228,2010-05-30 17:27:00+00:00,37.7246,-123.1378,1.0,31.21,Hoop Net,57.2662,77.4166,29,2010-05-30 00:00:00+00:00,26,19.1667,18.33335,,,
1229,2010-05-30 19:36:00+00:00,37.727,-123.0429,1.0,12.66,Hoop Net,39.0226,64.7616,23,2010-05-30 00:00:00+00:00,26,59.4445,54.44446666666666,,,
1230,2010-05-30 20:30:00+00:00,37.7307,-122.8954,1.0,24.0,Hoop Net,28.078400000000002,73.3921,28,2010-05-30 00:00:00+00:00,26,41.94446666666666,40.833349999999996,,,
1231,2010-05-19 20:24:00+00:00,37.8833,-123.4106,0.01,180.95,Tucker Net,1.5042999999999997,1.5687,3,2010-05-19 00:00:00+00:00,25,7.222233333333333,3.3333333333333335,,1.3333,
1232,2010-05-19 20:24:00+00:00,37.8833,-123.4106,182.62,205.54,Tucker Net,7.544499999999999,7.5445,3,2010-05-19 00:00:00+00:00,25,7.222233333333333,3.3333333333333335,,1.3333,
1233,2010-05-19 20:24:00+00:00,37.8833,-123.4106,2.25,206.18,Tucker Net,4.8074,4.9302,7,2010-05-19 00:00:00+00:00,25,7.222233333333333,3.3333333333333335,,1.3333,
1234,2010-05-30 17:57:00+00:00,37.7253,-123.1591,0.46,129.52,Tucker Net,5.918600000000001,6.0041,6,2010-05-30 00:00:00+00:00,26,19.1667,18.33335,,,
1235,2010-06-27 16:04:00+00:00,37.7221,-123.233,1.0,61.0,Hoop Net,26.276799999999998,104.2467,24,2010-06-27 00:00:00+00:00,27,3.8888999999999996,2.7778000000000005,,,
1236,2010-06-27 16:54:00+00:00,37.7246,-123.1378,1.0,50.39,Hoop Net,0.0209,150.64010000000002,23,2010-06-27 00:00:00+00:00,27,9.0,8.0,,,
1237,2010-06-27 18:55:00+00:00,37.7234,-123.1853,1.0,42.0,Hoop Net,3.1008,236.4476,25,2010-06-27 00:00:00+00:00,27,5.833324999999999,5.0,,,
1238,2010-06-27 19:56:00+00:00,37.727,-123.0429,1.0,20.0,Hoop Net,0.0,144.6848,23,2010-06-27 00:00:00+00:00,27,12.333359999999999,8.00002,,,
1239,2010-06-27 20:54:00+00:00,37.7307,-122.8954,1.0,29.0,Hoop Net,0.16449999999999998,695.0273,23,2010-06-27 00:00:00+00:00,27,35.00001666666667,30.83335,,0.3333,0.3333
1240,2010-06-28 15:14:00+00:00,37.8925,-123.095,1.0,59.22,Hoop Net,0.055,37.0088,28,2010-06-28 00:00:00+00:00,27,45.27778333333333,45.27778333333333,,0.66665,
1241,2010-06-28 16:15:00+00:00,37.8899,-123.19,1.0,44.0,Hoop Net,0.1985,11.4865,30,2010-06-28 00:00:00+00:00,27,17.857157142857144,17.857157142857144,,0.4444333333333333,0.6667
1242,2010-06-28 17:16:00+00:00,37.8873,-123.2849,1.0,56.0,Hoop Net,20.4608,41.587,24,2010-06-28 00:00:00+00:00,27,25.000025,25.000025,,1.0,1.6667
1243,2010-06-28 18:17:00+00:00,37.8846,-123.3801,1.0,47.69,Hoop Net,2.0303,7.0143,25,2010-06-28 00:00:00+00:00,27,32.222233333333335,32.222233333333335,,1.0,1.0
1246,2010-07-22 15:17:00+00:00,37.8925,-123.095,1.0,41.73,Hoop Net,7.9412,676.6034999999999,18,2010-07-22 00:00:00+00:00,28,129.1667,129.1667,,3.0,3.0
1247,2010-07-22 16:02:00+00:00,37.8899,-123.19,1.0,45.0,Hoop Net,0.4807,584.9250000000001,22,2010-07-22 00:00:00+00:00,28,62.66669999999999,62.00001999999999,,2.5999799999999995,2.46666
1248,2010-07-22 17:11:00+00:00,37.8873,-123.2849,1.0,46.0,Hoop Net,0.11549999999999999,104.5522,24,2010-07-22 00:00:00+00:00,28,18.333366666666667,17.22223333333333,,2.41665,2.25
1249,2010-07-22 18:09:00+00:00,37.8846,-123.3801,1.0,45.41,Hoop Net,0.1944,107.0592,31,2010-07-22 00:00:00+00:00,28,10.8334,5.833399999999999,,4.666666666666667,1.8888999999999998
1250,2010-07-22 19:06:00+00:00,37.882,-123.475,1.0,52.0,Hoop Net,33.571000000000005,51.795500000000004,31,2010-07-22 00:00:00+00:00,28,18.333399999999997,8.3334,,5.83335,1.6667
1251,2010-07-22 19:45:00+00:00,37.8833,-123.4276,1.0,52.0,Hoop Net,0.0543,21.0811,25,2010-07-22 00:00:00+00:00,28,18.333399999999997,8.3334,,5.83335,1.6667
1252,2010-07-23 15:30:00+00:00,38.0568,-123.183,1.0,60.0,Hoop Net,0.007,14.0785,25,2010-07-23 00:00:00+00:00,28,60.000025,23.33335,,1.49995,0.3333
1253,2010-07-23 16:25:00+00:00,38.0541,-123.2778,1.0,59.0,Hoop Net,2.1060000000000003,57.2142,24,2010-07-23 00:00:00+00:00,28,55.740766666666666,38.3333375,,2.037,1.1666333333333332
1254,2010-07-23 17:19:00+00:00,38.0515,-123.3726,1.0,68.0,Hoop Net,6.47,32.2061,24,2010-07-23 00:00:00+00:00,28,32.22223809523809,22.500012499999997,,1.929805263157895,0.9999916666666667
1255,2010-07-23 18:12:00+00:00,38.0488,-123.4677,1.0,36.0,Hoop Net,111.4909,127.6799,28,2010-07-23 00:00:00+00:00,28,39.861125,19.16668125,,1.8030136363636367,0.8999899999999998
1256,2010-07-23 19:14:00+00:00,38.0461,-123.563,1.0,45.0,Hoop Net,30.3416,78.4457,16,2010-07-23 00:00:00+00:00,28,39.44446666666666,11.666683333333333,,2.407411111111111,0.916675
1257,2010-07-23 19:50:00+00:00,38.0474,-123.5152,1.0,56.0,Hoop Net,65.8584,96.7298,23,2010-07-23 00:00:00+00:00,28,31.66668235294118,14.000019999999997,,1.921564705882353,0.7777833333333333
1258,2010-07-26 15:29:00+00:00,37.7221,-123.233,1.0,58.0,Hoop Net,17.9961,57.0394,23,2010-07-26 00:00:00+00:00,28,42.77779999999999,41.6667,,2.1111,1.4444333333333332
1259,2010-07-26 16:24:00+00:00,37.7246,-123.1378,1.0,47.0,Hoop Net,0.4801,45.2853,28,2010-07-26 00:00:00+00:00,28,51.0,48.66668,,1.86668,1.40002
1260,2010-07-26 17:03:00+00:00,37.7234,-123.1853,1.0,38.0,Hoop Net,0.038099999999999995,6.8388,21,2010-07-26 00:00:00+00:00,28,45.0,44.166675,,1.9999999999999998,1.416675
1261,2010-07-26 18:57:00+00:00,37.727,-123.0429,1.0,30.7,Hoop Net,0.1771,95.6158,27,2010-07-26 00:00:00+00:00,28,293.00002,291.00002,,1.6666800000000002,1.500025
1262,2010-07-26 19:58:00+00:00,37.7307,-122.8954,1.0,40.41,Hoop Net,1.0381,49.7457,25,2010-07-26 00:00:00+00:00,28,229.16668333333334,228.8889,,0.9333200000000001,0.749975
1263,2010-07-27 16:38:00+00:00,37.3459,-122.8945,1.0,45.0,Hoop Net,1.0562,69.9556,39,2010-07-27 00:00:00+00:00,28,47.916675,46.666675,,1.33335,0.83335
1264,2010-07-27 17:20:00+00:00,37.3447,-122.942,1.0,49.0,Hoop Net,163.8193,846.5279,35,2010-07-27 00:00:00+00:00,28,47.222199999999994,46.11109999999999,,1.6667,0.6667
1265,2010-07-27 18:20:00+00:00,37.347,-122.8473,1.0,52.0,Hoop Net,1.1905999999999999,46.1089,26,2010-07-27 00:00:00+00:00,28,46.66668,45.66668,,1.1111,0.6666666666666666
1266,2010-07-27 19:15:00+00:00,37.3492,-122.7528,1.0,58.0,Hoop Net,9.317300000000001,65.7521,30,2010-07-27 00:00:00+00:00,28,71.6667,69.72224999999999,,0.6666333333333333,0.66665
1267,2010-07-27 20:25:00+00:00,37.3525,-122.6061,1.0,46.5,Hoop Net,14.898900000000001,176.783,31,2010-07-27 00:00:00+00:00,28,141.11111666666667,126.11111666666666,,1.0,0.5
1268,2010-07-22 20:24:00+00:00,37.8844,-123.415,1.15,129.43,Tucker Net,0.7423,0.7525000000000001,4,2010-07-22 00:00:00+00:00,28,10.8334,5.833399999999999,,4.666666666666667,1.8888999999999998
1269,2010-07-22 20:24:00+00:00,37.8844,-123.415,130.97,186.65,Tucker Net,5.7067,5.7067,1,2010-07-22 00:00:00+00:00,28,10.8334,5.833399999999999,,4.666666666666667,1.8888999999999998
1270,2010-07-22 20:24:00+00:00,37.8844,-123.415,3.17,203.85,Tucker Net,11.3666,11.3666,3,2010-07-22 00:00:00+00:00,28,10.8334,5.833399999999999,,4.666666666666667,1.8888999999999998
1271,2010-07-23 20:17:00+00:00,38.0479,-123.5151,0.16,240.46,Tucker Net,1.2761,1.3815,5,2010-07-23 00:00:00+00:00,28,31.66668235294118,14.000019999999997,,1.921564705882353,0.7777833333333333
1272,2010-07-23 20:17:00+00:00,38.0479,-123.5151,241.68,255.63,Tucker Net,12.9973,12.9973,2,2010-07-23 00:00:00+00:00,28,31.66668235294118,14.000019999999997,,1.921564705882353,0.7777833333333333
1273,2010-07-23 20:17:00+00:00,38.0479,-123.5151,1.02,250.27,Tucker Net,12.1031,12.1031,2,2010-07-23 00:00:00+00:00,28,31.66668235294118,14.000019999999997,,1.921564705882353,0.7777833333333333
1274,2010-07-26 17:32:00+00:00,37.7244,-123.1603,1.44,88.44,Tucker Net,5.482100000000002,5.4821,3,2010-07-26 00:00:00+00:00,28,45.0,44.166675,,1.9999999999999998,1.416675
1275,2010-07-26 17:32:00+00:00,37.7244,-123.1603,90.2,157.01,Tucker Net,17.276300000000003,17.2763,2,2010-07-26 00:00:00+00:00,28,45.0,44.166675,,1.9999999999999998,1.416675
1276,2010-07-26 17:32:00+00:00,37.7244,-123.1603,4.45,174.96,Tucker Net,14.1679,14.167900000000001,2,2010-07-26 00:00:00+00:00,28,45.0,44.166675,,1.9999999999999998,1.416675
1277,2010-07-27 15:38:00+00:00,37.3472,-122.8624,0.02,130.05,Tucker Net,1.7436,1.8336999999999999,5,2010-07-27 00:00:00+00:00,28,47.916675,46.666675,,1.33335,0.83335
1278,2010-07-27 15:38:00+00:00,37.3472,-122.8624,125.73,171.34,Tucker Net,11.624300000000002,11.6243,3,2010-07-27 00:00:00+00:00,28,47.916675,46.666675,,1.33335,0.83335
1279,2010-07-27 15:38:00+00:00,37.3472,-122.8624,0.81,172.58,Tucker Net,2.9544,2.9928,4,2010-07-27 00:00:00+00:00,28,47.916675,46.666675,,1.33335,0.83335
1280,2010-07-28 17:40:00+00:00,37.6172,-123.0393,0.01,95.77,Tucker Net,4.0634999999999994,4.4626,5,2010-07-28 00:00:00+00:00,28,183.33339999999998,183.33339999999998,,3.6667,3.0
1281,2010-07-28 17:40:00+00:00,37.6172,-123.0393,98.67,183.32,Tucker Net,2.795,2.795,1,2010-07-28 00:00:00+00:00,28,183.33339999999998,183.33339999999998,,3.6667,3.0
1282,2010-07-28 17:40:00+00:00,37.6172,-123.0393,1.23,183.65,Tucker Net,4.0907,4.0907,4,2010-07-28 00:00:00+00:00,28,183.33339999999998,183.33339999999998,,3.6667,3.0
1283,2010-06-27 17:44:00+00:00,37.72,-123.1311,2.57,172.35,Tucker Net,1.4949999999999999,1.508,2,2010-06-27 00:00:00+00:00,27,9.0,8.0,,,
1284,2010-06-27 17:44:00+00:00,37.72,-123.1311,161.88,194.19,Tucker Net,2.3555,2.3555,2,2010-06-27 00:00:00+00:00,27,9.0,8.0,,,
1285,2010-09-15 15:28:00+00:00,38.0568,-123.183,1.0,42.0,Hoop Net,6.2919,297.2764,24,2010-09-15 00:00:00+00:00,29,17.500025,17.500025,,,
1286,2010-09-15 16:31:00+00:00,38.0541,-123.2778,1.0,43.0,Hoop Net,8.4276,393.3203,21,2010-09-15 00:00:00+00:00,29,14.603185714285715,14.127,,0.3333,0.3333
1287,2010-09-15 17:30:00+00:00,38.0515,-123.3726,1.0,52.0,Hoop Net,3.5296,223.6207,22,2010-09-15 00:00:00+00:00,29,10.793685714285713,8.65082857142857,,1.4,1.5
1288,2010-09-15 18:24:00+00:00,38.0488,-123.4677,1.0,51.17,Hoop Net,2.5281000000000002,188.49149999999997,17,2010-09-15 00:00:00+00:00,29,8.750049999999998,8.333374999999998,,3.5,2.3333500000000003
1289,2010-09-15 19:30:00+00:00,38.0461,-123.563,1.0,56.0,Hoop Net,1.7734,89.4483,28,2010-09-15 00:00:00+00:00,29,1.6667,1.6667,,6.0,2.3333500000000003
1290,2010-09-15 20:14:00+00:00,38.0474,-123.5152,1.0,60.0,Hoop Net,20.7088,149.052,33,2010-09-15 00:00:00+00:00,29,15.000049999999998,15.000049999999998,,4.5555666666666665,2.3333500000000003
1291,2010-09-16 16:12:00+00:00,37.882,-123.475,1.0,42.26,Hoop Net,13.3505,188.1774,37,2010-09-16 00:00:00+00:00,29,5.0,1.6667,,1.83335,
1292,2010-09-16 16:53:00+00:00,37.8833,-123.4276,1.0,38.03,Hoop Net,85.8733,294.8657,30,2010-09-16 00:00:00+00:00,29,5.0,1.6667,,3.4444666666666666,
1293,2010-09-16 18:59:00+00:00,37.8846,-123.3801,1.0,51.26,Hoop Net,5.069999999999999,52.5062,27,2010-09-16 00:00:00+00:00,29,5.416675,3.3333666666666666,,3.4444666666666666,
1294,2010-09-16 19:55:00+00:00,37.8873,-123.2849,1.0,62.0,Hoop Net,5.4716000000000005,128.883,36,2010-09-16 00:00:00+00:00,29,76.6667,106.6667,,6.6667,
1295,2010-09-16 20:50:00+00:00,37.8899,-123.19,1.0,41.0,Hoop Net,21.9462,222.788,32,2010-09-16 00:00:00+00:00,29,102.22226666666666,97.7778,,,
1296,2010-09-16 21:46:00+00:00,37.8925,-123.095,1.0,43.41,Hoop Net,70.9267,472.9343,38,2010-09-16 00:00:00+00:00,29,80.0,80.0,,,
1297,2010-09-17 14:55:00+00:00,37.7343,-122.748,1.0,41.0,Hoop Net,7.1148,692.1281,31,2010-09-17 00:00:00+00:00,29,25.0,25.0,,,
1298,2010-09-17 16:00:00+00:00,37.7307,-122.8954,1.0,49.96,Hoop Net,43.1474,563.4341,26,2010-09-17 00:00:00+00:00,29,58.518533333333345,54.81483333333333,,,
1299,2010-09-17 17:07:00+00:00,37.727,-123.0429,1.0,37.0,Hoop Net,50.1766,564.1239,32,2010-09-17 00:00:00+00:00,29,137.03706666666668,130.46298333333334,,1.5,1.5
1300,2010-09-17 17:58:00+00:00,37.7246,-123.1378,1.0,56.0,Hoop Net,17.1495,216.67749999999998,28,2010-09-17 00:00:00+00:00,29,73.33337499999999,65.83335,,1.7778,1.2222333333333333
1301,2010-09-17 19:00:00+00:00,37.7221,-123.233,1.0,42.0,Hoop Net,16.811600000000002,471.39,31,2010-09-17 00:00:00+00:00,29,15.83335,9.16665,,1.50005,0.6667
1302,2010-09-17 19:46:00+00:00,37.7234,-123.1853,1.0,42.28,Hoop Net,35.7285,221.8794,35,2010-09-17 00:00:00+00:00,29,28.88893333333333,21.666666666666668,,1.50005,0.6667
1303,2010-09-20 20:34:00+00:00,37.4512,-122.743,1.0,1.0,Hoop Net,58.8495,58.8495,1,2010-09-20 00:00:00+00:00,29,89.33340000000001,61.66668,,1.666666666666667,1.66665
1304,2010-09-21 16:05:00+00:00,37.3459,-122.8945,1.0,50.0,Hoop Net,0.6433,91.7762,30,2010-09-21 00:00:00+00:00,29,82.2223,12.777833333333334,,1.16665,
1305,2010-09-21 16:56:00+00:00,37.3448,-122.942,1.0,45.27,Hoop Net,9.3812,74.1035,51,2010-09-21 00:00:00+00:00,29,5.00005,5.00005,,1.16665,
1306,2010-09-21 18:05:00+00:00,37.347,-122.8473,1.0,51.0,Hoop Net,32.3761,146.8617,37,2010-09-21 00:00:00+00:00,29,179.583375,32.083375000000004,,1.16665,
1307,2010-09-21 19:06:00+00:00,37.3492,-122.7528,1.0,44.0,Hoop Net,7.266299999999999,163.62,24,2010-09-21 00:00:00+00:00,29,150.00002,32.00002,,0.66665,0.3333
1308,2010-09-15 20:50:30+00:00,38.0489,-123.5156,92.88,101.58,Tucker Net,1.2724,1.6753,6,2010-09-15 00:00:00+00:00,29,15.000049999999998,15.000049999999998,,4.5555666666666665,2.3333500000000003
1309,2010-09-15 20:50:30+00:00,38.0489,-123.5156,1.6,105.32,Tucker Net,1.0633,1.1173,5,2010-09-15 00:00:00+00:00,29,15.000049999999998,15.000049999999998,,4.5555666666666665,2.3333500000000003
1310,2010-09-16 17:22:35+00:00,37.8822,-123.4183,0.72,59.47,Tucker Net,1.5868,1.6727,5,2010-09-16 00:00:00+00:00,29,5.0,1.6667,,3.4444666666666666,
1311,2010-09-16 17:22:35+00:00,37.8822,-123.4183,61.53,180.86,Tucker Net,1.7398000000000002,1.7398,2,2010-09-16 00:00:00+00:00,29,5.0,1.6667,,3.4444666666666666,
1312,2010-09-16 17:22:35+00:00,37.8822,-123.4183,3.16,180.85,Tucker Net,8.2163,8.2686,3,2010-09-16 00:00:00+00:00,29,5.0,1.6667,,3.4444666666666666,
1313,2010-09-17 20:35:35+00:00,37.7054,-123.1348,0.79,114.08,Tucker Net,1.5925999999999998,1.7253,6,2010-09-17 00:00:00+00:00,29,73.33337499999999,65.83335,,1.7778,1.2222333333333333
1314,2010-09-17 20:35:35+00:00,37.7054,-123.1348,107.53,201.2,Tucker Net,4.1377,4.1377,3,2010-09-17 00:00:00+00:00,29,73.33337499999999,65.83335,,1.7778,1.2222333333333333
1315,2010-09-17 20:35:35+00:00,37.7054,-123.1348,1.31,218.56,Tucker Net,5.324400000000001,5.3244,3,2010-09-17 00:00:00+00:00,29,73.33337499999999,65.83335,,1.7778,1.2222333333333333
1316,2010-09-19 18:22:35+00:00,37.9652,-123.4399,0.05,113.71,Tucker Net,2.8046,2.8616,4,2010-09-19 00:00:00+00:00,29,5.83335,7.222233333333334,,1.08335,0.83335
1317,2010-09-19 18:22:35+00:00,37.9652,-123.4399,108.33,206.35,Tucker Net,0.6169999999999998,0.617,3,2010-09-19 00:00:00+00:00,29,5.83335,7.222233333333334,,1.08335,0.83335
1318,2010-09-19 18:22:35+00:00,37.9652,-123.4399,1.31,215.27,Tucker Net,0.3907999999999999,0.4002,4,2010-09-19 00:00:00+00:00,29,5.83335,7.222233333333334,,1.08335,0.83335
1330,2011-05-26 17:55:00+00:00,37.7221,-123.233,1.0,69.0,Hoop Net,208.32029999999997,468.7694,29,2011-05-26 00:00:00+00:00,30,29.166666666666668,28.611100000000004,,1.666666666666667,
1331,2011-05-26 19:12:00+00:00,37.7246,-123.1378,1.0,35.0,Hoop Net,68.3562,190.2124,29,2011-05-26 00:00:00+00:00,30,73.57141428571428,73.3333142857143,,1.666666666666667,
1332,2011-05-26 20:35:00+00:00,37.7234,-123.1853,1.0,54.0,Hoop Net,78.04389999999998,294.2538,25,2011-05-26 00:00:00+00:00,30,49.166650000000004,48.88886666666667,,1.666666666666667,
1333,2011-05-26 21:42:00+00:00,37.727,-123.0429,1.0,15.0,Hoop Net,93.4054,1109.653,21,2011-05-26 00:00:00+00:00,30,35.500009999999996,33.833330000000004,,0.3333,
1334,2011-05-26 23:00:00+00:00,37.7307,-122.8954,1.0,29.0,Hoop Net,1.5912000000000002,78.87950000000001,30,2011-05-26 00:00:00+00:00,30,52.777788888888885,51.666666666666664,,0.3333,
1335,2011-05-27 18:20:00+00:00,37.882,-123.475,1.0,37.0,Hoop Net,215.9217,485.4774,13,2011-05-27 00:00:00+00:00,30,16.66665,16.66665,,2.66665,1.6667
1336,2011-05-27 19:43:00+00:00,37.8846,-123.3801,1.0,62.51,Hoop Net,39.8412,143.2375,25,2011-05-27 00:00:00+00:00,30,15.41665,15.41665,,2.249975,1.6667
1337,2011-05-27 21:44:00+00:00,37.8833,-123.4276,1.0,50.0,Hoop Net,97.44030000000001,428.3171,19,2011-05-27 00:00:00+00:00,30,13.888866666666667,13.888866666666667,,2.5555333333333334,1.6667
1338,2011-05-27 22:46:00+00:00,37.8873,-123.2849,1.0,55.0,Hoop Net,3.4562,201.31,24,2011-05-27 00:00:00+00:00,30,18.57144285714286,18.33334285714286,,2.7777666666666665,1.1667
1339,2011-05-27 23:42:00+00:00,37.8899,-123.19,1.0,55.0,Hoop Net,0.223,80.3008,37,2011-05-27 00:00:00+00:00,30,58.05555000000001,57.50000000000001,,,
1340,2011-05-26 19:43:00+00:00,37.7224,-123.1517,0.16,131.3,Tucker Net,11.574499999999997,11.6142,4,2011-05-26 00:00:00+00:00,30,73.57141428571428,73.3333142857143,,1.666666666666667,
1341,2011-05-26 19:43:00+00:00,37.7224,-123.1517,133.31,197.3,Tucker Net,1.3927999999999998,1.5016,5,2011-05-26 00:00:00+00:00,30,73.57141428571428,73.3333142857143,,1.666666666666667,
1342,2011-05-26 19:43:00+00:00,37.7224,-123.1517,2.17,186.66,Tucker Net,3.8702999999999994,3.8703,3,2011-05-26 00:00:00+00:00,30,73.57141428571428,73.3333142857143,,1.666666666666667,
1343,2011-05-27 20:28:00+00:00,37.8829,-123.4095,92.32,137.37,Tucker Net,45.431799999999996,45.431799999999996,2,2011-05-27 00:00:00+00:00,30,13.888866666666667,13.888866666666667,,2.5555333333333334,1.6667
1344,2011-05-27 20:28:00+00:00,37.8829,-123.4095,0.47,143.14,Tucker Net,13.1516,13.1516,2,2011-05-27 00:00:00+00:00,30,13.888866666666667,13.888866666666667,,2.5555333333333334,1.6667
1345,2011-07-22 16:50:00+00:00,37.7221,-123.233,1.0,53.0,Hoop Net,94.94010000000002,374.845,19,2011-07-22 00:00:00+00:00,31,17.22223333333333,6.666666666666667,,0.66665,0.6667
1346,2011-07-22 17:45:00+00:00,37.7246,-123.1378,1.0,52.0,Hoop Net,114.3908,336.8613,24,2011-07-22 00:00:00+00:00,31,36.25,28.333325,,1.0,0.6667
1347,2011-07-22 18:23:00+00:00,37.7234,-123.1853,1.0,52.0,Hoop Net,44.4758,204.2437,22,2011-07-22 00:00:00+00:00,31,36.25,28.333325,,1.0,0.6667
1348,2011-07-22 19:30:00+00:00,37.727,-123.0429,1.0,36.0,Hoop Net,16.744999999999997,390.4258,30,2011-07-22 00:00:00+00:00,31,168.0,162.66666,,0.916625,0.49995
1349,2011-07-23 15:55:00+00:00,37.8925,-123.095,1.0,60.0,Hoop Net,12.851500000000001,845.2114,21,2011-07-23 00:00:00+00:00,31,5.0000333333333336,5.0000333333333336,,0.6667,0.6667
1350,2011-07-23 16:53:00+00:00,37.8899,-123.19,1.0,67.0,Hoop Net,16.1468,280.8115,27,2011-07-23 00:00:00+00:00,31,6.666675,6.666675,,0.5555666666666667,0.5
1351,2011-07-23 17:49:00+00:00,37.8873,-123.2849,1.0,50.0,Hoop Net,111.12150000000001,311.5351,22,2011-07-23 00:00:00+00:00,31,8.333325,9.16665,,0.5,0.3333
1352,2011-07-23 18:42:00+00:00,37.8846,-123.3801,1.0,46.0,Hoop Net,13.185699999999999,147.095,20,2011-07-23 00:00:00+00:00,31,20.0,41.6667,,0.66665,0.3333
1353,2011-07-23 19:40:00+00:00,37.882,-123.475,1.0,41.0,Hoop Net,15.5913,143.2063,24,2011-07-23 00:00:00+00:00,31,27.5,41.6667,,1.0,
1354,2011-07-23 20:11:00+00:00,37.8833,-123.4276,1.0,49.0,Hoop Net,169.8159,334.9098,20,2011-07-23 00:00:00+00:00,31,20.0,41.6667,,1.0,
1355,2011-07-24 15:12:00+00:00,38.0568,-123.183,1.0,41.0,Hoop Net,32.821,1144.2182,21,2011-07-24 00:00:00+00:00,31,18.05555,16.388883333333336,,1.19998,0.9999800000000001
1356,2011-07-24 16:07:00+00:00,38.0541,-123.2778,1.0,57.0,Hoop Net,10.129199999999999,151.8508,29,2011-07-24 00:00:00+00:00,31,48.833349999999996,30.66667,,1.249975,0.8749875
1357,2011-07-24 17:04:00+00:00,38.0514,-123.3726,1.0,53.8,Hoop Net,15.2292,445.3239,25,2011-07-24 00:00:00+00:00,31,88.66668,69.33333999999999,,1.1666500000000002,1.03332
1358,2011-07-24 17:54:00+00:00,38.0488,-123.4677,1.0,56.0,Hoop Net,184.1463,724.393,23,2011-07-24 00:00:00+00:00,31,99.58336249999999,80.71428571428571,,5.13332,0.8888666666666666
1359,2011-07-24 18:49:00+00:00,38.0461,-123.563,1.0,62.0,Hoop Net,26.950200000000002,111.6751,20,2011-07-24 00:00:00+00:00,31,220.83335,199.1667,,22.0,
