iso3,asset,year,value
GRC,N11G,2012,20978237000.0
GRC,N117G,2012,2910757000.0
GRC,N11MG,2012,5441960000.0
GRC,N111G,2012,5719276000.0
GRC,N1132G,2012,1494636000.0
GRC,N112G,2012,6597848000.0
GRC,N1131G,2013,1064390000.0000001
GRC,N11G,2013,19589227000.0
GRC,N117G,2013,3047840000.0
GRC,N11MG,2013,5362162000.0
GRC,N111G,2013,3938458000.0
GRC,N1132G,2013,1270534000.0
GRC,N112G,2013,6964492000.0
GRC,N1131G,2014,1563149000.0
GRC,N11G,2014,18963614000.0
GRC,N117G,2014,2915935000.0
GRC,N11MG,2014,7504425000.0
GRC,N111G,2014,1838401000.0
GRC,N1132G,2014,1319525000.0
GRC,N112G,2014,6581721000.0
GRC,N1131G,2015,1716225000.0
GRC,N11G,2015,18994997000.0
GRC,N117G,2015,3206350000.0
GRC,N11MG,2015,7825093000.0
GRC,N111G,2015,1364640000.0
GRC,N1132G,2015,1595352000.0
GRC,N112G,2015,6527138000.0
GRC,N1131G,2016,1545227000.0
GRC,N11G,2016,19437412000.0
GRC,N117G,2016,3246918000.0
GRC,N11MG,2016,6954516000.0
GRC,N111G,2016,1207231000.0
GRC,N1132G,2016,1523968000.0
GRC,N112G,2016,7915902000.0
GRC,N1131G,2017,1895342000.0
GRC,N11G,2017,21081362000.0
GRC,N117G,2017,3541027000.0
GRC,N11MG,2017,8650568000.0
GRC,N111G,2017,1122709000.0
GRC,N1132G,2017,1781938000.0
GRC,N112G,2017,7658965000.0
GRC,N1131G,2018,1884531000.0
GRC,N11G,2018,20165884000.0
GRC,N117G,2018,3610945000.0
GRC,N11MG,2018,8617928000.0
GRC,N111G,2018,1375328000.0
GRC,N1132G,2018,2091792000.0
GRC,N112G,2018,6442112000.0
GRC,N1131G,2019,2017154000.0
GRC,N11G,2019,19723617000.0
GRC,N117G,2019,4048160000.0
GRC,N11MG,2019,8829356000.0
GRC,N111G,2019,1548348000.0
GRC,N1132G,2019,1996977000.0
GRC,N112G,2019,5129526000.0
GRC,N1131G,2020,1460841000.0
GRC,N11G,2020,20122381000.0
GRC,N117G,2020,4454597000.0
GRC,N11MG,2020,8630975000.0
GRC,N111G,2020,1843188000.0
GRC,N1132G,2020,2226425000.0
GRC,N112G,2020,5041298000.0
ESP,N112G,1995,60221000000.0
ESP,N11G,1995,141493000000.0
ESP,N11MG,1995,33815000000.0
ESP,N1131G,1995,9813000000.0
ESP,N117G,1995,10964000000.0
ESP,N1132G,1995,2857000000.0
ESP,N111G,1995,35286000000.0
ESP,N1131G,1996,10148000000.0
ESP,N117G,1996,11419000000.0
ESP,N1132G,1996,3355000000.0
ESP,N11MG,1996,36832000000.0
ESP,N111G,1996,37732000000.0
ESP,N11G,1996,144943000000.0
ESP,N112G,1996,56068000000.0
ESP,N1131G,1997,12285000000.0
ESP,N117G,1997,11857000000.0
ESP,N1132G,1997,3615000000.0
ESP,N11MG,1997,41425000000.0
ESP,N111G,1997,38690000000.0
ESP,N11G,1997,152973000000.0
ESP,N112G,1997,57635000000.0
ESP,N1131G,1998,14359000000.0
ESP,N117G,1998,12768000000.0
ESP,N1132G,1998,4074000000.0
ESP,N11MG,1998,47786000000.0
ESP,N111G,1998,42769000000.0
ESP,N11G,1998,169482000000.0
ESP,N112G,1998,62012000000.0
ESP,N1131G,1999,16886000000.0
ESP,N117G,1999,13892000000.0
ESP,N1132G,1999,4373000000.0
ESP,N11MG,1999,52734000000.0
ESP,N111G,1999,47341000000.0
ESP,N11G,1999,186270000000.0
ESP,N112G,1999,67608000000.0
ESP,N11G,2000,200287000000.0
ESP,N112G,2000,63210000000.0
ESP,N111G,2000,57970000000.0
ESP,N11MG,2000,57070000000.0
ESP,N1131G,2000,19266000000.0
ESP,N117G,2000,14904000000.0
ESP,N1132G,2000,4608000000.0
ESP,N1131G,2001,18807000000.0
ESP,N117G,2001,16285000000.0
ESP,N1132G,2001,4560000000.0
ESP,N11MG,2001,56193000000.0
ESP,N111G,2001,61555000000.0
ESP,N11G,2001,208661000000.0
ESP,N112G,2001,67455000000.0
ESP,N1131G,2002,17964000000.0
ESP,N117G,2002,18123000000.0
ESP,N1132G,2002,4294000000.0
ESP,N11MG,2002,54739000000.0
ESP,N111G,2002,65366000000.0
ESP,N11G,2002,217129000000.0
ESP,N112G,2002,71562000000.0
ESP,N1131G,2003,19528000000.0
ESP,N117G,2003,20873000000.0
ESP,N1132G,2003,4365000000.0
ESP,N11MG,2003,56571000000.0
ESP,N111G,2003,70527000000.0
ESP,N11G,2003,231314000000.0
ESP,N112G,2003,75329000000.0
ESP,N1131G,2004,21097000000.0
ESP,N117G,2004,21556000000.0
ESP,N1132G,2004,4460000000.0
ESP,N11MG,2004,59915000000.0
ESP,N111G,2004,73707000000.0
ESP,N11G,2004,241891000000.0
ESP,N112G,2004,78497000000.0
ESP,N111G,2005,78080000000.0
ESP,N11MG,2005,65037000000.0
ESP,N1131G,2005,23406000000.0
ESP,N117G,2005,22762000000.0
ESP,N1132G,2005,4911000000.0
ESP,N11G,2005,258745000000.0
ESP,N112G,2005,83664000000.0
ESP,N111G,2006,82982000000.0
ESP,N11MG,2006,71041000000.0
ESP,N1131G,2006,25303000000.0
ESP,N117G,2006,25300000000.0
ESP,N1132G,2006,5889000000.0
ESP,N11G,2006,277422000000.0
ESP,N112G,2006,89274000000.0
ESP,N1131G,2007,27066000000.0
ESP,N117G,2007,27450000000.0
ESP,N1132G,2007,7212000000.0
ESP,N11MG,2007,76933000000.0
ESP,N111G,2007,83644000000.0
ESP,N11G,2007,288335000000.0
ESP,N112G,2007,91870000000.0
ESP,N111G,2008,76582000000.0
ESP,N1131G,2008,24256000000.0
ESP,N117G,2008,28963000000.0
ESP,N1132G,2008,7695000000.0
ESP,N11MG,2008,74234000000.0
ESP,N11G,2008,275957000000.0
ESP,N112G,2008,89535000000.0
ESP,N111G,2009,61211000000.0
ESP,N11MG,2009,54814000000.0
ESP,N1131G,2009,14306000000.0
ESP,N117G,2009,28406000000.0
ESP,N1132G,2009,6168000000.0
ESP,N11G,2009,228256000000.0
ESP,N112G,2009,78843000000.0
ESP,N111G,2010,53270000000.0
ESP,N11MG,2010,57278000000.0
ESP,N1131G,2010,15899000000.0
ESP,N117G,2010,31194000000.0
ESP,N1132G,2010,6570000000.0
ESP,N11G,2010,215980000000.0
ESP,N112G,2010,71559000000.0
ESP,N1131G,2011,16322000000.0
ESP,N117G,2011,31789000000.0
ESP,N1132G,2011,5956000000.0
ESP,N11MG,2011,56754000000.0
ESP,N111G,2011,46763000000.0
ESP,N11G,2011,199649000000.0
ESP,N112G,2011,62641000000.0
ESP,N1131G,2012,16117000000.0
ESP,N117G,2012,32909000000.0
ESP,N1132G,2012,5762000000.0
ESP,N11MG,2012,52745000000.0
ESP,N111G,2012,44292000000.0
ESP,N11G,2012,184844000000.0
ESP,N112G,2012,53247000000.0
ESP,N1131G,2013,17096000000.0
ESP,N117G,2013,32736000000.0
ESP,N1132G,2013,6037000000.0
ESP,N11MG,2013,54031000000.0
ESP,N111G,2013,40932000000.0
ESP,N11G,2013,177852000000.0
ESP,N112G,2013,48592000000.0
ESP,N1131G,2014,19042000000.0
ESP,N117G,2014,34093000000.0
ESP,N1132G,2014,6923000000.0
ESP,N11MG,2014,57035000000.0
ESP,N111G,2014,44981000000.0
ESP,N11G,2014,185109000000.0
ESP,N112G,2014,47343000000.0
ESP,N1131G,2015,21319000000.0
ESP,N117G,2015,35913000000.0
ESP,N1132G,2015,7066000000.0
ESP,N11MG,2015,62208000000.0
ESP,N111G,2015,43526000000.0
ESP,N11G,2015,194122000000.0
ESP,N112G,2015,50056000000.0
ESP,N1131G,2016,20129000000.0
ESP,N117G,2016,37790000000.0
ESP,N1132G,2016,7176000000.0
ESP,N11MG,2016,63312000000.0
ESP,N111G,2016,47410000000.0
ESP,N11G,2016,198695000000.0
ESP,N112G,2016,47631000000.0
ESP,N1131G,2017,23737000000.0
ESP,N117G,2017,38870000000.0
ESP,N1132G,2017,7821000000.0
ESP,N11MG,2017,69124000000.0
ESP,N111G,2017,53754000000.0
ESP,N11G,2017,212240000000.0
ESP,N112G,2017,47593000000.0
ESP,N1131G,2018,23966000000.0
ESP,N117G,2018,39305000000.0
ESP,N1132G,2018,9371000000.0
ESP,N11MG,2018,72340000000.0
ESP,N111G,2018,60753000000.0
ESP,N11G,2018,225670000000.0
ESP,N112G,2018,50168000000.0
ESP,N1131G,2019,23482000000.0
ESP,N117G,2019,39555000000.0
ESP,N1132G,2019,9008000000.0
ESP,N11MG,2019,73819000000.0
ESP,N111G,2019,63940000000.0
ESP,N11G,2019,235829000000.0
ESP,N112G,2019,55030000000.0
ESP,N1131G,2020,15742000000.0
ESP,N117G,2020,38487000000.0
ESP,N1132G,2020,8142000000.0
ESP,N11MG,2020,64537000000.0
ESP,N111G,2020,57754000000.0
ESP,N11G,2020,214568000000.0
ESP,N112G,2020,50256000000.0
LTU,N117G,1995,31582000.0
LTU,N112G,1995,1503463000.0
LTU,N11MG,1995,377723000.0
LTU,N1132G,1995,26636000.0
LTU,N1131G,1995,118056000.0
LTU,N111G,1995,376289000.0
LTU,N11G,1995,1993338000.0
LTU,N1131G,1996,154013000.0
LTU,N1132G,1996,51563000.0
LTU,N112G,1996,1538387000.0
LTU,N11MG,1996,575113000.0
LTU,N111G,1996,380523000.0
LTU,N11G,1996,2412976000.0
LTU,N117G,1996,46415000.0
LTU,N1131G,1997,225137000.0
LTU,N1132G,1997,77779000.0
LTU,N112G,1997,1935052000.0
LTU,N11MG,1997,782351000.0
LTU,N111G,1997,337565000.0
LTU,N11G,1997,3031516000.0
LTU,N117G,1997,65602999.99999999
LTU,N1131G,1998,269772000.0
LTU,N1132G,1998,93396000.0
LTU,N112G,1998,2497823000.0
LTU,N11MG,1998,931299000.0
LTU,N111G,1998,315982000.0
LTU,N11G,1998,3673485000.0
LTU,N117G,1998,79673000.0
LTU,N1131G,1999,209514000.0
LTU,N1132G,1999,90751000.0
LTU,N112G,1999,2263050000.0
LTU,N11MG,1999,896994000.0
LTU,N111G,1999,334350000.0
LTU,N11G,1999,3456958000.0
LTU,N117G,1999,81585000.0
LTU,N117G,2000,213324000.0
LTU,N11G,2000,3219768000.0
LTU,N111G,2000,365566000.0
LTU,N11MG,2000,892330000.0
LTU,N112G,2000,1793502000.0
LTU,N1132G,2000,93511000.0
LTU,N1131G,2000,270284000.0
LTU,N1131G,2001,343272000.0
LTU,N1132G,2001,126079000.0
LTU,N11MG,2001,1092236000.0
LTU,N112G,2001,1996192000.0
LTU,N11G,2001,3629722000.0
LTU,N111G,2001,352555000.0
LTU,N117G,2001,192597000.0
LTU,N1131G,2002,322878000.0
LTU,N1132G,2002,158848000.0
LTU,N11MG,2002,1215972000.0
LTU,N112G,2002,2293959000.0
LTU,N11G,2002,4032122000.0
LTU,N111G,2002,316311000.0
LTU,N117G,2002,213869000.0
LTU,N1131G,2003,338716000.0
LTU,N1132G,2003,157131000.0
LTU,N11MG,2003,1307914000.0
LTU,N112G,2003,2775294000.0
LTU,N11G,2003,4599008000.0
LTU,N111G,2003,361831000.0
LTU,N117G,2003,223995000.0
LTU,N1131G,2004,502446000.0
LTU,N1132G,2004,236294000.0
LTU,N11MG,2004,1732366000.0
LTU,N112G,2004,2708771000.0
LTU,N11G,2004,5325795000.0
LTU,N111G,2004,602798000.0
LTU,N117G,2004,248621000.0
LTU,N11G,2005,5936768000.0
LTU,N111G,2005,602668000.0
LTU,N112G,2005,3084717000.0
LTU,N11MG,2005,1941129000.0
LTU,N1131G,2005,531298000.0
LTU,N1132G,2005,266190999.99999997
LTU,N117G,2005,273152000.0
LTU,N11G,2006,7099986000.0
LTU,N111G,2006,730274000.0
LTU,N112G,2006,3769847000.0
LTU,N11MG,2006,2272137000.0
LTU,N1131G,2006,638993000.0
LTU,N1132G,2006,331972000.0
LTU,N117G,2006,317480000.0
LTU,N1131G,2007,1047531000.0
LTU,N1132G,2007,394370000.0
LTU,N11MG,2007,2799415000.0
LTU,N112G,2007,4630054000.0
LTU,N11G,2007,8685725000.0
LTU,N111G,2007,838927000.0
LTU,N117G,2007,430082000.0
LTU,N11G,2008,8338616000.0
LTU,N111G,2008,1042903000.0
LTU,N1131G,2008,826855000.0
LTU,N1132G,2008,358752000.0
LTU,N11MG,2008,2310676000.0
LTU,N112G,2008,4447629000.0
LTU,N117G,2008,583227000.0
LTU,N11G,2009,5094680000.0
LTU,N111G,2009,968124000.0
LTU,N11MG,2009,1158326000.0
LTU,N112G,2009,2471028000.0
LTU,N1131G,2009,184525000.0
LTU,N1132G,2009,286597000.0
LTU,N117G,2009,510368000.0
LTU,N11G,2010,5169843000.0
LTU,N111G,2010,681012000.0
LTU,N11MG,2010,1398245000.0
LTU,N112G,2010,2512634000.0
LTU,N1131G,2010,361873000.0
LTU,N1132G,2010,385042000.0
LTU,N117G,2010,537711000.0
LTU,N1131G,2011,627987000.0
LTU,N1132G,2011,449913000.0
LTU,N11MG,2011,1906549000.0
LTU,N112G,2011,2967571000.0
LTU,N11G,2011,6211398000.0
LTU,N111G,2011,687675000.0
LTU,N117G,2011,593202000.0
LTU,N1131G,2012,639838000.0
LTU,N1132G,2012,458592000.0
LTU,N11MG,2012,1946521000.0
LTU,N112G,2012,2793383000.0
LTU,N11G,2012,6100941000.0
LTU,N111G,2012,703189000.0
LTU,N117G,2012,598153000.0
LTU,N1131G,2013,803053000.0
LTU,N1132G,2013,389515000.0
LTU,N11MG,2013,2186881000.0
LTU,N112G,2013,2991982000.0
LTU,N11G,2013,6607287000.0
LTU,N111G,2013,784223000.0
LTU,N117G,2013,579027000.0
LTU,N1131G,2014,723316000.0
LTU,N1132G,2014,363826000.0
LTU,N11MG,2014,2189053000.0
LTU,N112G,2014,3177578000.0
LTU,N11G,2014,6984746000.0
LTU,N111G,2014,916888000.0
LTU,N117G,2014,638508000.0
LTU,N1131G,2015,761135000.0
LTU,N1132G,2015,402816000.0
LTU,N11MG,2015,2489974000.0
LTU,N112G,2015,3044370000.0
LTU,N11G,2015,7323927000.0
LTU,N111G,2015,1053392000.0
LTU,N117G,2015,668254000.0
LTU,N1131G,2016,1039678000.0000001
LTU,N1132G,2016,451825000.0
LTU,N11MG,2016,2852968000.0
LTU,N112G,2016,2792423000.0
LTU,N11G,2016,7571054000.0
LTU,N111G,2016,1124875000.0
LTU,N117G,2016,734791000.0
LTU,N1131G,2017,1114038000.0
LTU,N1132G,2017,542382000.0
LTU,N11MG,2017,3115199000.0
LTU,N112G,2017,3147162000.0
LTU,N11G,2017,8245200999.999999
LTU,N111G,2017,1073385000.0
LTU,N117G,2017,856045000.0
LTU,N1131G,2018,1328701000.0
LTU,N1132G,2018,615349000.0
LTU,N11MG,2018,3363241000.0
LTU,N112G,2018,3541843000.0
LTU,N11G,2018,9071739000.0
LTU,N111G,2018,1136237000.0
LTU,N117G,2018,976501000.0
LTU,N1131G,2019,1299429000.0
LTU,N1132G,2019,703550000.0
LTU,N11MG,2019,3480866000.0
LTU,N112G,2019,3872282000.0
LTU,N11G,2019,9716274000.0
LTU,N111G,2019,1303327000.0
LTU,N117G,2019,1004477000.0
LTU,N1131G,2020,815010000.0
LTU,N1132G,2020,786689000.0
LTU,N11MG,2020,3378536000.0
LTU,N112G,2020,3807431000.0
LTU,N11G,2020,9697890000.0
LTU,N111G,2020,1378769000.0
LTU,N117G,2020,1059512999.9999999
LTU,N11G,2021,10606331000.0
LTU,N111G,2021,1389271000.0
LTU,N11MG,2021,4219778000.0000005
LTU,N112G,2021,3875587000.0
LTU,N1131G,2021,1287019000.0
LTU,N1132G,2021,803842000.0
LTU,N117G,2021,1120351000.0
LTU,N11G,2022,10989168000.0
LTU,N111G,2022,1657382000.0
LTU,N11MG,2022,4233484000.0000005
LTU,N112G,2022,3955447000.0
LTU,N1131G,2022,1262651000.0
LTU,N1132G,2022,879218000.0
LTU,N117G,2022,1117783000.0
LTU,N117G,2023,1136464000.0
LTU,N11G,2023,12150375000.0
LTU,N111G,2023,1676489000.0
LTU,N112G,2023,4535998000.0
LTU,N11MG,2023,4827893000.0
LTU,N1132G,2023,901752000.0
LTU,N1131G,2023,1357717000.0
AUT,N1132G,1995,2932270000.0
AUT,N11MG,1995,18412720000.0
AUT,N111G,1995,17514390000.0
AUT,N11G,1995,61352650000.0
AUT,N1131G,1995,5236620000.0
AUT,N112G,1995,21162120000.0
AUT,N117G,1995,5418740000.0
AUT,N111G,1996,17963320000.0
AUT,N117G,1996,5729670000.0
AUT,N112G,1996,21217280000.0
AUT,N11G,1996,64037280000.0
AUT,N1131G,1996,5151250000.0
AUT,N11MG,1996,20072470000.0
AUT,N1132G,1996,3135070000.0
AUT,N111G,1997,17669080000.0
AUT,N117G,1997,6249210000.0
AUT,N112G,1997,21373530000.0
AUT,N11G,1997,64511210000.0
AUT,N1131G,1997,5312930000.0
AUT,N11MG,1997,20147630000.0
AUT,N1132G,1997,3100830000.0
AUT,N111G,1998,17316580000.0
AUT,N117G,1998,7099140000.0
AUT,N112G,1998,22065990000.0
AUT,N11G,1998,66723890000.0
AUT,N1131G,1998,5802080000.0
AUT,N11MG,1998,21010950000.0
AUT,N1132G,1998,3580430000.0
AUT,N111G,1999,17058169999.999998
AUT,N117G,1999,7805810000.0
AUT,N112G,1999,22322210000.0
AUT,N11G,1999,67541740000.00001
AUT,N1131G,1999,6042370000.0
AUT,N11MG,1999,21086600000.0
AUT,N1132G,1999,4013570000.0
AUT,N1132G,2000,3675520000.0
AUT,N11MG,2000,23191570000.0
AUT,N111G,2000,16222870000.0
AUT,N11G,2000,71478470000.0
AUT,N1131G,2000,6905420000.0
AUT,N117G,2000,8436740000.0
AUT,N112G,2000,24153570000.0
AUT,N117G,2001,9224360000.0
AUT,N112G,2001,23597840000.0
AUT,N11G,2001,70684660000.0
AUT,N1131G,2001,6253420000.0
AUT,N111G,2001,15167030000.0
AUT,N11MG,2001,23000810000.0
AUT,N1132G,2001,3849980000.0
AUT,N117G,2002,9804540000.0
AUT,N112G,2002,22665220000.0
AUT,N11G,2002,68659039999.99999
AUT,N1131G,2002,6250710000.0
AUT,N111G,2002,14617050000.0
AUT,N11MG,2002,21820490000.0
AUT,N1132G,2002,3494780000.0
AUT,N117G,2003,9971200000.0
AUT,N112G,2003,25182070000.0
AUT,N11G,2003,71297430000.0
AUT,N1131G,2003,6468970000.0
AUT,N111G,2003,14134470000.0
AUT,N11MG,2003,22426720000.0
AUT,N1132G,2003,3596900000.0
AUT,N117G,2004,10201620000.0
AUT,N112G,2004,25679340000.0
AUT,N11G,2004,71968060000.0
AUT,N1131G,2004,6548440000.0
AUT,N111G,2004,14306770000.0
AUT,N11MG,2004,22234790000.0
AUT,N1132G,2004,3632820000.0
AUT,N117G,2005,10333470000.0
AUT,N112G,2005,24995110000.0
AUT,N11G,2005,72149980000.0
AUT,N1131G,2005,6779490000.0
AUT,N111G,2005,14579920000.0
AUT,N1132G,2005,3634120000.0
AUT,N11MG,2005,22584000000.0
AUT,N117G,2006,11218350000.0
AUT,N112G,2006,24450460000.0
AUT,N11G,2006,72980220000.0
AUT,N1131G,2006,6151680000.0
AUT,N111G,2006,14701920000.0
AUT,N1132G,2006,3498120000.0
AUT,N11MG,2006,22844870000.0
AUT,N117G,2007,11726860000.0
AUT,N112G,2007,24849030000.0
AUT,N11G,2007,76369650000.0
AUT,N1131G,2007,6792070000.0
AUT,N111G,2007,15046460000.0
AUT,N11MG,2007,24821530000.0
AUT,N1132G,2007,3585400000.0
AUT,N117G,2008,12069440000.0
AUT,N112G,2008,24919980000.0
AUT,N11G,2008,77596830000.0
AUT,N1131G,2008,7234390000.0
AUT,N111G,2008,15143530000.0
AUT,N11MG,2008,25490110000.0
AUT,N1132G,2008,3775690000.0
AUT,N117G,2009,12495110000.0
AUT,N112G,2009,22590290000.0
AUT,N11G,2009,72027210000.0
AUT,N1131G,2009,5767480000.0
AUT,N111G,2009,14287620000.0
AUT,N1132G,2009,3272990000.0
AUT,N11MG,2009,22637670000.0
AUT,N117G,2010,12934960000.0
AUT,N112G,2010,20840950000.0
AUT,N11G,2010,70164200000.0
AUT,N1131G,2010,5940190000.0
AUT,N111G,2010,14380450000.0
AUT,N1132G,2010,3566870000.0
AUT,N11MG,2010,21950620000.0
AUT,N117G,2011,14403610000.0
AUT,N112G,2011,21405950000.0
AUT,N11G,2011,74830000000.0
AUT,N1131G,2011,6810440000.0
AUT,N111G,2011,14802000000.0
AUT,N11MG,2011,24096680000.0
AUT,N1132G,2011,3781620000.0
AUT,N117G,2012,14546010000.0
AUT,N112G,2012,22261210000.0
AUT,N11G,2012,75507890000.0
AUT,N1131G,2012,6476910000.0
AUT,N111G,2012,14600160000.0
AUT,N11MG,2012,24027730000.0
AUT,N1132G,2012,3962930000.0
AUT,N117G,2013,15885080000.0
AUT,N112G,2013,21688870000.0
AUT,N11G,2013,76688900000.0
AUT,N1131G,2013,6440350000.0
AUT,N111G,2013,14576640000.0
AUT,N11MG,2013,24438370000.0
AUT,N1132G,2013,3718640000.0
AUT,N117G,2014,15812300000.0
AUT,N112G,2014,21853710000.0
AUT,N11G,2014,76379880000.0
AUT,N1131G,2014,6045450000.0
AUT,N111G,2014,14512420000.0
AUT,N11MG,2014,24091220000.0
AUT,N1132G,2014,3517140000.0
AUT,N117G,2015,16584720000.000002
AUT,N112G,2015,21759980000.0
AUT,N11G,2015,78137780000.0
AUT,N1131G,2015,5972360000.0
AUT,N111G,2015,14658810000.0
AUT,N11MG,2015,25019280000.0
AUT,N1132G,2015,4214090000.0
AUT,N117G,2016,17455650000.0
AUT,N112G,2016,21545660000.0
AUT,N11G,2016,81502260000.0
AUT,N1131G,2016,7447390000.0
AUT,N111G,2016,14991920000.0
AUT,N11MG,2016,27402900000.0
AUT,N1132G,2016,4218010000.0
AUT,N117G,2017,17887300000.0
AUT,N112G,2017,21591100000.0
AUT,N11G,2017,84955170000.0
AUT,N1131G,2017,8393760000.0
AUT,N111G,2017,15936490000.0
AUT,N11MG,2017,29431200000.0
AUT,N1132G,2017,4460780000.0
AUT,N117G,2018,19126150000.0
AUT,N112G,2018,23381850000.0
AUT,N11G,2018,88655340000.0
AUT,N1131G,2018,8373790000.000001
AUT,N111G,2018,16242640000.0
AUT,N11MG,2018,29788720000.0
AUT,N1132G,2018,4784650000.0
AUT,N117G,2019,21217290000.0
AUT,N112G,2019,24097420000.0
AUT,N11G,2019,92686120000.0
AUT,N1131G,2019,8414719999.999999
AUT,N111G,2019,16966410000.0
AUT,N11MG,2019,30293750000.0
AUT,N1132G,2019,5059770000.0
AUT,N117G,2020,20110470000.0
AUT,N112G,2020,22837430000.0
AUT,N11G,2020,87597580000.0
AUT,N1131G,2020,7438690000.0
AUT,N111G,2020,16769910000.0
AUT,N11MG,2020,27714160000.0
AUT,N1132G,2020,4468690000.0
AUT,N11G,2021,92908880000.0
AUT,N1131G,2021,7631930000.0
AUT,N117G,2021,22660500000.0
AUT,N112G,2021,22272670000.0
AUT,N111G,2021,18040890000.0
AUT,N1132G,2021,4865870000.0
AUT,N11MG,2021,29889810000.0
AUT,N11G,2022,93015920000.0
AUT,N1131G,2022,7429660000.0
AUT,N117G,2022,23829670000.0
AUT,N112G,2022,21022500000.0
AUT,N111G,2022,18470480000.0
AUT,N1132G,2022,5065720000.0
AUT,N11MG,2022,29783710000.0
AUT,N111G,2023,16730800000.0
AUT,N112G,2023,20464260000.0
AUT,N117G,2023,24723970000.0
AUT,N1131G,2023,9205380000.0
AUT,N11G,2023,90789050000.0
AUT,N11MG,2023,29266620000.0
AUT,N1132G,2023,4942040000.0
ITA,N112G,1995,80241400000.0
ITA,N1132G,1995,5394300000.0
ITA,N111G,1995,84019800000.0
ITA,N11MG,1995,86988700000.0
ITA,N1131G,1995,19944900000.0
ITA,N11G,1995,281274600000.0
ITA,N117G,1995,31025400000.0
ITA,N11MG,1996,88158100000.0
ITA,N111G,1996,82673900000.0
ITA,N1132G,1996,5957500000.0
ITA,N117G,1996,33969800000.000004
ITA,N11G,1996,288257000000.0
ITA,N1131G,1996,19752400000.0
ITA,N112G,1996,84268100000.0
ITA,N11MG,1997,93006400000.0
ITA,N111G,1997,81234500000.0
ITA,N1132G,1997,7055900000.0
ITA,N117G,1997,34924900000.0
ITA,N11G,1997,293938100000.0
ITA,N1131G,1997,19863900000.0
ITA,N112G,1997,84589600000.0
ITA,N11MG,1998,101449900000.0
ITA,N111G,1998,80874600000.0
ITA,N1132G,1998,7562100000.0
ITA,N117G,1998,36968500000.0
ITA,N11G,1998,305839000000.0
ITA,N1131G,1998,22387100000.0
ITA,N112G,1998,85027000000.0
ITA,N11MG,1999,107072600000.0
ITA,N111G,1999,82336900000.0
ITA,N1132G,1999,7783400000.0
ITA,N117G,1999,38933800000.0
ITA,N11G,1999,319173400000.0
ITA,N1131G,1999,24679700000.0
ITA,N112G,1999,88828200000.0
ITA,N112G,2000,95175800000.0
ITA,N1131G,2000,26118400000.0
ITA,N11G,2000,340906700000.0
ITA,N117G,2000,40820700000.0
ITA,N1132G,2000,9178300000.0
ITA,N111G,2000,86279700000.0
ITA,N11MG,2000,116232900000.0
ITA,N11MG,2001,116353200000.0
ITA,N111G,2001,87428800000.0
ITA,N1132G,2001,8834600000.0
ITA,N117G,2001,43066400000.0
ITA,N1131G,2001,26233100000.0
ITA,N11G,2001,350017500000.0
ITA,N112G,2001,101229600000.0
ITA,N11MG,2002,119387600000.0
ITA,N111G,2002,89339600000.0
ITA,N1132G,2002,8729900000.0
ITA,N117G,2002,44012000000.0
ITA,N1131G,2002,27106900000.0
ITA,N11G,2002,363511500000.0
ITA,N112G,2002,109113000000.0
ITA,N11MG,2003,114744300000.0
ITA,N111G,2003,92524400000.0
ITA,N1132G,2003,8490900000.0
ITA,N117G,2003,42802800000.0
ITA,N1131G,2003,25482600000.0
ITA,N11G,2003,361240500000.0
ITA,N112G,2003,110515900000.0
ITA,N11MG,2004,118632000000.0
ITA,N111G,2004,94927900000.0
ITA,N1132G,2004,10030900000.0
ITA,N117G,2004,40656600000.0
ITA,N1131G,2004,26667300000.0
ITA,N11G,2004,367080900000.0
ITA,N112G,2004,112149800000.0
ITA,N117G,2005,41294700000.0
ITA,N1131G,2005,26462800000.0
ITA,N11G,2005,372772200000.0
ITA,N1132G,2005,10902800000.0
ITA,N11MG,2005,121684200000.0
ITA,N111G,2005,100796500000.0
ITA,N112G,2005,108193400000.0
ITA,N117G,2006,41542200000.0
ITA,N1131G,2006,27038200000.0
ITA,N11G,2006,382242800000.0
ITA,N1132G,2006,10717400000.0
ITA,N11MG,2006,127727500000.0
ITA,N111G,2006,105631200000.0
ITA,N112G,2006,106428600000.0
ITA,N11MG,2007,131166299999.99998
ITA,N111G,2007,106610900000.0
ITA,N1132G,2007,11468200000.0
ITA,N11G,2007,388061000000.0
ITA,N1131G,2007,27245100000.0
ITA,N117G,2007,42781800000.0
ITA,N112G,2007,106483600000.0
ITA,N11G,2008,375815800000.0
ITA,N1131G,2008,27355900000.0
ITA,N117G,2008,43550400000.0
ITA,N11MG,2008,125643600000.0
ITA,N111G,2008,104518900000.0
ITA,N1132G,2008,11254800000.0
ITA,N112G,2008,101137400000.0
ITA,N11G,2009,339184600000.0
ITA,N1131G,2009,21698400000.0
ITA,N117G,2009,43803100000.0
ITA,N1132G,2009,9125800000.0
ITA,N11MG,2009,107943400000.0
ITA,N111G,2009,94063800000.0
ITA,N112G,2009,92356900000.0
ITA,N11G,2010,338505600000.0
ITA,N1131G,2010,20098700000.0
ITA,N117G,2010,44217800000.0
ITA,N1132G,2010,11169200000.0
ITA,N11MG,2010,114796300000.0
ITA,N111G,2010,94262100000.0
ITA,N112G,2010,84099200000.0
ITA,N11MG,2011,115272600000.0
