fips,state_abbr,population,violent_crimes,property_crimes,murder,grand_total,has_r1_state,violent_crimes_rate,property_crimes_rate,murder_rate,grand_total_rate
17097,IL,713859.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17099,IL,112979.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17101,IL,15894.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17103,IL,35653.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17105,IL,38550.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17107,IL,30372.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17109,IL,32020.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17111,IL,326503.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17113,IL,161617.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17115,IL,109580.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17117,IL,49242.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17119,IL,269138.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17121,IL,43315.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17123,IL,13007.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17125,IL,15560.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17127,IL,15237.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17129,IL,12641.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17131,IL,16436.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17133,IL,31874.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17135,IL,30243.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17137,IL,35648.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17139,IL,13670.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17141,IL,54778.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17143,IL,182851.25,345.25,896.5,13.75,7267.0,1,188.81467859804076,490.28923783676623,7.5197735864534705,3974.2687020187177
17145,IL,22759.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17147,IL,17227.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17149,IL,16917.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17151,IL,4212.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17153,IL,6713.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17155,IL,6058.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17157,IL,33043.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17159,IL,15720.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17161,IL,147869.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17163,IL,257563.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17165,IL,26115.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17167,IL,193567.0,355.25,922.0,14.0,7476.0,1,183.52818403963485,476.3208604772508,7.232637794665413,3862.2285823513307
17169,IL,7008.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17171,IL,5349.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17173,IL,22156.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17175,IL,6185.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17177,IL,47454.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17179,IL,130527.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17181,IL,18250.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17183,IL,82021.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17185,IL,12427.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17187,IL,17855.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17189,IL,14810.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17191,IL,16702.75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17193,IL,15688.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17195,IL,59745.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17197,IL,615124.75,429.5,1114.5,17.25,9033.25,1,69.823235042973,181.18276008240605,2.804309207197402,1468.523254835706
17199,IL,64021.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
17201,IL,294201.5,411.75,1377.25,17.25,12301.75,1,139.95509880133176,468.1315356991722,5.863328365083115,4181.402882038331
17203,IL,37762.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
18001,IN,33854.5,27.0,108.5,0.5,981.75,0,79.75306089293889,320.48915210681,1.476908535054424,2899.9099085793614
18003,IN,347761.0,882.0,2118.0,15.5,12446.75,0,253.62245910265958,609.0389664165907,4.45708403184946,3579.1103660272433
18005,IN,73992.25,82.0,465.5,1.0,4201.5,0,110.82241721261349,629.1199416155071,1.3514928928367498,5678.297389253605
18007,IN,9005.25,9.25,35.0,0.0,306.0,0,102.7178590266789,388.6621692901363,0.0,3398.0178229366206
18009,IN,13480.25,5.5,63.0,0.25,571.25,0,40.80043025908274,467.35038296767493,1.8545650117764878,4237.681051909275
18011,IN,53325.0,40.25,176.0,1.5,1570.5,0,75.48054383497421,330.05157055789965,2.8129395218002813,2945.147679324895
18013,IN,15065.5,2.25,12.0,0.25,217.75,0,14.934784773157215,79.65218545683847,1.6594205303508014,1445.355281935548
18015,IN,20381.75,27.5,67.5,0.25,674.25,0,134.92462619745606,331.17862793921034,1.226587510885964,3308.106516859445
18017,IN,39929.75,28.25,226.0,0.75,1673.0,0,70.74925337624202,565.9940270099362,1.8782987622011158,4189.858438883289
18019,IN,103526.25,92.75,838.75,1.75,4642.75,0,89.59080426461887,810.1809927433864,1.6903925332946959,4484.611390830828
18021,IN,27099.5,22.0,87.5,0.75,864.0,0,81.18230963670916,322.88418605509327,2.767578737615085,3188.250705732578
18023,IN,34160.0,24.0,120.5,0.5,1180.5,0,70.2576112412178,352.75175644028104,1.4637002341920375,3455.7962529274005
18025,IN,11118.5,11.25,41.25,0.0,397.0,0,101.18271349552548,371.00328281692674,0.0,3570.6255340198773
18027,IN,30346.0,19.25,161.0,0.25,1489.25,0,63.435049100375664,530.5476833849601,0.8238318064983853,4907.566071310882
18029,IN,49640.5,50.5,145.5,1.25,1441.25,0,101.73144911916681,293.1074425116588,2.5181051762170004,2903.375268178201
18031,IN,25110.75,21.75,137.75,0.5,1099.75,0,86.61628983602641,548.5698356281672,1.9911790766902622,4379.598379180232
18033,IN,41933.75,33.0,165.75,1.0,1519.75,0,78.69556145109846,395.2663427430172,2.3847139833666198,3624.1690762214207
18035,IN,116190.5,57.5,496.0,3.5,3464.75,0,49.48769477711172,426.8851584251725,3.012294464693757,2981.956356156484
18037,IN,41233.0,49.25,233.25,0.75,1708.0,0,119.44316445565445,565.6876773458152,1.8189314384109814,4142.313195741275
18039,IN,197671.0,173.5,1000.25,6.75,7569.25,0,87.77210617642446,506.0175746568794,3.4147649376995104,3829.2162229158553
18041,IN,24683.5,10.75,186.0,1.0,1215.0,0,43.55136022039014,753.5398140458201,4.05128932282699,4922.316527234792
18043,IN,72620.5,38.5,876.25,0.75,4541.5,0,53.01533313596023,1206.6152119580559,1.0327662299213032,6253.743777583465
18045,IN,17450.0,20.0,69.5,0.75,639.5,0,114.61318051575931,398.2808022922636,4.297994269340974,3664.7564469914037
18047,IN,21822.25,7.0,29.0,0.25,415.5,0,32.07735224369623,132.8918878667415,1.145619722989151,1904.019979607969
18049,IN,20596.0,22.25,100.5,0.5,851.25,0,108.0306855700136,487.9588269566906,2.4276558555059236,4133.084093998835
18051,IN,33340.5,38.75,131.75,0.75,1103.5,0,116.22501162250117,395.16503951650395,2.2495163539838936,3309.7883954949684
18053,IN,70135.75,170.5,547.0,4.0,4609.75,0,243.09998823709734,779.9160912943827,5.703225530489087,6572.610972293018
18055,IN,33339.75,10.75,94.75,0.0,979.75,0,32.243793069834055,284.1952924062118,0.0,2938.68430327162
18057,IN,252594.5,152.0,603.25,3.0,6547.0,0,60.175498674753406,238.8215103654276,1.1876743159490804,2591.9012488395433
18059,IN,64755.75,54.5,221.5,2.0,2442.75,0,84.16241028788949,342.05456658289035,3.088528817904202,3772.2518849677444
18061,IN,37019.0,14.5,74.0,0.5,561.25,0,39.16907533969043,199.89735000945458,1.3506577703341527,1516.1133472000863
18063,IN,131615.0,190.0,611.25,4.75,4212.75,0,144.3604452380048,464.4227481670022,3.6090111309501194,3200.812977244235
18065,IN,47334.0,42.0,184.25,0.75,1692.25,0,88.73114463176576,389.2550809143533,1.5844847255672456,3575.125702454895
18067,IN,84647.25,167.0,444.75,3.25,5341.25,0,197.2893389921114,525.4157695613266,3.839463183978215,6310.010071207275
18069,IN,38123.75,19.25,133.5,1.25,842.0,0,50.49345880192793,350.17541558739634,3.2787960260992164,2208.5970031804322
18071,IN,42372.5,51.0,114.75,1.5,1760.0,0,120.36108324974926,270.8124373119358,3.540031860286742,4153.637382736445
18073,IN,32250.75,27.25,103.0,1.0,930.5,0,84.49415905056472,319.3724176957125,3.100703084424393,2885.204220056898
18075,IN,21777.75,17.75,158.75,1.5,1015.5,0,81.50520600153827,728.9550114222085,6.887763887453938,4663.016151806316
18077,IN,32632.25,31.5,173.25,1.25,1444.25,0,96.53027296616078,530.9165013138843,3.8305663875460625,4425.836404170721
18079,IN,28471.75,13.0,82.75,1.0,853.0,0,45.65929386145917,290.6389666950574,3.512253373958398,2995.952127986513
18081,IN,132970.75,215.5,894.25,1.5,5879.75,0,162.06571746041894,672.5163240787917,1.1280676389356306,4421.837133354516
18083,IN,38284.25,22.5,102.75,0.5,1385.5,0,58.77090448422001,268.38713047793806,1.3060200996493336,3618.981696128303
18085,IN,76120.25,68.75,463.0,1.5,3111.0,0,90.31762244606395,608.2481337094925,1.970566307914123,4086.9545226138907
18087,IN,37183.0,12.0,65.5,0.0,772.25,0,32.27281284457951,176.1557701099965,0.0,2076.889976602211
18089,IN,494552.25,675.75,3325.0,69.75,24020.25,0,136.6387474730931,672.3253205298328,14.103666498332583,4856.969106904276
18091,IN,110435.75,127.0,737.5,4.5,7395.75,0,114.99899262693468,667.809110727278,4.0747674552850865,6696.88031276104
18093,IN,46459.5,18.25,110.25,0.25,926.25,0,39.28152476888473,237.3034578503858,0.5381030790258181,1993.6719077906566
18095,IN,130942.0,124.5,739.0,5.25,6832.25,0,95.08026454460753,564.3720120358632,4.009408745856945,5217.76817216783
18097,IN,870317.75,4543.0,6419.5,101.5,60774.5,0,521.993260507441,737.6041681328458,11.662407207022952,6983.024303479965
18099,IN,47167.5,38.25,260.75,0.75,2237.0,0,81.09397360470663,552.8170880373137,1.590077913817777,4742.672390947157
18101,IN,10332.0,8.25,33.25,0.25,282.5,0,79.84901277584206,321.8157181571816,2.419667053813395,2734.2237708091366
18103,IN,36033.5,38.75,180.75,1.0,1511.25,0,107.53881804431987,501.61655126479525,2.775195304369545,4194.013903728474
18105,IN,124078.75,127.5,460.0,2.5,5217.25,0,102.75732145915396,370.7322970291045,2.014849440375568,4204.7892971197725
18107,IN,38191.25,27.25,144.25,1.0,1743.25,0,71.35142211894086,377.7043170883383,2.6184008117042517,4564.527215003437
18109,IN,70253.25,85.5,322.75,1.75,2321.75,0,121.70255468608214,459.4093511688072,2.490987961411038,3304.8293139463303
18111,IN,14310.5,1.25,27.5,0.0,362.0,0,8.734845043848923,192.1665909646763,0.0,2529.611124698648
18113,IN,47765.5,85.75,232.25,1.25,2375.25,0,179.52287739058528,486.2296008625472,2.6169515654604263,4972.731364687903
18115,IN,5857.0,5.5,15.75,0.0,160.25,0,93.9047293836435,268.90899778043365,0.0,2736.0423424961587
18117,IN,19764.0,20.0,73.25,0.5,704.25,0,101.19409026512851,370.62335559603315,2.529852256628213,3563.2969034608377
18119,IN,22869.75,30.5,69.5,0.75,581.75,0,133.36394145104342,303.8948829786071,3.2794411832223793,2543.753211119492
18121,IN,17240.0,19.5,66.25,0.25,577.75,0,113.10904872389791,384.2807424593967,1.4501160092807424,3351.218097447796
18123,IN,18999.75,14.25,101.25,0.0,893.0,0,75.0009868550902,532.9017487072199,0.0,4700.061842918986
18125,IN,12821.25,13.25,57.0,0.0,502.5,0,103.34405771668129,444.5744369698743,0.0,3919.2746417081016
18127,IN,159706.0,351.25,729.75,2.5,5503.5,0,219.9353812630709,456.9333650582946,1.56537637909659,3446.019560943233
18129,IN,26756.25,25.25,95.5,1.0,895.25,0,94.37047418827377,356.9259518804018,3.737444522307872,3345.947208596122
18131,IN,13855.0,18.0,49.5,0.25,462.0,0,129.91699747383615,357.2717430530495,1.8044027426921687,3334.536268495128
18133,IN,37095.25,45.5,157.0,0.0,1429.0,0,122.65721352464264,423.2347807333823,0.0,3852.2452335541616
18135,IN,26454.5,32.0,115.25,0.75,981.0,0,120.96240715190233,435.65366950802326,2.8350564176227104,3708.253794250506
18137,IN,29179.5,30.5,132.25,1.0,1156.0,0,104.5254373789818,453.22915060230645,3.4270635206223545,3961.685429839442
18139,IN,17766.0,16.75,73.0,0.0,797.75,0,94.28121130248789,410.8972194078577,0.0,4490.318586063267
18141,IN,267110.25,328.0,1692.75,15.75,10389.25,0,122.79573696629014,633.7270846027062,5.896441637863017,3889.4988118202127
18143,IN,23811.0,25.25,179.5,0.5,1020.0,0,106.04342530763093,753.8532610978119,2.0998698080718996,4283.734408466676
18145,IN,44029.0,48.25,181.0,0.75,2257.75,0,109.58686320379749,411.0926889095823,1.703422744100479,5127.8702673238095
18147,IN,20502.75,20.75,75.5,0.5,730.5,0,101.20593578910146,368.2432844374535,2.438697247930156,3562.9366792259575
18149,IN,23159.75,23.75,103.0,0.25,860.0,0,102.54860264035665,444.7370977665994,1.079458975161649,3713.338874556073
18151,IN,33767.75,53.5,249.25,0.75,1453.75,0,158.43519334276047,738.1303166482812,2.221054112281689,4305.143220972674
18153,IN,21674.5,18.5,58.5,1.0,588.75,0,85.35375671872477,269.9024198943459,4.613716579390528,2716.3256361161734
18155,IN,9726.5,9.75,35.75,0.0,346.25,0,100.24160797820387,367.5525625867475,0.0,3559.8622320464706
18157,IN,157502.0,173.25,1116.0,2.5,7158.25,0,109.99860319234041,708.5624309532577,1.5872814313469035,4544.862922375589
18159,IN,16376.25,8.5,55.0,0.25,513.5,0,51.9044347759713,335.8522250209908,1.5266010228226854,3135.6385008777957
18161,IN,7245.75,2.0,22.0,0.0,330.25,0,27.602387606527966,303.6262636718076,0.0,4557.84425352793
18163,IN,174139.5,616.25,1234.5,7.75,11263.0,0,353.88295016351833,708.9144048306099,4.450454951346478,6467.803111872952
18165,IN,16561.25,17.75,42.25,0.75,547.75,0,107.17790021888445,255.11359347875313,4.528643671220469,3307.4194278813493
18167,IN,103590.5,127.75,735.25,3.5,7294.75,0,123.32211930630703,709.765856907728,3.378688200172796,7041.9102137744285
18169,IN,33604.5,15.25,73.0,0.0,817.0,0,45.38082697257808,217.23281108184915,0.0,2431.2220089571338
18171,IN,8716.75,8.75,32.25,0.0,311.0,0,100.38144950813091,369.9773424728253,0.0,3567.843519660424
18173,IN,56974.5,68.25,123.25,0.25,1058.75,0,119.7904325619356,216.32484708071155,0.43879279326716336,1858.2874794864367
18175,IN,28063.75,28.75,64.5,1.0,817.5,0,102.44532537526169,229.83386040710883,3.5633156652264932,2913.0105563226584
18177,IN,69049.0,102.0,684.25,2.25,4988.75,0,147.72118350736434,990.9629393619024,3.2585555185448016,7224.941708062391
18179,IN,28152.0,35.5,74.75,0.0,590.0,0,126.10116510372265,265.52287581699346,0.0,2095.7658425689115
18181,IN,24377.0,4.75,50.75,0.0,740.75,0,19.485580670303975,208.1880461090372,0.0,3038.725027690036
18183,IN,32589.75,28.25,95.75,1.0,912.75,0,86.68369656103529,293.80403347678333,3.0684494357888603,2800.727222516282
19001,IA,7769.5,2.75,0.75,0.0,65.0,0,35.394813051032884,9.653130832099878,0.0,836.6046721153227
19003,IA,4208.0,1.5,4.0,0.0,100.0,0,35.646387832699624,95.05703422053232,0.0,2376.425855513308
19005,IA,14760.75,8.5,27.75,0.0,274.25,0,57.58514980607354,187.99857730806363,0.0,1857.9679216841962
19007,IA,13442.25,15.25,50.75,0.0,734.25,0,113.44826944893899,377.54096226450184,0.0,5462.25520281203
19009,IA,6301.75,2.75,5.25,0.0,52.0,0,43.638671797516565,83.31019161344071,0.0,825.1676121712223
19011,IA,26967.25,13.25,36.75,0.0,639.0,0,49.13367139771389,136.27640934837626,0.0,2369.540831935032
19013,IA,126626.0,422.75,999.75,1.0,5662.75,0,333.8571857280495,789.5297964083206,0.7897272282153744,4472.027861576611
19015,IA,26600.0,12.5,32.0,0.0,823.0,0,46.992481203007515,120.30075187969925,0.0,3093.984962406015
19017,IA,23766.75,47.5,37.5,0.0,608.5,0,199.85904677753587,157.78345798226513,0.0,2560.2995781922223
19019,IA,21059.25,8.5,53.5,0.5,801.5,0,40.36231109844843,254.04513456082242,2.3742535940263783,3805.9285112242837
19021,IA,20069.25,28.25,95.5,0.25,1296.25,0,140.7626094647284,475.8523611993473,1.245686809422375,6458.886106855015
19023,IA,14979.25,2.25,4.75,0.25,180.75,0,15.020778743929101,31.710532903850325,1.6689754159921224,1206.6692257623044
19025,IA,10331.0,1.5,6.75,0.0,120.75,0,14.519407608169587,65.33733423676314,0.0,1168.8123124576518
19027,IA,20983.25,5.5,52.75,0.0,474.5,0,26.21138288873268,251.39099043284523,0.0,2261.3274874006647
19029,IA,14117.0,4.5,37.75,0.0,318.25,0,31.876461004462705,267.4080895374371,0.0,2254.374158815612
19031,IA,18245.0,10.0,23.0,0.0,387.25,0,54.80953685941354,126.06193477665113,0.0,2122.4993148807894
19033,IA,44498.5,47.75,414.5,0.75,3128.75,0,107.30698787599582,931.4920727664978,1.68545007135072,7031.1358809847525
19035,IA,12085.0,4.5,42.5,0.0,451.25,0,37.23624327678941,351.6756309474555,0.0,3733.9677285891603
19037,IA,12439.75,2.25,1.75,0.5,57.25,0,18.087180208605478,14.067806828915373,4.019373379690106,460.2182519745172
19039,IA,9149.5,6.75,23.0,0.0,390.75,0,73.77452319798897,251.37985682277719,0.0,4270.725176239139
19041,IA,16817.0,15.25,86.0,0.0,820.25,0,90.68204792769222,511.3872866741987,0.0,4877.504905750134
19043,IA,18146.0,0.25,0.0,0.0,98.25,0,1.3777140967706383,0.0,0.0,541.4416400308609
19045,IA,49695.5,84.25,290.25,0.75,2889.25,0,169.53245263655663,584.0569065609562,1.5091909730257267,5813.906691752774
19047,IA,16868.5,9.75,51.75,0.0,359.75,0,57.80004149746569,306.7848356403948,0.0,2132.673326021875
19049,IA,44611.0,33.0,95.25,0.0,1386.25,0,73.9727869807895,213.51236242182424,0.0,3107.4174530945284
19051,IA,8660.75,8.75,21.75,0.0,234.75,0,101.03051121438675,251.1329850186185,0.0,2710.5042865802616
19053,IA,8566.0,4.5,3.0,0.0,74.75,0,52.533271071678726,35.02218071445249,0.0,872.6360028017745
19055,IA,17710.25,16.0,49.5,0.0,458.5,0,90.34316285766717,279.4991600909078,0.0,2588.8962606400246
19057,IA,40822.25,120.5,355.75,1.0,3366.5,0,295.1821616887849,871.4610292181347,2.4496444953426133,8246.728193570909
19059,IA,16809.5,4.25,49.75,0.75,393.0,0,25.283321931050892,295.9635920164193,4.461762693714864,2337.9636515065886
19061,IA,92433.75,148.75,273.75,0.25,4555.25,0,160.92606867080477,296.15805915047264,0.2704639809593357,4928.124197060057
19063,IA,10500.5,11.25,6.25,0.0,141.25,0,107.13775534498357,59.52097519165754,0.0,1345.1740393314603
19065,IA,20952.25,11.0,10.5,0.0,423.25,0,52.5003281270508,50.11394957582121,0.0,2020.0694436158406
19067,IA,16442.5,7.5,25.25,0.75,353.0,0,45.61350159647256,153.56545537479093,4.561350159647255,2146.875475140642
19069,IA,10713.0,5.5,15.0,0.0,223.25,0,51.339494072622045,140.01680201624194,0.0,2083.9167366750676
19071,IA,7695.5,2.25,2.5,0.0,64.0,0,29.23786628549152,32.48651809499058,0.0,831.6548632317589
19073,IA,9818.25,1.5,7.5,0.0,110.75,0,15.277671682835535,76.38835841417767,0.0,1128.001425916024
19075,IA,12318.25,2.25,25.0,0.25,162.5,0,18.265581555821647,202.9509061757961,2.0295090617579605,1319.1808901426746
19077,IA,11407.75,0.25,0.0,0.25,5.75,0,2.191492625627315,0.0,2.191492625627315,50.40433038942824
19079,IA,16052.75,31.0,54.5,0.0,695.25,0,193.11332949183162,339.5056921711233,0.0,4331.0336235224495
19081,IA,11293.75,3.5,27.75,0.0,218.5,0,30.990592141671282,245.71112340896514,0.0,1934.69839513005
19083,IA,17848.75,10.0,53.25,0.25,758.25,0,56.02633237621682,298.3402199033546,1.4006583094054206,4248.19665242664
19085,IA,15751.25,4.5,11.75,0.0,268.25,0,28.569161177684315,74.5972541861757,0.0,1703.0394413141814
19087,IA,20311.0,28.5,83.25,0.0,935.5,0,140.3180542563143,409.8764216434445,0.0,4605.878587957265
19089,IA,9696.25,6.5,33.5,0.0,252.0,0,67.03622534484981,345.49439216191826,0.0,2598.942890292639
19091,IA,9891.0,2.5,12.5,0.25,211.75,0,25.27550298250935,126.37751491254676,2.5275502982509352,2140.835102618542
19093,IA,7210.5,3.75,8.5,0.0,166.25,0,52.0074890784273,117.88364191110186,0.0,2305.66534914361
19095,IA,16098.5,7.5,24.5,0.0,589.25,0,46.58819144640805,152.1880920582663,0.0,3660.2789079727922
19097,IA,20275.25,20.75,51.5,0.0,545.0,0,102.34152476541597,254.00426628524926,0.0,2688.0063131157444
19099,IA,37487.0,32.0,90.5,0.5,1102.25,0,85.36292581428228,241.41702456851706,1.3337957158481606,2940.35265558727
19101,IA,15909.0,16.5,38.0,0.0,528.5,0,103.71487837073354,238.85850776290152,0.0,3322.018982965617
19103,IA,120277.75,188.5,725.25,0.75,8020.25,0,156.72059046664907,602.9793540368023,0.623556725994625,6668.107775544521
19105,IA,20589.0,8.0,27.75,0.0,356.0,0,38.855699645441746,134.78070814512603,0.0,1729.0786342221572
19107,IA,11069.25,0.0,0.25,0.0,36.0,0,0.0,2.258508932402828,0.0,325.22528626600723
19109,IA,15995.0,19.75,37.0,0.0,394.25,0,123.47608627696154,231.3222882150672,0.0,2464.832760237574
19111,IA,36319.5,124.25,223.75,0.0,1784.0,0,342.10272718512095,616.0602431200871,0.0,4911.9618937485375
19113,IA,202261.25,280.75,1415.0,2.25,9916.0,0,138.80562885871615,699.5902576494509,1.1124226711740386,4902.570314383007
19115,IA,11913.25,2.75,10.5,0.25,254.0,0,23.083541434956878,88.13715820619898,2.0985037668142614,2132.0798270832897
19117,IA,9624.25,12.25,28.5,0.25,190.75,0,127.28264540094034,296.12697093279996,2.5976050081824558,1981.9726212432138
19119,IA,11615.75,13.75,43.75,0.0,324.0,0,118.37375976583519,376.64378107311194,0.0,2789.316230118589
19121,IA,15403.75,4.5,16.5,0.0,197.25,0,29.213665503529985,107.11677351294328,0.0,1280.5323379047309
19123,IA,22345.5,29.75,128.75,0.0,878.75,0,133.13642567854825,576.1786489449777,0.0,3932.55912823611
19125,IA,33015.25,37.25,100.25,0.0,979.5,0,112.82664829131991,303.64755681086774,0.0,2966.810791982493
19127,IA,39565.5,146.75,230.5,0.5,2489.5,0,370.90394409270704,582.5782563091583,1.2637272371131414,6292.097913586331
19129,IA,15365.25,11.25,31.5,0.0,511.0,0,73.21716210279689,205.00805388783132,0.0,3325.6862075137083
19131,IA,10896.5,6.25,22.5,0.0,224.75,0,57.357867205065844,206.48832193823702,0.0,2062.588904694168
19133,IA,9411.5,6.25,20.5,0.0,197.25,0,66.40811772831111,217.81862614886046,0.0,2095.8401955054983
19135,IA,7752.75,7.5,7.25,0.0,146.75,0,96.73986649898423,93.51520428235142,0.0,1892.8767211634581
19137,IA,11259.25,10.75,58.75,0.25,569.25,0,95.4770522015232,521.7931922641384,2.220396562826121,5055.842973555077
19139,IA,42828.0,83.25,211.25,1.0,2506.25,0,194.38217988231997,493.2520780797609,2.3349210796675073,5851.895955916691
19141,IA,14421.75,10.75,34.75,0.0,392.75,0,74.54019103090818,240.9555012394474,0.0,2723.317211850157
19143,IA,6635.0,2.0,17.5,0.0,242.25,0,30.143180105501127,263.7528259231349,0.0,3651.0926902788246
19145,IA,16146.5,9.5,30.5,0.0,413.5,0,58.83628030842597,188.8954262533676,0.0,2560.9265165825414
19147,IA,9603.0,4.25,10.75,0.0,199.75,0,44.257003019889616,111.94418410913256,0.0,2080.079141934812
19149,IA,24844.0,16.0,69.5,0.5,623.25,0,64.40186765416198,279.74561262276603,2.0125583641925617,2508.654000966028
19151,IA,7849.0,1.25,10.75,0.0,102.75,0,15.925595617276086,136.96012230857434,0.0,1309.0839597400943
19153,IA,418979.0,737.0,2684.0,8.25,15527.75,0,175.9038042479456,640.6048990522198,1.9690724356113312,3706.092668128952
19155,IA,90011.0,262.25,852.5,2.25,5679.5,0,291.35327904367244,947.1064647654176,2.4996944817855593,6309.784359689372
19157,IA,18959.75,8.25,51.25,0.0,365.5,0,43.51323197826976,270.3094713801606,0.0,1927.7680349160723
19159,IA,5245.75,1.5,2.75,0.25,64.75,0,28.594576561978748,52.423390363627696,4.765762760329791,1234.332554925416
19161,IA,10593.0,1.5,6.0,0.0,94.0,0,14.16029453412631,56.64117813650524,0.0,887.3784574719153
19163,IA,162280.5,514.25,1587.25,6.5,11142.5,0,316.8895831600223,978.0904051934767,4.0054103851048035,6866.197725543119
19165,IA,12540.75,8.75,28.75,0.0,250.0,0,69.7725415146622,229.25263640531864,0.0,1993.5011861332057
19167,IA,32367.0,18.0,68.0,0.0,674.0,0,55.61219760867551,210.09052429944077,0.0,2082.367843791516
19169,IA,81673.75,103.75,255.0,0.75,3854.0,0,127.02979843584995,312.21781784233,0.9182876995362648,4718.774392017019
19171,IA,17938.5,21.75,31.75,0.5,483.75,0,121.24759595283885,176.99361708058086,2.7873010563871006,2696.7137720545197
19173,IA,6543.25,0.5,0.0,0.0,10.75,0,7.641462575937035,0.0,0.0,164.29144538264623
19175,IA,12067.25,3.75,5.5,0.0,31.5,0,31.075845780936003,45.577907145372805,0.0,261.0371045598624
19177,IA,7768.75,5.75,6.25,0.25,125.0,0,74.01448109412712,80.45052292839902,3.2180209171359615,1609.0104585679808
19179,IA,35912.5,93.0,243.25,0.25,2465.25,0,258.96275670031326,677.3407587887226,0.6961364427427776,6864.60146188653
19181,IA,43832.75,38.75,120.25,0.0,1298.5,0,88.40421830708775,274.3382516497368,0.0,2962.3968379807334
19183,IA,21514.75,20.0,35.25,0.0,802.75,0,92.95948128609442,163.84108576674143,0.0,3731.161180120615
19185,IA,6504.5,6.0,3.75,0.0,239.25,0,92.24383119378892,57.65239449611807,0.0,3678.222768852333
19187,IA,38965.75,169.0,291.5,0.25,1749.75,0,433.71422338848856,748.0928764363575,0.6415890878527938,4490.4820258817035
19189,IA,11585.25,7.75,17.25,0.0,190.0,0,66.89540579616323,148.8962258043633,0.0,1640.0164001640017
19191,IA,21191.0,8.75,17.5,0.0,458.0,0,41.291114152234435,82.58222830446887,0.0,2161.294889339814
19193,IA,102920.0,152.5,750.5,0.25,7902.5,0,148.17333851535173,729.2071511853867,0.24290711232024872,7678.293820443062
