year,prefecture,city,municipality,total_theft,has_r1,first_r1_year,population,theft_rate,purse_snatching,purse_snatching_rate,car_break_in,car_break_in_rate,parts_theft,parts_theft_rate,vending_machine,vending_machine_rate,car_theft,car_theft_rate,motorcycle_theft,motorcycle_theft_rate,bicycle_theft,bicycle_theft_rate,under15_ratio,working_age_ratio,elderly_ratio,pop_density,per_capita_tax,unemployment_rate,foreign_ratio,single_hh_ratio,net_migration_rate,trend,r1_trend
2018,北海道,三笠市,北海道_三笠市,9,0,,8040.0,111.9402985074627,0,0.0,9,111.9402985074627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08146766169154229,0.44353233830845773,0.475,1.3745939476833646,105338.68159203981,0.07577092511013216,0.0018656716417910447,0.4166886022637536,-0.006965174129353234,0,0
2018,北海道,根室市,北海道_根室市,6,0,,24636.0,24.354603019970774,0,0.0,3,12.177301509985387,1,4.059100503328462,0,0.0,0,0.0,0,0.0,2,8.118201006656925,0.09725604805974995,0.5427017372950155,0.35103101152784544,1.1729752892443936,120769.524273421,0.026849231239960223,0.012420847540185095,0.37734662714452527,-0.01729176814417925,0,0
2018,北海道,千歳市,北海道_千歳市,184,0,,97950.0,187.85094435936702,1,1.0209290454313427,85,86.77896886166411,11,11.230219499744768,6,6.125574272588055,2,2.0418580908626853,0,0.0,79,80.65339458907606,0.1328432873915263,0.6336498213374171,0.23164880040837163,4.958489419864331,148281.73557937724,0.036576047615217565,0.007187340479836652,0.3911538902257362,0.0012863705972434916,0,0
2018,北海道,滝川市,北海道_滝川市,29,0,,39490.0,73.43631299063054,0,0.0,12,30.387439858191946,1,2.532286654849329,0,0.0,0,0.0,0,0.0,16,40.516586477589264,0.1011648518612307,0.5358571790326665,0.34998733856672576,3.840692472281657,110330.03291972651,0.03286884374002766,0.0027601924537857684,0.3954174715604207,-0.004684730311471258,0,0
2018,北海道,砂川市,北海道_砂川市,9,0,,16486.0,54.591774839257546,0,0.0,7,42.46026931942254,1,6.065752759917506,0,0.0,0,0.0,0,0.0,1,6.065752759917506,0.08419264830765498,0.49363095960208664,0.38845080674511706,3.299179507704623,125414.35157102997,0.04990427568602425,0.0017590683003760766,0.35723718964606443,-0.0037607667111488534,0,0
2018,北海道,歌志内市,北海道_歌志内市,1,0,,2989.0,33.45600535296086,0,0.0,1,33.45600535296086,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.04750752760120441,0.41886918701906994,0.5326196052191369,2.1319543509272467,64003.34560053529,0.05737704918032787,0.0033456005352960855,0.429075511644319,-0.01605888256942121,0,0
2018,北海道,深川市,北海道_深川市,9,0,,20039.0,44.912420779480016,0,0.0,3,14.970806926493339,1,4.99026897549778,0,0.0,1,4.99026897549778,0,0.0,4,19.96107590199112,0.08154099505963372,0.48914616497829233,0.42636858126653027,0.932393448725107,107876.44094016668,0.027737226277372264,0.005489295873047557,0.3752865407706582,-0.009681121812465691,0,0
2018,北海道,富良野市,北海道_富良野市,19,0,,21131.0,89.9152903317401,0,0.0,8,37.859069613364255,2,9.464767403341064,0,0.0,0,0.0,0,0.0,9,42.591453315034784,0.10463300364393545,0.5447920117363115,0.3433344375561971,1.0698698800060757,121821.30519142492,0.028043282236248874,0.01060053949174199,0.38202483687644706,-0.012304197624343382,0,0
2018,北海道,登別市,北海道_登別市,39,0,,46391.0,84.0680304369382,0,0.0,18,38.80062943243301,2,4.311181048048113,0,0.0,0,0.0,0,0.0,19,40.956219956457076,0.10292944752214869,0.5210062296566145,0.37263693388803865,12.040228393459643,107671.22933327586,0.04248832999904735,0.0035998361751201744,0.341058175724204,-0.008751697527537669,0,0
2018,北海道,恵庭市,北海道_恵庭市,111,0,,70331.0,157.82514111842573,0,0.0,45,63.9831653182807,4,5.687392472736063,4,5.687392472736063,1,1.4218481181840157,0,0.0,57,81.04534273648889,0.1237150047631912,0.5888299611835464,0.2797201802903414,7.181762483406515,117535.97986663065,0.046165213536279004,0.006227694757645988,0.3307702505634363,0.005317711962008218,0,0
2018,北海道,伊達市,北海道_伊達市,19,0,,32826.0,57.8809480290014,0,0.0,9,27.417291171632243,0,0.0,0,0.0,0,0.0,0,0.0,10,30.46365685736916,0.10220556875647353,0.5127642722232377,0.3838725400597088,2.5105927342256216,120488.27149210991,0.035442544059309355,0.005483458234326449,0.3612505086125051,-0.0030463656857369157,0,0
2018,北海道,北広島市,北海道_北広島市,87,0,,58171.0,149.5590586374654,0,0.0,45,77.35813377799936,7,12.033487476577676,5,8.595348197555483,2,3.4381392790221934,2,3.4381392790221934,26,44.69581062728851,0.10993450344673462,0.5525089821388665,0.33315569613725055,7.781032637774211,137858.91595468533,0.043527716690680215,0.006343366969795946,0.2836890989082614,0.0012721115332382114,0,0
2018,北海道,石狩市,北海道_石狩市,92,0,,56869.0,161.77530816437778,0,0.0,53,93.19664492078284,7,12.30899083859396,0,0.0,3,5.275281787968841,2,3.51685452531256,27,47.47753609171957,0.11994232358578487,0.5388700346410171,0.3411700575005715,2.8663810483870966,153340.0622483251,0.04054714215925745,0.007930506954579824,0.25470961020921956,0.004290562520881324,0,0
2018,北海道,北斗市,北海道_北斗市,86,0,,44302.0,194.12216152769628,0,0.0,42,94.80384632747958,8,18.05787549094849,7,15.800641054579929,0,0.0,0,0.0,29,65.45979865468827,0.12288384271590447,0.5741050065459798,0.3009344950566566,4.624425887265136,119550.17832152048,0.05396651612608914,0.006771703309105683,0.2889217457970538,-0.00442417949528238,0,0
2018,北海道,当別町,北海道_当別町,21,0,,15916.0,131.9426991706459,0,0.0,15,94.24478512188992,0,0.0,2,12.565971349585322,0,0.0,0,0.0,4,25.131942699170644,0.07401357124905755,0.5644006031666248,0.3488941945212365,1.006831983805668,116888.66549384268,0.03849066128218072,0.007476752953003267,0.3578701155751238,0.0033299824076401105,0,0
2018,北海道,新篠津村,北海道_新篠津村,4,0,,3044.0,131.4060446780552,0,0.0,3,98.55453350854138,0,0.0,0,0.0,0,0.0,0,0.0,1,32.8515111695138,0.09855453350854139,0.5226675427069645,0.3751642575558476,0.4007372301211164,108548.29172141918,0.021122112211221122,0.002628120893561104,0.27552986512524086,-0.001314060446780552,0,0
2018,北海道,松前町,北海道_松前町,2,0,,6260.0,31.94888178913738,0,0.0,2,31.94888178913738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.06022364217252396,0.4170926517571885,0.5217252396166134,2.6469344608879495,106847.60383386581,0.04705459770114943,0.00670926517571885,0.42404268675455115,-0.012140575079872205,0,0
2018,北海道,福島町,北海道_福島町,1,0,,3794.0,26.35740643120717,0,0.0,0,0.0,0,0.0,0,0.0,1,26.35740643120717,0,0.0,0,0.0,0.060094886663152346,0.45097522403795465,0.4878755930416447,2.2924471299093656,146330.78545071164,0.06342857142857143,0.009488666315234581,0.37944025834230355,-0.010542962572482868,0,0
2018,北海道,木古内町,北海道_木古内町,4,0,,3832.0,104.38413361169101,0,0.0,1,26.096033402922753,1,26.096033402922753,1,26.096033402922753,0,0.0,0,0.0,1,26.096033402922753,0.060542797494780795,0.43789144050104384,0.4979123173277662,1.603347280334728,131976.25260960334,0.044300059066745424,0.006263048016701462,0.3935656836461126,-0.012526096033402923,0,0
2018,北海道,七飯町,北海道_七飯町,35,0,,27686.0,126.4176840280286,0,0.0,25,90.29834573430614,0,0.0,6,21.671602976233476,1,3.611933829372246,0,0.0,3,10.835801488116738,0.1161236726143177,0.5325074044643502,0.3510438488766886,3.451259037646472,106843.24207180525,0.09207200306396017,0.004045365888896916,0.28972043757596805,0.0066820775843386545,0,0
2018,北海道,鹿部町,北海道_鹿部町,11,0,,3760.0,292.55319148936167,0,0.0,10,265.9574468085106,0,0.0,0,0.0,0,0.0,0,0.0,1,26.595744680851066,0.09095744680851064,0.5055851063829787,0.40345744680851064,1.7619493908153703,106107.97872340426,0.035940803382663845,0.03031914893617021,0.33292002479851207,-0.006914893617021276,0,0
2018,北海道,森町,北海道_森町,19,0,,14338.0,132.5149951178686,0,0.0,11,76.71920769981867,2,13.948946854512483,2,13.948946854512483,0,0.0,0,0.0,4,27.897893709024967,0.09513181754777514,0.5163202678197796,0.3858278699958153,1.5420520542052054,112660.1339098898,0.054473161033797214,0.02183010182731204,0.3610142630744849,-0.012205328497698424,0,0
2018,北海道,八雲町,北海道_八雲町,6,0,,15826.0,37.91229622140781,0,0.0,1,6.318716036901302,1,6.318716036901302,2,12.637432073802604,1,6.318716036901302,0,0.0,1,6.318716036901302,0.10053077214709971,0.5373436117780866,0.34967774548211805,0.917289746710717,122156.38822191331,0.0349437148217636,0.01421711108302793,0.41788617886178864,-0.013206116517123721,0,0
2018,北海道,長万部町,北海道_長万部町,1,0,,5109.0,19.573302016050107,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.573302016050107,0.08122920336660795,0.4907026815423762,0.40869054609512623,0.8357598560444953,122181.44450968878,0.02597877789974387,0.03464474456840869,0.46244593000393236,-0.0064591896652965355,0,0
2018,北海道,江差町,北海道_江差町,1,0,,7428.0,13.462574044157243,0,0.0,0,0.0,1,13.462574044157243,0,0.0,0,0.0,0,0.0,0,0.0,0.07929456112008616,0.531771674744211,0.38314485729671516,2.7369196757553427,109300.75390414648,0.03979564399031998,0.002557889068389876,0.4477441462021702,-0.013731825525040387,0,0
2018,北海道,上ノ国町,北海道_上ノ国町,1,0,,4306.0,23.22340919647004,0,0.0,1,23.22340919647004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09010682768230376,0.47538318625174175,0.4338132837900604,0.9819840364880273,107088.24895494658,0.04803073967339097,0.011611704598235021,0.38146341463414635,-0.009521597770552717,0,0
2018,北海道,厚沢部町,北海道_厚沢部町,1,0,,3592.0,27.839643652561247,0,0.0,0,0.0,0,0.0,1,27.839643652561247,0,0.0,0,0.0,0,0.0,0.09437639198218263,0.4768930957683742,0.4287305122494432,0.3912001742539752,113254.17594654788,0.03720693170234455,0.008351893095768375,0.3402187120291616,-0.008630289532293986,0,0
2018,北海道,乙部町,北海道_乙部町,5,0,,3403.0,146.92918013517485,0,0.0,5,146.92918013517485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08345577431677931,0.460476050543638,0.4560681751395827,1.330336200156372,83764.61945342345,0.029869321717486,0.004995592124595945,0.352165725047081,-0.00910960916838084,0,0
2018,北海道,今金町,北海道_今金町,2,0,,5072.0,39.43217665615142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.71608832807571,1,19.71608832807571,0.09227129337539432,0.4958596214511041,0.41186908517350157,0.4150233205138696,102934.54258675079,0.02479659046881054,0.0007886435331230284,0.3538320330426801,-0.020701892744479495,0,0
2018,北海道,寿都町,北海道_寿都町,1,0,,2838.0,35.236081747709655,0,0.0,1,35.236081747709655,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09090909090909091,0.49718111346018323,0.41120507399577166,1.4398782343987824,87810.42988019732,0.026874115983026876,0.019027484143763214,0.46661665416354087,-0.013389711064129669,0,0
2018,北海道,黒松内町,北海道_黒松内町,1,0,,2791.0,35.829451809387315,0,0.0,0,0.0,1,35.829451809387315,0,0.0,0,0.0,0,0.0,0,0.0,0.10892153350053745,0.49623790756001435,0.39484055893944825,0.4244866920152091,90929.77427445361,0.030950626381724394,0.00573271228950197,0.5011655011655012,-0.01003224650662845,0,0
2018,北海道,蘭越町,北海道_蘭越町,1,0,,4568.0,21.891418563922944,0,0.0,1,21.891418563922944,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09916812609457093,0.5002189141856392,0.4001751313485114,0.4819582190335514,105227.88966725043,0.023331968890708144,0.008318739054290718,0.36065573770491804,-0.00021891418563922942,0,0
2018,北海道,ニセコ町,北海道_ニセコ町,3,0,,5074.0,59.124950729207725,0,0.0,3,59.124950729207725,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12199448167126527,0.5512416239653134,0.25758770201024833,0.9609848484848484,170692.9444225463,0.047912885662431945,0.048482459597950334,0.45639187574671447,-0.00847457627118644,0,0
2018,北海道,留寿都村,北海道_留寿都村,2,0,,1911.0,104.65724751439038,0,0.0,2,104.65724751439038,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12244897959183673,0.619570905285191,0.25798011512297225,0.4039315155358275,156747.7760334903,0.012728719172633254,0.05913134484563056,0.5188284518828452,-0.029827315541601257,0,0
2018,北海道,喜茂別町,北海道_喜茂別町,6,0,,2156.0,278.29313543599255,0,0.0,5,231.9109461966605,0,0.0,0,0.0,1,46.3821892393321,0,0.0,0,0.0,0.08209647495361781,0.4842300556586271,0.37337662337662336,0.609383832673827,126751.85528756958,0.017272727272727273,0.02922077922077922,0.518783542039356,-0.022727272727272728,0,0
2018,北海道,倶知安町,北海道_倶知安町,7,0,,15129.0,46.268755370480534,0,0.0,4,26.439288783131733,0,0.0,0,0.0,1,6.609822195782933,0,0.0,2,13.219644391565867,0.12829664882014674,0.6012294269284156,0.24661246612466126,2.1293455313159746,213683.12512393418,0.03284627460451636,0.03893185273316148,0.48237305972112604,-0.00588274175424681,0,0
2018,北海道,共和町,北海道_共和町,2,0,,5772.0,34.65003465003465,0,0.0,1,17.325017325017324,0,0.0,1,17.325017325017324,0,0.0,0,0.0,0,0.0,0.11261261261261261,0.567047817047817,0.3163548163548164,0.5666601217357157,129296.77754677755,0.022492401215805473,0.0015592515592515593,0.41424899008446564,-0.016632016632016633,0,0
2018,北海道,岩内町,北海道_岩内町,10,0,,11648.0,85.85164835164835,0,0.0,3,25.755494505494507,0,0.0,0,0.0,1,8.585164835164836,0,0.0,6,51.510989010989015,0.09495192307692307,0.5285885989010989,0.3746565934065934,8.416184971098266,103408.48214285714,0.041354663036078966,0.004035027472527473,0.41248256624825663,-0.016741071428571428,0,0
2018,北海道,神恵内村,北海道_神恵内村,2,0,,870.0,229.88505747126436,0,0.0,2,229.88505747126436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07471264367816093,0.4103448275862069,0.5149425287356322,0.8950617283950617,91883.908045977,0.03694581280788178,0.0011494252873563218,0.45707070707070707,0.0022988505747126436,0,0
2018,北海道,積丹町,北海道_積丹町,3,0,,1831.0,163.8448935008192,0,0.0,3,163.8448935008192,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08083014746040415,0.4494811578372474,0.4691425450573457,0.35803676183026983,92311.30529765156,0.030895983522142123,0.002184598580010923,0.3859250851305335,-0.016930638995084655,0,0
2018,北海道,古平町,北海道_古平町,2,0,,2745.0,72.85974499089254,0,0.0,2,72.85974499089254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07540983606557378,0.4724954462659381,0.4204007285974499,1.0265519820493643,77255.73770491804,0.0229459659511473,0.019307832422586522,0.3996789727126806,-0.006557377049180328,0,0
2018,北海道,仁木町,北海道_仁木町,1,0,,3180.0,31.446540880503143,0,0.0,0,0.0,0,0.0,1,31.446540880503143,0,0.0,0,0.0,0,0.0,0.10817610062893082,0.48867924528301887,0.40314465408805034,0.7815188006881297,106997.79874213836,0.023323615160349854,0.021069182389937106,0.35877862595419846,0.0012578616352201257,0,0
2018,北海道,余市町,北海道_余市町,41,0,,18000.0,227.7777777777778,0,0.0,21,116.66666666666667,1,5.555555555555556,0,0.0,1,5.555555555555556,0,0.0,18,100.0,0.09261111111111112,0.5011111111111111,0.4033333333333333,3.790271636133923,99417.16666666667,0.05064177362893816,0.006944444444444444,0.3789921068609593,-0.004944444444444444,0,0
2018,北海道,南幌町,北海道_南幌町,7,0,,7319.0,95.64148107664981,0,0.0,5,68.31534362617845,1,13.663068725235687,0,0.0,1,13.663068725235687,0,0.0,0,0.0,0.09468506626588331,0.5543106981828119,0.34909140592977184,0.9154471544715447,109751.0588878262,0.03606388459556929,0.006285011613608417,0.2363452461227242,0.030468643257275583,0,0
2018,北海道,奈井江町,北海道_奈井江町,10,0,,5120.0,195.3125,0,0.0,7,136.71875,0,0.0,0,0.0,1,19.53125,0,0.0,2,39.0625,0.0857421875,0.486328125,0.4275390625,1.2867554661975371,145595.1171875,0.030206677265500796,0.00546875,0.3591641271223335,-0.0041015625,0,0
2018,北海道,上砂川町,北海道_上砂川町,1,0,,2841.0,35.19887363604364,0,0.0,1,35.19887363604364,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.06406195001759944,0.4227384723688842,0.5131995776135164,5.193784277879342,58030.975008799716,0.10634648370497427,0.00598380851812742,0.46847457627118644,-0.01795142555438226,0,0
2018,北海道,由仁町,北海道_由仁町,2,0,,4822.0,41.4765657403567,0,0.0,2,41.4765657403567,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08316051430941518,0.48195769390294485,0.42389050186644545,0.5633835728472952,129777.68560763169,0.024051108605787297,0.004977187888842804,0.32538910505836577,-0.001244296972210701,0,0
2018,北海道,長沼町,北海道_長沼町,25,0,,10289.0,242.97793760326564,0,0.0,18,174.94411507435126,2,19.43823500826125,2,19.43823500826125,1,9.719117504130624,0,0.0,2,19.43823500826125,0.09816308679171931,0.513169404218097,0.3857517737389445,0.6848831791253411,123799.00865001458,0.02770330652368186,0.0025269705510739624,0.2786240786240786,-0.005053941102147925,0,0
2018,北海道,栗山町,北海道_栗山町,15,0,,11272.0,133.07310149041874,0,0.0,4,35.486160397445,1,8.87154009936125,0,0.0,0,0.0,0,0.0,10,88.71540099361249,0.09607877927608233,0.49041873669268987,0.41128459900638753,1.1239405723402134,114481.19233498935,0.02913814288221871,0.0031050390347764373,0.3465045592705167,-0.005411639460610362,0,0
2018,北海道,月形町,北海道_月形町,3,0,,3691.0,81.2787862367922,0,0.0,2,54.1858574911948,1,27.0929287455974,0,0.0,0,0.0,0,0.0,0,0.0,0.05797886751557844,0.5591980493091303,0.3727986995394202,0.6065735414954807,79904.36196152805,0.03426395939086294,0.003522080736927662,0.402938901778809,-0.010024383635871038,0,0
2018,北海道,浦臼町,北海道_浦臼町,1,0,,1732.0,57.736720554272516,0,0.0,1,57.736720554272516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09988452655889145,0.45092378752886836,0.44861431870669743,0.3271010387157696,131999.42263279445,0.015233949945593036,0.004618937644341801,0.35058214747736094,-0.013279445727482679,0,0
2018,北海道,新十津川町,北海道_新十津川町,7,0,,6484.0,107.958050586058,0,0.0,5,77.11289327575571,0,0.0,0,0.0,0,0.0,0,0.0,2,30.845157310302284,0.1108883405305367,0.4779457125231339,0.4111659469463294,0.5770736917052331,91063.69524984577,0.02950507614213198,0.002930289944478717,0.24515618821668644,-0.004780999383096854,0,0
2018,北海道,妹背牛町,北海道_妹背牛町,2,0,,2693.0,74.26661715558856,0,0.0,2,74.26661715558856,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08057927961381359,0.44819903453397697,0.4712216858522094,0.5540012343139272,111167.47122168585,0.027737226277372264,0.01596732268845154,0.31803005008347246,-0.0051986632008912,0,0
2018,北海道,秩父別町,北海道_秩父別町,1,0,,2329.0,42.93688278231001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,42.93688278231001,0.09832546157148991,0.46930012881064836,0.42292829540575355,0.5259710930442638,108168.74194933448,0.028309741881765195,0.0012881064834693002,0.3070624360286592,-0.0021468441391155,0,0
2018,北海道,鷹栖町,北海道_鷹栖町,2,0,,6567.0,30.455306837216384,0,0.0,2,30.455306837216384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12243033348560987,0.531597380843612,0.34597228567077815,0.8561929595827901,126049.33759707629,0.02829898492771455,0.00045682960255824577,0.2351830879577199,0.0013704888076747374,0,0
2018,北海道,東神楽町,北海道_東神楽町,1,0,,10127.0,9.874592673052236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.874592673052236,0.15256245679865704,0.5567295349066851,0.2892268193937,1.8698301329394387,118041.86827293375,0.03199360127974405,0.004246074849412462,0.208355091383812,-0.007800928211711267,0,0
