country,iso3,year,tfp_M0,tfp_M2,tfp_M4,mu0,mu1,mu_j,beta_j,alpha
Costa Rica,CRI,2001,0.7916432408378515,0.7919013149358225,1.3378765368396133,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2002,0.7721015395101327,0.7723531225598768,1.3230206108687232,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2003,0.7679654584014468,0.7682371767643383,1.3235406940504637,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2004,0.7551498522229423,0.7554194664427278,1.3163362366595122,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2005,0.7506000637735379,0.7508468180656838,1.3169028203419444,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2006,0.7749406845609466,0.7751812905723936,1.339821851787419,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2007,0.7958719425742933,0.7961346881852496,1.3590569639795236,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2008,0.7941318898545875,0.7944491630578643,1.3558079333056856,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2009,0.7639548921762085,0.7642879171843227,1.3227777731054706,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2010,0.8018518929626515,0.8020469719797978,1.3568526720200147,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2011,0.793903707395442,0.794115030799742,1.3540247566522323,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2012,0.8271419663838167,0.8273623542380255,1.3905164436808066,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2013,0.8254928028553357,0.8257297907862666,1.3907697939981727,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2014,0.8302774085309936,0.8304753643158858,1.3980976748285716,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2015,0.8267674922472885,0.8269441183364368,1.3976278327321285,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2016,0.8229123829715883,0.8230628262196378,1.3981724756399032,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2017,0.8361513285548741,0.8362954304848449,1.4150112868027716,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2018,0.8572484896770325,0.8573946200835412,1.4391376304943249,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Costa Rica,CRI,2019,0.8610356449094834,0.861161851210464,1.4468328480609003,0.05,-0.020000000000000004,0.01,0.02,0.42373903564044413
Czech Republic,CZE,1990,0.13639904701787753,0.13639904701787753,0.13639904701787753,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1991,0.019219315344369825,0.03206749639014994,0.025945738517413552,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1992,0.03102611504960251,0.05103962500491388,0.038802908583327245,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1993,0.01620579456562421,0.04271981641754685,0.024703718080063553,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1994,0.039387385448731216,0.07126981800827092,0.048182574592047445,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1995,0.0869120472697924,0.1243376280129187,0.09641862977316062,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1996,0.12037414052778495,0.1644733073724005,0.131294108823095,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1997,0.1088173446816425,0.1595782665777845,0.12097776658931014,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1998,0.10211509680401676,0.15672877260938556,0.1140310604095971,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,1999,0.11644527703410024,0.1734682244895147,0.12796719105472576,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2000,0.15241634072476007,0.21073476423097048,0.16354756873031207,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2001,0.20175983376269624,0.261509809627114,0.2130642220084864,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2002,0.21207236527635942,0.2722933917567163,0.22325623329882305,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2003,0.2526207247645793,0.31261356968305876,0.26362531481899953,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2004,0.29468145441448,0.3548459348707782,0.30576682295268665,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2005,0.3433336191133378,0.4050244391980389,0.35518921708003504,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2006,0.40076747339888996,0.46440968033128893,0.41331521709304386,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2007,0.4401913614373134,0.507518786985,0.4540908798831653,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2008,0.4440607775516252,0.5162724724587964,0.4594380583463282,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2009,0.3979360011982189,0.47421349360276555,0.4138955049690356,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2010,0.41630958336300417,0.4901166453928836,0.42953641409165133,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2011,0.42892886819275855,0.5001819474371363,0.440769016014146,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2012,0.4223417339294251,0.4919552065884023,0.43387156678708827,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2013,0.41905406573450854,0.48675847472388956,0.4302145681685463,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2014,0.43156337780883813,0.49587213499573846,0.44168617596785786,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2015,0.4790593213559742,0.5409266227681648,0.4889751686370092,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2016,0.4826376091434401,0.5443637740299829,0.49344294125545574,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2017,0.5188834850775113,0.5785417472154064,0.5290974411897702,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2018,0.5365701785113028,0.5958671775013391,0.5472015431445909,5.0,0.12,0.75875,0.0,0.4774419764677683
Czech Republic,CZE,2019,0.5486379288140473,0.6085467261072628,0.5598543004277294,5.0,0.12,0.75875,0.0,0.4774419764677683
Denmark,DNK,1950,0.5259207670056236,0.5259207670056236,0.5259207670056236,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1951,0.5166126304266037,0.5189259321440609,0.5279512474226511,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1952,0.5638610625094564,0.5659986926172236,0.5788342691859114,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1953,0.6290993023733691,0.631202967070382,0.6457724846699575,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1954,0.6916350908510847,0.6946073986026287,0.7107302496186607,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1955,0.7128229744925765,0.7163555549883736,0.7333525276928379,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1956,0.7271282981648994,0.729813932414495,0.7464055864632106,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1957,0.7504894580408115,0.7537870439347092,0.770122389123256,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1958,0.7581183055522267,0.7624105305023887,0.7785787884329363,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1959,0.8117543304497046,0.8155568945459315,0.831125592728327,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1960,0.8414091612171237,0.8482900402326266,0.8637449676331279,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1961,0.8698702225599328,0.8798814533448223,0.8951942944339475,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1962,0.8955516041476743,0.9066964929898331,0.921480330596312,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1963,0.8748271349168295,0.887213893803998,0.9012474750701669,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1964,0.9223232664289815,0.9335499127185134,0.9466766952594465,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1965,0.9238015352778319,0.9378240927619412,0.9499671012950337,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1966,0.9206103001809804,0.9367459003941407,0.9477737512487181,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1967,0.9643188220044268,0.9809384990308789,0.9908430317171346,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1968,1.0077745052881415,1.0247096886927292,1.0335241083136637,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1969,1.0503421461839286,1.0678682817675211,1.075601813754509,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1970,1.0415561516284804,1.0614956963041493,1.0679278663657232,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1971,1.0620744011240388,1.0832418487025333,1.0883763339681396,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1972,1.0868620019134418,1.108327202698269,1.1123104143384968,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1973,1.1126937391642553,1.1350165972157908,1.1378525919916322,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1974,1.0892808360135877,1.113437054461179,1.1149576779948172,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1975,1.0889517171011622,1.1134746775366287,1.113852904485774,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1976,1.1152417260943128,1.13680059031996,1.1368008556590263,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1977,1.124344511217763,1.1468214107710875,1.1461367484145786,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1978,1.1319073307779064,1.1539567625406475,1.1527011450431548,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1979,1.1503750382120828,1.1713539422047656,1.1697504984264206,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1980,1.1260176662956152,1.1468331326682888,1.1448273289536388,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1981,1.1289552409640438,1.1469673683446757,1.1451571447161886,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1982,1.1502700139245476,1.1638156268593818,1.1629609666000063,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1983,1.1674751415586995,1.1792195660495448,1.1791419291860246,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1984,1.1906881658428699,1.2011747033558704,1.201665443700481,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1985,1.2078199795343831,1.2196171071628559,1.2199281995084617,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1986,1.2246733064272446,1.2387176348089755,1.2381826361423691,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1987,1.2219958704715106,1.239464440504288,1.2373858468327903,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1988,1.2193492911150994,1.237989841544346,1.2345782457565724,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1989,1.22117338053991,1.2397631089987415,1.235482479528761,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1990,1.2318102191822655,1.2503524838885998,1.245447173806662,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1991,1.2411531150664175,1.2590077462926264,1.2538015448235313,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1992,1.2481832936818762,1.2648739844404568,1.2596918994161923,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1993,1.2493374660434045,1.2652502076939127,1.2601685443104982,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1994,1.2980533716387699,1.3123411079728005,1.307670900022198,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1995,1.3082527141744995,1.3225524847402088,1.3180225824447271,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1996,1.321884585592814,1.3378476328274846,1.3328216289539405,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1997,1.326404934842473,1.3429477325292023,1.3373946062307223,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1998,1.3203916453700097,1.338511393699707,1.3321022314299906,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,1999,1.3249808749843126,1.3439033369297375,1.3366797889649034,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2000,1.3428689036919943,1.3610634201673477,1.3534978307453391,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2001,1.3342132429801312,1.3529234282648996,1.3449119471271098,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2002,1.3323073997389132,1.3511938267228123,1.3427942154632673,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2003,1.3360847245163763,1.3545027226278439,1.3459490465213788,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2004,1.357511344472072,1.3754925861349152,1.3669145533314744,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2005,1.3642115818202418,1.3834024810171988,1.3743690231359231,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2006,1.37567377586781,1.396148166612722,1.386399906603165,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2007,1.3676629773455682,1.3908969079088225,1.3798365834501318,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2008,1.3448346451789153,1.370089118726833,1.3576126269088578,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2009,1.3101146808762225,1.3362301874928413,1.32263642282199,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2010,1.3350493795099538,1.3580259133203105,1.3447708409613082,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2011,1.3355458192675886,1.3556022428350598,1.3434001517630305,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2012,1.3410801568335975,1.3593571908765263,1.3482440335134855,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2013,1.341267710082617,1.3590008230069328,1.3486190758800678,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2014,1.3498207207378181,1.3670409223397604,1.3571722515564852,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2015,1.3608853886889776,1.3782003262682814,1.3685308826362412,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2016,1.3736061302173521,1.3916500025929306,1.3818082108110987,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2017,1.385950317056202,1.4058592559041267,1.3952675249738364,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2018,1.3993198989094724,1.4214095322596485,1.4096248288672735,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Denmark,DNK,2019,1.4098962677204065,1.4345723288838244,1.4212127167519197,0.05,0.08,1.2579166666666668,0.0,0.3603947068963732
Estonia,EST,1990,0.44304833545140543,0.44304833545140543,0.44304833545140543,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1991,0.3598851304487365,0.38058777824036927,0.3601292431030467,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1992,0.14531408023548753,0.17671902772619408,0.14548378612495405,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1993,0.1260176143370444,0.16085124233010717,0.12612231733896184,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1994,0.11983609574619791,0.15602494300671488,0.1199235205582081,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1995,0.17855680483258496,0.21528281801764315,0.17863864023672082,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1996,0.23194131660957584,0.26856659894678625,0.232018497311274,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1997,0.34263102867154416,0.38024434583109734,0.3427230825083605,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1998,0.3784530918784377,0.4204425482487979,0.37858945634097907,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,1999,0.38297751874961516,0.43002711856706455,0.3831332591831078,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2000,0.45953299232945355,0.507414192046685,0.4596520727402815,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2001,0.5083603808375026,0.5589226367534001,0.5085056126139804,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2002,0.5643507014504738,0.6183340780339215,0.5645133277394763,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2003,0.6112822988390327,0.6701666508701019,0.6114723187696116,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2004,0.659825328903195,0.7275430719875962,0.66006600452633,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2005,0.7108181158807163,0.7879479549232542,0.7110812186679336,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2006,0.7546246864514394,0.8403401065185934,0.7548978981214942,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2007,0.7949658457969955,0.8952173475355316,0.7953252856295112,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2008,0.7211082322756699,0.8331233251763104,0.7214695168423226,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2009,0.651423643023481,0.7631435155807811,0.6516759396317342,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2010,0.6897201688775851,0.7872614949447012,0.6898122851300776,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2011,0.7032078212030832,0.7894069796384127,0.7033057700695942,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2012,0.7219057662549391,0.8030998346571296,0.7220571453664562,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2013,0.7172437857853193,0.7971563133631676,0.717431222177936,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2014,0.731083282028699,0.8067252031678125,0.7312356856811402,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2015,0.7220095617444562,0.7939845248690958,0.7221614471312758,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2016,0.7400710762724723,0.8058405155057757,0.7401869620174946,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2017,0.766126226727482,0.8269287027636851,0.7662431058858123,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2018,0.801799734963561,0.8621752426868623,0.8019568823902103,5.0,0.12,0.01,0.0,0.40406034787495926
Estonia,EST,2019,0.8324725865959328,0.892860786675767,0.8326309026400249,5.0,0.12,0.01,0.0,0.40406034787495926
Finland,FIN,1950,0.33805666345510765,0.33805666345510765,0.33805666345510765,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1951,0.39416405495078966,0.3986976840175114,0.39447115007671485,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1952,0.4121222178122901,0.4195342038380341,0.41248172256086324,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1953,0.3733155625490179,0.38288364294196775,0.37369156266417125,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1954,0.4269097392119212,0.4346125709061015,0.42718809967082993,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1955,0.47630895190018396,0.48546358417121915,0.4766208175449318,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1956,0.4753465658597973,0.486222904275075,0.47566309867711176,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1957,0.45078895356742965,0.46309005903644884,0.4510982744614003,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1958,0.4251583772313321,0.43745128046302373,0.42543509827889636,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1959,0.47482695114766926,0.4861574494423673,0.47506922432110965,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1960,0.5328395562141042,0.5453971740146368,0.5330968908770917,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1961,0.5627622339283747,0.5789321092949331,0.5630531162333172,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1962,0.5671071671441084,0.5853383403602184,0.567382479242255,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1963,0.571705399836631,0.5897153403917548,0.5719435300709419,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1964,0.5962651730934452,0.612781579727506,0.5964695306411967,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1965,0.6119109970991925,0.6291239479192754,0.6121282921568163,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1966,0.6178031852916543,0.6381854499007051,0.6180492239602478,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1967,0.627915292070238,0.6493094179839893,0.6281357259764304,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1968,0.6373524802218045,0.6574209810145524,0.6375345975349775,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1969,0.7061290239184252,0.7243159416628524,0.7062885109883679,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1970,0.7441472141242294,0.762784570511049,0.7443228832567392,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1971,0.751645774685298,0.774645053159075,0.7518685937984904,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1972,0.7974962399752981,0.8230254923590898,0.7977046925546061,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1973,0.8316341003561218,0.8581495288731729,0.8318243097947695,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1974,0.8350345446785283,0.8638985149579561,0.8352389124340647,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1975,0.8281844991733891,0.8624823801336508,0.8284301184172449,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1976,0.8085222458728456,0.8470574731016676,0.8087650023874762,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1977,0.803665783512372,0.84001613842553,0.803834524107427,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1978,0.8176938697155647,0.8507260347020082,0.8178345324606013,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1979,0.8647627075465572,0.893002206830741,0.8648686318827963,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1980,0.906392501037721,0.9342611434409482,0.9065350555398703,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1981,0.8890630203713927,0.9189953698908484,0.8892313482256169,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1982,0.9001365080264296,0.9291969407870742,0.9002711326852948,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1983,0.9182642251529183,0.9470151199931172,0.9183996036426025,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1984,0.9321044762660611,0.9600791485528859,0.9322295796333258,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1985,0.9495575080256593,0.9761595482251426,0.9496697023196061,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1986,0.969066154438389,0.9946148379068376,0.9691754658243656,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1987,0.9798743225431394,1.0043044089916897,0.9799769839562451,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1988,1.0113651983194982,1.0359562701969178,1.0114768861401968,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1989,1.035699516459509,1.062368663077634,1.0358310504374968,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1990,1.033522627003732,1.06423865797509,1.0336800609393881,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1991,1.0017724251811515,1.0337166352308245,1.001903801414941,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1992,1.0034495471206286,1.031987211703406,1.0035262862582286,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1993,1.0272350820993807,1.0510955594017544,1.0272860009187417,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1994,1.0621213013052246,1.081072028678908,1.0621561599002858,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1995,1.080176905515569,1.0962753270214893,1.0802236120644135,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1996,1.0971808592076124,1.1116346765948828,1.0972339886893847,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1997,1.1300634006840706,1.1432798396767856,1.13011612764255,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1998,1.1651270160583511,1.1780914246687004,1.1651871720880447,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,1999,1.1850803230865923,1.1985501554408335,1.1851472929685354,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2000,1.2230431486231748,1.2365114352777224,1.2231036947842302,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2001,1.2336110171877932,1.24832367436011,1.2336842758156612,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2002,1.2354026861539564,1.250759273993033,1.2354691800246753,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2003,1.2472926599195544,1.2623194796814898,1.2473459209245163,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2004,1.2732146368731128,1.2888054338473616,1.2732750268214632,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2005,1.284012022905351,1.3016357565816055,1.284089393442426,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2006,1.3004645824948202,1.3216371125984399,1.300562917878139,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2007,1.3275312004542128,1.3507390347491857,1.327618975441661,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2008,1.309993422626082,1.3357052415650408,1.3100901520487787,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2009,1.2376275126961058,1.2657611286486432,1.2377278530930855,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2010,1.2615632602553433,1.2882330658925314,1.2616232706080543,0.05,0.12,0.01,0.0,0.3541393646172115
Finland,FIN,2011,1.2700116123369716,1.2960456197072405,1.2700779553830204,0.05,0.12,0.01,0.0,0.3541393646172115
