iso3,year,mu_obs,total_gfcf,share_N111G,share_N112G,share_N1131G,share_N1132G,share_N117G,share_N11MG
DNK,2005,2.001341166113362,281583464000.0,0.33152499324321116,0.24119608458258046,0.10945730463774676,0.056405368320918164,0.2614162492155434,
DNK,2006,1.957472610976963,318593328000.0,0.3348270777346599,0.2589921688504412,0.10879854960427797,0.06544880312120033,0.2319334006894206,
DNK,2007,1.959635247278757,325334982000.0,0.32998521812818765,0.26624495302506385,0.11989865879224755,0.053477012810137954,0.230394157244363,
DNK,2008,2.012995936296655,341832285000.0,0.2754531187713881,0.29384882413900726,0.11998601009849026,0.04360633168397186,0.2671057153071425,
DNK,2009,2.0346271738883335,310472594000.0,0.25018252657753104,0.2744463010477505,0.1309704682017763,0.04196956591923859,0.30243113825370366,
DNK,2010,2.0521767669277517,293037689000.0,0.22819946890858808,0.26383031228450615,0.12934761780761928,0.049046076800039196,0.32957652419924727,
DNK,2011,2.0504865010983386,300385550000.0,0.25779885217514625,0.2711129912873639,0.10629147440680818,0.0573603590452337,0.307436323085448,
DNK,2012,2.042154653870826,304724025000.0,0.24724579560144627,0.2791310924696535,0.10747067613063985,0.06029324730795348,0.3058591884903069,
DNK,2013,2.0397204105703985,310679485000.0,0.22958387484130147,0.2976463733999044,0.11228958680680187,0.056416805248663264,0.304063359703329,
DNK,2014,1.9857858461826456,338725524000.0,0.2284198016326635,0.2919293085217871,0.14149629302809788,0.05189789299728118,0.2862567038201703,
DNK,2015,1.9808378961576083,350091282000.0,0.23389083421963075,0.2888479011025473,0.13896625394973416,0.05518804949847337,0.2831069612296144,
DNK,2016,2.0092781747936383,375147761000.0,0.22734046918648676,0.28581504448856354,0.1293142250687723,0.057141018096066955,0.30038924316011045,
DNK,2017,1.9531223172391265,393865471000.0,0.24468672197974928,0.2621839323406951,0.15242594596468192,0.058867467973601574,0.28183593174127214,
DNK,2018,1.9600041843936824,414067158000.0,0.2396948637013129,0.256017694115214,0.15224267315593284,0.060620953666651343,0.29142381536088885,
DNK,2019,1.9937025902057,411147771000.0,0.2563150585583498,0.25706200411335806,0.11683934436312438,0.07437851341288192,0.29540507955228584,
DNK,2020,2.059345867278472,435195352000.0,0.27585788416232904,0.2485260159671926,0.07887081018273376,0.08114563227228586,0.31559965741545876,
DNK,2021,2.0865123728294956,461500783000.0,0.29826604649552674,0.24618413269300998,0.08631518183144664,0.056759071630870885,0.3124755673491458,
DNK,2022,2.156170161709113,477548659000.0,0.2664893400946604,0.2572794974595458,0.07600560134752676,0.048165554580690384,0.3520600065175767,
DNK,2023,2.1580203369735464,447217182000.0,0.24935199157889243,0.2846528490490779,0.07609403969635496,0.04360730487318352,0.3462938148024912,
ESP,1995,1.8756836007342599,83894000000.0,0.3293918516222853,0.4518439936109853,0.0926645528881684,0.041266359930388345,0.0848332419481727,
ESP,1996,1.8630021693002525,84359000000.0,0.35028864732867865,0.41836674213776837,0.09529510781303714,0.04818691544470655,0.08786258727580934,
ESP,1997,1.8414852541608457,90907000000.0,0.34348290010670246,0.41033143762306534,0.11034353790137173,0.0477190975392434,0.08812302682961708,
ESP,1998,1.8297658634577316,102547000000.0,0.3464070133694794,0.40231308570704166,0.11515695242181634,0.049489502374520954,0.0866334461271417,
ESP,1999,1.8206093812409911,115166000000.0,0.3480106976017227,0.39559418578399874,0.12319608217703142,0.04733167775211434,0.08586735668513276,
ESP,2000,1.8178768098007672,129296000000.0,0.40181444128201954,0.3421915604504393,0.12651590149733943,0.045121272119787156,0.08435682465041455,
ESP,2001,1.8459746098733254,145017000000.0,0.41184826606535785,0.34964866188102084,0.11211099388347573,0.0415744361005951,0.08481764206955046,
ESP,2002,1.8790025567374764,158405000000.0,0.4225624191155582,0.35310122786528203,0.09952337363088286,0.03575013414980588,0.08906284523847101,
ESP,2003,1.8922538416158665,177985000000.0,0.4308228221479338,0.3445121779925275,0.09794645616203612,0.03242408068095626,0.09429446301654634,
ESP,2004,1.8932598706865535,194566000000.0,0.4386686265842953,0.3411952756391147,0.09788966211979483,0.03042669325575897,0.09181974240103616,
ESP,2005,1.8912878029240936,219692000000.0,0.4435436884365384,0.33997141452579066,0.09780055714363746,0.029887296760919835,0.08879704313311364,
ESP,2006,1.8933398809404502,249455000000.0,0.4451103405423824,0.3390551402056483,0.09457016295524243,0.03187749293459742,0.08938686336212945,
ESP,2007,1.8942721990657696,270383000000.0,0.4404344947722305,0.3400324724557387,0.09465461955818229,0.03282380918918719,0.09205460402466131,
ESP,2008,1.9142319737316607,263435000000.0,0.4257368990453053,0.3498054548560366,0.08797616110235922,0.03343898874485167,0.10304249625144722,
ESP,2009,1.978193119385467,218963000000.0,0.40484465411964576,0.37710024067993225,0.06306088243219174,0.030448066568324328,0.12454615619990592,
ESP,2010,1.9735823848828205,197603000000.0,0.3643011492740495,0.3677170893154456,0.07856662095211105,0.03628993486940988,0.15312520558898396,
ESP,2011,1.9759112537469776,179478000000.0,0.3450840771570889,0.354968296950044,0.08922542038578544,0.037397341178305975,0.17332486432877567,
ESP,2012,1.9846409789212611,164099000000.0,0.3311720363926654,0.3343347613330977,0.09714867244772972,0.03962242304950061,0.19772210677700655,
ESP,2013,1.9699610749706729,150032000000.0,0.2937706622587181,0.33251572997760476,0.1132425082649035,0.04468380078916498,0.2157872987096086,
ESP,2014,1.9576772627426662,151597000000.0,0.28563889786737207,0.31751287954247115,0.12448135517193612,0.04739539700653707,0.2249714704116836,
ESP,2015,1.9535690067682547,156318000000.0,0.26884939674253766,0.323334484832201,0.1349940505891836,0.04324517969779552,0.22957688813828223,
ESP,2016,1.9712575560773344,160136000000.0,0.2960608482789629,0.29744092521356846,0.12569940550532047,0.04481190987660488,0.2359869111255433,
ESP,2017,1.9383888471973676,173230000000.0,0.31816082664665474,0.2722854009120822,0.1396063037580096,0.04524043179587831,0.22470703688737517,
ESP,2018,1.929720716079935,188303000000.0,0.3374030153529152,0.2701125313988625,0.13134150810130482,0.04978146922778713,0.21136147591913035,
ESP,2019,1.9427386100269888,199342000000.0,0.3431740426001545,0.2860862236758937,0.12274884369575904,0.04486259794724644,0.20312829208094632,
ESP,2020,2.0063002901991824,181944000000.0,0.3560106406366794,0.2889020797608055,0.0912203755001539,0.04471705579738821,0.21914984830497297,
ESP,2021,2.0209476550865957,196084000000.0,0.36035576589624857,0.28347034944207583,0.08672303706574733,0.04385875441137472,0.22559209318455356,
ESP,2022,2.0140123059968773,217780000000.0,0.35466066672789054,0.29695564330976215,0.08615575351271926,0.044067407475433924,0.21816052897419413,
ESP,2023,1.830929805588391,278327000000.0,0.29764270085187566,0.25090271515160223,,,0.1693978665382805,0.28205671745824157
EST,1995,1.5905867679389476,554018000.0,0.13450465508340884,0.5531318477016992,0.14158204246071426,0.13623023078672533,0.03455122396745232,
EST,1996,1.7016568381430364,637600000.0,0.1432418444165621,0.60840495608532,0.10689617314930991,0.1035021957340025,0.03795483061480552,
EST,1997,1.6746183630677582,867513000.0,0.14879777017750742,0.5909928727292848,0.11928005689828279,0.10644105621471955,0.03448824398020548,
EST,1998,1.6106318893913347,1115211000.0,0.11805837639693295,0.5754175667205578,0.15235681857513958,0.1166667115012316,0.03750052680613803,
EST,1999,1.5845747734619124,1022455000.0,0.12700607850712256,0.5512174129912808,0.14863539226665232,0.1354123164344641,0.03772879980048022,
EST,2000,1.588729208662168,1227314000.0,0.10275854426821499,0.5568868276577958,0.1663649237277502,0.12433818892312806,0.049651515423110956,
EST,2001,1.5421690249498705,1410348000.0,0.09737880296210581,0.5282370024986741,0.20491467354156562,0.11849203175386501,0.050977489243789476,
EST,2002,1.5804645521902143,1766174000.0,0.11054290234144541,0.5426996434099924,0.21133365115781344,0.0881328793199311,0.047290923770817596,
EST,2003,1.4814889394393884,2136917000.0,0.12631515402797583,0.46775752170065565,0.2876714444220342,0.07602213843588684,0.042233741413447504,
EST,2004,1.5808819475912401,2343654000.0,0.15060328871070558,0.49484949570201064,0.21135500376762098,0.09084361428777456,0.05234859753188824,
EST,2005,1.7052786648795286,2774641000.0,0.18604136535140942,0.539593410462831,0.14642290660305243,0.07519603436985181,0.05274628321285529,
EST,2006,1.6493006894408668,3617134000.0,0.21895318227082547,0.4672201803969662,0.19212199492747573,0.06822998539727862,0.05347465700745397,
EST,2007,1.6625386609208206,4447967000.0,0.19737309202159098,0.49582179903762774,0.1950945229584662,0.05797412615696115,0.05373645982535392,
EST,2008,1.775052827624201,4196668000.0,0.16769327475988094,0.5714538295619287,0.11726827092350407,0.07134421879452937,0.07224040596015696,
EST,2009,1.8699413394973288,2645903000.0,0.17094617603139647,0.569677724391257,0.08456394659970529,0.06593514577064995,0.10887700720699134,
EST,2010,1.7901019131446576,2567971000.0,0.1556353245422164,0.5221359587004681,0.11620224683222669,0.08948932834521885,0.11653714157986987,
EST,2011,1.7498473460946102,3493851000.0,0.12323364676971056,0.5377830937839078,0.15752474847954306,0.07234223783441251,0.10911627313242608,
EST,2012,1.7077125819547674,4106381000.0,0.12183940067908945,0.5194690896923593,0.17678218363079315,0.07741609948029664,0.10449322651746148,
EST,2013,1.7344007027143888,4334051000.0,0.1469643527498869,0.5069495029015579,0.15792084587837107,0.08032715812527357,0.10783814034491057,
EST,2014,1.7584046669337523,4113536000.0,0.18512807472695025,0.4661636606559417,0.1510131429504932,0.0788039778915269,0.1188911437750879,
EST,2015,1.8281393572853564,4067186000.0,0.20235169967638558,0.46697938082989077,0.11454381481446878,0.08006297228599824,0.13606213239325665,
EST,2016,1.798337913840329,4334673000.0,0.22215355114445773,0.4326400169055428,0.13666221189003183,0.07600481051281147,0.13253940954715615,
EST,2017,1.8357781439171115,5036941000.0,0.21293241274813424,0.4560664895618194,0.12878054358786414,0.0641746647419535,0.13804588936022877,
EST,2018,1.8483585447678026,5617028000.0,0.2085528147625399,0.4589001514680005,0.12869902019359705,0.06016331056209796,0.14368470301376457,
EST,2019,1.8589959907316524,6157732000.0,0.21765188871487098,0.4510714334433522,0.11338931281842081,0.069928668542249,0.14795869648110702,
EST,2020,2.0689848862353153,7795609000.0,0.19811896671574986,0.3287997127613763,0.10810496011280196,0.04956816074279764,0.31540819966727424,
EST,2021,2.0564970849249584,7527422000.0,0.20170637437359032,0.4079480332044623,0.10208700933732691,0.029122586723582124,0.25913599636103835,
EST,2022,1.9415027383542187,7700063000.0,0.23670079062989485,0.44233521206255066,0.10763418429173892,0.04087992526814391,0.17244988774767167,
EST,2023,1.909894051912212,8465561000.0,0.2566979317732162,0.42378679924461,0.10150963415182998,0.05772115988532833,0.16028447494501546,
FIN,1975,1.588464140268743,6004702000.0,0.25163613448261046,0.34406370207880427,,,0.03346560745229322,0.37083455598629206
FIN,1976,1.579013277313016,6106356000.0,0.24711955870244054,0.3293289811468575,,,0.03967046795175388,0.3838809921989481
FIN,1977,1.62156605635481,6546380000.0,0.2673233145646907,0.33636910781225654,,,0.044152340682942326,0.3521552369401104
FIN,1978,1.6689223499607264,6441980000.0,0.2868683230932105,0.3424412991036917,,,0.05170491060201988,0.31898546720107795
FIN,1979,1.6520240182540706,7300947000.0,0.2777721848960142,0.3313268812936185,,,0.05504779037568688,0.3358531434346805
FIN,1980,1.6287050713934024,8124000000.0,0.2605859182668636,0.32619399310684394,,,0.05662235352043329,0.3565977351058592
FIN,1981,1.6046630469498562,9393000000.0,0.253273714468221,0.3148089002448632,,,0.055892686042797825,0.37602469924411797
FIN,1982,1.89852481560195,7999000000.0,0.3495436929616202,0.4428053506688336,0.12351543942992874,0.00012501562695336918,0.08401050131266408,
FIN,1983,1.9124471164551324,8982000000.0,0.33622801157871296,0.4584725005566689,0.11690046760187041,0.00022266755733689602,0.08817635270541083,
FIN,1984,1.9297529205003618,9673000000.0,0.34198283882973224,0.4441228160860126,0.11309831489713636,0.0005169027189083015,0.10027912746821048,
FIN,1985,1.9478726455684099,10459000000.0,0.3281384453580648,0.45635337986423175,0.10230423558657616,0.004398126015871498,0.10880581317525576,
FIN,1986,1.9577023030737521,11159000000.0,0.30594139259790304,0.46402007348328705,0.10457926337485438,0.004032619410341429,0.12142665113361412,
FIN,1987,1.9618215271389143,11957000000.0,0.30300242535753114,0.45914527055281423,0.10454127289453877,0.0054361461905160155,0.12787488500459981,
FIN,1988,1.9492537313432836,14271000000.0,0.32247214631070004,0.4385817391913671,0.10861187022633312,0.006726928736598697,0.12360731553500105,
FIN,1989,1.9547256989121538,17098000000.0,0.3454790033922096,0.42601473856591415,0.10363785238039537,0.005439232658790502,0.11942917300269038,
FIN,1990,1.963498346256032,18443000000.0,0.33980371956839994,0.4302987583364962,0.09683890907119232,0.009000704874478122,0.12405790814943339,
FIN,1991,2.0299159367468107,17011000000.0,0.33160895890894126,0.4448886014931515,0.06930809476221268,0.007524542942801716,0.14666980189289283,
FIN,1992,2.049134995232257,14682000000.0,0.32332107342323935,0.41642827952595013,0.06988148753575807,0.013485901103391908,0.17688325841166053,
FIN,1993,2.036363636363636,12639000000.0,0.3217026663501859,0.36316164253501065,0.07374001107682569,0.03497112113300103,0.20642455890497666,
FIN,1994,2.0090029583433275,12507000000.0,0.3063084672583353,0.33205404973214997,0.07611737427040857,0.06012632925561685,0.22539377948348924,
FIN,1995,1.9356935617573916,14476000000.0,0.29020447637468916,0.3185272174633877,0.08248134843879525,0.09235976789168278,0.21642718983144515,
FIN,1996,2.0058662942035426,15751000000.0,0.29071170084439085,0.3550885658053457,0.07364611770681227,0.06082153514062599,0.21973208050282522,
FIN,1997,2.0079076958314244,17464000000.0,0.29970224461749884,0.3299358680714613,0.08549015116811727,0.05508474576271186,0.22978699038021072,
FIN,1998,1.9934722084120513,20114000000.0,0.2996420403698916,0.3323058566172815,0.08491597892015512,0.06010738788903251,0.22302873620363925,
FIN,1999,2.0269678974862706,22397000000.0,0.31169353038353353,0.31374737688083226,0.07996606688395767,0.054694825199803544,0.239898200651873,
FIN,2000,2.072207813593512,24291000000.0,0.31678399407187846,0.3335391708863365,0.06652669713062451,0.04116751060063398,0.24198262731052653,
FIN,2001,2.0913488408706264,25407000000.0,0.29173062541819184,0.35364269689455663,0.07415279253748967,0.028850316841815247,0.25162356830794663,
FIN,2002,2.1161699650756693,25770000000.0,0.2980985642219635,0.36146682188591384,0.06523088863019014,0.022662010089251068,0.2525417151726814,
FIN,2003,2.119369352619641,26893000000.0,0.311307775257502,0.32993715836834864,0.06206075930539546,0.031197709441118507,0.26549659762763544,
FIN,2004,2.0772516762286584,28934000000.0,0.3221123937236469,0.31533835625907236,0.07776318518006498,0.033662818829059235,0.2511232460081565,
FIN,2005,2.094513471095998,30584000000.0,0.3279492545121632,0.31359534397070365,0.07248888307611823,0.030636934344755427,0.2553295840962595,
FIN,2006,2.0851216763621965,32833000000.0,0.3335668382420126,0.31233819632686627,0.07367587488197849,0.03140133402369567,0.24901775652544697,
FIN,2007,2.077210976401819,36952000000.0,0.3096720069279065,0.345123403334055,0.06695172115176445,0.03726455942844772,0.24098830915782637,
FIN,2008,2.089999741328022,38659000000.0,0.28515998861843295,0.3746346258309837,0.059546289350474665,0.03753330401717582,0.24312579218293282,
FIN,2009,2.1183808724832214,35760000000.0,0.28369686800894856,0.35953579418344517,0.06255592841163311,0.030369127516778522,0.2638422818791946,
FIN,2010,2.1313763515128974,37643000000.0,0.3279494195467949,0.324495922216614,0.05740775177323805,0.026910713811332785,0.2632361926520203,
FIN,2011,2.1209149460627104,37729000000.0,0.3341461475257759,0.3246044157014498,0.0562167033316547,0.02955286384478783,0.25547986959633173,
FIN,2012,2.1071347528958544,37899000000.0,0.3387160611097918,0.326314678487559,0.059473864745771654,0.029314757645320457,0.24618063801155704,
FIN,2013,2.115026097959614,37934000000.0,0.33621553224020667,0.3364264248431486,0.057230980123372174,0.025649812832814887,0.24447724996045764,
FIN,2014,2.1297076927176315,37529000000.0,0.32750672813024595,0.34591915585280714,0.04878893655573024,0.027738548855551708,0.25004663060566495,
FIN,2015,2.095943845971502,37967000000.0,0.3314984065109174,0.3471172333868886,0.05507414333500145,0.0325019095530329,0.23380830721415966,
FIN,2016,2.0745216098286328,41023000000.0,0.3411744631060625,0.3498768983253297,0.06028325573458791,0.031006996075372353,0.2176583867586476,
FIN,2017,2.07920570026866,42805000000.0,0.34865085854456257,0.3517579721995094,0.05300782618852938,0.03254292722812756,0.2140404158392711,
FIN,2018,2.085830470143087,45986000000.0,0.3511068586091419,0.3525420780237464,0.04592702126734224,0.035445570390988564,0.21497847170878093,
FIN,2019,2.105912756283778,46628000000.0,0.34582225272368533,0.3658316891138372,0.04645277515655829,0.024556060736038433,0.21733722226988075,
FIN,2020,2.1209517570737275,47323000000.0,0.3447160999936606,0.3820341060372335,0.03670519620480527,0.022420387549394585,0.21412421021490607,
FIN,2021,2.13814085210945,48022000000.0,0.35250510182832867,0.3648327849735538,0.03304735329640581,0.022926991795427096,0.22668776810628463,
FIN,2022,2.134489619036363,50766000000.0,0.3580743016979868,0.35634085805460347,0.0393767482173108,0.019501240988062878,0.226706851042036,
FIN,2023,2.11436416646697,50076000000.0,0.33261442607237,0.3573967569294672,0.053598530234044255,0.02282530553558591,0.23356498122853264,
FRA,1978,1.9607210654109337,67955000000.0,0.4316385843572953,0.34770068427635936,0.08536531528217202,0.017231991759252448,0.11806342432492091,
FRA,1979,1.9711221207719443,77104000000.0,0.43203984229093173,0.348594106661133,0.08034602614650342,0.0175477277443453,0.12147229715708653,
FRA,1980,1.968457853021932,89959000000.0,0.424315521515357,0.3516713169332696,0.08289331806711947,0.01789704198579353,0.1232228014984604,
FRA,1981,1.977712396493676,98907000000.0,0.41491502118151397,0.3513199267999232,0.08274439625102369,0.018219135147158443,0.13280152062038075,
FRA,1982,1.9793874698182743,110166000000.0,0.3933336964217635,0.3583955122270029,0.0868779841330356,0.019143837481618648,0.14224896973657936,
FRA,1983,1.9899924540084828,115293000000.0,0.3918017572619326,0.34718499822192156,0.08584215867398715,0.020894590304701935,0.15427649553745673,
FRA,1984,2.0102819004562216,121213000000.0,0.38408421538943843,0.3462912393885144,0.07909217658171978,0.02281933455982444,0.16771303408050292,
FRA,1985,2.0123968821555156,127524000000.0,0.3686051253097456,0.3467112073021549,0.08200025093315769,0.02492079922210721,0.1777626172328346,
FRA,1986,2.0078940482074836,137572000000.0,0.36055301950978397,0.3514959439420812,0.08325095222865118,0.02664059547000843,0.17805948884947517,
FRA,1987,2.0027570219056576,148820000000.0,0.3555167316220938,0.35354791022712,0.08572772476817632,0.02735519419432872,0.17785243918828114,
FRA,1988,1.9960866179465677,166940000000.0,0.3467533245477417,0.36274709476458605,0.08843296992931592,0.02715945848807955,0.17490715227027676,
FRA,1989,1.9924685034670602,184306000000.0,0.344996907317179,0.35777999631048363,0.09346413030503618,0.026331210052846894,0.17742775601445424,
FRA,1990,1.9967414087502426,195606000000.0,0.3324642393382616,0.36385386951320514,0.09449607885238694,0.02618529083974929,0.18300052145639703,
FRA,1991,2.0013637731715623,202673000000.0,0.31880911616248836,0.378782570939395,0.09247901792542668,0.02586925737518071,0.1840600375975093,
FRA,1992,2.0249621785173977,200944000000.0,0.3174566048252249,0.3749153993152321,0.08699936300660881,0.024136077713193725,0.19649255513974043,
FRA,1993,2.035098751264194,190833000000.0,0.3279464243605666,0.35690368018110075,0.08378005900446987,0.026148517289986534,0.20522131916387626,
FRA,1994,2.0323096409809174,192636000000.0,0.3377354180942295,0.3404451919682718,0.08721111318756619,0.026474802217654022,0.20813347453227848,
FRA,1995,2.0291015735153124,195041000000.0,0.33495008741751736,0.335150045375075,0.09254977158648695,0.02571254249106598,0.21163755312985474,
FRA,1996,2.0334295527067408,197119000000.0,0.32962322252040643,0.33063276497953015,0.09361350250356383,0.026770630938671564,0.219359879057828,
FRA,1997,2.0457422610529488,199155000000.0,0.34040822474956695,0.31752654967236577,0.08858928974919032,0.027722125982275112,0.2257538098466019,
FRA,1998,2.0322857385944677,211564000000.0,0.3366688094382787,0.31222230625248154,0.09628764818211037,0.028927416762776277,0.2258938193643531,
FRA,1999,2.0173251098860328,229101000000.0,0.3335297532529321,0.3097498483201732,0.10380138017730171,0.029589569665780593,0.22332944858381237,
FRA,2000,2.0178557791630993,248799000000.0,0.3224209100518893,0.327477200471063,0.10175282054992182,0.02883854034783098,0.21951052857929493,
FRA,2001,2.0240009172032942,261665000000.0,0.3154338562666004,0.3271014465060287,0.10076242523837732,0.030206561825234554,0.226495710163759,
FRA,2002,2.033244635997377,266825000000.0,0.3263075049189544,0.3219113651269559,0.09946594209687998,0.025878384709078984,0.2264368031481308,
FRA,2003,2.028874583079296,278830000000.0,0.33242836136714127,0.3266398881038626,0.09774055876340422,0.02507621131155184,0.2181149804540401,
FRA,2004,2.034030413768714,296905000000.0,0.3391118371196174,0.3331806470083023,0.09238645357942776,0.02322628450177666,0.21209477779087588,
FRA,2005,2.0308220672643613,316215000000.0,0.34650158910867607,0.3321980298214822,0.09162436949543823,0.022747181506253655,0.20692883006814983,
FRA,2006,2.0350606054429887,343451000000.0,0.3564205665436991,0.3311418513849137,0.08783203426398525,0.021406255914235218,0.2031992918931667,
FRA,2007,2.0320549000177723,371366000000.0,0.35758523935955366,0.337494547158329,0.0879832833377315,0.019595224118524584,0.1973417060258613,
FRA,2008,2.0342752264232224,387659000000.0,0.3541308211598338,0.3402423263744683,0.08793295138252949,0.01908120280968583,0.19861269827348263,
FRA,2009,2.0767482078524417,354463000000.0,0.3497149208803175,0.34837768681075315,0.07101164296414576,0.01764076927634196,0.21325498006844157,
FRA,2010,2.0698416806630138,363190000000.0,0.35155152950246427,0.33796360031939204,0.07597400809493654,0.018780803436217956,0.2157300586469892,
FRA,2011,2.06593655235549,384506000000.0,0.3488528137402277,0.3379999271792898,0.07944739483909224,0.017997118380467404,0.21570274586092283,
FRA,2012,2.0712274381311757,386382000000.0,0.34433022242236955,0.34056969527565983,0.07682293688629388,0.019190852575948155,0.21908629283972855,
FRA,2013,2.0827512994335637,385745000000.0,0.34201609871806504,0.34162724079378864,0.0742692711506306,0.01775266043629859,0.2243347289012171,
FRA,2014,2.078148210254757,387625000000.0,0.34026185101580136,0.33343308610125766,0.07917703966462432,0.018597871654305063,0.2285301515640116,
FRA,2015,2.0688300153691292,388441000000.0,0.33858423801812887,0.31760293068960277,0.08685231476594901,0.02142667741046903,0.2355338391158503,
FRA,2016,2.0672534627500037,398094000000.0,0.341409315387823,0.3045361145860023,0.09221942556280678,0.020834275321908895,0.24100086914145905,
FRA,2017,2.0547148363555583,423143000000.0,0.34634627064609363,0.3035994923701916,0.09406985345379694,0.0222832470346904,0.2337011364952274,
FRA,2018,2.067882445848375,443200000000.0,0.3436890794223827,0.30431407942238264,0.09101985559566787,0.020949909747292418,0.24002707581227437,
FRA,2019,2.066473552653654,470879000000.0,0.3389384534031036,0.3101603596677703,0.0910531155562257,0.02103512792033622,0.23881294345256424,
FRA,2020,2.091788383643017,449814000000.0,0.3351807636045121,0.30715584663883294,0.08189829574001699,0.022640469171702083,0.2531246248449359,
FRA,2021,2.0721818160523755,512298000000.0,0.35119403159879603,0.3034718074245849,0.08501301976583941,0.022451776114683252,0.2378693650960964,
FRA,2022,2.124084700839363,476669562000.0,0.31726240157956637,0.2925050037073691,0.08069111826359913,0.023859295635075602,0.28568218081438984,
FRA,2023,2.0949064751281092,560653000000.0,0.32454833916879067,0.30338551653161583,0.08803306144799011,0.021139635389447662,0.26289344746215576,
GBR,1980,1.939760906453777,109585643000.0,0.4228150488654796,0.2549938955050891,,,0.14835916964049753,0.1738318859889338
GBR,1981,1.9620990020992213,102185510000.0,0.37533774602680947,0.2652347284854771,,,0.17882365122021704,0.18060387426749644
GBR,1982,1.9834807280663092,113043275000.0,0.3608855989000673,0.2638998737430422,,,0.19715370949753536,0.17806081785935518
GBR,1983,1.9798062925506335,121962785000.0,0.3758379738540736,0.24888384600269664,,,0.19551823123750414,0.17975994890572564
GBR,1984,1.9801587620452445,133782983000.0,0.3574336954349418,0.24555597627838813,,,0.20753234363147666,0.18947798465519342
GBR,1985,1.9546293637017882,137300543000.0,0.33311284865056945,0.2402453280902174,,,0.21209070527856544,0.21455111798064774
GBR,1986,1.9369494739537134,141570527000.0,0.3536786509242845,0.2423943438453118,,,0.19166449101372632,0.21226251421667733
GBR,1987,1.912642664497591,154985826000.0,0.3493341836304437,0.2521897841161294,,,0.1776426832735014,0.22083334897992543
GBR,1988,1.9150232152052786,179230808000.0,0.349677991743473,0.2481768982484306,,,0.18072606691590656,0.22141904309218982
GBR,1989,1.8277373730368776,200089006000.0,0.30757588450411916,0.23460407414888151,,,0.1714188284787621,0.2864012128682373
GBR,1990,1.8094054841849398,191331075000.0,0.2781525426541402,0.2628627890163686,,,0.16372140280924047,0.2952632655202507
GBR,1991,1.8649191676634467,181391577000.0,0.24434234892836287,0.28933047977194665,,,0.19295989691957968,0.2733672743801108
GBR,1992,1.8630226587138403,183832676000.0,0.24849626842183378,0.3010050019616752,,,0.18346415193346802,0.267034577683023
GBR,1993,1.8729272225562474,189401967000.0,0.2645150564882993,0.28944171947274444,,,0.1855359506377249,0.26050727340123137
GBR,1994,1.8767413841924108,201571673000.0,0.2418445423132446,0.33781490219610366,,,0.1732500230823604,0.24709053240829132
GBR,1995,2.100427044398645,114508000000.0,0.19745345303384917,0.2978394522653439,0.09400216578754322,0.06269430956789045,0.34801061934537325,
GBR,1996,2.094106001103502,123244000000.0,0.19695887832267697,0.297053000551751,0.0914932978481711,0.06783291681542307,0.34666190646197786,
GBR,1997,1.921165792149383,134741000000.0,0.20095590800127652,0.36964249931349774,0.09668178208563095,0.09871531308213535,0.23400449751745941,
GBR,1998,1.9329376611681883,146586000000.0,0.19067305199678006,0.37998171721719676,0.09720573588200783,0.09384934441215395,0.23829015049186145,
GBR,1999,1.9206811911454216,154406000000.0,0.1971749802468816,0.3746745592787845,0.09618797197000116,0.09888864422367007,0.23307384428066266,
GBR,2000,1.9199154390385735,165088000000.0,0.2045393971699942,0.36971191122310526,0.07666214382632293,0.11636218259352588,0.23272436518705175,
GBR,2001,1.927290105341923,171062000000.0,0.21017525809355672,0.37451333434661116,0.08584606750768727,0.10126153090692264,0.2282038091452222,
GBR,2002,1.9378925390223778,178167000000.0,0.23782743156701297,0.3536064478831658,0.09003912060033564,0.09095399260244602,0.22757300734703959,
GBR,2003,1.9960629669156884,187400000000.0,0.25972785485592315,0.3600160085378869,0.08127001067235859,0.06704375667022412,0.23194236926360726,
GBR,2004,2.005347845713999,199370000000.0,0.27799067061242916,0.35977830165019814,0.07323067663138888,0.06437277423885239,0.22462757686713147,
GBR,2005,2.03089755761174,211719000000.0,0.2797576032382545,0.371789966890076,0.06651268898870673,0.0560270925141343,0.2259126483688285,
GBR,2006,2.0117328758083675,227310000000.0,0.2705160353701993,0.3834499142140689,0.07124191632572258,0.05785051251594738,0.21694162157406185,
GBR,2007,2.023264581307579,242708000000.0,0.25276463899006213,0.40850734215600637,0.06982876543006411,0.052182045915256194,0.21671720750861118,
GBR,2008,2.056747289063307,242075000000.0,0.23991325002581845,0.41249199628214395,0.06861509862645875,0.04418878446762367,0.23479087059795517,
GBR,2009,2.08483236007835,217997000000.0,0.22406271645940082,0.3981889659032005,0.06985875952421364,0.04380335509204255,0.2640862030211425,
GBR,2010,2.068194558290806,226914000000.0,0.2324845536194329,0.3663414333183497,0.08059441021708665,0.048701270084701695,0.27187833276042905,
GBR,2011,2.098826421272612,225379000000.0,0.2330563184680028,0.3677316875130336,0.06515247649514817,0.05092754870684491,0.2831319688169705,
GBR,2012,2.1063313861637605,232303000000.0,0.22194289354851207,0.3846269742534535,0.06192343620185706,0.04899635389986354,0.28251034209631387,
GBR,2013,2.1182912646537995,246779000000.0,0.23069223880476053,0.38622005924329056,0.05293805388627071,0.04905603799350836,0.2810936100721698,
