country,iso3,year,actual,M0_baseline,M2_trend,M2_stabilize,M4_baseline,M4_TFP_level_only,M4_AI_surge,M4_fiscal_stimulus
Israel,ISR,2028,,138.16745657279367,138.56063142586757,138.294358759128,138.53567892220423,136.09430139175947,138.53567892220423,139.8047359372383
Israel,ISR,2029,,143.58779848894642,143.9970807970863,143.7878332821288,143.96989811477613,141.15362446140435,143.96989811477613,145.48451855580387
Israel,ISR,2030,,149.2697079336553,149.70552090910545,149.55758077123775,149.67515856243753,146.45766218231708,149.67515856243753,151.44451641414923
Israel,ISR,2031,,155.22318795634322,155.69819634142593,155.6160978258044,155.66334948346923,152.01651617111852,155.66334948346923,157.69486488213087
Israel,ISR,2032,,161.458701557062,161.98678857481738,161.97543665176627,161.94612478388274,157.8399730760002,161.94612478388274,164.2458102758239
Israel,ISR,2033,,167.9871950927344,168.58969580091699,168.65350351859612,168.53925168455308,163.94173727483673,168.53925168455308,171.1119300344766
Israel,ISR,2034,,174.8201219508562,175.5196792061016,175.66326571436653,175.45510797968237,170.33210814017463,175.45510797968237,178.29839570222708
Israel,ISR,2035,,181.96946657802752,182.7900912409486,183.01829622758657,182.70664681849075,177.02185450531934,182.70664681849075,185.81861695501152
Israel,ISR,2036,,189.44776895324242,190.41490744973729,190.73280610037753,190.30742676887016,184.02223867947015,190.30742676887016,193.68662249032462
Israel,ISR,2037,,197.26814959694013,198.40875887067494,198.821677349455,198.2716423613582,191.3450406129402,198.2716423613582,201.91708587066074
Israel,ISR,2038,,205.44433520674824,206.78696510194627,207.300496558834,206.6141552156557,199.00258230675288,206.6141552156557,210.525353625943
Israel,ISR,2039,,213.99068501004118,215.56556813581972,216.18558925441494,215.3505258565331,207.00775256382676,215.3505258565331,219.5274747812674
Israel,ISR,2040,,222.92221792211836,224.76136706801913,225.49405517467216,224.49704632869958,215.37403218001313,224.49704632869958,228.94023131419164
Italy,ITA,2019,2467813.5,100.00000000000013,99.99999999999994,99.99999999999994,100.00000000000013,100.00000000000013,100.00000000000013,100.00000000000013
Italy,ITA,2020,,99.68805858991729,99.68709585235523,99.68709585235523,99.418821263727,100.21258753763189,99.418821263727,99.418821263727
Italy,ITA,2021,,99.79324753625241,99.79224499478143,99.79224499478143,99.75155438908159,101.35075875354478,99.8388636162456,99.90670245113752
Italy,ITA,2022,,99.88333861375712,99.88227989395905,99.88227989395905,100.05144611726398,102.467082036327,100.29973598018596,100.35650154356233
Italy,ITA,2023,,99.95907418043218,99.95794928147352,99.95794928147352,100.32221691057124,103.56470813425874,100.79363346917964,100.77062809726607
Italy,ITA,2024,,100.02115598893775,100.01995558860584,100.01995558860584,100.5670333939214,104.64632238218827,101.31400917854667,101.15250728732946
Italy,ITA,2025,,100.07024788841903,100.06896324659698,100.06896324659698,100.78860453905546,105.7142248673567,101.85540402919109,101.50511955005297
Italy,ITA,2026,,100.10697830232674,100.10560122278866,100.10560122278866,100.98925630862894,106.77039214096231,102.41328813452373,101.83105694025872
Italy,ITA,2027,,100.13194250491777,100.13046530060245,100.13046530060245,101.1709932846738,107.81652841242999,102.9839200425943,102.13258255178155
Italy,ITA,2028,,100.14570471642206,100.14412017737283,100.14412017737283,101.33554974428645,108.8541081943146,103.56422360694908,102.41168024034025
Italy,ITA,2029,,100.14880003452656,100.14710139823873,100.14710139823873,101.48443210067902,109.88441192228981,104.1516814577194,102.67009623779802
Italy,ITA,2030,,100.14173621778764,100.13991714174814,100.13991714174814,101.6189542486813,110.90855577517218,104.7442436431715,102.909374057917
Italy,ITA,2031,,100.12499533483769,100.12304987105642,100.12304987105642,101.74026705870484,111.9275166873706,105.34024983716364,103.13088383341402
Italy,ITA,2032,,100.09903529170381,100.09695786306577,100.09695786306577,101.84938303074011,112.94215336322976,105.93836348155162,103.33584701702434
Italy,ITA,2033,,100.06429124823222,100.06207662650944,100.06207662650944,101.94719693513213,113.95322395732693,106.53751629807748,103.52535721372969
Italy,ITA,2034,,100.02117693342896,100.01882021881407,100.01882021881407,102.03450311873748,114.96140096818567,107.13686172193941,103.70039777786286
Italy,ITA,2035,,99.97008586850072,99.96758247053471,99.96758247053471,102.11201003543901,115.96728379857686,107.73573595213293,103.86185670041235
Italy,ITA,2036,,99.9113925054835,99.90873812526225,99.90873812526225,102.18035246287663,116.9714093588484,108.33362546430627,104.01053922327603
Italy,ITA,2037,,99.84545328853439,99.84264390209356,99.84264390209356,102.24010178790755,117.97426102684673,108.93013997932346,104.14717854443612
Italy,ITA,2038,,99.77260764426966,99.76963948705337,99.76963948705337,102.29177467829011,118.97627622625835,109.52499001878266,104.27244491795942
Italy,ITA,2039,,99.6931789069009,99.69004845922994,99.69004845922994,102.33584040453808,119.97785284241832,110.1179683040926,104.38695340299031
Italy,ITA,2040,,99.60747518337016,99.60417915683338,99.60417915683338,102.37272703170306,120.9793546591279,110.70893436721734,104.4912704745696
Japan,JPN,2019,5099254.0,99.99999999999991,99.99999999999991,99.99999999999991,99.99999999999991,99.99999999999991,99.99999999999991,99.99999999999991
Japan,JPN,2020,,101.17231188333345,101.17257096046004,101.17257096046004,101.17257096046004,100.56519628218518,101.17257096046004,101.17257096046004
Japan,JPN,2021,,102.25042521613096,102.25070857670919,102.25070857670919,102.25070857670919,101.0266994794,102.25070857670919,102.41153566296765
Japan,JPN,2022,,103.36482555584506,103.36513889332566,103.36513889332566,103.36513889332566,101.51468013124159,103.36513889332566,103.68409866364499
Japan,JPN,2023,,104.51546211969323,104.51581336349818,104.51581336349818,104.51581336349818,102.0285423290876,104.51581336349818,104.98869804921087
Japan,JPN,2024,,105.70228879601106,105.70268607021927,105.70268607021927,105.70268607021927,102.56770077036678,105.70268607021927,106.32539025315062
Japan,JPN,2025,,106.92526544279004,106.92571703678311,106.92571703678311,106.92571703678311,103.13158378692675,106.92571703678311,107.6942579175058
Japan,JPN,2026,,108.1843591004967,108.18487346042984,108.18487346042984,108.18487346042984,103.71963426948965,108.18487346042984,109.0953945289534
Japan,JPN,2027,,109.47954511776923,109.48013083906791,109.48013083906791,109.48013083906791,104.3313104515442,109.48013083906791,110.52890466251726
Japan,JPN,2028,,110.81080818971685,110.81147401040354,110.81147401040354,110.81147401040354,104.96608657611146,110.81147401040354,111.99490433778408
Japan,JPN,2029,,112.17814330954337,112.17889810438967,112.17889810438967,112.17889810438967,105.62345345048551,112.17889810438967,113.49352133637166
Japan,JPN,2030,,113.58155663508316,113.58240941057538,113.58240941057538,113.58240941057538,106.30291889452943,113.58240941057538,115.02489548172159
Japan,JPN,2031,,115.02106627258061,115.0220261626789,115.0220261626789,115.0220261626789,107.00400808865082,115.0220261626789,116.58917888384077
Japan,JPN,2032,,116.49670298065016,116.49777924332079,116.49777924332079,116.49777924332079,107.72626382793264,116.49777924332079,118.1865361516216
Japan,JPN,2033,,118.008510797855,118.00971281234953,118.00971281234953,118.00971281234953,108.46924668915344,118.00971281234953,119.81714457535155
Japan,JPN,2034,,119.55654759773073,119.55788486257937,119.55788486257937,119.55788486257937,109.2325351175348,119.55788486257937,121.4811942819609
Japan,JPN,2035,,121.14088557536071,121.14236770705189,121.14236770705189,121.14236770705189,110.01572544008953,121.14236770705189,123.17888836549238
Japan,JPN,2036,,122.761611669813,122.76324840211986,122.76324840211986,122.76324840211986,110.81843181234238,122.76324840211986,124.91044299518894
Japan,JPN,2037,,124.4188279268581,124.42062911078347,124.42062911078347,124.42062911078347,111.64028610507745,124.42062911078347,126.67608750350037
Japan,JPN,2038,,126.11265180643925,126.11462741073798,126.11462741073798,126.11462741073798,112.48093773752579,126.11462741073798,128.47606445619846
Japan,JPN,2039,,127.84321643935152,127.84537655159956,127.84537655159956,127.84537655159956,113.34005346316889,127.84537655159956,130.3106297066839
Japan,JPN,2040,,129.61067083751269,129.61302566568705,129.61302566568705,129.61302566568705,114.21731711401635,129.61302566568705,132.18005243644416
Latvia,LVA,2019,56261.5546875,99.99999999999984,99.99999999999984,99.58544872273174,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003
Latvia,LVA,2020,,103.26352301346036,102.67450573086319,102.26564922215032,103.26245658139459,100.55203668448718,103.26245658139459,103.26245658139459
Latvia,LVA,2021,,106.91748693119088,105.86341002069197,105.46018613589463,106.91583895761427,101.37687188644261,106.91583895761427,107.07068390916072
Latvia,LVA,2022,,110.8173528384921,109.18591187127767,108.79140932850984,110.81506982384684,102.31612451249997,110.81506982384684,111.13376583888568
Latvia,LVA,2023,,114.98073158481796,112.70526657578353,112.32225510951288,114.97776612865596,103.37310065154917,114.97776612865596,115.46792382639973
Latvia,LVA,2024,,119.42620883752969,116.4486188474839,116.07983156668205,119.42251262298139,104.55102620596158,119.42251262298139,120.09182048020537
Latvia,LVA,2025,,124.17338335506562,120.41509629230387,120.0647008849121,124.16890717436178,105.85304936695516,124.16890717436178,125.02515862007357
Latvia,LVA,2026,,129.24290923703964,124.623876446524,124.2967386402956,129.23760307881875,107.28223893161908,129.23760307881875,130.28871397080238
Latvia,LVA,2027,,134.65654279158306,129.1005643991931,128.8017455682443,134.65035591657073,108.84158525273202,134.65035591657073,135.90438703564288
Latvia,LVA,2028,,140.4371946263207,133.86934275866537,133.60405502210853,140.43007562849755,110.53400385657535,140.43007562849755,141.89526030788286
Latvia,LVA,2029,,146.60898752173784,138.95276664778896,138.7264469669142,146.60088437337714,112.36234161702757,146.60088437337714,148.28566112959078
Latvia,LVA,2030,,153.19732058863426,144.38031984190062,144.19786073665824,153.1881806681875,114.32938530141602,153.1881806681875,155.10123060795527
Latvia,LVA,2031,,160.22894014960067,150.17029074952723,150.03717967761872,160.2187102520088,116.43787224371016,160.2187102520088,162.36899895818436
Latvia,LVA,2032,,167.73201772268595,156.33793961145062,156.26092026716904,167.72064405226993,118.69050285535907,167.72064405226993,170.11746760145266
Latvia,LVA,2033,,175.73623542797984,162.91099183729781,162.8968018073388,175.7236635745938,121.08995465452684,175.7236635745938,178.3766983110365
Latvia,LVA,2034,,184.2728790883731,169.9142139877216,169.97004388327795,184.25905398795695,123.6388974806836,184.25905398795695,187.17840967181405
Latvia,LVA,2035,,193.37493925699835,177.37359654223732,177.50711132651952,193.35980513803895,126.34000956241387,193.35980513803895,196.55608109918816
Latvia,LVA,2036,,203.07722037758697,185.31642524191025,185.53578781341483,203.06072069528028,129.1959941201063,203.06072069528028,206.54506465413397
Latvia,LVA,2037,,213.41645827104733,193.77135907631043,194.0852563386796,213.39853563115034,132.209596209517,213.39853563115034,217.1827048917108
Latvia,LVA,2038,,224.4314461418678,202.76851504492538,203.18618667395606,224.4120422163351,135.38361954437266,224.4120422163351,228.50846699069695
Latvia,LVA,2039,,236.16316931085132,212.33955979362696,212.87082989211297,236.14222474738108,138.72094307357054,236.14222474738108,240.56407343136752
Latvia,LVA,2040,,248.6549489048265,222.51780821033424,223.1731200232628,248.63240323243397,142.2245371285299,248.63240323243397,253.39364951587834
Lithuania,LTU,2019,92056.6171875,99.99999999999997,99.99999999999997,99.45902892061589,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997
Lithuania,LTU,2020,,101.93030485360282,101.74384041519176,101.23026845551608,101.93381659033275,100.19633460347438,101.93381659033275,101.93381659033275
Lithuania,LTU,2021,,105.35616610596459,104.99491981697695,104.5025090547103,105.36025231831701,101.79909103558558,105.36025231831701,105.68145655211177
Lithuania,LTU,2022,,108.96998955683752,108.33566630867493,107.86736464052792,108.97467782816337,103.49663768963428,108.97467782816337,109.62432730795378
Lithuania,LTU,2023,,112.7797259130653,111.8721195926293,111.42840737118462,112.78506541053048,105.28967669567304,112.78506541053048,113.76747083116577
Lithuania,LTU,2024,,116.79361461162499,115.57814924660457,115.16046767543429,116.7996586372813,107.17890579932738,116.7996586372813,118.11937096484964
Lithuania,LTU,2025,,121.0202028902621,119.44646072271759,119.05734283365672,121.02700889686584,109.16504413510356,121.02700889686584,122.68890007559399
Lithuania,LTU,2026,,125.46836578797247,123.49544359474307,123.13725511003528,125.47599558016516,111.2488406813378,125.47599558016516,127.48530761671206
Lithuania,LTU,2027,,130.1473270164411,127.73406800695153,127.4094708262663,130.15584696475167,113.4310821587326,130.15584696475167,132.51823985261242
Lithuania,LTU,2028,,135.0666806533906,132.17302227034432,131.88483322681572,135.0761619203334,115.71260048346505,135.0761619203334,137.79776061358498
Lithuania,LTU,2029,,140.23641361976965,136.81470965989027,136.56671264539887,140.24693239904005,118.0942797386626,140.24693239904005,143.3343727981844
Lithuania,LTU,2030,,145.66692891426402,141.68317258564892,141.47797665840838,145.67856668404477,120.577062642252,145.67856668404477,149.13904064458882
Lithuania,LTU,2031,,151.36906959032072,146.77981649067615,146.62104753630553,151.3819133817028,123.16195650318346,151.3819133817028,155.22321280052677
Lithuania,LTU,2032,,157.35414347231563,152.1125418444985,152.00434445778185,157.3682861538479,125.85003867005231,157.3682861538479,161.59884622629494
Lithuania,LTU,2033,,163.63394861848232,157.70037110955622,157.6459939350866,163.64948919786062,128.64246148612793,163.64948919786062,168.27843096996475
Lithuania,LTU,2034,,170.22079954847055,163.5531243331934,163.5559509027158,170.2378434923876,131.54045677281118,170.2378434923876,175.27501585809716
Lithuania,LTU,2035,,177.12755426283223,169.6810293054845,169.74458617793863,177.14621383602056,134.54533986966717,177.14621383602056,182.60223514921398
Lithuania,LTU,2036,,184.36764209030662,176.09474286476728,176.22270818338419,184.38803671482847,137.6585132636388,184.38803671482847,190.2743362009371
Lithuania,LTU,2037,,191.95509240642636,182.80537270317447,183.00158516249934,191.97734904229034,140.88146984297708,191.97734904229034,198.3062082051231
Lithuania,LTU,2038,,199.904564273793,189.82449970068544,190.09296791950158,199.92881782200254,144.2157958130738,199.92881782200254,206.71341204853607
Lithuania,LTU,2039,,208.23137706035948,197.16420082251764,197.5091131217892,208.25777078954437,147.66317331195185,208.25777078954437,215.51221135968666
Lithuania,LTU,2040,,216.9515420973858,204.83707262007266,205.262807208124,216.98022809520063,151.22538276286357,216.98022809520063,224.71960480539562
Luxembourg,LUX,2019,56563.8828125,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993
Luxembourg,LUX,2020,,102.93731995349664,103.42847712016452,103.42847712016452,103.43710115906784,103.02226992481889,103.43710115906784,103.43710115906784
Luxembourg,LUX,2021,,105.53967309636117,106.08637723393454,106.08637723393454,106.19832446111425,105.3482224732707,106.23927721338637,106.24858296415054
Luxembourg,LUX,2022,,108.18192720226546,108.73754598486423,108.73754598486423,108.9470675628464,107.64153106008874,109.06658499754198,109.0862388458959
Luxembourg,LUX,2023,,110.86566123983579,111.39856844704524,111.39856844704524,111.7015573932199,109.92040585093233,111.93428159749405,111.95936866751508
Luxembourg,LUX,2024,,113.59244425245387,114.07215845494191,114.07215845494191,114.46484222743274,112.18789069200439,114.84280089371535,114.86418133437397
Luxembourg,LUX,2025,,116.36383877727543,116.75811668719243,116.75811668719243,117.2367704744403,114.4438577381129,117.78969666825448,117.79532081624913
Luxembourg,LUX,2026,,119.18140394307252,119.46340494220522,119.46340494220522,120.02516854581431,116.69593838891747,120.7808420594502,120.7566173615757
Luxembourg,LUX,2027,,122.0466982918726,122.19360845776454,122.19360845776454,122.8363944199194,118.95022014375381,123.82094671752589,123.75137903284381
Luxembourg,LUX,2028,,124.96128236245197,124.952546936059,124.952546936059,125.67486863003671,121.2108239851103,126.91305111322575,126.7817189232304
Luxembourg,LUX,2029,,127.92672106801813,127.74547894236541,127.74547894236541,128.54662018094822,123.48334908016845,130.06207430575893,129.85190323215062
Luxembourg,LUX,2030,,130.94458589568234,130.5755699254139,130.5755699254139,131.45535410121215,125.77108006810967,133.27082098576318,132.9643307000438
Luxembourg,LUX,2031,,134.01645695135053,133.44499889204678,133.44499889204678,134.40365895944268,128.07618323279416,136.54116403446278,136.12063894763241
Luxembourg,LUX,2032,,137.14392487037338,136.355275130102,136.355275130102,137.39335038715092,130.40005442696162,139.8743623135701,139.32197202274926
Luxembourg,LUX,2033,,140.32859261149682,139.30824333767438,139.30824333767438,140.4265902664161,132.74439212110852,143.27217546828484,142.57002324689537
Luxembourg,LUX,2034,,143.57207714930988,142.30531699727632,142.30531699727632,143.50503685961894,135.11039094127383,146.73598201436354,145.8640829688267
Luxembourg,LUX,2035,,146.87601107841277,145.3479055677523,145.3479055677523,146.63032077347097,137.49919780818428,150.26724670257363,149.20606929666664
Luxembourg,LUX,2036,,150.24204414082166,148.4374165780903,148.4374165780903,149.80405049415134,139.9119178550039,153.86751288097616,152.59787322140582
Luxembourg,LUX,2037,,153.67184468670104,151.57525756379636,151.57525756379636,153.02781730758625,142.34961964060963,157.5383959631497,156.04136373430933
Luxembourg,LUX,2038,,157.16710107728156,154.76283786503464,154.76283786503464,156.30319968603683,144.81333975146333,161.28157789720422,159.5383928278588
Luxembourg,LUX,2039,,160.7295230377629,158.00157030317268,158.00157030317268,159.6317672109903,147.3040868721546,165.09880253043085,163.0908001001494
Luxembourg,LUX,2040,,164.36084296709754,161.2928727502221,161.2928727502221,163.01508409284645,149.82284539365068,168.99187176857703,166.70041676583085
Mexico,MEX,2019,2406409.75,99.99999999999979,99.99999999999979,99.10531137257509,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997
Mexico,MEX,2020,,103.9368780441449,104.4593089901144,103.58245944018758,103.6274828128486,103.6607942077764,103.6274828128486,103.6274828128486
Mexico,MEX,2021,,105.84928817956146,106.63126566673849,105.79021796436687,105.39548083909243,105.46325117724894,105.41174778478839,105.47993547151893
Mexico,MEX,2022,,107.78570528684224,108.77714799358213,107.97003054158176,107.10860129265023,107.21192573522751,107.15597295520938,107.34190559318965
Mexico,MEX,2023,,109.74683049551417,110.91320473091741,110.13835469993316,108.7834366867811,108.92337931922087,108.87548144630199,109.21414567698213
Mexico,MEX,2024,,111.73336306606278,113.04782827364681,112.30429442139369,110.4259747100969,110.60357281484796,110.57513552825907,111.09017092603996
Mexico,MEX,2025,,113.74600106207606,115.1873150419458,114.47489483598581,112.04149673985502,112.25776712089375,112.25922058220105,112.96546474379565
Mexico,MEX,2026,,115.7854419867421,117.3366917222673,116.65583972134932,113.63504551590276,113.89099074538014,113.93190044489869,114.83738969212165
Mexico,MEX,2027,,117.85238338709065,119.50135247432479,118.85273582490011,115.21352026103118,115.5101399408912,115.59930854810838,116.70682062415729
Mexico,MEX,2028,,119.94752342899253,121.68491509602907,121.06945043643816,116.78147912849022,117.11977198936596,117.26533143909425,118.57362411769898
Mexico,MEX,2029,,122.07156144564794,123.88955883455705,123.30853743421908,118.34156311658484,118.72252671487438,118.93201807223299,120.43681548986216
Mexico,MEX,2030,,124.2251984620045,126.11813329600207,125.5728474917355,119.8976923561516,120.32233100472371,120.60277915503022,122.29750293710042
Mexico,MEX,2031,,126.4091376973013,128.37292841696558,127.86463899751827,121.45298318616598,121.92230990201452,122.28028889237252,124.15665033087777
Mexico,MEX,2032,,128.62408504773865,130.65643978353492,130.18614608013795,123.01080721239217,123.52584880569086,123.96754265899614,126.01598511705853
Mexico,MEX,2033,,130.87074955106962,132.9722343508829,132.5401208506963,124.57587744675213,125.13768492336916,125.6689486128153,127.87895297956051
Mexico,MEX,2034,,133.1498438347438,135.3210844483738,134.92736541906098,126.14889660749779,126.75853187776138,127.38492579400436,129.74103521591235
Mexico,MEX,2035,,135.4620845490906,137.70376589905064,137.3486846147478,127.73052752140242,128.38906410708577,129.1158927957599,131.60329443785506
Mexico,MEX,2036,,137.808192786892,140.12105851752438,139.80488655000062,129.32139726126056,130.02992096152192,130.86226748650074,133.46674659826536
Mexico,MEX,2037,,140.1888944905757,142.57374659117113,142.29678316154855,130.92210079593264,131.68171031734244,132.62446679180073,135.3323628942285
Mexico,MEX,2038,,142.60492084815232,145.06261934617686,144.8251907330279,132.53320422219966,133.34501177731872,134.4029065300786,137.2010722642002
Mexico,MEX,2039,,145.0570086789314,147.58847139983538,147.39093039985093,134.1552476359073,135.02037951431402,136.1980012962987,139.07376388206748
Mexico,MEX,2040,,147.54590080996243,150.15210320038955,149.99482863815774,135.78874769046092,136.7083448056352,138.01016438825658,140.95128959089357
Netherlands,NLD,2019,960770.875,99.99999999999974,99.99999999999974,99.580058376907,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993
Netherlands,NLD,2020,,101.60689070758613,101.54660827218913,101.14898717477129,100.59451847130039,101.10316835153321,100.59451847130039,100.59451847130039
Netherlands,NLD,2021,,103.19824657930856,103.1334481656742,102.75891996832955,102.11415330987793,103.14943175665539,102.20612721199235,102.14341961070798
Netherlands,NLD,2022,,104.82495776794778,104.76095933094174,104.41024859171726,103.73234889843559,105.31386722736956,103.99862458143245,103.81463538031126
Netherlands,NLD,2023,,106.48725591278283,106.42949458446687,106.1031026873791,105.44628559752545,107.59524636665296,105.9606787450688,105.60072329035215
Netherlands,NLD,2024,,108.18539122840399,108.13740991161713,107.83586518402406,107.24564279440294,109.98460625424133,108.07459076665748,107.48750941697433
Netherlands,NLD,2025,,109.91963263010125,109.88448799026361,109.60824132767202,109.12534736440176,112.47819451590595,110.3290319755019,109.466701884803
Netherlands,NLD,2026,,111.6902678153589,111.67081664840988,111.42021913229559,111.0817103318314,115.07360131940607,112.71511115972419,111.53192536561667
Netherlands,NLD,2027,,113.49760330770448,113.49712986705515,113.27230245350954,113.11359560462286,117.77101126568385,115.22748101887129,113.67978781603915
Netherlands,NLD,2028,,115.34196446868805,115.36343240625932,115.16443458774626,115.21779869260862,120.56843383437933,117.85954691588208,115.90522699248076
Netherlands,NLD,2029,,117.22369548329065,117.26654459062622,117.09433840281804,117.38112454936325,123.45331649277351,120.59516865985749,118.19366665586222
Netherlands,NLD,2030,,119.14315932360418,119.20911177966369,119.06407506758183,119.60877057263355,126.43228050787046,123.43760866529769,120.54898883275477
Netherlands,NLD,2031,,121.10073769516201,121.1912092813131,121.07379880892996,121.89864043157428,129.50432020987446,126.38322335347243,122.96809588735155
Netherlands,NLD,2032,,123.09683096988367,123.21302537056825,123.12377600022626,124.24920293058402,132.66900000086557,129.4293932639662,125.44864899987186
Netherlands,NLD,2033,,125.13185810917342,125.2749548262423,125.21443266704937,126.65973853801393,135.92673370304212,132.5747179062085,127.98927509911795
Netherlands,NLD,2034,,127.2062565803406,127.37747758439765,127.34626032626592,129.1299647930547,139.278402223575,135.8185764902882,130.58553965550772
Netherlands,NLD,2035,,129.32048226914608,129.52109238420974,129.51976968461352,131.65981846747755,142.72512922146586,139.16085350755571,133.23766111556296
Netherlands,NLD,2036,,131.47500939095156,131.7063167313215,131.73549059058806,134.24942413109466,146.26825288124954,142.6018645494969,135.94602480241292
Netherlands,NLD,2037,,133.6703304026406,133.93368686097236,133.99397198725336,136.89906783769,149.90930234577527,146.14229431064652,138.7111590577434
Netherlands,NLD,2038,,135.9069559172041,136.20375770276806,136.29578186782223,139.6091751408138,153.6499781190901,149.78314501702675,141.53371558981738
Netherlands,NLD,2039,,138.18541462263383,138.51710284874343,138.64150723562273,142.38029275980665,157.49213584178358,153.525693705373,144.41445291541524
Netherlands,NLD,2040,,140.50625320652435,140.87431452613384,141.0317540698349,145.2130733158165,161.43777292446165,157.37145697109216,147.35422256027084
New Zealand,NZL,2019,196352.78125,99.99999999999997,99.99999999999997,99.74556479292323,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997
New Zealand,NZL,2020,,103.26526355134602,103.06314826190976,102.81690304819062,105.09896035819433,104.1066530727666,105.09896035819433,105.09896035819433
New Zealand,NZL,2021,,106.51792366007089,106.29362032686625,106.05613462416068,109.23342106213457,107.18047183451726,109.31814432302176,109.35280867615111
New Zealand,NZL,2022,,109.94275052885567,109.65903493187245,109.43107982401136,113.51461085309529,110.32957832774713,113.76097888190597,113.81787366118358
New Zealand,NZL,2023,,113.54696128339341,113.18563969647593,112.96782238526085,117.97437707606673,113.58159187082111,118.45357613735885,118.49764133390977
New Zealand,NZL,2024,,117.33798517748785,116.88186113210067,116.67475285648507,122.6365115736111,116.95535491981464,123.41572846089926,123.40127191160015
New Zealand,NZL,2025,,121.3234785535447,120.75463050690547,120.55883939092705,127.52055747110889,120.46491818191294,128.6644244029615,128.54078258609582
New Zealand,NZL,2026,,125.51134096208523,124.80564238310619,124.62203509715431,132.64381974599516,124.12163042189242,134.21562471362617,133.929639255631
New Zealand,NZL,2027,,129.90973233652903,129.03789909975163,128.867714242438,138.02247802491422,127.9352837981809,140.0851917308776,139.58210711851265
New Zealand,NZL,2028,,134.52709112314352,133.45850491470966,133.30333681646783,143.67220994200295,131.91474829066328,146.28937064935937,145.51296647975886
New Zealand,NZL,2029,,139.37215327328082,138.08195664424966,137.94350998703013,149.60856089447984,136.0683414102898,152.84504964327635,151.73741498357404
New Zealand,NZL,2030,,144.4539720150271,142.9228618786922,142.80289134476496,155.84716336413072,140.40404248638185,159.76989460549336,158.27104599632818
New Zealand,NZL,2031,,149.781938333333,147.98869553976678,147.88931931176006,162.40388812700118,144.92963460044382,167.0824357038024,165.12987512907713
New Zealand,NZL,2032,,155.36580210091222,153.29374609330063,153.2171388266525,169.29498506598858,149.65282957927226,174.80216038866567,172.3304153621871
New Zealand,NZL,2033,,161.21569381592425,158.86104386338872,158.80886284648037,176.5371737507248,154.58134202738307,182.94956869854258,179.88973318399425
New Zealand,NZL,2034,,167.34214691625223,164.7011603595247,164.67513362518662,184.14769119147766,159.72292196042616,191.54619516738794,187.82546142993596
New Zealand,NZL,2035,,173.75612065350532,170.82506653131477,170.82699697201423,192.14438985618324,165.0854286164699,200.61469168969492,196.15592916097054
New Zealand,NZL,2036,,180.4690235224715,177.24415734922337,177.27592714936983,200.5458010303831,170.67687038765317,210.17888237978758,204.9001893915446
New Zealand,NZL,2037,,187.49273725334803,183.97027713833526,184.03385251540416,209.37119591131963,176.50544027633532,220.26382250606216,214.0780786950356
New Zealand,NZL,2038,,194.83964138455275,191.01574563398924,191.1131818809046,218.64064521783467,182.57954774379118,230.8958614149561,223.71027564983058
New Zealand,NZL,2039,,202.52263844324486,198.39338474268135,198.526831565067,228.37507796410085,188.9078476525956,242.10270941145205,233.81835874288623
New Zealand,NZL,2040,,210.55517976882774,206.1165460054769,206.2882531488646,238.5963399427629,195.49926687414836,253.91350860838452,244.42486425476835
Norway,NOR,2019,377715.34375,99.99999999999987,100.00000000000004,99.4804844386754,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004
Norway,NOR,2020,,102.87860536452378,103.09276498824624,102.5942251159963,103.89178877833483,104.78960628005763,103.89178877833483,103.89178877833483
Norway,NOR,2021,,104.7875089298694,105.11808889985845,104.64792322344319,106.16645408756915,108.00933241661419,106.26768450433286,106.37491237146752
Norway,NOR,2022,,106.75008722435979,107.20630360769228,106.7659358541456,108.52518772107803,111.36314822407836,108.81782777653459,108.9368147564641
Norway,NOR,2023,,108.76686115654668,109.35905694375828,108.94981124716188,110.96720509080502,114.85306425592444,111.5321416388083,111.57507083049003
Norway,NOR,2024,,110.83838530209817,111.57607604417149,111.19931716361818,113.49212930267424,118.48153382574273,114.40255894959806,114.28970521733117
Norway,NOR,2025,,112.96524843805176,113.86484536588893,113.52128061085891,116.09992314239823,122.25139979984716,117.42278119776597,117.08107000381922
Norway,NOR,2026,,115.14807400224379,116.222576763311,115.91308999838321,118.79084220323526,126.16586060517432,120.58805736501125,119.94978294530667
Norway,NOR,2027,,117.38752048799606,118.64578409459735,118.37175042114885,121.56539585942258,130.2284424642573,123.89497921848462,122.89669232650564
Norway,NOR,2028,,119.6842817835194,121.13604247401429,120.89886002662034,124.4243147998372,134.44297690676507,127.34129720321108,125.92284766675559
Norway,NOR,2029,,122.03908746489729,123.69224844878319,123.49374718369872,127.36852410126407,138.81358281562754,130.92575842240797,129.02947526974197
Norway,NOR,2030,,124.45270305083247,126.31459965064944,126.15694985932488,130.39912096222338,143.34465235792084,134.64796639981068,132.2179579025227
