country,iso3,year,tfp_M0,tfp_M2,tfp_Mobs,alpha,delta_logK,K_pct_diff,TFP_shift,TFP_shift_pct,ls_shift_pp
Colombia,COL,2013,0.2988315580336413,0.3092370760316711,0.3275694075639794,0.5218912414142063,-0.05506482433478874,-5.357620532800533,-0.02873784953033809,-2.873784953033809,2.873784953033809
Colombia,COL,2014,0.3236728531260278,0.3336261061172578,0.3514633675035119,0.5218912414142063,-0.05324962783850939,-5.18567000240584,-0.027790514377484143,-2.7790514377484143,2.7790514377484143
Colombia,COL,2015,0.3173137614674068,0.3279168148196349,0.3459293954673912,0.5218912414142063,-0.05483064617532679,-5.335454759301084,-0.028615633999984402,-2.86156339999844,2.86156339999844
Colombia,COL,2016,0.3196226601682248,0.3294694170741108,0.3470958543219735,0.5218912414142063,-0.05264160800879234,-5.1280034802080205,-0.02747319415374866,-2.747319415374866,2.747319415374866
Colombia,COL,2017,0.3182715474047484,0.3271730047139023,0.3439298505214907,0.5218912414142063,-0.04916408071385559,-4.797509204413785,-0.02565830311674233,-2.565830311674233,2.565830311674233
Colombia,COL,2018,0.329315363105362,0.336863351064081,0.3521528898539312,0.5218912414142063,-0.043759168455643475,-4.281555007368432,-0.022837526748569148,-2.283752674856915,2.283752674856915
Colombia,COL,2019,0.3546066857210039,0.3613586756786668,0.3752126371418844,0.5218912414142063,-0.03948322904412628,-3.8713924458234183,-0.02060595142088051,-2.060595142088051,2.060595142088051
Costa Rica,CRI,1950,0.4635471073222277,0.4635471073222277,0.4635471073222277,0.4237390356404441,0.0,0.0,0.0,0.0,-0.0
Costa Rica,CRI,1951,0.4778918997412997,0.4784690874318666,0.4900474931453145,0.4237390356404441,-0.02868650839694927,-2.827895688979043,-0.012155593404014786,-1.2155593404014786,1.2155593404014786
Costa Rica,CRI,1952,0.5738404878272414,0.5744194611739193,0.594671851843855,0.4237390356404441,-0.049160833117791,-4.797200024677295,-0.020831364016613563,-2.0831364016613563,2.0831364016613563
Costa Rica,CRI,1953,0.7065400924621361,0.7071500797349834,0.7360174786217062,0.4237390356404441,-0.06956495314390286,-6.7200456846144725,-0.029477386159570074,-2.9477386159570074,2.947738615957008
Costa Rica,CRI,1954,0.7171194632502038,0.7177030488063725,0.7514765227796127,0.4237390356404441,-0.08108070448945369,-7.788073072329549,-0.03435705952940893,-3.435705952940893,3.435705952940893
Costa Rica,CRI,1955,0.7919346183751701,0.7924630277495304,0.8269573144988343,0.4237390356404441,-0.08265156895618656,-7.932811799524142,-0.035022696123664154,-3.5022696123664154,3.5022696123664154
Costa Rica,CRI,1956,0.7481116539463661,0.7486397897218255,0.7847354547957979,0.4237390356404441,-0.08643008495565696,-8.280032740114896,-0.03662380084943173,-3.662380084943173,3.662380084943173
Costa Rica,CRI,1957,0.7799721224016603,0.780500702059828,0.8187839176804221,0.4237390356404441,-0.09159362724300651,-8.752412044843538,-0.038811795278761885,-3.8811795278761885,3.8811795278761885
Costa Rica,CRI,1958,0.8538015228411009,0.8543273354939078,0.894937463803342,0.4237390356404441,-0.09707847873884884,-9.251521492281745,-0.04113594096224116,-4.113594096224116,4.113594096224116
Costa Rica,CRI,1959,0.8524335533037828,0.8528786276454436,0.890921448347199,0.4237390356404441,-0.09082924112772656,-8.682636991414194,-0.03848789504341621,-3.848789504341621,3.848789504341621
Costa Rica,CRI,1960,0.8924777976878362,0.8929730492755139,0.933631080935629,0.4237390356404441,-0.09711940554542779,-9.255235461708,-0.04115328324779277,-4.115328324779277,4.115328324779277
Costa Rica,CRI,1961,0.847066186047571,0.8475051229359405,0.8871906625108315,0.4237390356404441,-0.09469148010547541,-9.034646260637624,-0.04012447646326045,-4.012447646326045,4.012447646326045
Costa Rica,CRI,1962,0.8786890470475717,0.8791003926846308,0.9173811939388684,0.4237390356404441,-0.09131126386035449,-8.726643429364177,-0.03869214689129674,-3.869214689129674,3.869214689129674
Costa Rica,CRI,1963,0.9017688454892908,0.9021697950858024,0.9397841561096856,0.4237390356404441,-0.08971396879435,-8.580736450028803,-0.03801531062039476,-3.801531062039476,3.801531062039476
Costa Rica,CRI,1964,0.9092493351524108,0.9096286544471646,0.9462682751601176,0.4237390356404441,-0.08736259087330939,-8.365522286402804,-0.03701894000770678,-3.701894000770678,3.701894000770678
Costa Rica,CRI,1965,0.9797183003502594,0.9800332722081108,1.012817951945964,0.4237390356404441,-0.07811329335206821,-7.514035984097522,-0.03309965159570449,-3.3099651595704493,3.3099651595704493
Costa Rica,CRI,1966,1.0000604424099686,1.000439458096838,1.0354957008839172,0.4237390356404441,-0.08362519261505212,-8.022406969095364,-0.03543525847394857,-3.543525847394857,3.543525847394857
Costa Rica,CRI,1967,1.018082513719559,1.0184466191045018,1.0545330227711265,0.4237390356404441,-0.08602112617846434,-8.242515383456883,-0.03645050905156744,-3.6450509051567437,3.6450509051567437
Costa Rica,CRI,1968,1.0615951969656,1.0619472900397051,1.0984663494942346,0.4237390356404441,-0.08701382083646654,-8.333557352352972,-0.03687115252863471,-3.687115252863471,3.687115252863471
Costa Rica,CRI,1969,1.0809576475838458,1.081278073928904,1.116629871063787,0.4237390356404441,-0.08418441653841434,-8.073828660071536,-0.035672223479941145,-3.5672223479941145,3.5672223479941145
Costa Rica,CRI,1970,1.1126209706895525,1.1129669047875694,1.1496720342207318,0.4237390356404441,-0.08743840055986338,-8.372468804125822,-0.03705106353117937,-3.7051063531179373,3.7051063531179373
Costa Rica,CRI,1971,1.1163899547527274,1.1167558189722415,1.155930400395805,0.4237390356404441,-0.09331320061961201,-8.909184138581027,-0.03954044564307768,-3.954044564307768,3.954044564307768
Costa Rica,CRI,1972,1.1255228547044904,1.125953385217727,1.1709810463773156,0.4237390356404441,-0.10727874434348285,-10.172475105475021,-0.045458191672825166,-4.545819167282517,4.545819167282517
Costa Rica,CRI,1973,1.1398781724050844,1.1402395666152705,1.18481185343858,0.4237390356404441,-0.10604092909585831,-10.061216380837068,-0.04493368103349571,-4.493368103349571,4.493368103349571
Costa Rica,CRI,1974,1.131407372736346,1.131813004654222,1.1791903390916607,0.4237390356404441,-0.11276508024117939,-10.663949649910599,-0.04778296635531465,-4.778296635531465,4.778296635531465
Costa Rica,CRI,1975,1.0762844716930662,1.076714682056818,1.1275359974529475,0.4237390356404441,-0.1209506829655644,-11.392234276231783,-0.051251525759881345,-5.1251525759881345,5.1251525759881345
Costa Rica,CRI,1976,1.0693496824171769,1.069695848059716,1.1176756739460083,0.4237390356404441,-0.11404658873542527,-10.778361231911692,-0.048325991528831436,-4.832599152883144,4.832599152883144
Costa Rica,CRI,1977,1.082767804755668,1.0831643780871127,1.1328471130822493,0.4237390356404441,-0.11818431655910794,-11.146773368916573,-0.05007930832658136,-5.007930832658136,5.007930832658136
Costa Rica,CRI,1978,1.0763473351964477,1.0767785705581447,1.1297746010139722,0.4237390356404441,-0.12608530563339287,-11.846035672181044,-0.05342726581752455,-5.342726581752455,5.342726581752455
Costa Rica,CRI,1979,1.0656891017307828,1.066069428287448,1.1180566347056162,0.4237390356404441,-0.12358439645685354,-11.625294702339605,-0.05236753297483343,-5.236753297483343,5.236753297483343
Costa Rica,CRI,1980,1.0163610893128032,1.0167424065992623,1.06840786563109,0.4237390356404441,-0.12282742900857058,-11.558372601447232,-0.0520467763182868,-5.20467763182868,5.20467763182868
Costa Rica,CRI,1981,0.9511621448248152,0.9515375767504226,1.0028303046486575,0.4237390356404441,-0.12193391563689776,-11.479313509836208,-0.05166815982384232,-5.166815982384232,5.166815982384232
Costa Rica,CRI,1982,0.8424033116315242,0.8425481843312204,0.8800778103095563,0.4237390356404441,-0.08890967201331951,-8.507178653447212,-0.03767449867803219,-3.7674498678032187,3.7674498678032187
Costa Rica,CRI,1983,0.8314924754495188,0.8315454762823542,0.8558338993345762,0.4237390356404441,-0.05744437457424128,-5.582559097078454,-0.024341423885057445,-2.4341423885057445,2.4341423885057445
Costa Rica,CRI,1984,0.8573059633748761,0.8574365475353263,0.8786453025726084,0.4237390356404441,-0.050359625625427264,-4.911260047183841,-0.021339339197732343,-2.1339339197732343,2.1339339197732343
Costa Rica,CRI,1985,0.820191078881872,0.8203483179611606,0.8414367799681743,0.4237390356404441,-0.05013864501341328,-4.890244957355239,-0.021245701086302304,-2.1245701086302304,2.1245701086302304
Costa Rica,CRI,1986,0.8293290029377269,0.829496213915597,0.8511915548742754,0.4237390356404441,-0.0515943779017319,-5.028598628343428,-0.021862551936548513,-2.1862551936548513,2.1862551936548513
Costa Rica,CRI,1987,0.8028224428736888,0.8030570454163035,0.8292681464576477,0.4237390356404441,-0.062410354863786814,-6.050271959975573,-0.026445703583958924,-2.6445703583958924,2.6445703583958924
Costa Rica,CRI,1988,0.7907050082196099,0.7909525993834707,0.8206389374155272,0.4237390356404441,-0.07064236871798894,-6.820492838762993,-0.029933929195917308,-2.993392919591731,2.993392919591731
Costa Rica,CRI,1989,0.7914558465668895,0.7916554443584793,0.8205106859418692,0.4237390356404441,-0.06856776678850425,-6.626981793629572,-0.029054839374979657,-2.9054839374979657,2.905483937497966
Costa Rica,CRI,1990,0.7742819694964034,0.7744813603994531,0.8029033232659977,0.4237390356404441,-0.06754476543879336,-6.53141219439809,-0.028621353769594293,-2.8621353769594293,2.8621353769594293
Costa Rica,CRI,1991,0.7820379936976032,0.782237702918021,0.8104841212950884,0.4237390356404441,-0.06713124164850993,-6.492752716940354,-0.028446127597485216,-2.8446127597485216,2.8446127597485216
Costa Rica,CRI,1992,0.8045698277628519,0.8047075176139984,0.8291549627795067,0.4237390356404441,-0.058019518969963595,-5.636847145842216,-0.024585135016654824,-2.4585135016654824,2.4585135016654824
Costa Rica,CRI,1993,0.830737793360905,0.8309581997648641,0.8581970361804672,0.4237390356404441,-0.06480224975747141,-6.274721298115448,-0.027459242819562135,-2.7459242819562135,2.7459242819562135
Costa Rica,CRI,1994,0.8189879169770533,0.8192517424819687,0.8508831849555909,0.4237390356404441,-0.07527101658295586,-7.250791347267516,-0.03189526797853759,-3.189526797853759,3.189526797853759
Costa Rica,CRI,1995,0.8231950876678127,0.8234359604593431,0.8564113288760282,0.4237390356404441,-0.0783884381999693,-7.539479520110226,-0.033216241208215536,-3.3216241208215536,3.3216241208215536
Costa Rica,CRI,1996,0.7856282060842279,0.7858594967744903,0.8190235365891052,0.4237390356404441,-0.07881107874426348,-7.578548828093212,-0.03339533050487731,-3.3395330504877307,3.3395330504877307
Costa Rica,CRI,1997,0.8002684398534239,0.8004625049455178,0.8314475001133879,0.4237390356404441,-0.07358080714192305,-7.093893201142731,-0.031179060259963975,-3.1179060259963975,3.1179060259963975
Costa Rica,CRI,1998,0.8219904156053879,0.8222422002930045,0.8553625466101877,0.4237390356404441,-0.07875632924486371,-7.573488661388216,-0.033372131004799854,-3.3372131004799854,3.3372131004799854
Costa Rica,CRI,1999,0.8066021017535432,0.806919343359815,0.8453121982879299,0.4237390356404441,-0.09135362399614622,-8.730509699254242,-0.03871009653438673,-3.871009653438673,3.871009653438673
Costa Rica,CRI,2000,0.7916940433560935,0.7919894303746151,0.8322281082501881,0.4237390356404441,-0.09565808548374817,-9.122531378841837,-0.04053406489409461,-4.053406489409461,4.053406489409461
Costa Rica,CRI,2001,0.7916432408378515,0.7919013149358225,0.8310908001977069,0.4237390356404441,-0.09309399427936545,-8.889214265524547,-0.03944755935985533,-3.9447559359855333,3.9447559359855333
Costa Rica,CRI,2002,0.7721015395101327,0.7723531225598768,0.81048363328948,0.4237390356404441,-0.09057955616795176,-8.659833572587772,-0.038382093779347315,-3.8382093779347315,3.8382093779347315
Costa Rica,CRI,2003,0.7679654584014468,0.7682371767643383,0.8071445144261666,0.4237390356404441,-0.09246034169475123,-8.83146338559282,-0.03917905602471983,-3.9179056024719827,3.9179056024719827
Costa Rica,CRI,2004,0.7551498522229423,0.7554194664427278,0.7947716493520343,0.4237390356404441,-0.09350518549514121,-8.92667051891205,-0.039621797129091973,-3.9621797129091973,3.9621797129091973
Costa Rica,CRI,2005,0.7506000637735379,0.7508468180656838,0.788965954449508,0.4237390356404441,-0.09054131776644891,-8.656340803852059,-0.03836589067597007,-3.836589067597007,3.836589067597007
Costa Rica,CRI,2006,0.7749406845609466,0.7751812905723936,0.8122343348688092,0.4237390356404441,-0.08801089154199976,-8.424909727040875,-0.03729365030786269,-3.729365030786269,3.729365030786269
Costa Rica,CRI,2007,0.7958719425742933,0.7961346881852496,0.8340765210241079,0.4237390356404441,-0.09016063009647383,-8.621560779322468,-0.03820457844981462,-3.820457844981462,3.820457844981462
Costa Rica,CRI,2008,0.7941318898545875,0.7944491630578643,0.8365761913454692,0.4237390356404441,-0.10016613509947446,-9.531289473203497,-0.04244430149088174,-4.244430149088174,4.244430149088174
Costa Rica,CRI,2009,0.7639548921762085,0.7642879171843227,0.8102315997901917,0.4237390356404441,-0.1092103953652512,-10.345823057944948,-0.04627670761398317,-4.627670761398317,4.627670761398317
Costa Rica,CRI,2010,0.8018518929626515,0.8020469719797978,0.8416299465844705,0.4237390356404441,-0.09387394192205603,-8.960248203104815,-0.039778053621819076,-3.9778053621819076,3.9778053621819076
Costa Rica,CRI,2011,0.793903707395442,0.794115030799742,0.830982107499513,0.4237390356404441,-0.08750291331557454,-8.37837975799427,-0.03707840010407093,-3.707840010407093,3.707840010407093
Costa Rica,CRI,2012,0.8271419663838167,0.8273623542380255,0.8632187283562711,0.4237390356404441,-0.08513910434975061,-8.161547576639872,-0.03607676197245446,-3.6076761972454463,3.6076761972454463
Costa Rica,CRI,2013,0.8254928028553357,0.8257297907862666,0.8620565390625972,0.4237390356404441,-0.08628833581970716,-8.267030592506641,-0.0365637362072615,-3.65637362072615,3.65637362072615
Costa Rica,CRI,2014,0.8302774085309936,0.8304753643158858,0.8646722430346445,0.4237390356404441,-0.08116985127807763,-7.796293103087859,-0.034394834503650884,-3.4394834503650884,3.4394834503650884
Costa Rica,CRI,2015,0.8267674922472885,0.8269441183364368,0.8585962805380918,0.4237390356404441,-0.07511412830469316,-7.236238942090711,-0.03182878829080327,-3.1828788290803267,3.1828788290803267
Costa Rica,CRI,2016,0.8229123829715883,0.8230628262196378,0.8515611868126012,0.4237390356404441,-0.06760954604456665,-6.537466950019422,-0.02864880384101287,-2.864880384101287,2.864880384101287
Costa Rica,CRI,2017,0.8361513285548741,0.8362954304848449,0.8625319118862356,0.4237390356404441,-0.0622566747750525,-6.035832647944861,-0.026380583331361507,-2.6380583331361507,2.6380583331361507
Costa Rica,CRI,2018,0.8572484896770325,0.8573946200835412,0.88242513844079,0.4237390356404441,-0.05941545773734344,-5.768480431744538,-0.02517664876375747,-2.517664876375747,2.517664876375747
Costa Rica,CRI,2019,0.8610356449094834,0.861161851210464,0.884236260211158,0.4237390356404441,-0.05475213126543541,-5.328021889269863,-0.02320061530167461,-2.320061530167461,2.320061530167461
Czech Republic,CZE,1990,0.1363990470178775,0.1363990470178775,0.1363990470178775,0.4774419764677683,0.0,0.0,0.0,0.0,-0.0
Czech Republic,CZE,1991,0.0192193153443698,0.0320674963901499,0.0291646788751265,0.4774419764677683,-0.020830517677425248,-2.061506106165245,-0.009945363530756698,-0.9945363530756698,0.9945363530756698
Czech Republic,CZE,1992,0.0310261150496025,0.0510396250049138,0.0446083837596535,0.4774419764677683,-0.028447998666845182,-2.8047164324769613,-0.013582268710051002,-1.3582268710051002,1.3582268710051002
Czech Republic,CZE,1993,0.0162057945656242,0.0427198164175468,0.0325147423419336,0.4774419764677683,-0.034159015294312735,-3.358218279512759,-0.0163089477763094,-1.63089477763094,1.63089477763094
Czech Republic,CZE,1994,0.0393873854487312,0.0712698180082709,0.057387250468321,0.4774419764677683,-0.0377006335989918,-3.699881205689337,-0.0179998650195898,-1.7999865019589798,1.7999865019589798
Czech Republic,CZE,1995,0.0869120472697924,0.1243376280129187,0.1071588453685858,0.4774419764677683,-0.04240682448699658,-4.152023179542352,-0.0202467980987934,-2.02467980987934,2.02467980987934
Czech Republic,CZE,1996,0.1203741405277849,0.1644733073724005,0.1437399033751543,0.4774419764677683,-0.04893948165227319,-4.776124412908633,-0.023365762847369395,-2.3365762847369393,2.3365762847369393
Czech Republic,CZE,1997,0.1088173446816425,0.1595782665777845,0.1351412806829888,0.4774419764677683,-0.05513536157021043,-5.36429610916076,-0.026323936001346304,-2.6323936001346304,2.6323936001346304
Czech Republic,CZE,1998,0.1021150968040167,0.1567287726093855,0.1291683410396213,0.4774419764677683,-0.05666289427618214,-5.50874488880152,-0.027053244235604595,-2.7053244235604597,2.7053244235604597
Czech Republic,CZE,1999,0.1164452770341002,0.1734682244895147,0.143509326899041,0.4774419764677683,-0.05668552661658956,-5.510883422852608,-0.027064049864940806,-2.7064049864940807,2.7064049864940807
Czech Republic,CZE,2000,0.15241634072476,0.2107347642309704,0.1790996709868162,0.4774419764677683,-0.055888111178380134,-5.435506293101932,-0.026683330262056187,-2.6683330262056186,2.6683330262056186
Czech Republic,CZE,2001,0.2017598337626962,0.261509809627114,0.2286474315156512,0.4774419764677683,-0.05631594848839217,-5.475955858178572,-0.02688759775295499,-2.688759775295499,2.688759775295499
Czech Republic,CZE,2002,0.2120723652763594,0.2722933917567163,0.2387598430487001,0.4774419764677683,-0.05589679811938855,-5.4363277657122016,-0.026687477772340706,-2.6687477772340706,2.6687477772340706
Czech Republic,CZE,2003,0.2526207247645793,0.3126135696830587,0.2789558110781129,0.4774419764677683,-0.05515871584724694,-5.366506231798962,-0.026335086313533596,-2.6335086313533598,2.6335086313533598
Czech Republic,CZE,2004,0.29468145441448,0.3548459348707782,0.3210152950434839,0.4774419764677683,-0.05515610676679091,-5.3662593250777935,-0.026333840629003902,-2.63338406290039,2.63338406290039
Czech Republic,CZE,2005,0.3433336191133378,0.4050244391980389,0.3707517841288945,0.4774419764677683,-0.057427219153210834,-5.580939312233147,-0.02741816501555666,-2.7418165015556664,2.7418165015556664
Czech Republic,CZE,2006,0.4007674733988899,0.4644096803312889,0.4293744478322541,0.4774419764677683,-0.059917174951824574,-5.815746149255108,-0.028606974433364185,-2.8606974433364183,2.8606974433364183
Czech Republic,CZE,2007,0.4401913614373134,0.507518786985,0.4710846445024668,0.4774419764677683,-0.06470583775165599,-6.26568462038507,-0.030893283065153376,-3.0893283065153376,3.089328306515337
Czech Republic,CZE,2008,0.4440607775516252,0.5162724724587964,0.4777188517984339,0.4774419764677683,-0.07049668002763242,-6.806916649471995,-0.03365807424680867,-3.3658074246808667,3.3658074246808667
Czech Republic,CZE,2009,0.3979360011982189,0.4742134936027655,0.4333498651364502,0.4774419764677683,-0.07417417337334188,-7.1490041954912815,-0.03541386393823126,-3.5413863938231263,3.5413863938231263
Czech Republic,CZE,2010,0.4163095833630041,0.4901166453928836,0.4483267992489645,0.4774419764677683,-0.0670599098194749,-6.486082436064788,-0.032017215885960404,-3.2017215885960404,3.2017215885960404
Czech Republic,CZE,2011,0.4289288681927585,0.5001819474371363,0.4584545060630516,0.4774419764677683,-0.061841311249444274,-5.996795253318988,-0.02952563787029311,-2.9525637870293107,2.9525637870293107
Czech Republic,CZE,2012,0.4223417339294251,0.4919552065884023,0.4507000398606999,0.4774419764677683,-0.05939633993030199,-5.766678914515744,-0.028358305931274808,-2.835830593127481,2.835830593127481
Czech Republic,CZE,2013,0.4190540657345085,0.4867584747238895,0.4462989459157835,0.4774419764677683,-0.05706427487343962,-5.546664234659726,-0.027244880181275022,-2.724488018127502,2.724488018127502
Czech Republic,CZE,2014,0.4315633778088381,0.4958721349957384,0.4567828784848409,0.4774419764677683,-0.05282212691599261,-5.145128123636223,-0.025219500676002815,-2.5219500676002813,2.5219500676002813
Czech Republic,CZE,2015,0.4790593213559742,0.5409266227681648,0.5033333900493089,0.4774419764677683,-0.05084192402377386,-4.95711013656277,-0.024274068693334705,-2.4274068693334705,2.4274068693334705
Czech Republic,CZE,2016,0.4826376091434401,0.5443637740299829,0.5077619878096007,0.4774419764677683,-0.052622894308616996,-5.126228057497794,-0.025124378666160574,-2.5124378666160574,2.5124378666160574
Czech Republic,CZE,2017,0.5188834850775113,0.5785417472154064,0.5431065980248375,0.4774419764677683,-0.050735197450661414,-4.9469659933137455,-0.024223112947326264,-2.4223112947326264,2.4223112947326264
Czech Republic,CZE,2018,0.5365701785113028,0.5958671775013391,0.5612356818739759,0.4774419764677683,-0.05166178211885436,-5.034999885563618,-0.024665503362673036,-2.4665503362673036,2.4665503362673036
Czech Republic,CZE,2019,0.5486379288140473,0.6085467261072628,0.5742575901140325,0.4774419764677683,-0.05366026148250674,-5.224595963534318,-0.025619661299985275,-2.5619661299985275,2.5619661299985275
Denmark,DNK,1950,0.5259207670056236,0.5259207670056236,0.5259207670056236,0.3603947068963732,0.0,0.0,0.0,0.0,-0.0
Denmark,DNK,1951,0.5166126304266037,0.5189259321440609,0.5298837928043518,0.3603947068963732,-0.03682396584576954,-3.6154209805422832,-0.013271162377748169,-1.327116237774817,1.3271162377748171
Denmark,DNK,1952,0.5638610625094564,0.5659986926172236,0.5826574853841047,0.3603947068963732,-0.052155102488929975,-5.081836500886238,-0.018796422874648222,-1.8796422874648222,1.8796422874648222
Denmark,DNK,1953,0.6290993023733691,0.631202967070382,0.6511064273967424,0.3603947068963732,-0.06106395183462331,-5.923692567236428,-0.02200712502337332,-2.200712502337332,2.200712502337332
Denmark,DNK,1954,0.6916350908510847,0.6946073986026287,0.7174394252905811,0.3603947068963732,-0.07160020373694384,-6.9097007037421605,-0.02580433443949648,-2.580433443949648,2.5804334439496484
Denmark,DNK,1955,0.7128229744925765,0.7163555549883736,0.7411691455045881,0.3603947068963732,-0.07865312799991321,-7.563949638140565,-0.028346171012011645,-2.8346171012011645,2.8346171012011645
Denmark,DNK,1956,0.7271282981648994,0.729813932414495,0.7546954735893525,0.3603947068963732,-0.07649162126118479,-7.363932400954177,-0.027567175424453083,-2.7567175424453083,2.7567175424453083
Denmark,DNK,1957,0.7504894580408115,0.7537870439347092,0.778751901075097,0.3603947068963732,-0.0784208050048082,-7.5424721233011365,-0.02826244303428549,-2.826244303428549,2.826244303428549
Denmark,DNK,1958,0.7581183055522267,0.7624105305023887,0.7875409789700001,0.3603947068963732,-0.08164013747913752,-7.839645039420318,-0.029422673417773382,-2.942267341777338,2.942267341777338
Denmark,DNK,1959,0.8117543304497046,0.8155568945459315,0.8400935081890797,0.3603947068963732,-0.07863372351781979,-7.562155947053773,-0.02833917773937511,-2.833917773937511,2.8339177739375114
Denmark,DNK,1960,0.8414091612171237,0.8482900402326266,0.8731929225485731,0.3603947068963732,-0.08819153201544755,-8.441450400701267,-0.031783761331449334,-3.1783761331449334,3.1783761331449334
Denmark,DNK,1961,0.8698702225599328,0.8798814533448223,0.9054272941245918,0.3603947068963732,-0.09866147000567047,-9.395061899656799,-0.035557071564658926,-3.5557071564658926,3.5557071564658926
Denmark,DNK,1962,0.8955516041476743,0.9066964929898332,0.9322823806419818,0.3603947068963732,-0.10191819078205526,-9.689656916776313,-0.03673077649430745,-3.673077649430745,3.673077649430745
Denmark,DNK,1963,0.8748271349168295,0.887213893803998,0.912463011968354,0.3603947068963732,-0.10442960546128718,-9.916179073487118,-0.03763587705152449,-3.763587705152449,3.763587705152449
Denmark,DNK,1964,0.9223232664289815,0.9335499127185134,0.957795191141245,0.3603947068963732,-0.09842521000860023,-9.373653048318676,-0.03547192471226346,-3.547192471226346,3.547192471226346
Denmark,DNK,1965,0.923801535277832,0.9378240927619412,0.9613189363923073,0.3603947068963732,-0.10410086606866524,-9.886560104716512,-0.03751740111447521,-3.7517401114475213,3.7517401114475213
Denmark,DNK,1966,0.9206103001809804,0.9367459003941409,0.9594272471053138,0.3603947068963732,-0.10770676200717526,-10.210914645827673,-0.03881694692433335,-3.881694692433335,3.881694692433335
Denmark,DNK,1967,0.9643188220044268,0.9809384990308788,1.0025662786305185,0.3603947068963732,-0.10612657703957151,-10.068919122847397,-0.03824745662609175,-3.8247456626091747,3.8247456626091747
Denmark,DNK,1968,1.0077745052881415,1.0247096886927292,1.0451517747294572,0.3603947068963732,-0.1037120377355127,-9.851514633192782,-0.0373772694413157,-3.7377269441315697,3.7377269441315697
Denmark,DNK,1969,1.0503421461839286,1.0678682817675211,1.0870774140167423,0.3603947068963732,-0.10193065305861003,-9.69078238223462,-0.03673526783281367,-3.6735267832813667,3.6735267832813667
Denmark,DNK,1970,1.0415561516284804,1.0614956963041493,1.079487316403191,0.3603947068963732,-0.10524895079998306,-9.98995860267099,-0.0379311647747107,-3.79311647747107,3.79311647747107
Denmark,DNK,1971,1.0620744011240388,1.0832418487025333,1.0998929438963154,0.3603947068963732,-0.10493645452775979,-9.961826404897135,-0.03781854277227659,-3.7818542772276587,3.7818542772276587
Denmark,DNK,1972,1.0868620019134418,1.108327202698269,1.123598938200371,0.3603947068963732,-0.1019352825775336,-9.691200469498785,-0.0367369362869292,-3.67369362869292,3.67369362869292
Denmark,DNK,1973,1.1126937391642553,1.1350165972157908,1.148939759637873,0.3603947068963732,-0.10057312102544214,-9.568101473637192,-0.03624602047361769,-3.624602047361769,3.624602047361769
Denmark,DNK,1974,1.0892808360135875,1.113437054461179,1.125945230140072,0.3603947068963732,-0.10173399726713234,-9.673020805165011,-0.03666439412648459,-3.666439412648459,3.666439412648459
Denmark,DNK,1975,1.0889517171011622,1.1134746775366289,1.1246285309439203,0.3603947068963732,-0.09899372315980355,-9.425160675637157,-0.035676813842758115,-3.5676813842758115,3.5676813842758115
Denmark,DNK,1976,1.1152417260943128,1.13680059031996,1.146905406064449,0.3603947068963732,-0.08785833799507126,-8.410938556560732,-0.031663679970136194,-3.1663679970136194,3.1663679970136194
Denmark,DNK,1977,1.124344511217763,1.1468214107710877,1.155849543538542,0.3603947068963732,-0.08741813272479032,-8.370611693615649,-0.03150503232077906,-3.150503232077906,3.150503232077906
Denmark,DNK,1978,1.1319073307779064,1.1539567625406475,1.1620387986496468,0.3603947068963732,-0.08360685463786315,-8.02072027062719,-0.03013146787174037,-3.013146787174037,3.013146787174037
Denmark,DNK,1979,1.1503750382120828,1.1713539422047656,1.178655853410862,0.3603947068963732,-0.07847178290249143,-7.547185293562508,-0.02828081519877923,-2.828081519877923,2.828081519877923
Denmark,DNK,1980,1.1260176662956152,1.1468331326682888,1.153386834245998,0.3603947068963732,-0.07594220288660498,-7.313022459118335,-0.02736916795038291,-2.736916795038291,2.736916795038291
Denmark,DNK,1981,1.1289552409640438,1.1469673683446755,1.153062962599506,0.3603947068963732,-0.06689255189975367,-6.470430831682861,-0.024107721635462154,-2.4107721635462154,2.410772163546216
Denmark,DNK,1982,1.1502700139245476,1.1638156268593818,1.169859592366472,0.3603947068963732,-0.05435589942656168,-5.290502404576902,-0.019589578441924438,-1.9589578441924438,1.9589578441924438
Denmark,DNK,1983,1.1674751415586997,1.1792195660495448,1.1852115739093882,0.3603947068963732,-0.049213909114898396,-4.802252874119706,-0.017736432350688558,-1.7736432350688558,1.7736432350688558
Denmark,DNK,1984,1.19068816584287,1.2011747033558704,1.2071123431932014,0.3603947068963732,-0.04557274853388416,-4.45499075498198,-0.016424177350331304,-1.6424177350331304,1.6424177350331304
Denmark,DNK,1985,1.2078199795343831,1.219617107162856,1.2252074072253984,0.3603947068963732,-0.048245513483678434,-4.710019139536204,-0.01738742769101531,-1.7387427691015311,1.7387427691015311
Denmark,DNK,1986,1.2246733064272446,1.2387176348089757,1.2436208080950308,0.3603947068963732,-0.052574306184897314,-5.121618206937817,-0.01894750166778625,-1.8947501667786248,1.8947501667786248
Denmark,DNK,1987,1.2219958704715106,1.239464440504288,1.2433436505588211,0.3603947068963732,-0.0592344440104355,-5.7514216893086,-0.02134778008731053,-2.134778008731053,2.134778008731053
