country,iso3,year,tfp_M0,tfp_M2,tfp_Mobs,alpha
Colombia,COL,1959,0.1159646594519721,0.13619750455222768,0.17868708220246265,0.5218912414142063
Colombia,COL,1960,0.1335136476200356,0.15242034970790463,0.19135733906445385,0.5218912414142063
Colombia,COL,1961,0.14638928734507672,0.1659947761453422,0.20323927121137952,0.5218912414142063
Colombia,COL,1962,0.15017220586909374,0.1697432197376374,0.20591221609190669,0.5218912414142063
Colombia,COL,1963,0.1420698543818384,0.15932346710352885,0.19323292748253706,0.5218912414142063
Colombia,COL,1964,0.182874243243087,0.1982823754167029,0.22957454890766638,0.5218912414142063
Colombia,COL,1965,0.15372733064095723,0.16953120335629723,0.1995107434012704,0.5218912414142063
Colombia,COL,1966,0.1677837957788766,0.18266818036033872,0.21122485452789874,0.5218912414142063
Colombia,COL,1967,0.16442557538380775,0.1796038580992878,0.20750205826854362,0.5218912414142063
Colombia,COL,1968,0.18683262950989654,0.20159711165719862,0.22881819944551385,0.5218912414142063
Colombia,COL,1969,0.20551275275072722,0.2214780102169991,0.24911895776246062,0.5218912414142063
Colombia,COL,1970,0.22766371047350997,0.24370999799284387,0.27166207752105453,0.5218912414142063
Colombia,COL,1971,0.2382321202231914,0.2558270222909229,0.28503182109800473,0.5218912414142063
Colombia,COL,1972,0.2666463086955497,0.2841620539003431,0.31405648143703413,0.5218912414142063
Colombia,COL,1973,0.2905831749907568,0.3068349709074498,0.33626815181576397,0.5218912414142063
Colombia,COL,1974,0.30463086065748257,0.32066908519416426,0.34967497019366256,0.5218912414142063
Colombia,COL,1975,0.26914013801344794,0.2872866336355786,0.31748348893829625,0.5218912414142063
Colombia,COL,1976,0.27788130631412944,0.29300966525791594,0.32184179341846963,0.5218912414142063
Colombia,COL,1977,0.27530466017601896,0.28921725527976605,0.316390008610516,0.5218912414142063
Colombia,COL,1978,0.3192985643671493,0.3336199099429864,0.36006534328219253,0.5218912414142063
Colombia,COL,1979,0.3337551084126069,0.3482474700756857,0.3743658551468938,0.5218912414142063
Colombia,COL,1980,0.3418818738620706,0.355657099080366,0.38108297915477785,0.5218912414142063
Colombia,COL,1981,0.3196800561221922,0.3336221872643659,0.35873983738657067,0.5218912414142063
