species,min_hist,HG,target_year,train_years,hg_t
4980,10.0,0.012721901748183218,,,
4980,15.0,0.012136103761511419,,,
4980,,,1999.0,2.0,-0.12011786482404951
4980,,,2000.0,3.0,0.0008686068949445014
4980,,,2001.0,4.0,-0.013047877579629219
4980,,,2002.0,5.0,0.004772571459003783
4980,,,2003.0,6.0,-0.01241862405895433
4980,,,2004.0,7.0,-0.00022264582581543735
4980,,,2005.0,8.0,0.0005244210425532358
4980,,,2006.0,9.0,-0.007671812159526947
4980,,,2007.0,10.0,0.009459350427385549
4980,,,2008.0,11.0,0.023563421481711422
4980,,,2009.0,12.0,0.01741198634907226
4980,,,2010.0,13.0,0.007380753578407173
4980,,,2011.0,14.0,0.01277468576958174
4980,,,2012.0,15.0,-0.04496992293886071
4980,,,2013.0,16.0,0.017097334033385092
4980,,,2014.0,17.0,-0.000522759023487307
4980,,,2015.0,18.0,0.02473330432550802
4980,,,2016.0,19.0,0.01165901311080697
4980,,,2017.0,20.0,0.016058490573869655
4980,,,2018.0,21.0,0.020594512590325187
4980,,,2019.0,22.0,0.03569325570607795
4980,,,2023.0,26.0,-0.005922344381615874
5010,5.0,0.012745616346903965,,,
5010,10.0,0.01670487374878915,,,
5010,15.0,0.0132740508631507,,,
5010,,,1999.0,2.0,0.0033762159391405033
5010,,,2000.0,3.0,-0.0003895978908809994
5010,,,2001.0,4.0,0.0016984827752304366
5010,,,2002.0,5.0,-0.009236583677141752
5010,,,2003.0,6.0,-0.00700264008672935
5010,,,2004.0,7.0,0.0008307736198710503
5010,,,2005.0,8.0,0.009872689292655501
5010,,,2006.0,9.0,0.009124568735730199
5010,,,2007.0,10.0,-0.001066939961671176
5010,,,2008.0,11.0,0.0062912579092120335
5010,,,2009.0,12.0,-0.007167442858588169
5010,,,2010.0,13.0,0.024491599858983193
5010,,,2011.0,14.0,0.056698374395603324
5010,,,2012.0,15.0,-0.05583139133438064
5010,,,2013.0,16.0,-0.011107048468376401
5010,,,2014.0,17.0,-0.011875147146756193
5010,,,2015.0,18.0,0.02878252446119678
5010,,,2016.0,19.0,0.09677084743030118
5010,,,2017.0,20.0,0.12681293636507718
5010,,,2018.0,21.0,0.01613751725964363
5010,,,2019.0,22.0,-0.04076200148972109
5010,,,2023.0,26.0,0.02401944856564764
5011,5.0,0.016216868704397758,,,
5011,10.0,0.020900978431650508,,,
5011,15.0,0.02917688821443798,,,
5011,,,1999.0,1.0,0.0
5011,,,2000.0,2.0,-0.0005489307387308573
5011,,,2001.0,3.0,-0.012114398420759898
5011,,,2002.0,4.0,0.001062898243986754
5011,,,2003.0,5.0,0.0028242588736835383
5011,,,2004.0,6.0,-0.0007652065783421147
5011,,,2005.0,7.0,0.0057825330820918674
5011,,,2006.0,8.0,0.0007655640755734883
5011,,,2007.0,9.0,0.007422578421266479
5011,,,2008.0,10.0,0.006431361067781527
5011,,,2009.0,11.0,0.012203841704773843
5011,,,2010.0,12.0,0.02912436523697748
5011,,,2011.0,13.0,-0.007847323607193424
5011,,,2012.0,14.0,-0.001657498088096565
5011,,,2013.0,15.0,-0.03127999390309011
5011,,,2014.0,16.0,-0.003713578442837706
5011,,,2015.0,17.0,0.03022476697705212
5011,,,2016.0,18.0,0.03761576862578775
5011,,,2017.0,19.0,0.03253074461836081
5011,,,2018.0,20.0,0.07499814001218807
5011,,,2019.0,21.0,0.045288521797985926
5011,,,2023.0,25.0,0.05671589097401808
5060,5.0,0.014755922168791291,,,
5060,10.0,0.018774217414218697,,,
5060,15.0,0.01512075574830729,,,
5060,,,1999.0,2.0,0.08717459860185262
5060,,,2000.0,3.0,-9.801648523832807e-05
5060,,,2001.0,4.0,-0.027421733541847737
5060,,,2002.0,5.0,0.013445055953651863
5060,,,2003.0,6.0,0.004539161766233368
5060,,,2004.0,7.0,-0.009018276264500136
5060,,,2005.0,8.0,0.0006636136979014662
5060,,,2006.0,9.0,0.007938545204353664
5060,,,2007.0,10.0,0.016544400193642783
5060,,,2008.0,11.0,0.016482625917451532
5060,,,2009.0,12.0,0.000910541017144828
5060,,,2010.0,13.0,0.015610706163245447
5060,,,2011.0,14.0,0.05798073477942223
5060,,,2012.0,15.0,0.023488808808396766
5060,,,2013.0,16.0,0.007715931914800689
5060,,,2014.0,17.0,0.0073636687569471615
5060,,,2015.0,18.0,0.02995134904582153
5060,,,2016.0,19.0,0.0014484544479577144
5060,,,2017.0,20.0,0.008081080704358756
5060,,,2018.0,21.0,-0.008278861454004804
5060,,,2019.0,22.0,0.009395113247284925
5060,,,2023.0,26.0,0.06233723865191532
5070,5.0,0.013131896988879621,,,
5070,10.0,0.021519230550852142,,,
5070,15.0,0.02960337104741817,,,
5070,,,1999.0,2.0,0.015589652399606413
5070,,,2000.0,3.0,0.005130825425233687
5070,,,2001.0,4.0,-0.038537436428472516
5070,,,2002.0,5.0,-0.003172228140044586
5070,,,2003.0,6.0,-0.0032022620397937906
5070,,,2004.0,7.0,-0.016144120950318697
5070,,,2005.0,8.0,-0.003761378182668529
5070,,,2006.0,9.0,-0.0006265451232361219
5070,,,2007.0,10.0,0.010319118682970418
5070,,,2008.0,11.0,0.0010973686567281593
5070,,,2009.0,12.0,0.005032642830123946
5070,,,2010.0,13.0,0.002349803629662306
5070,,,2011.0,14.0,0.01857526584576641
5070,,,2012.0,15.0,0.0034662250425552266
5070,,,2013.0,16.0,0.024108535661903185
5070,,,2014.0,17.0,0.03053746478961139
5070,,,2015.0,18.0,0.03558651388383505
5070,,,2016.0,19.0,0.07056733782505165
5070,,,2017.0,20.0,-0.007901265821355863
5070,,,2018.0,21.0,0.017198964175738407
5070,,,2019.0,22.0,0.02973324687345058
5070,,,2023.0,26.0,0.03591025376819379
5100,5.0,-0.0045889041878197645,,,
5100,10.0,-0.005456689662991732,,,
5100,15.0,-0.00705518578575437,,,
5100,,,1999.0,1.0,0.0
5100,,,2000.0,2.0,-0.00034483678508856475
5100,,,2001.0,3.0,-0.004624030294713921
5100,,,2002.0,4.0,0.007985996861724187
5100,,,2003.0,5.0,-0.01195121302607527
5100,,,2004.0,6.0,0.00637351989388435
5100,,,2005.0,7.0,-0.0034857571639861362
5100,,,2006.0,8.0,0.0017529578675170576
5100,,,2007.0,9.0,-0.005551856311596826
5100,,,2008.0,10.0,-0.005780565800916682
5100,,,2009.0,11.0,-0.002967975955145419
5100,,,2010.0,12.0,-0.00047743965928170873
5100,,,2011.0,13.0,-0.0018264640213677685
5100,,,2012.0,14.0,0.00352742293433983
5100,,,2013.0,15.0,-0.008267131573341913
5100,,,2014.0,16.0,0.004246753805509873
5100,,,2015.0,17.0,-0.008028405045028775
5100,,,2016.0,18.0,0.013508630557946155
5100,,,2017.0,19.0,-0.04704799225269696
5100,,,2018.0,20.0,-0.04266227579593118
5100,,,2019.0,21.0,0.021239314126223263
5100,,,2023.0,25.0,0.009729549370985024
5110,5.0,-0.004761266377703244,,,
5110,10.0,-0.005328533630829524,,,
5110,15.0,-0.010872477880906395,,,
5110,,,1999.0,2.0,-0.19113683931672742
5110,,,2000.0,3.0,0.0006620802548471527
5110,,,2001.0,4.0,0.010466976416859008
5110,,,2002.0,5.0,-0.009134288010489655
5110,,,2003.0,6.0,0.006009081899059021
5110,,,2004.0,7.0,-0.005080227478813426
5110,,,2005.0,8.0,-0.00280107808552299
5110,,,2006.0,9.0,-0.004495327700625662
5110,,,2007.0,10.0,-0.00042070980174924166
5110,,,2008.0,11.0,-0.006483078946935672
5110,,,2009.0,12.0,-0.009642289223867007
5110,,,2010.0,13.0,0.005001579837346837
5110,,,2011.0,14.0,0.00950523364706779
5110,,,2012.0,15.0,-0.005830512946942257
5110,,,2013.0,16.0,-0.02698159717547277
5110,,,2014.0,17.0,-0.006162059909084028
5110,,,2015.0,18.0,-0.008034302306044516
5110,,,2016.0,19.0,-0.00026450338492778336
5110,,,2017.0,20.0,-0.014698792963231844
5110,,,2018.0,21.0,-0.0181841920826471
5110,,,2019.0,22.0,-0.025170385001969553
5110,,,2023.0,26.0,0.007970487256532377
5170,5.0,-0.004645532741433422,,,
5170,10.0,-0.00018213115288534532,,,
5170,15.0,0.003959912776205221,,,
5170,,,1999.0,2.0,-0.01570437457674867
5170,,,2000.0,3.0,0.0013218874733865738
5170,,,2001.0,4.0,0.11001920229575957
5170,,,2002.0,5.0,0.035764336718044354
5170,,,2003.0,6.0,-0.06639218814627612
5170,,,2004.0,7.0,0.014991594610806902
5170,,,2005.0,8.0,-0.0070744532326129095
5170,,,2006.0,9.0,-0.03543950970518561
5170,,,2007.0,10.0,-0.03283405065262068
5170,,,2008.0,11.0,-0.005977178237466463
5170,,,2009.0,12.0,0.0004815156752555616
5170,,,2010.0,13.0,0.00026207726402105447
5170,,,2011.0,14.0,0.0022377783291134268
5170,,,2012.0,15.0,0.0014000610222830723
5170,,,2013.0,16.0,0.0012630636262538353
5170,,,2014.0,17.0,0.0003878180913049478
5170,,,2015.0,18.0,-0.003937214919039422
5170,,,2016.0,19.0,-0.0009965403209559742
5170,,,2017.0,20.0,0.014643427017310251
5170,,,2018.0,21.0,0.025443967649420696
5170,,,2019.0,22.0,-0.011047332751405792
5170,,,2023.0,26.0,-0.004743512365630087
5190,5.0,0.019345796341536103,,,
5190,10.0,0.024551855631388286,,,
5190,15.0,0.026393641533397072,,,
5190,,,1999.0,2.0,-0.06204850842876164
5190,,,2000.0,3.0,0.0007438296138861933
5190,,,2001.0,4.0,0.016050994809781893
5190,,,2002.0,5.0,0.01247543722146116
5190,,,2003.0,6.0,0.01142826397482477
5190,,,2004.0,7.0,0.0037087569442969537
5190,,,2005.0,8.0,-0.00010092732085653644
5190,,,2006.0,9.0,0.0073506643294734
5190,,,2007.0,10.0,0.005590017026640193
5190,,,2008.0,11.0,0.021225819563118642
5190,,,2009.0,12.0,0.03035066360385774
5190,,,2010.0,13.0,0.03784010800046855
5190,,,2011.0,14.0,0.02002589786060882
5190,,,2012.0,15.0,0.0020258294123560727
5190,,,2013.0,16.0,0.007005456414800548
5190,,,2014.0,17.0,0.03570450290735894
5190,,,2015.0,18.0,0.020293141062626252
5190,,,2016.0,19.0,-0.036473009263285006
5190,,,2017.0,20.0,0.02482014194049631
5190,,,2018.0,21.0,0.0779562765531131
5190,,,2019.0,22.0,0.05105812263143161
5190,,,2023.0,26.0,0.056672215264357506
5290,5.0,0.007425846014505799,,,
5290,10.0,0.007786652244534564,,,
5290,15.0,0.012109627113379928,,,
5290,,,1999.0,2.0,-0.051852589575892116
5290,,,2000.0,3.0,0.0026802943601049734
5290,,,2001.0,4.0,-0.028283870320684912
5290,,,2002.0,5.0,0.01357196826449003
5290,,,2003.0,6.0,0.007504608605658936
5290,,,2004.0,7.0,0.0022780607080497006
5290,,,2005.0,8.0,0.004676856342828994
5290,,,2006.0,9.0,0.00027631326253807487
5290,,,2007.0,10.0,-0.00010398373070996669
5290,,,2008.0,11.0,0.0018033598192478406
5290,,,2009.0,12.0,-0.0003368040701265951
5290,,,2010.0,13.0,0.005707117746226231
5290,,,2011.0,14.0,-0.006503015728105188
5290,,,2012.0,15.0,0.006370521590809197
5290,,,2013.0,16.0,-0.01269321210975316
5290,,,2014.0,17.0,0.016481754249669356
5290,,,2015.0,18.0,-0.003096876151538641
5290,,,2016.0,19.0,0.005455171547552817
5290,,,2017.0,20.0,0.025501289136257488
5290,,,2018.0,21.0,0.044534924277075616
5290,,,2019.0,22.0,0.0003142010494175951
5290,,,2023.0,26.0,0.020410247441737472
5330,5.0,0.007925412909528973,,,
5330,10.0,-0.0013130269028602815,,,
5330,15.0,0.0012295090866518699,,,
5330,,,2000.0,5.0,0.0006156784052004927
5330,,,2001.0,6.0,0.00805210511679233
5330,,,2002.0,7.0,0.16389568556213951
5330,,,2003.0,8.0,-0.00018315489975706534
5330,,,2004.0,9.0,0.0307094166373465
5330,,,2005.0,10.0,0.018423165287605237
5330,,,2006.0,11.0,-0.010721502468728605
5330,,,2007.0,12.0,0.00032300741913537934
5330,,,2008.0,13.0,-0.027274291693093144
5330,,,2009.0,14.0,-0.013790352721286592
5330,,,2010.0,15.0,0.012513444642649363
5330,,,2011.0,16.0,0.0017228033426186506
5330,,,2012.0,17.0,0.00029159392165778453
5330,,,2013.0,18.0,-0.0050207306168211785
5330,,,2014.0,19.0,0.0003089082301241941
5330,,,2015.0,20.0,0.00015043833730854494
5330,,,2016.0,21.0,-0.0010412823384802206
5330,,,2017.0,22.0,0.0008102339626379074
5330,,,2018.0,23.0,0.011038668852085487
5330,,,2019.0,24.0,0.0015242877383796483
5330,,,2023.0,28.0,0.0052402181543853565
540,5.0,0.004865788548151562,,,
540,10.0,0.00736500174855359,,,
540,15.0,0.019810110149810045,,,
540,,,2000.0,2.0,-0.00027823258877268664
540,,,2001.0,3.0,0.015994475810948927
540,,,2002.0,4.0,-0.00021206866867895524
540,,,2003.0,5.0,-0.024080266187959776
540,,,2004.0,6.0,0.006100692030223898
540,,,2005.0,7.0,-0.000740940469904805
540,,,2006.0,8.0,-0.0002210815748600048
540,,,2007.0,9.0,-0.002511550025601883
540,,,2008.0,10.0,0.005151509043473945
540,,,2009.0,11.0,-0.0018038121201147117
540,,,2010.0,12.0,0.0015579132668528395
540,,,2011.0,13.0,0.00029836844232189463
540,,,2012.0,14.0,-0.00030513496365547343
540,,,2013.0,15.0,0.003736971014091095
540,,,2014.0,16.0,0.0731183558480124
540,,,2015.0,17.0,0.030658395940778793
540,,,2016.0,18.0,0.021910385433050128
540,,,2017.0,19.0,0.03714949963142067
540,,,2018.0,20.0,0.0086633251074959
540,,,2019.0,21.0,0.02423788531019322
540,,,2023.0,25.0,-0.017671073632993806
5400,5.0,0.01488757768626725,,,
5400,10.0,0.018964445681127207,,,
5400,15.0,0.023140524447872957,,,
5400,,,1999.0,1.0,0.0
5400,,,2000.0,2.0,-0.0014836156075387352
5400,,,2001.0,3.0,-0.002743842501515714
5400,,,2002.0,4.0,-0.0006359405500936388
5400,,,2003.0,5.0,-0.0015059387345248698
5400,,,2004.0,6.0,0.0006015446624898502
5400,,,2005.0,7.0,0.0065929198277820955
5400,,,2006.0,8.0,0.008288210524464157
5400,,,2007.0,9.0,0.008298371535226945
5400,,,2008.0,10.0,0.011218351277904492
5400,,,2009.0,11.0,0.028874131056262575
5400,,,2010.0,12.0,0.02547529812624083
5400,,,2011.0,13.0,0.015935873407605272
5400,,,2012.0,14.0,-0.022426096267713858
5400,,,2013.0,15.0,-0.0014955117599740886
5400,,,2014.0,16.0,0.011091501162862172
5400,,,2015.0,17.0,0.01612756664750259
5400,,,2016.0,18.0,-0.008068297553978088
5400,,,2017.0,19.0,0.03801441453394583
5400,,,2018.0,20.0,0.015273330948781805
5400,,,2019.0,21.0,0.021035527041088686
5400,,,2023.0,25.0,0.08538434246556126
5420,5.0,0.014844775742973382,,,
5420,10.0,0.018549610954290974,,,
5420,15.0,0.018364932356821795,,,
5420,,,1999.0,2.0,0.005396284943033791
5420,,,2000.0,3.0,-3.412217502996029e-05
5420,,,2001.0,4.0,-0.002722175078160749
5420,,,2002.0,5.0,0.0044683219637948746
5420,,,2003.0,6.0,0.00019053745387043186
5420,,,2004.0,7.0,0.00018197616570791997
5420,,,2005.0,8.0,0.003720483444716649
5420,,,2006.0,9.0,0.004958090771605583
5420,,,2007.0,10.0,0.0031105030032908543
5420,,,2008.0,11.0,0.010503819433621997
5420,,,2009.0,12.0,0.024333331879188624
5420,,,2010.0,13.0,0.030220992568478766
5420,,,2011.0,14.0,0.031390531609949646
5420,,,2012.0,15.0,0.038046352981495835
5420,,,2013.0,16.0,0.015662278749162373
5420,,,2014.0,17.0,-0.02579142859274941
5420,,,2015.0,18.0,0.010934032865784538
5420,,,2016.0,19.0,0.0334357528360284
5420,,,2017.0,20.0,0.0032458992864023983
5420,,,2018.0,21.0,0.039945775990446575
5420,,,2019.0,22.0,0.018585035068970357
5420,,,2023.0,26.0,0.028741873970124066
5460,5.0,0.016264713978240253,,,
5460,10.0,0.025122011937853905,,,
5460,15.0,0.05126021363580602,,,
5460,,,1999.0,1.0,0.0
5460,,,2000.0,2.0,-0.000164260279420958
5460,,,2001.0,3.0,-0.005409364098636349
5460,,,2002.0,4.0,-0.006869943725591465
5460,,,2003.0,5.0,-0.0055878485259390764
5460,,,2004.0,6.0,-0.01772103664060909
5460,,,2005.0,7.0,-0.016349337099939132
5460,,,2006.0,8.0,-0.005866687906664003
5460,,,2007.0,9.0,0.001110036089408739
5460,,,2008.0,10.0,-0.00390982433098741
5460,,,2009.0,11.0,-0.0031259129233658367
5460,,,2010.0,12.0,0.008041327249196373
5460,,,2011.0,13.0,0.005451966153608101
5460,,,2012.0,14.0,-0.046629261207509654
5460,,,2013.0,15.0,-0.0010267926649212278
5460,,,2014.0,16.0,0.004881498897547409
5460,,,2015.0,17.0,0.02397249086458031
5460,,,2016.0,18.0,0.08250400648357681
5460,,,2017.0,19.0,0.07613915311516128
5460,,,2018.0,20.0,-0.00833599162948917
5460,,,2019.0,21.0,0.05659666815847186
5460,,,2023.0,25.0,0.20464967019883185
5580,5.0,-0.007479419370008511,,,
5580,10.0,-0.008517963092297576,,,
5580,15.0,-0.008846861378806636,,,
5580,,,1999.0,1.0,0.0
5580,,,2000.0,2.0,-0.00034652960927250565
5580,,,2001.0,3.0,-0.023282089799960826
5580,,,2002.0,4.0,0.002494974032576369
5580,,,2003.0,5.0,-0.010662080209445035
5580,,,2004.0,6.0,-0.018070599981364177
5580,,,2005.0,7.0,0.0034031440590960305
5580,,,2006.0,8.0,0.00040686171157267026
5580,,,2007.0,9.0,0.0003253300487875421
5580,,,2008.0,10.0,-0.00449966050261974
5580,,,2009.0,11.0,-0.005766626036291189
5580,,,2010.0,12.0,-0.003497011490258828
5580,,,2011.0,13.0,-0.033082502723568386
5580,,,2012.0,14.0,0.0048011034251636
5580,,,2013.0,15.0,-0.012742478881417663
5580,,,2014.0,16.0,-0.004339829795061201
5580,,,2015.0,17.0,-0.02835950190265435
5580,,,2016.0,18.0,-0.01706137594906565
5580,,,2017.0,19.0,0.007320492742457829
5580,,,2018.0,20.0,0.005042579191498753
5580,,,2019.0,21.0,-0.04399766689349327
5580,,,2023.0,25.0,0.01443191940077626
5600,5.0,0.02762781168084949,,,
5600,10.0,0.035682546095251455,,,
5600,15.0,0.049385790023592224,,,
5600,,,1999.0,2.0,-0.032292587038716514
5600,,,2000.0,3.0,0.0012479150042209453
5600,,,2001.0,4.0,-0.0066938007605208405
5600,,,2002.0,5.0,-0.0005637076129119123
5600,,,2003.0,6.0,-0.006165840169824355
5600,,,2004.0,7.0,0.0025905437069767556
5600,,,2005.0,8.0,-0.0004141464089525426
5600,,,2006.0,9.0,0.0003056083959694922
5600,,,2007.0,10.0,0.00473123788641483
5600,,,2008.0,11.0,0.007973136896891608
5600,,,2009.0,12.0,0.006920532386146205
5600,,,2010.0,13.0,0.01887797471870667
5600,,,2011.0,14.0,0.016413768921625382
5600,,,2012.0,15.0,0.03392694913001004
5600,,,2013.0,16.0,0.0391697076865386
5600,,,2014.0,17.0,0.03583772065727797
5600,,,2015.0,18.0,0.04041659217481042
5600,,,2016.0,19.0,0.049646899653753906
5600,,,2017.0,20.0,0.06586430735212612
5600,,,2018.0,21.0,0.0651863491778284
5600,,,2019.0,22.0,0.04056722833285309
5600,,,2023.0,26.0,0.07701782684453973
5630,5.0,0.00433496702863212,,,
5630,10.0,0.008320653173320425,,,
5630,15.0,0.010400727836547885,,,
5630,,,1999.0,2.0,-0.00222122188324958
5630,,,2000.0,3.0,0.00024771339892826205
5630,,,2001.0,4.0,0.03543341677963374
5630,,,2002.0,5.0,-0.012384028656793777
5630,,,2003.0,6.0,0.0001461031243848998
5630,,,2004.0,7.0,-0.009990761064318843
5630,,,2005.0,8.0,-0.010790246726998576
5630,,,2006.0,9.0,-0.003414697800110056
5630,,,2007.0,10.0,0.0008425510462481967
5630,,,2008.0,11.0,0.002194562974972891
5630,,,2009.0,12.0,-0.0003645088396861951
5630,,,2010.0,13.0,0.005876722902822706
5630,,,2011.0,14.0,0.014401358554633203
5630,,,2012.0,15.0,0.014314207721471517
5630,,,2013.0,16.0,0.010220502363895267
5630,,,2014.0,17.0,0.01253441195054572
5630,,,2015.0,18.0,0.02993764083248618
5630,,,2016.0,19.0,-0.0012535571015759306
5630,,,2017.0,20.0,0.029869812697660647
5630,,,2018.0,21.0,-0.017824803215199747
5630,,,2019.0,22.0,0.0157366685259418
5630,,,2023.0,26.0,0.0007336959927815023
5670,5.0,0.007844243267199236,,,
5670,10.0,0.012845746650195888,,,
5670,15.0,0.01612053092310095,,,
5670,,,1999.0,2.0,0.011087364638269093
5670,,,2000.0,3.0,0.002566677382187299
5670,,,2001.0,4.0,-0.04155649785902682
5670,,,2002.0,5.0,-0.0186688328896909
5670,,,2003.0,6.0,-0.0010120170235365933
5670,,,2004.0,7.0,0.00026272659114567887
5670,,,2005.0,8.0,-0.0008468060800792543
5670,,,2006.0,9.0,-0.00019702473114990848
5670,,,2007.0,10.0,-0.0005474863453804879
5670,,,2008.0,11.0,-0.0016021544930264753
5670,,,2009.0,12.0,0.016326199560215082
5670,,,2010.0,13.0,0.0049183115907547315
5670,,,2011.0,14.0,0.0024046486650183274
5670,,,2012.0,15.0,0.016732377152185007
5670,,,2013.0,16.0,-0.03297389724596589
5670,,,2014.0,17.0,0.00879410589102303
5670,,,2015.0,18.0,0.03270447629326212
5670,,,2016.0,19.0,0.026768974289259395
5670,,,2017.0,20.0,0.021549455261899775
5670,,,2018.0,21.0,0.02767242881594434
5670,,,2019.0,22.0,0.019370399465610144
5670,,,2023.0,26.0,0.02146328822184973
5810,5.0,0.017764507225574877,,,
5810,10.0,0.02278061385753627,,,
5810,15.0,0.03099912990525444,,,
5810,,,1999.0,2.0,-0.0006793247531204916
5810,,,2000.0,3.0,-0.0011989125564491054
5810,,,2001.0,4.0,-0.0100161494237887
5810,,,2002.0,5.0,-0.0006269967944562138
5810,,,2003.0,6.0,-0.001124583713984162
5810,,,2004.0,7.0,0.0018658821154899918
5810,,,2005.0,8.0,0.0073882826434612525
5810,,,2006.0,9.0,0.007016765462738661
5810,,,2007.0,10.0,0.011048227614004591
5810,,,2008.0,11.0,0.00783101730533553
5810,,,2009.0,12.0,0.014142087379199086
5810,,,2010.0,13.0,0.014182478824792066
5810,,,2011.0,14.0,0.002015821045452615
5810,,,2012.0,15.0,0.03687834557806391
5810,,,2013.0,16.0,0.045227228745743586
5810,,,2014.0,17.0,0.026257453991189728
5810,,,2015.0,18.0,0.00045936656956446775
5810,,,2016.0,19.0,0.032764190417355565
5810,,,2017.0,20.0,0.012083274764465579
5810,,,2018.0,21.0,0.031511195497488376
5810,,,2019.0,22.0,0.053942283703490634
5810,,,2023.0,26.0,0.03572376617863593
5830,5.0,0.008646294178168423,,,
5830,10.0,0.012516753546403692,,,
5830,15.0,0.015538408490140765,,,
5830,,,2000.0,5.0,4.947834542523566e-05
5830,,,2001.0,6.0,-0.00829142114594894
5830,,,2002.0,7.0,0.0016623732361689125
5830,,,2003.0,8.0,-0.0001496056141339075
5830,,,2004.0,9.0,0.007806863924842755
5830,,,2005.0,10.0,-0.003699878111192989
5830,,,2006.0,11.0,-0.0248192925222821
5830,,,2007.0,12.0,-0.0008840479523186673
5830,,,2008.0,13.0,0.002819111274889874
5830,,,2009.0,14.0,0.00034832403160445224
5830,,,2010.0,15.0,0.055179878071837773
5830,,,2011.0,16.0,0.0036416559516693203
5830,,,2012.0,17.0,0.00695873814556125
5830,,,2013.0,18.0,-5.4125687049433324e-05
5830,,,2014.0,19.0,0.006742849998190303
5830,,,2015.0,20.0,0.011975916676038922
5830,,,2016.0,21.0,0.025806287787120907
5830,,,2017.0,22.0,0.04431676787756156
5830,,,2018.0,23.0,0.03325683824657821
5830,,,2019.0,24.0,-0.013370990890192003
5830,,,2023.0,28.0,0.012185647005192313
5840,5.0,0.004763936329171492,,,
5840,10.0,0.00826873314840626,,,
5840,15.0,0.014143049569622979,,,
5840,,,2000.0,2.0,0.001359568281148582
5840,,,2001.0,3.0,-0.012457778929872765
5840,,,2002.0,4.0,0.018093450298144798
5840,,,2003.0,5.0,-0.002778946676660121
5840,,,2004.0,6.0,-0.01984232387736551
5840,,,2005.0,7.0,-0.00899172329840292
5840,,,2006.0,8.0,0.0018455467498326161
5840,,,2007.0,9.0,-0.004460659675869394
5840,,,2008.0,10.0,-5.557392160837615e-05
5840,,,2009.0,11.0,0.00011072136903389485
5840,,,2010.0,12.0,0.0038649858706565343
5840,,,2011.0,13.0,-0.0066509117817120655
5840,,,2012.0,14.0,0.0014671112712200118
5840,,,2013.0,15.0,0.006106374209835064
5840,,,2014.0,16.0,0.019891724405258326
5840,,,2015.0,17.0,0.038964907935227444
5840,,,2016.0,18.0,0.012144485302206576
5840,,,2017.0,19.0,-0.004924906678263508
5840,,,2018.0,20.0,-0.01322254635964304
5840,,,2019.0,21.0,0.020854752156394207
5840,,,2023.0,25.0,0.04534743177647782
5870,5.0,0.00901644377050248,,,
5870,10.0,0.012900848102576301,,,
5870,15.0,0.007459820786534732,,,
5870,,,1999.0,2.0,-0.10448097005126145
5870,,,2000.0,3.0,-6.1994901644713e-05
5870,,,2001.0,4.0,-0.003331716347246161
5870,,,2002.0,5.0,-0.007920224549705757
5870,,,2003.0,6.0,-0.004055161262048856
5870,,,2004.0,7.0,0.00021020299595908565
5870,,,2005.0,8.0,0.008361975657993792
5870,,,2006.0,9.0,5.5403886736637986e-05
5870,,,2007.0,10.0,-7.037383716457235e-05
5870,,,2008.0,11.0,-0.01381473826385582
5870,,,2009.0,12.0,-0.02016487021768243
5870,,,2010.0,13.0,0.03320343374707868
5870,,,2011.0,14.0,0.07409174982976263
5870,,,2012.0,15.0,-0.0470025494352444
5870,,,2013.0,16.0,0.027923384163429432
5870,,,2014.0,17.0,0.04320967483413152
5870,,,2015.0,18.0,0.07270827496072929
5870,,,2016.0,19.0,0.04452502820341808
5870,,,2017.0,20.0,-0.03844053162076666
5870,,,2018.0,21.0,-0.033090831220938144
5870,,,2019.0,22.0,-0.03169844343933581
5870,,,2023.0,26.0,0.018198121370301856
5930,5.0,0.015298922312618424,,,
5930,10.0,0.020478594343293355,,,
5930,15.0,0.013714117487811928,,,
5930,,,1999.0,2.0,0.012360474511700636
5930,,,2000.0,3.0,-6.413696946294678e-05
5930,,,2001.0,4.0,-0.009519802940931577
5930,,,2002.0,5.0,-0.02490621690031103
5930,,,2003.0,6.0,-0.003180418767022797
5930,,,2004.0,7.0,-6.854104066622568e-05
5930,,,2005.0,8.0,0.0010300357145796024
5930,,,2006.0,9.0,0.005164980377586836
5930,,,2007.0,10.0,0.005889616602481995
5930,,,2008.0,11.0,0.0013313753359263103
5930,,,2009.0,12.0,0.007249324974865634
5930,,,2010.0,13.0,0.011388968906969832
5930,,,2011.0,14.0,0.05349201118173852
5930,,,2012.0,15.0,-0.0753589888635936
5930,,,2013.0,16.0,0.04005073874446796
5930,,,2014.0,17.0,0.046386713585070294
5930,,,2015.0,18.0,0.061022037150875175
5930,,,2016.0,19.0,0.007195018854517898
5930,,,2017.0,20.0,-0.011251237692537108
5930,,,2018.0,21.0,-0.004060074856040652
5930,,,2019.0,22.0,0.032502828941937456
5930,,,2023.0,26.0,0.02356192331661111
5950,5.0,0.0021356483478727206,,,
5950,10.0,0.0029707815002133486,,,
5950,15.0,0.0037331767111092873,,,
5950,,,1999.0,2.0,-0.020436618283717012
5950,,,2000.0,3.0,0.0035747955532632325
5950,,,2001.0,4.0,-0.005350237999821261
5950,,,2002.0,5.0,0.019475592423681132
5950,,,2003.0,6.0,-0.009820889173257186
5950,,,2004.0,7.0,-0.005913361992677668
5950,,,2005.0,8.0,-0.0036247432573690563
5950,,,2006.0,9.0,-0.0008522120991720783
