system,realm,scheme,time_bin,clade,spatial_resolution_deg,n_sites,n_collections,n_occurrences,gamma,median_alpha,median_occupancy,collections_per_site,occurrences_per_site
paleozoic_marine,marine,10myr,24,Crinoidea,5,14,62,239,71,2.0,1.0,1.0,2.0
paleozoic_marine,marine,10myr,25,Crinoidea,5,22,72,448,151,5.0,1.0,2.0,5.5
paleozoic_marine,marine,10myr,26,Crinoidea,5,11,37,126,47,3.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,27,Crinoidea,5,18,51,77,34,1.0,1.0,1.0,1.5
paleozoic_marine,marine,10myr,28,Crinoidea,5,20,72,109,40,2.0,1.0,2.0,3.5
paleozoic_marine,marine,10myr,4,Gastropoda,5,13,19,24,5,1.0,2.0,1.0,1.0
paleozoic_marine,marine,10myr,5,Gastropoda,5,52,203,408,41,2.0,3.0,2.0,4.0
paleozoic_marine,marine,10myr,6,Gastropoda,5,70,274,830,56,2.0,3.5,2.0,3.5
paleozoic_marine,marine,10myr,7,Gastropoda,5,75,324,970,85,3.0,3.0,2.0,4.0
paleozoic_marine,marine,10myr,8,Gastropoda,5,87,985,4167,117,4.0,4.0,2.0,6.0
paleozoic_marine,marine,10myr,9,Gastropoda,5,71,455,1183,121,5.0,3.0,3.0,8.0
paleozoic_marine,marine,10myr,10,Gastropoda,5,66,321,960,119,3.5,2.0,2.0,4.5
paleozoic_marine,marine,10myr,11,Gastropoda,5,45,206,1008,151,5.0,2.0,2.0,7.0
paleozoic_marine,marine,10myr,12,Gastropoda,5,42,157,736,179,3.5,1.0,1.0,6.5
paleozoic_marine,marine,10myr,13,Gastropoda,5,49,99,325,103,2.0,1.0,1.0,3.0
paleozoic_marine,marine,10myr,14,Gastropoda,5,29,133,634,138,2.0,1.0,1.0,2.0
paleozoic_marine,marine,10myr,15,Gastropoda,5,32,484,1681,222,3.5,1.0,1.0,3.5
paleozoic_marine,marine,10myr,16,Gastropoda,5,26,80,244,75,2.0,1.0,1.0,2.5
paleozoic_marine,marine,10myr,17,Gastropoda,5,16,50,163,61,2.5,1.0,1.0,3.0
paleozoic_marine,marine,10myr,18,Gastropoda,5,19,90,455,79,4.0,2.0,3.0,6.0
paleozoic_marine,marine,10myr,19,Gastropoda,5,28,177,515,88,4.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,20,Gastropoda,5,32,241,998,138,7.5,2.0,2.0,10.0
paleozoic_marine,marine,10myr,21,Gastropoda,5,27,127,498,111,4.0,1.0,2.0,8.0
paleozoic_marine,marine,10myr,22,Gastropoda,5,37,263,1556,130,3.0,2.0,1.0,4.0
paleozoic_marine,marine,10myr,23,Gastropoda,5,25,221,1296,105,8.0,2.0,2.0,9.0
paleozoic_marine,marine,10myr,24,Gastropoda,5,49,215,655,120,2.0,2.0,1.0,3.0
paleozoic_marine,marine,10myr,25,Gastropoda,5,50,443,1809,156,2.0,2.0,1.0,2.0
paleozoic_marine,marine,10myr,26,Gastropoda,5,38,207,1070,132,2.5,1.5,1.0,3.0
paleozoic_marine,marine,10myr,27,Gastropoda,5,49,201,777,164,3.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,28,Gastropoda,5,53,560,1600,160,5.0,2.0,3.0,8.0
paleozoic_marine,marine,10myr,1,Trilobita,5,25,113,236,72,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,2,Trilobita,5,109,948,2803,449,4.0,1.0,3.0,7.0
paleozoic_marine,marine,10myr,3,Trilobita,5,136,1270,4843,529,7.0,2.0,3.0,12.0
paleozoic_marine,marine,10myr,4,Trilobita,5,132,2124,8406,665,8.0,2.0,3.0,14.0
paleozoic_marine,marine,10myr,5,Trilobita,5,97,1428,4535,438,10.0,2.0,4.0,15.0
paleozoic_marine,marine,10myr,6,Trilobita,5,110,1352,4503,389,7.5,2.0,3.0,12.5
paleozoic_marine,marine,10myr,7,Trilobita,5,140,1483,5267,396,6.0,2.0,3.0,8.0
paleozoic_marine,marine,10myr,8,Trilobita,5,151,2450,7843,420,10.0,3.0,4.0,16.0
paleozoic_marine,marine,10myr,9,Trilobita,5,106,1089,3178,292,5.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,10,Trilobita,5,89,661,2414,202,5.0,2.0,3.0,9.0
paleozoic_marine,marine,10myr,11,Trilobita,5,63,392,1374,157,4.0,2.0,2.0,6.0
paleozoic_marine,marine,10myr,12,Trilobita,5,69,396,1611,185,4.0,2.0,2.0,6.0
paleozoic_marine,marine,10myr,13,Trilobita,5,70,213,1007,212,4.0,2.0,2.0,4.5
paleozoic_marine,marine,10myr,14,Trilobita,5,53,324,1421,224,3.0,2.0,2.0,5.0
paleozoic_marine,marine,10myr,15,Trilobita,5,53,571,990,93,2.0,1.0,1.0,3.0
paleozoic_marine,marine,10myr,16,Trilobita,5,32,127,249,62,2.0,1.0,1.5,2.0
paleozoic_marine,marine,10myr,17,Trilobita,5,31,185,498,70,3.0,2.0,2.0,6.0
paleozoic_marine,marine,10myr,18,Trilobita,5,41,215,684,108,5.0,2.0,2.0,8.0
paleozoic_marine,marine,10myr,19,Trilobita,5,25,125,244,74,3.0,1.0,2.0,6.0
paleozoic_marine,marine,10myr,20,Trilobita,5,29,146,254,58,1.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,21,Trilobita,5,20,51,52,13,1.0,1.0,1.5,2.0
paleozoic_marine,marine,10myr,22,Trilobita,5,13,55,74,10,1.0,1.5,1.0,2.0
paleozoic_marine,marine,10myr,23,Trilobita,5,11,69,91,9,2.0,1.0,6.0,8.0
paleozoic_marine,marine,10myr,24,Trilobita,5,18,38,49,16,1.0,1.0,1.5,1.5
paleozoic_marine,marine,10myr,25,Trilobita,5,21,73,99,18,1.0,2.0,1.0,1.0
paleozoic_marine,marine,10myr,26,Trilobita,5,14,67,133,20,1.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,27,Trilobita,5,27,65,97,22,1.0,2.0,1.0,2.0
paleozoic_marine,marine,10myr,28,Trilobita,5,16,64,77,11,1.5,2.0,2.0,2.5
paleozoic_marine,marine,10myr,5,Bivalvia,10,9,24,37,18,2.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,6,Bivalvia,10,18,84,256,78,4.5,1.0,4.0,8.0
paleozoic_marine,marine,10myr,7,Bivalvia,10,42,279,617,88,2.5,1.0,2.0,3.5
paleozoic_marine,marine,10myr,8,Bivalvia,10,50,592,1890,122,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,9,Bivalvia,10,31,364,829,75,5.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,10,Bivalvia,10,41,242,586,94,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,11,Bivalvia,10,40,265,1007,116,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,12,Bivalvia,10,32,140,482,85,4.0,2.0,2.5,6.5
paleozoic_marine,marine,10myr,13,Bivalvia,10,47,170,608,114,6.0,1.0,1.0,6.0
paleozoic_marine,marine,10myr,14,Bivalvia,10,26,124,447,99,4.0,1.0,2.0,6.5
paleozoic_marine,marine,10myr,15,Bivalvia,10,33,915,3097,101,4.0,2.0,2.0,5.0
paleozoic_marine,marine,10myr,16,Bivalvia,10,26,352,835,66,4.0,2.0,1.5,5.0
paleozoic_marine,marine,10myr,17,Bivalvia,10,14,97,285,52,4.0,1.0,3.0,5.5
paleozoic_marine,marine,10myr,18,Bivalvia,10,14,43,114,39,2.5,2.0,2.0,4.0
paleozoic_marine,marine,10myr,19,Bivalvia,10,14,118,457,77,11.5,1.0,3.5,20.5
paleozoic_marine,marine,10myr,20,Bivalvia,10,25,240,633,92,8.0,2.0,3.0,8.0
paleozoic_marine,marine,10myr,21,Bivalvia,10,26,240,904,90,6.5,2.0,4.5,13.0
paleozoic_marine,marine,10myr,22,Bivalvia,10,30,194,791,108,6.5,2.0,1.5,8.0
paleozoic_marine,marine,10myr,23,Bivalvia,10,18,282,1121,88,7.0,2.0,2.0,8.0
paleozoic_marine,marine,10myr,24,Bivalvia,10,44,381,965,109,5.5,2.0,3.0,8.0
paleozoic_marine,marine,10myr,25,Bivalvia,10,62,762,1653,165,4.0,2.0,2.0,5.0
paleozoic_marine,marine,10myr,26,Bivalvia,10,41,456,1193,141,5.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,27,Bivalvia,10,55,466,1303,164,7.0,2.0,5.0,11.0
paleozoic_marine,marine,10myr,28,Bivalvia,10,61,1350,3828,205,10.0,2.0,7.0,14.0
paleozoic_marine,marine,10myr,1,Brachiopoda,10,38,281,661,44,2.0,2.0,2.0,5.0
paleozoic_marine,marine,10myr,2,Brachiopoda,10,56,728,1574,110,5.0,2.0,3.5,6.5
paleozoic_marine,marine,10myr,3,Brachiopoda,10,48,363,939,90,4.0,2.0,2.0,6.0
paleozoic_marine,marine,10myr,4,Brachiopoda,10,49,572,1125,97,3.0,2.0,3.0,6.0
paleozoic_marine,marine,10myr,5,Brachiopoda,10,49,460,996,160,4.0,1.0,5.0,11.0
paleozoic_marine,marine,10myr,6,Brachiopoda,10,57,1011,2993,268,6.0,2.0,5.0,10.0
paleozoic_marine,marine,10myr,7,Brachiopoda,10,78,1284,4354,386,8.0,2.0,4.0,11.0
paleozoic_marine,marine,10myr,8,Brachiopoda,10,91,4002,15827,490,16.0,2.0,7.0,27.0
paleozoic_marine,marine,10myr,9,Brachiopoda,10,81,2571,11342,471,13.0,2.0,4.0,21.0
paleozoic_marine,marine,10myr,10,Brachiopoda,10,84,1361,8586,424,11.5,2.0,3.5,15.0
paleozoic_marine,marine,10myr,11,Brachiopoda,10,70,956,5980,362,12.0,2.0,4.0,17.5
paleozoic_marine,marine,10myr,12,Brachiopoda,10,65,677,5491,428,18.0,2.0,4.0,21.0
paleozoic_marine,marine,10myr,13,Brachiopoda,10,79,546,3409,437,10.0,2.0,3.0,14.0
paleozoic_marine,marine,10myr,14,Brachiopoda,10,51,645,3384,395,12.0,2.0,4.0,15.0
paleozoic_marine,marine,10myr,15,Brachiopoda,10,60,1999,9818,313,10.0,2.0,3.0,11.5
paleozoic_marine,marine,10myr,16,Brachiopoda,10,48,1074,4184,258,12.5,2.0,4.5,20.5
paleozoic_marine,marine,10myr,17,Brachiopoda,10,25,400,2094,182,15.0,2.0,6.0,24.0
paleozoic_marine,marine,10myr,18,Brachiopoda,10,34,372,2490,216,10.0,2.0,2.0,11.5
paleozoic_marine,marine,10myr,19,Brachiopoda,10,30,358,2066,170,7.5,2.0,2.5,13.0
paleozoic_marine,marine,10myr,20,Brachiopoda,10,40,529,2933,204,9.5,2.0,2.0,10.0
paleozoic_marine,marine,10myr,21,Brachiopoda,10,41,442,1796,173,9.0,2.0,2.0,9.0
paleozoic_marine,marine,10myr,22,Brachiopoda,10,38,367,1815,179,9.5,1.0,4.0,16.0
paleozoic_marine,marine,10myr,23,Brachiopoda,10,33,533,3088,184,6.0,2.0,3.0,9.0
paleozoic_marine,marine,10myr,24,Brachiopoda,10,67,1458,5314,388,12.0,2.0,7.0,24.0
paleozoic_marine,marine,10myr,25,Brachiopoda,10,77,2472,11417,528,17.0,2.0,9.0,33.0
paleozoic_marine,marine,10myr,26,Brachiopoda,10,66,1310,7211,422,10.5,2.0,5.0,16.0
paleozoic_marine,marine,10myr,27,Brachiopoda,10,82,1856,9308,481,13.5,2.0,7.0,23.0
paleozoic_marine,marine,10myr,28,Brachiopoda,10,66,3666,18140,465,15.5,2.0,12.0,38.5
paleozoic_marine,marine,10myr,5,Cephalopoda,10,31,246,668,114,5.0,1.0,3.0,5.0
paleozoic_marine,marine,10myr,6,Cephalopoda,10,39,393,966,177,6.0,1.0,4.0,9.0
paleozoic_marine,marine,10myr,7,Cephalopoda,10,46,337,818,145,4.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,8,Cephalopoda,10,53,570,1944,171,5.0,2.0,3.0,9.0
paleozoic_marine,marine,10myr,9,Cephalopoda,10,31,238,808,125,7.0,2.0,2.0,10.0
paleozoic_marine,marine,10myr,10,Cephalopoda,10,38,218,510,99,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,11,Cephalopoda,10,30,161,404,86,4.5,1.0,2.0,5.0
paleozoic_marine,marine,10myr,12,Cephalopoda,10,16,47,186,53,2.0,1.0,1.0,2.0
paleozoic_marine,marine,10myr,13,Cephalopoda,10,28,124,324,75,2.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,14,Cephalopoda,10,23,227,776,86,3.0,1.0,3.0,7.0
paleozoic_marine,marine,10myr,15,Cephalopoda,10,23,326,674,89,3.0,1.0,1.0,3.0
paleozoic_marine,marine,10myr,16,Cephalopoda,10,23,340,1120,81,7.0,2.0,2.0,19.0
paleozoic_marine,marine,10myr,17,Cephalopoda,10,28,504,1292,117,6.0,2.0,4.5,12.0
paleozoic_marine,marine,10myr,18,Cephalopoda,10,25,168,769,76,5.0,2.0,3.0,10.0
paleozoic_marine,marine,10myr,19,Cephalopoda,10,13,54,191,68,9.0,1.0,3.0,10.0
paleozoic_marine,marine,10myr,20,Cephalopoda,10,30,325,945,108,5.0,2.0,5.0,10.5
paleozoic_marine,marine,10myr,21,Cephalopoda,10,34,607,2705,200,7.5,2.0,5.5,10.5
paleozoic_marine,marine,10myr,22,Cephalopoda,10,23,227,540,80,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,23,Cephalopoda,10,19,272,1091,89,4.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,24,Cephalopoda,10,30,167,488,99,4.0,1.0,2.0,6.0
paleozoic_marine,marine,10myr,25,Cephalopoda,10,47,626,2082,170,3.0,2.0,3.0,4.0
paleozoic_marine,marine,10myr,26,Cephalopoda,10,39,213,525,109,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,27,Cephalopoda,10,36,216,463,85,3.5,1.0,2.5,4.5
paleozoic_marine,marine,10myr,28,Cephalopoda,10,41,1020,2742,208,6.0,2.0,5.0,12.0
paleozoic_marine,marine,10myr,5,Crinoidea,10,5,9,13,9,1.0,1.0,1.0,1.0
paleozoic_marine,marine,10myr,6,Crinoidea,10,8,23,26,17,2.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,7,Crinoidea,10,18,34,89,49,1.0,1.0,1.0,1.0
paleozoic_marine,marine,10myr,8,Crinoidea,10,24,571,1546,109,3.5,2.0,2.0,5.0
paleozoic_marine,marine,10myr,9,Crinoidea,10,18,257,453,92,3.5,1.0,4.5,7.5
paleozoic_marine,marine,10myr,10,Crinoidea,10,21,186,874,149,4.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,11,Crinoidea,10,27,99,351,92,2.0,1.0,1.0,3.0
paleozoic_marine,marine,10myr,12,Crinoidea,10,27,78,285,100,3.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,13,Crinoidea,10,24,59,196,77,2.5,1.0,2.0,3.0
paleozoic_marine,marine,10myr,14,Crinoidea,10,19,47,95,55,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,15,Crinoidea,10,12,133,281,69,6.5,1.0,3.0,10.5
paleozoic_marine,marine,10myr,16,Crinoidea,10,8,18,32,23,2.5,1.0,1.5,3.5
paleozoic_marine,marine,10myr,17,Crinoidea,10,11,43,192,61,3.0,1.0,2.0,6.0
paleozoic_marine,marine,10myr,18,Crinoidea,10,12,44,263,90,7.0,1.0,1.5,11.5
paleozoic_marine,marine,10myr,19,Crinoidea,10,6,216,1701,104,17.0,1.0,4.0,38.5
paleozoic_marine,marine,10myr,20,Crinoidea,10,11,86,484,66,3.0,1.0,1.0,3.0
paleozoic_marine,marine,10myr,21,Crinoidea,10,11,86,297,79,4.0,1.0,1.0,4.0
paleozoic_marine,marine,10myr,22,Crinoidea,10,10,33,79,41,3.0,1.0,3.0,5.0
paleozoic_marine,marine,10myr,23,Crinoidea,10,12,52,338,71,3.0,1.0,1.5,4.0
paleozoic_marine,marine,10myr,24,Crinoidea,10,10,62,239,71,3.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,25,Crinoidea,10,18,72,448,151,5.5,1.0,2.5,8.0
paleozoic_marine,marine,10myr,26,Crinoidea,10,9,37,126,47,2.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,27,Crinoidea,10,15,51,77,34,2.0,1.0,1.0,3.0
paleozoic_marine,marine,10myr,28,Crinoidea,10,15,72,109,40,2.0,1.0,3.0,4.0
paleozoic_marine,marine,10myr,4,Gastropoda,10,10,19,24,5,1.0,1.0,1.5,1.5
paleozoic_marine,marine,10myr,5,Gastropoda,10,33,203,408,41,3.0,2.0,3.0,6.0
paleozoic_marine,marine,10myr,6,Gastropoda,10,45,274,830,56,3.0,3.0,3.0,4.0
paleozoic_marine,marine,10myr,7,Gastropoda,10,50,324,970,85,3.0,3.0,2.0,3.0
paleozoic_marine,marine,10myr,8,Gastropoda,10,59,985,4167,117,4.0,4.0,3.0,7.0
paleozoic_marine,marine,10myr,9,Gastropoda,10,46,455,1183,121,5.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,10,Gastropoda,10,49,321,960,119,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,11,Gastropoda,10,31,206,1008,151,6.0,2.0,2.0,6.0
paleozoic_marine,marine,10myr,12,Gastropoda,10,32,157,736,179,3.5,1.0,3.0,7.0
paleozoic_marine,marine,10myr,13,Gastropoda,10,40,99,325,103,3.0,1.0,1.0,4.0
paleozoic_marine,marine,10myr,14,Gastropoda,10,22,133,634,138,2.0,1.0,2.0,2.5
paleozoic_marine,marine,10myr,15,Gastropoda,10,23,484,1681,222,3.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,16,Gastropoda,10,18,80,244,75,3.5,1.0,1.5,5.0
paleozoic_marine,marine,10myr,17,Gastropoda,10,12,50,163,61,2.5,1.0,1.0,2.5
paleozoic_marine,marine,10myr,18,Gastropoda,10,13,90,455,79,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,19,Gastropoda,10,16,177,515,88,6.5,1.0,4.5,9.5
paleozoic_marine,marine,10myr,20,Gastropoda,10,25,241,998,138,8.0,2.0,2.0,11.0
paleozoic_marine,marine,10myr,21,Gastropoda,10,21,127,498,111,4.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,22,Gastropoda,10,27,263,1556,130,2.0,2.0,1.0,3.0
paleozoic_marine,marine,10myr,23,Gastropoda,10,20,221,1296,105,8.0,2.0,2.0,9.0
paleozoic_marine,marine,10myr,24,Gastropoda,10,34,215,655,120,3.5,1.0,2.0,4.5
paleozoic_marine,marine,10myr,25,Gastropoda,10,36,443,1809,156,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,26,Gastropoda,10,26,207,1070,132,3.0,2.0,2.0,3.5
paleozoic_marine,marine,10myr,27,Gastropoda,10,38,201,777,164,4.5,1.0,3.0,5.5
paleozoic_marine,marine,10myr,28,Gastropoda,10,39,560,1600,160,5.0,2.0,4.0,8.0
paleozoic_marine,marine,10myr,1,Trilobita,10,23,113,236,72,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,2,Trilobita,10,68,948,2803,449,7.0,1.0,4.0,14.5
paleozoic_marine,marine,10myr,3,Trilobita,10,86,1270,4843,529,10.0,2.0,4.0,17.0
paleozoic_marine,marine,10myr,4,Trilobita,10,75,2124,8406,665,10.0,2.0,4.0,18.0
paleozoic_marine,marine,10myr,5,Trilobita,10,58,1428,4535,438,14.5,2.0,6.5,24.0
paleozoic_marine,marine,10myr,6,Trilobita,10,67,1352,4503,389,9.0,2.0,4.0,13.0
paleozoic_marine,marine,10myr,7,Trilobita,10,85,1483,5267,396,8.0,2.0,4.0,10.0
paleozoic_marine,marine,10myr,8,Trilobita,10,80,2450,7843,420,15.5,2.0,7.0,30.5
paleozoic_marine,marine,10myr,9,Trilobita,10,62,1089,3178,292,5.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,10,Trilobita,10,62,661,2414,202,7.0,2.0,3.0,10.0
paleozoic_marine,marine,10myr,11,Trilobita,10,48,392,1374,157,5.0,2.0,3.0,7.0
paleozoic_marine,marine,10myr,12,Trilobita,10,49,396,1611,185,4.0,2.0,3.0,6.0
paleozoic_marine,marine,10myr,13,Trilobita,10,51,213,1007,212,5.0,2.0,2.0,7.0
paleozoic_marine,marine,10myr,14,Trilobita,10,36,324,1421,224,3.5,2.0,2.0,6.5
paleozoic_marine,marine,10myr,15,Trilobita,10,35,571,990,93,2.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,16,Trilobita,10,25,127,249,62,2.0,1.0,1.0,2.0
paleozoic_marine,marine,10myr,17,Trilobita,10,18,185,498,70,7.0,2.0,7.0,15.0
paleozoic_marine,marine,10myr,18,Trilobita,10,25,215,684,108,6.0,2.0,5.0,12.0
paleozoic_marine,marine,10myr,19,Trilobita,10,18,125,244,74,4.5,1.0,3.0,7.0
paleozoic_marine,marine,10myr,20,Trilobita,10,22,146,254,58,1.5,1.0,3.0,4.0
paleozoic_marine,marine,10myr,21,Trilobita,10,13,51,52,13,1.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,22,Trilobita,10,8,55,74,10,1.5,1.0,3.0,4.0
paleozoic_marine,marine,10myr,23,Trilobita,10,9,69,91,9,2.0,1.0,6.0,8.0
paleozoic_marine,marine,10myr,24,Trilobita,10,17,38,49,16,1.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,25,Trilobita,10,18,73,99,18,1.5,2.0,1.5,2.0
paleozoic_marine,marine,10myr,26,Trilobita,10,13,67,133,20,2.0,1.0,3.0,4.0
paleozoic_marine,marine,10myr,27,Trilobita,10,19,65,97,22,2.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,28,Trilobita,10,14,64,77,11,2.0,2.0,2.0,3.0
paleozoic_marine,marine,10myr,5,Bivalvia,20,9,24,37,18,2.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,6,Bivalvia,20,14,84,256,78,7.0,1.0,5.5,18.0
paleozoic_marine,marine,10myr,7,Bivalvia,20,26,279,617,88,5.5,1.0,4.5,11.0
paleozoic_marine,marine,10myr,8,Bivalvia,20,31,592,1890,122,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,9,Bivalvia,20,19,364,829,75,3.0,1.0,3.0,6.0
paleozoic_marine,marine,10myr,10,Bivalvia,20,25,242,586,94,6.0,1.0,4.0,10.0
paleozoic_marine,marine,10myr,11,Bivalvia,20,27,265,1007,116,4.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,12,Bivalvia,20,20,140,482,85,9.0,1.0,4.0,16.5
paleozoic_marine,marine,10myr,13,Bivalvia,20,33,170,608,114,7.0,1.0,3.0,13.0
paleozoic_marine,marine,10myr,14,Bivalvia,20,22,124,447,99,6.0,1.0,3.0,8.5
paleozoic_marine,marine,10myr,15,Bivalvia,20,23,915,3097,101,5.0,1.0,2.0,7.0
paleozoic_marine,marine,10myr,16,Bivalvia,20,18,352,835,66,5.0,2.0,2.0,6.5
paleozoic_marine,marine,10myr,17,Bivalvia,20,9,97,285,52,7.0,1.0,5.0,13.0
paleozoic_marine,marine,10myr,18,Bivalvia,20,11,43,114,39,5.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,19,Bivalvia,20,12,118,457,77,15.0,1.0,6.0,26.5
paleozoic_marine,marine,10myr,20,Bivalvia,20,15,240,633,92,8.0,2.0,6.0,10.0
paleozoic_marine,marine,10myr,21,Bivalvia,20,15,240,904,90,9.0,2.0,5.0,17.0
paleozoic_marine,marine,10myr,22,Bivalvia,20,22,194,791,108,6.0,2.0,2.0,8.5
paleozoic_marine,marine,10myr,23,Bivalvia,20,11,282,1121,88,5.0,1.5,2.0,5.0
paleozoic_marine,marine,10myr,24,Bivalvia,20,29,381,965,109,8.0,2.0,7.0,19.0
paleozoic_marine,marine,10myr,25,Bivalvia,20,33,762,1653,165,7.0,2.0,5.0,8.0
paleozoic_marine,marine,10myr,26,Bivalvia,20,34,456,1193,141,5.5,1.0,4.0,9.5
paleozoic_marine,marine,10myr,27,Bivalvia,20,34,466,1303,164,10.5,2.0,11.5,24.5
paleozoic_marine,marine,10myr,28,Bivalvia,20,37,1350,3828,205,13.0,2.0,13.0,27.0
paleozoic_marine,marine,10myr,1,Brachiopoda,20,29,281,661,44,3.0,2.0,2.0,4.0
paleozoic_marine,marine,10myr,2,Brachiopoda,20,34,728,1574,110,7.5,1.5,7.0,15.0
paleozoic_marine,marine,10myr,3,Brachiopoda,20,31,363,939,90,5.0,1.5,3.0,7.0
paleozoic_marine,marine,10myr,4,Brachiopoda,20,33,572,1125,97,4.0,2.0,3.0,8.0
paleozoic_marine,marine,10myr,5,Brachiopoda,20,32,460,996,160,8.5,1.0,7.5,18.5
paleozoic_marine,marine,10myr,6,Brachiopoda,20,31,1011,2993,268,16.0,2.0,9.0,33.0
paleozoic_marine,marine,10myr,7,Brachiopoda,20,50,1284,4354,386,14.0,2.0,8.0,38.5
paleozoic_marine,marine,10myr,8,Brachiopoda,20,47,4002,15827,490,27.0,2.0,14.0,61.0
paleozoic_marine,marine,10myr,9,Brachiopoda,20,46,2571,11342,471,14.5,2.0,4.5,19.5
paleozoic_marine,marine,10myr,10,Brachiopoda,20,46,1361,8586,424,15.0,2.0,4.5,20.0
paleozoic_marine,marine,10myr,11,Brachiopoda,20,41,956,5980,362,15.0,2.0,5.0,18.0
paleozoic_marine,marine,10myr,12,Brachiopoda,20,38,677,5491,428,24.0,2.0,6.5,40.0
paleozoic_marine,marine,10myr,13,Brachiopoda,20,48,546,3409,437,15.0,2.0,6.5,30.5
paleozoic_marine,marine,10myr,14,Brachiopoda,20,38,645,3384,395,15.0,2.0,4.5,22.0
paleozoic_marine,marine,10myr,15,Brachiopoda,20,35,1999,9818,313,15.0,2.0,6.0,29.0
paleozoic_marine,marine,10myr,16,Brachiopoda,20,30,1074,4184,258,17.5,2.0,8.0,38.5
paleozoic_marine,marine,10myr,17,Brachiopoda,20,20,400,2094,182,11.0,1.5,5.5,25.5
paleozoic_marine,marine,10myr,18,Brachiopoda,20,19,372,2490,216,21.0,2.0,10.0,35.0
paleozoic_marine,marine,10myr,19,Brachiopoda,20,19,358,2066,170,13.0,2.0,6.0,18.0
paleozoic_marine,marine,10myr,20,Brachiopoda,20,24,529,2933,204,11.5,2.0,5.0,17.5
paleozoic_marine,marine,10myr,21,Brachiopoda,20,24,442,1796,173,11.0,1.0,4.5,16.5
paleozoic_marine,marine,10myr,22,Brachiopoda,20,28,367,1815,179,9.0,1.0,4.0,12.5
paleozoic_marine,marine,10myr,23,Brachiopoda,20,19,533,3088,184,10.0,1.0,4.0,12.0
paleozoic_marine,marine,10myr,24,Brachiopoda,20,41,1458,5314,388,22.0,2.0,16.0,38.0
paleozoic_marine,marine,10myr,25,Brachiopoda,20,39,2472,11417,528,27.0,2.0,17.0,65.0
paleozoic_marine,marine,10myr,26,Brachiopoda,20,41,1310,7211,422,18.0,2.0,15.0,32.0
paleozoic_marine,marine,10myr,27,Brachiopoda,20,45,1856,9308,481,21.0,2.0,20.0,62.0
paleozoic_marine,marine,10myr,28,Brachiopoda,20,37,3666,18140,465,31.0,2.0,27.0,91.0
paleozoic_marine,marine,10myr,5,Cephalopoda,20,19,246,668,114,5.0,1.0,5.0,10.0
paleozoic_marine,marine,10myr,6,Cephalopoda,20,28,393,966,177,6.5,1.0,7.0,12.0
paleozoic_marine,marine,10myr,7,Cephalopoda,20,35,337,818,145,5.0,1.0,3.0,7.0
paleozoic_marine,marine,10myr,8,Cephalopoda,20,32,570,1944,171,4.0,2.0,3.0,8.0
paleozoic_marine,marine,10myr,9,Cephalopoda,20,14,238,808,125,7.0,1.0,4.0,11.0
paleozoic_marine,marine,10myr,10,Cephalopoda,20,25,218,510,99,3.0,1.0,3.0,5.0
