clade,fine_scheme,coarse_scheme,fine_bin,coarse_bin,metric,fine_value,coarse_value,bias_time
Trilobita,5myr,10myr,41,20,sorensen,0.5986013986013986,0.8611541655610244,0.2625527669596258
Trilobita,5myr,10myr,41,20,turnover,0.42948717948717946,0.7291918098736281,0.2997046303864486
Trilobita,5myr,10myr,41,20,nestedness,0.16911421911421912,0.13196235568739642,-0.037151863426822695
Trilobita,5myr,10myr,41,20,decay_slope,3.6098920418342975e-05,1.7675653084180186e-05,-1.842326733416279e-05
Trilobita,5myr,10myr,42,21,beta_jaccard,0.8888888888888888,0.9007326007326006,0.011843711843711802
Trilobita,5myr,10myr,42,21,sorensen,0.8527777777777779,0.8650488400488399,0.012271062271062005
Trilobita,5myr,10myr,42,21,turnover,0.7777777777777778,0.7841880341880343,0.0064102564102564985
Trilobita,5myr,10myr,42,21,nestedness,0.07500000000000001,0.08086080586080586,0.005860805860805854
Trilobita,5myr,10myr,42,21,decay_slope,1.9796778056440594e-07,7.842353237743593e-06,7.644385457179187e-06
Trilobita,5myr,10myr,24,12,beta_jaccard,0.9485849450904014,0.9640684250354156,0.0154834799450142
Trilobita,5myr,10myr,24,12,sorensen,0.919400772045813,0.9402101298755501,0.02080935782973703
Trilobita,5myr,10myr,24,12,turnover,0.8345153061224491,0.8438005703356667,0.009285264213217626
Trilobita,5myr,10myr,24,12,nestedness,0.08488546592336405,0.09640955953988335,0.011524093616519307
Trilobita,5myr,10myr,24,12,decay_slope,6.364307899349746e-06,3.840739337624209e-06,-2.5235685617255367e-06
Trilobita,5myr,10myr,25,12,beta_jaccard,0.9745715343615675,0.9640684250354156,-0.01050310932615195
Trilobita,5myr,10myr,25,12,sorensen,0.9574151594993698,0.9402101298755501,-0.017205029623819756
Trilobita,5myr,10myr,25,12,turnover,0.8641202619758959,0.8438005703356667,-0.020319691640229176
Trilobita,5myr,10myr,25,12,nestedness,0.0932948975234742,0.09640955953988335,0.003114662016409156
Trilobita,5myr,10myr,25,12,decay_slope,3.86099968702111e-06,3.840739337624209e-06,-2.026034939690068e-08
Trilobita,5myr,10myr,26,13,beta_jaccard,0.9729605590378377,0.9702441157850348,-0.002716443252802958
Trilobita,5myr,10myr,26,13,sorensen,0.9543357318210876,0.9518564105646101,-0.002479321256477429
Trilobita,5myr,10myr,26,13,turnover,0.895251838108981,0.8856038997786652,-0.009647938330315853
Trilobita,5myr,10myr,26,13,nestedness,0.059083893712106525,0.06625251078594478,0.007168617073838257
Trilobita,5myr,10myr,26,13,decay_slope,2.687420449511201e-06,5.397280998319006e-06,2.709860548807805e-06
Trilobita,5myr,10myr,27,13,beta_jaccard,0.9649699937624806,0.9702441157850348,0.005274122022554173
Trilobita,5myr,10myr,27,13,sorensen,0.9440753443011367,0.9518564105646101,0.007781066263473413
Trilobita,5myr,10myr,27,13,turnover,0.8709896670422987,0.8856038997786652,0.014614232736366417
Trilobita,5myr,10myr,27,13,nestedness,0.07308567725883802,0.06625251078594478,-0.00683316647289324
Trilobita,5myr,10myr,27,13,decay_slope,8.091823944290152e-06,5.397280998319006e-06,-2.6945429459711457e-06
Trilobita,5myr,10myr,29,14,beta_jaccard,0.9714405020591176,0.9711573615250779,-0.0002831405340396609
Trilobita,5myr,10myr,29,14,sorensen,0.952423629770208,0.9516672863307021,-0.0007563434395059243
Trilobita,5myr,10myr,29,14,turnover,0.8803311921053858,0.8582053604779161,-0.022125831627469728
Trilobita,5myr,10myr,29,14,nestedness,0.07209243766482233,0.0934619258527861,0.021369488187963775
Trilobita,5myr,10myr,29,14,decay_slope,5.342657510357383e-06,5.084792977042361e-06,-2.578645333150214e-07
Trilobita,5myr,10myr,30,15,beta_jaccard,0.9502766836287142,0.957261200670752,0.006984517042037841
Trilobita,5myr,10myr,30,15,sorensen,0.922510048176302,0.9322664328501827,0.009756384673880736
Trilobita,5myr,10myr,30,15,turnover,0.8450301514027004,0.8415907902993914,-0.003439361103309002
Trilobita,5myr,10myr,30,15,nestedness,0.07747989677360159,0.09067564255079112,0.01319574577718953
Trilobita,5myr,10myr,30,15,decay_slope,1.2171173897874767e-05,9.697536528680366e-06,-2.4736373691944015e-06
Trilobita,5myr,10myr,32,16,beta_jaccard,0.940228115537713,0.9542129807247655,0.013984865187052442
Trilobita,5myr,10myr,32,16,sorensen,0.9269423379791272,0.9360760288553195,0.009133690876192313
Trilobita,5myr,10myr,32,16,turnover,0.8834637584637585,0.875547619047619,-0.007916139416139445
Trilobita,5myr,10myr,32,16,nestedness,0.04347857951536881,0.060528409807700405,0.01704983029233159
Trilobita,5myr,10myr,32,16,decay_slope,2.2631717423651025e-05,1.4379514123452001e-05,-8.252203300199024e-06
Trilobita,5myr,10myr,33,16,beta_jaccard,0.9396155819223347,0.9542129807247655,0.014597398802430717
Trilobita,5myr,10myr,33,16,sorensen,0.9074541105916204,0.9360760288553195,0.028621918263699087
Trilobita,5myr,10myr,33,16,turnover,0.8181084656084656,0.875547619047619,0.0574391534391534
Trilobita,5myr,10myr,33,16,nestedness,0.0893456449831548,0.060528409807700405,-0.02881723517545439
Trilobita,5myr,10myr,33,16,decay_slope,1.2737951669179994e-05,1.4379514123452001e-05,1.641562454272007e-06
Trilobita,5myr,10myr,43,21,beta_jaccard,0.8819444444444445,0.9007326007326006,0.01878815628815611
Trilobita,5myr,10myr,43,21,sorensen,0.8546296296296296,0.8650488400488399,0.010419210419210234
Trilobita,5myr,10myr,43,21,turnover,0.7916666666666666,0.7841880341880343,-0.007478632478632341
Trilobita,5myr,10myr,43,21,nestedness,0.06296296296296296,0.08086080586080586,0.01789784289784291
Trilobita,5myr,10myr,43,21,decay_slope,3.2988712700273455e-05,7.842353237743593e-06,-2.5146359462529864e-05
Trilobita,5myr,10myr,34,17,beta_jaccard,0.9600198412698414,0.9261748504459811,-0.03384499082386028
Trilobita,5myr,10myr,34,17,sorensen,0.9324463291709281,0.8799784420534105,-0.0524678871175176
Trilobita,5myr,10myr,34,17,turnover,0.9,0.7759907666770411,-0.12400923332295888
Trilobita,5myr,10myr,34,17,nestedness,0.0324463291709281,0.10398767537636931,0.07154134620544121
Trilobita,5myr,10myr,34,17,decay_slope,4.637164888783837e-06,9.765141848468398e-06,5.127976959684562e-06
Trilobita,5myr,10myr,35,17,beta_jaccard,0.9126749650015351,0.9261748504459811,0.013499885444446025
Trilobita,5myr,10myr,35,17,sorensen,0.8516117852549914,0.8799784420534105,0.0283666567984191
Trilobita,5myr,10myr,35,17,turnover,0.7246142746142746,0.7759907666770411,0.05137649206276651
Trilobita,5myr,10myr,35,17,nestedness,0.12699751064071674,0.10398767537636931,-0.023009835264347425
Trilobita,5myr,10myr,35,17,decay_slope,9.123432396394134e-06,9.765141848468398e-06,6.417094520742646e-07
Trilobita,5myr,10myr,40,20,beta_jaccard,0.9434175698358124,0.8898535814045644,-0.05356398843124799
Trilobita,5myr,10myr,40,20,sorensen,0.9158726266742723,0.8611541655610244,-0.05471846111324785
Trilobita,5myr,10myr,40,20,turnover,0.7544823232323232,0.7291918098736281,-0.025290513358695144
Trilobita,5myr,10myr,40,20,nestedness,0.161390303441949,0.13196235568739642,-0.02942794775455257
Trilobita,5myr,10myr,40,20,decay_slope,-2.1585638666857625e-06,1.7675653084180186e-05,1.983421695086595e-05
Trilobita,5myr,10myr,4,2,beta_jaccard,0.9823366827201182,0.9844899694949295,0.0021532867748113027
Trilobita,5myr,10myr,4,2,sorensen,0.9712743502223429,0.972251625643707,0.0009772754213641655
Trilobita,5myr,10myr,4,2,turnover,0.9340324238242745,0.923412426699792,-0.010619997124482583
Trilobita,5myr,10myr,4,2,nestedness,0.03724192639806829,0.04883919894391502,0.011597272545846735
Trilobita,5myr,10myr,4,2,decay_slope,4.206520225041251e-06,2.761952497895497e-06,-1.4445677271457537e-06
Trilobita,5myr,10myr,45,22,beta_jaccard,0.7789115646258503,0.7645408163265307,-0.014370748299319613
Trilobita,5myr,10myr,45,22,sorensen,0.7357142857142857,0.7041666666666667,-0.031547619047618936
Trilobita,5myr,10myr,45,22,turnover,0.6071428571428571,0.5625,-0.044642857142857095
Trilobita,5myr,10myr,45,22,nestedness,0.1285714285714286,0.14166666666666666,0.013095238095238076
Trilobita,5myr,10myr,45,22,decay_slope,-9.238649246056358e-07,-5.196032550897558e-07,4.042616695158801e-07
Trilobita,5myr,10myr,28,14,beta_jaccard,0.9752705456252677,0.9711573615250779,-0.004113184100189793
Trilobita,5myr,10myr,28,14,sorensen,0.9547445247529894,0.9516672863307021,-0.003077238422287354
Trilobita,5myr,10myr,28,14,turnover,0.8722242348615976,0.8582053604779161,-0.014018874383681545
Trilobita,5myr,10myr,28,14,nestedness,0.08252028989139186,0.0934619258527861,0.010941635961394247
Trilobita,5myr,10myr,28,14,decay_slope,6.2544419169398125e-06,5.084792977042361e-06,-1.1696489398974513e-06
Trilobita,5myr,10myr,51,25,beta_jaccard,0.9103535353535352,0.9090232389251999,-0.0013302964283353758
Trilobita,5myr,10myr,51,25,sorensen,0.8904146358691813,0.8797186110911602,-0.010696024778021118
Trilobita,5myr,10myr,51,25,turnover,0.8151515151515151,0.7966230936819172,-0.018528421469597878
Trilobita,5myr,10myr,51,25,nestedness,0.07526312071766618,0.0830955174092429,0.007832396691576718
Trilobita,5myr,10myr,51,25,decay_slope,1.592635812225773e-05,7.75415771030094e-06,-8.172200411956789e-06
Trilobita,5myr,10myr,50,25,beta_jaccard,0.8425925925925927,0.9090232389251999,0.0664306463326072
Trilobita,5myr,10myr,50,25,sorensen,0.8203703703703704,0.8797186110911602,0.05934824072078981
Trilobita,5myr,10myr,50,25,turnover,0.7777777777777778,0.7966230936819172,0.018845315904139404
Trilobita,5myr,10myr,50,25,nestedness,0.0425925925925926,0.0830955174092429,0.0405029248166503
Trilobita,5myr,10myr,50,25,decay_slope,-8.849307462280448e-06,7.75415771030094e-06,1.6603465172581386e-05
Trilobita,5myr,10myr,48,24,beta_jaccard,0.8079365079365081,0.8535976890756303,0.04566118113912221
Trilobita,5myr,10myr,48,24,sorensen,0.7736331569664905,0.8352591036414566,0.061625946674966126
Trilobita,5myr,10myr,48,24,turnover,0.6037037037037037,0.732843137254902,0.12913943355119828
Trilobita,5myr,10myr,48,24,nestedness,0.16992945326278658,0.10241596638655462,-0.06751348687623196
Trilobita,5myr,10myr,48,24,decay_slope,-8.031313009286338e-06,-8.10552399641441e-07,7.220760609644897e-06
Trilobita,5myr,10myr,31,15,beta_jaccard,0.9534286796832302,0.957261200670752,0.003832520987521848
Trilobita,5myr,10myr,31,15,sorensen,0.922071120855549,0.9322664328501827,0.010195311994633749
Trilobita,5myr,10myr,31,15,turnover,0.8287545787545788,0.8415907902993914,0.012836211544812626
Trilobita,5myr,10myr,31,15,nestedness,0.09331654210097001,0.09067564255079112,-0.0026408995501788907
Trilobita,5myr,10myr,31,15,decay_slope,1.706395464911759e-06,9.697536528680366e-06,7.991141063768607e-06
Trilobita,5myr,10myr,57,28,beta_jaccard,0.8366666666666667,0.8459706959706962,0.009304029304029515
Trilobita,5myr,10myr,57,28,sorensen,0.7676190476190475,0.7911041339612768,0.023485086342229233
Trilobita,5myr,10myr,57,28,turnover,0.6111111111111112,0.7069597069597071,0.09584859584859595
Trilobita,5myr,10myr,57,28,nestedness,0.1565079365079365,0.08414442700156985,-0.07236350950636666
Trilobita,5myr,10myr,57,28,decay_slope,1.5644596534244685e-05,2.6653275479586e-05,1.1008678945341314e-05
Trilobita,5myr,10myr,47,23,beta_jaccard,0.6303854875283447,0.595734126984127,-0.03465136054421769
Trilobita,5myr,10myr,47,23,sorensen,0.5561224489795918,0.5075176366843034,-0.04860481229528846
Trilobita,5myr,10myr,47,23,turnover,0.35714285714285715,0.28240740740740744,-0.07473544973544971
Trilobita,5myr,10myr,47,23,nestedness,0.1989795918367347,0.22511022927689595,0.026130637440161253
Trilobita,5myr,10myr,47,23,decay_slope,8.377536402934481e-05,7.470818000253105e-05,-9.067184026813766e-06
Trilobita,5myr,10myr,55,27,beta_jaccard,0.8419422398589066,0.8496649873842858,0.007722747525379159
Trilobita,5myr,10myr,55,27,sorensen,0.782204986371653,0.7897006826831388,0.007495696311485722
Trilobita,5myr,10myr,55,27,turnover,0.6370370370370372,0.6837231968810916,0.04668615984405444
Trilobita,5myr,10myr,55,27,nestedness,0.145167949334616,0.10597748580204722,-0.039190463532568776
Trilobita,5myr,10myr,55,27,decay_slope,1.4445015754942748e-05,1.88495587054177e-05,4.404542950474952e-06
Trilobita,5myr,10myr,56,28,beta_jaccard,0.8510101010101011,0.8459706959706962,-0.005039405039404921
Trilobita,5myr,10myr,56,28,sorensen,0.8106060606060606,0.7911041339612768,-0.019501926644783785
Trilobita,5myr,10myr,56,28,turnover,0.7651515151515151,0.7069597069597071,-0.058191808191808025
Trilobita,5myr,10myr,56,28,nestedness,0.04545454545454547,0.08414442700156985,0.03868988154702438
Trilobita,5myr,10myr,56,28,decay_slope,1.4518632102517806e-05,2.6653275479586e-05,1.2134643377068192e-05
Trilobita,5myr,10myr,54,27,beta_jaccard,0.8590277777777778,0.8496649873842858,-0.009362790393492082
Trilobita,5myr,10myr,54,27,sorensen,0.8076851851851852,0.7897006826831388,-0.017984502502046418
Trilobita,5myr,10myr,54,27,turnover,0.7291666666666666,0.6837231968810916,-0.04544346978557501
Trilobita,5myr,10myr,54,27,nestedness,0.07851851851851852,0.10597748580204722,0.0274589672835287
Trilobita,5myr,10myr,54,27,decay_slope,1.9211531722600618e-05,1.88495587054177e-05,-3.6197301718291755e-07
Trilobita,5myr,10myr,53,26,beta_jaccard,0.944088319088319,0.9408831908831908,-0.0032051282051281937
Trilobita,5myr,10myr,53,26,sorensen,0.936182336182336,0.931054131054131,-0.005128205128204999
Trilobita,5myr,10myr,53,26,turnover,0.9038461538461539,0.8974358974358975,-0.0064102564102563875
Trilobita,5myr,10myr,53,26,nestedness,0.03233618233618234,0.033618233618233614,0.0012820512820512775
Trilobita,5myr,10myr,53,26,decay_slope,1.5283155655536026e-05,1.5814933322077946e-05,5.317776665419196e-07
Trilobita,5myr,10myr,49,24,beta_jaccard,0.9111111111111111,0.8535976890756303,-0.05751342203548082
Trilobita,5myr,10myr,49,24,sorensen,0.9111111111111111,0.8352591036414566,-0.07585200746965448
Trilobita,5myr,10myr,49,24,turnover,0.9111111111111111,0.732843137254902,-0.17826797385620907
Trilobita,5myr,10myr,49,24,nestedness,0.0,0.10241596638655462,0.10241596638655462
Trilobita,5myr,10myr,49,24,decay_slope,3.95479242705192e-06,-8.10552399641441e-07,-4.765344826693361e-06
Bivalvia,5myr,10myr,45,22,beta_jaccard,0.9469529784892237,0.9406750486571691,-0.006277929832054552
Bivalvia,5myr,10myr,45,22,sorensen,0.9100050887794071,0.8980786862198719,-0.011926402559535254
Bivalvia,5myr,10myr,45,22,turnover,0.7787272197176871,0.7633959812453461,-0.015331238472340969
Bivalvia,5myr,10myr,45,22,nestedness,0.13127786906172012,0.13468270497452578,0.0034048359128056593
Bivalvia,5myr,10myr,45,22,decay_slope,4.874562840024381e-06,5.658259281176364e-06,7.83696441151983e-07
Bivalvia,5myr,10myr,41,20,beta_jaccard,0.8905501050339714,0.9411437066396212,0.05059360160564985
Bivalvia,5myr,10myr,41,20,sorensen,0.8157661633086418,0.8997020437327233,0.08393588042408151
Bivalvia,5myr,10myr,41,20,turnover,0.6796409472880062,0.7788048568930922,0.09916390960508603
Bivalvia,5myr,10myr,41,20,nestedness,0.1361252160206357,0.1208971868396312,-0.015228029181004507
Bivalvia,5myr,10myr,41,20,decay_slope,1.068653577243854e-05,7.265329952835209e-06,-3.42120581960333e-06
Bivalvia,5myr,10myr,46,23,beta_jaccard,0.9442514104793289,0.926619506031956,-0.017631904447372948
Bivalvia,5myr,10myr,46,23,sorensen,0.9056133982086925,0.8808738202494957,-0.02473957795919679
Bivalvia,5myr,10myr,46,23,turnover,0.7467809060946317,0.7163594350187563,-0.03042147107587534
Bivalvia,5myr,10myr,46,23,nestedness,0.15883249211406086,0.16451438523073922,0.005681893116678355
Bivalvia,5myr,10myr,46,23,decay_slope,1.1662110750542978e-05,1.5945516595054864e-05,4.2834058445118865e-06
Bivalvia,5myr,10myr,47,23,beta_jaccard,0.9133785231887993,0.926619506031956,0.013240982843156668
Bivalvia,5myr,10myr,47,23,sorensen,0.8608940003146781,0.8808738202494957,0.019979819934817566
Bivalvia,5myr,10myr,47,23,turnover,0.720441167783789,0.7163594350187563,-0.004081732765032653
Bivalvia,5myr,10myr,47,23,nestedness,0.1404528325308891,0.16451438523073922,0.02406155269985011
Bivalvia,5myr,10myr,47,23,decay_slope,2.0556627883471403e-05,1.5945516595054864e-05,-4.611111288416539e-06
Bivalvia,5myr,10myr,13,6,beta_jaccard,0.9541852337965433,0.9467743860900654,-0.00741084770647793
Bivalvia,5myr,10myr,13,6,sorensen,0.9266097873826957,0.9145191264326356,-0.012090660950060172
Bivalvia,5myr,10myr,13,6,turnover,0.8405677655677655,0.7944649577002518,-0.04610280786751364
Bivalvia,5myr,10myr,13,6,nestedness,0.08604202181493029,0.12005416873238368,0.0340121469174534
Bivalvia,5myr,10myr,13,6,decay_slope,2.878869153241599e-06,6.092320083830928e-06,3.2134509305893286e-06
Bivalvia,5myr,10myr,14,7,beta_jaccard,0.9095362789667694,0.909510171839171,-2.6107127598318236e-05
Bivalvia,5myr,10myr,14,7,sorensen,0.8729285147007457,0.8661314564856978,-0.006797058215047946
Bivalvia,5myr,10myr,14,7,turnover,0.7398175301401108,0.6953408949351549,-0.04447663520495582
Bivalvia,5myr,10myr,14,7,nestedness,0.1331109845606348,0.17079056155054279,0.03767957698990798
Bivalvia,5myr,10myr,14,7,decay_slope,6.6022598778265605e-06,4.770284976453932e-06,-1.8319749013726283e-06
Bivalvia,5myr,10myr,17,8,beta_jaccard,0.9278572852400735,0.9437690700452159,0.015911784805142437
Bivalvia,5myr,10myr,17,8,sorensen,0.8868117124872174,0.9100480887772083,0.02323637628999098
Bivalvia,5myr,10myr,17,8,turnover,0.7032324126723938,0.7523753503821686,0.04914293770977485
Bivalvia,5myr,10myr,17,8,nestedness,0.18357929981482368,0.15767273839503962,-0.025906561419784063
Bivalvia,5myr,10myr,17,8,decay_slope,9.348444801966506e-06,6.57638698685419e-06,-2.772057815112316e-06
Bivalvia,5myr,10myr,16,8,beta_jaccard,0.9429643035661726,0.9437690700452159,0.0008047664790433728
Bivalvia,5myr,10myr,16,8,sorensen,0.9058232314942295,0.9100480887772083,0.004224857282978833
Bivalvia,5myr,10myr,16,8,turnover,0.7826453348720556,0.7523753503821686,-0.030269984489886936
Bivalvia,5myr,10myr,16,8,nestedness,0.123177896622174,0.15767273839503962,0.03449484177286562
Bivalvia,5myr,10myr,16,8,decay_slope,5.07052997042899e-06,6.57638698685419e-06,1.5058570164251997e-06
Bivalvia,5myr,10myr,18,9,beta_jaccard,0.9194826778279839,0.9256916876885413,0.006209009860557391
Bivalvia,5myr,10myr,18,9,sorensen,0.8717003435833733,0.8810269131886701,0.009326569605296764
Bivalvia,5myr,10myr,18,9,turnover,0.7087866308720168,0.7368175397708211,0.02803090889880433
Bivalvia,5myr,10myr,18,9,nestedness,0.16291371271135666,0.1442093734178489,-0.01870433929350776
Bivalvia,5myr,10myr,18,9,decay_slope,2.323956022586716e-06,2.434713573725124e-06,1.1075755113840786e-07
Bivalvia,5myr,10myr,15,7,beta_jaccard,0.9254066763633702,0.909510171839171,-0.015896504524199107
Bivalvia,5myr,10myr,15,7,sorensen,0.8806031252317268,0.8661314564856978,-0.01447166874602901
Bivalvia,5myr,10myr,15,7,turnover,0.7240670712729536,0.6953408949351549,-0.028726176337798615
Bivalvia,5myr,10myr,15,7,nestedness,0.15653605395877315,0.17079056155054279,0.014254507591769633
Bivalvia,5myr,10myr,15,7,decay_slope,6.719963278773033e-06,4.770284976453932e-06,-1.9496783023191006e-06
Bivalvia,5myr,10myr,20,10,beta_jaccard,0.9290539853966948,0.9441128763659482,0.015058890969253391
Bivalvia,5myr,10myr,20,10,sorensen,0.8947875478490862,0.9135568016286755,0.018769253779589268
Bivalvia,5myr,10myr,20,10,turnover,0.7726244654816083,0.7835739594544247,0.010949493972816304
Bivalvia,5myr,10myr,20,10,nestedness,0.12216308236747797,0.12998284217425088,0.007819759806772908
Bivalvia,5myr,10myr,20,10,decay_slope,4.231581545853581e-06,4.082032479946952e-06,-1.4954906590662892e-07
Bivalvia,5myr,10myr,21,10,beta_jaccard,0.944179086116885,0.9441128763659482,-6.620975093674097e-05
Bivalvia,5myr,10myr,21,10,sorensen,0.9164910596006158,0.9135568016286755,-0.002934257971940357
Bivalvia,5myr,10myr,21,10,turnover,0.7995271395271395,0.7835739594544247,-0.015953180072714845
Bivalvia,5myr,10myr,21,10,nestedness,0.11696392007347631,0.12998284217425088,0.013018922100774571
Bivalvia,5myr,10myr,21,10,decay_slope,6.227243686986085e-06,4.082032479946952e-06,-2.145211207039133e-06
Bivalvia,5myr,10myr,22,11,beta_jaccard,0.965300705722162,0.9638579320891816,-0.0014427736329803986
Bivalvia,5myr,10myr,22,11,sorensen,0.9411142399656481,0.9390570721521482,-0.0020571678134999605
Bivalvia,5myr,10myr,22,11,turnover,0.8283390110771064,0.8380764131544675,0.009737402077361068
Bivalvia,5myr,10myr,22,11,nestedness,0.11277522888854188,0.10098065899768069,-0.011794569890861195
Bivalvia,5myr,10myr,22,11,decay_slope,4.323072130255835e-06,5.4201883777530715e-06,1.0971162474972365e-06
Bivalvia,5myr,10myr,23,11,beta_jaccard,0.9514089048578694,0.9638579320891816,0.012449027231312138
Bivalvia,5myr,10myr,23,11,sorensen,0.9191690768835458,0.9390570721521482,0.01988799526860241
Bivalvia,5myr,10myr,23,11,turnover,0.8357498429268765,0.8380764131544675,0.002326570227590974
Bivalvia,5myr,10myr,23,11,nestedness,0.08341923395666931,0.10098065899768069,0.01756142504101138
Bivalvia,5myr,10myr,23,11,decay_slope,9.101171053592124e-06,5.4201883777530715e-06,-3.680982675839053e-06
Bivalvia,5myr,10myr,36,18,beta_jaccard,0.9413636363636364,0.9752372167279628,0.03387358036432642
Bivalvia,5myr,10myr,36,18,sorensen,0.9053317053317053,0.9568962154443669,0.05156451011266161
Bivalvia,5myr,10myr,36,18,turnover,0.8825396825396825,0.8858129050436744,0.0032732225039918683
Bivalvia,5myr,10myr,36,18,nestedness,0.022792022792022786,0.07108331040069255,0.048291287608669756
Bivalvia,5myr,10myr,36,18,decay_slope,-9.944619885025145e-07,1.5755759975732751e-07,1.152019588259842e-06
Bivalvia,5myr,10myr,38,19,beta_jaccard,0.8975033829957104,0.9082949647417476,0.010791581746037227
Bivalvia,5myr,10myr,38,19,sorensen,0.8256870362752716,0.8444762356315028,0.018789199356231134
Bivalvia,5myr,10myr,38,19,turnover,0.45833333333333337,0.6809065934065934,0.22257326007326006
Bivalvia,5myr,10myr,38,19,nestedness,0.36735370294193825,0.16356964222490925,-0.203784060717029
Bivalvia,5myr,10myr,38,19,decay_slope,1.7129024898396887e-05,4.06572498855516e-06,-1.3063299909841726e-05
Bivalvia,5myr,10myr,39,19,beta_jaccard,0.9203357089819809,0.9082949647417476,-0.01204074424023327
Bivalvia,5myr,10myr,39,19,sorensen,0.866192952519529,0.8444762356315028,-0.021716716888026233
Bivalvia,5myr,10myr,39,19,turnover,0.7335858585858586,0.6809065934065934,-0.05267926517926513
Bivalvia,5myr,10myr,39,19,nestedness,0.13260709393367046,0.16356964222490925,0.03096254829123879
Bivalvia,5myr,10myr,39,19,decay_slope,3.312212607172893e-06,4.06572498855516e-06,7.535123813822672e-07
Bivalvia,5myr,10myr,40,20,beta_jaccard,0.9890693736847583,0.9411437066396212,-0.04792566704513712
Bivalvia,5myr,10myr,40,20,sorensen,0.9814365886573845,0.8997020437327233,-0.08173454492466115
Bivalvia,5myr,10myr,40,20,turnover,0.9380341880341881,0.7788048568930922,-0.15922933114109594
Bivalvia,5myr,10myr,40,20,nestedness,0.043402400623196516,0.1208971868396312,0.07749478621643469
Bivalvia,5myr,10myr,40,20,decay_slope,-3.573840896065121e-07,7.265329952835209e-06,7.6227140424417215e-06
Bivalvia,5myr,10myr,42,21,beta_jaccard,0.9211163378481115,0.9130396758078104,-0.008076662040301108
Bivalvia,5myr,10myr,42,21,sorensen,0.8697792030441794,0.8548981458523025,-0.014881057191876934
Bivalvia,5myr,10myr,42,21,turnover,0.6778162086818001,0.6797305542976171,0.001914345615816937
Bivalvia,5myr,10myr,42,21,nestedness,0.1919629943623793,0.17516759155468536,-0.016795402807693927
Bivalvia,5myr,10myr,42,21,decay_slope,7.285936478491262e-06,8.386252948470205e-06,1.1003164699789429e-06
Bivalvia,5myr,10myr,44,22,beta_jaccard,0.9257357137356209,0.9406750486571691,0.014939334921548197
Bivalvia,5myr,10myr,44,22,sorensen,0.8703202160078793,0.8980786862198719,0.027758470211992514
Bivalvia,5myr,10myr,44,22,turnover,0.7795316804407713,0.7633959812453461,-0.016135699195425124
Bivalvia,5myr,10myr,44,22,nestedness,0.09078853556710796,0.13468270497452578,0.04389416940741782
Bivalvia,5myr,10myr,44,22,decay_slope,6.992322056412704e-06,5.658259281176364e-06,-1.3340627752363398e-06
Bivalvia,5myr,10myr,24,12,beta_jaccard,0.9150203028430788,0.9239667960250093,0.008946493181930526
Bivalvia,5myr,10myr,24,12,sorensen,0.8684978248821108,0.8753048098549929,0.006806984972882124
Bivalvia,5myr,10myr,24,12,turnover,0.7000566372562941,0.7329166926304669,0.0328600553741728
Bivalvia,5myr,10myr,24,12,nestedness,0.16844118762581686,0.142388117224526,-0.026053070401290873
Bivalvia,5myr,10myr,24,12,decay_slope,4.409368405995424e-06,2.492788068497386e-06,-1.916580337498038e-06
Bivalvia,5myr,10myr,25,12,beta_jaccard,0.9378426313113818,0.9239667960250093,-0.013875835286372484
Bivalvia,5myr,10myr,25,12,sorensen,0.8991670622758889,0.8753048098549929,-0.023862252420896013
Bivalvia,5myr,10myr,25,12,turnover,0.8242673992673993,0.7329166926304669,-0.09135070663693245
Bivalvia,5myr,10myr,25,12,nestedness,0.07489966300848966,0.142388117224526,0.06748845421603633
Bivalvia,5myr,10myr,25,12,decay_slope,2.129727399319323e-06,2.492788068497386e-06,3.6306066917806275e-07
Bivalvia,5myr,10myr,27,13,beta_jaccard,0.9386622932646608,0.9435072459659645,0.004844952701303695
Bivalvia,5myr,10myr,27,13,sorensen,0.901106091487535,0.9066783101209342,0.005572218633399295
Bivalvia,5myr,10myr,27,13,turnover,0.8033871038133773,0.805523803133626,0.002136699320248736
Bivalvia,5myr,10myr,27,13,nestedness,0.09771898767415763,0.10115450698730816,0.0034355193131505313
Bivalvia,5myr,10myr,27,13,decay_slope,8.671556155317873e-06,6.045626004910829e-06,-2.6259301504070442e-06
Bivalvia,5myr,10myr,29,14,beta_jaccard,0.9557483042766804,0.9547622961903593,-0.0009860080863210996
Bivalvia,5myr,10myr,29,14,sorensen,0.9235321219717555,0.9211199090650716,-0.0024122129066839193
Bivalvia,5myr,10myr,29,14,turnover,0.8516866106845181,0.837844701844702,-0.013841908839816175
Bivalvia,5myr,10myr,29,14,nestedness,0.07184551128723733,0.08327520722036964,0.011429695933132311
Bivalvia,5myr,10myr,29,14,decay_slope,1.20228534380988e-06,8.20846785156102e-07,-3.81438558653778e-07
Bivalvia,5myr,10myr,30,15,beta_jaccard,0.9470859883981494,0.9439530324829393,-0.0031329559152101227
Bivalvia,5myr,10myr,30,15,sorensen,0.9109369104770845,0.907607043858814,-0.003329866618270505
Bivalvia,5myr,10myr,30,15,turnover,0.7373860904843811,0.7461634666890349,0.008777376204653797
Bivalvia,5myr,10myr,30,15,nestedness,0.1735508199927035,0.16144357716977903,-0.012107242822924469
