system,realm,geological_period,clade,taxonomic_level,spatial_resolution,n_sites,n_collections,n_occurrences,gamma,median_alpha,pool_fraction,sampling_fraction,temporal_aggregation,beta_metric,beta_value,distance_decay_model,distance_decay_slope,replicate,analysis_version,time_bin,time_start_ma,time_end_ma,duration_myr
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,27,,,100,3.0,1.0,1.0,10myr,turnover,0.7814112565180941,ols_jaccard_km,,0,paleo_v1,12,418.8,408.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,27,,,100,3.0,1.0,1.0,10myr,nestedness,0.12196300669938666,ols_jaccard_km,,0,paleo_v1,12,418.8,408.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,24,,,77,2.5,1.0,1.0,10myr,jaccard,0.9616365538736836,ols_jaccard_km,1.2019243875705446e-05,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,24,,,77,2.5,1.0,1.0,10myr,sorensen,0.9460190263314,ols_jaccard_km,,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,24,,,77,2.5,1.0,1.0,10myr,turnover,0.911365596963423,ols_jaccard_km,,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,24,,,77,2.5,1.0,1.0,10myr,nestedness,0.034653429367977086,ols_jaccard_km,,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,55,3.0,1.0,1.0,10myr,jaccard,0.9761364691189254,ols_jaccard_km,-1.7329145742251372e-07,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,55,3.0,1.0,1.0,10myr,sorensen,0.960036698194593,ols_jaccard_km,,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,55,3.0,1.0,1.0,10myr,turnover,0.9402046783625733,ols_jaccard_km,,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,55,3.0,1.0,1.0,10myr,nestedness,0.019832019832019827,ols_jaccard_km,,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,69,6.5,1.0,1.0,10myr,jaccard,0.9573614769069314,ols_jaccard_km,4.727067935069321e-06,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,69,6.5,1.0,1.0,10myr,sorensen,0.9271130409253683,ols_jaccard_km,,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,69,6.5,1.0,1.0,10myr,turnover,0.8003607503607505,ols_jaccard_km,,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,69,6.5,1.0,1.0,10myr,nestedness,0.12675229056461784,ols_jaccard_km,,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,8,,,23,2.5,1.0,1.0,10myr,jaccard,0.9897959183673469,ols_jaccard_km,8.290481915307664e-07,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,8,,,23,2.5,1.0,1.0,10myr,sorensen,0.9821428571428571,ols_jaccard_km,,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,8,,,23,2.5,1.0,1.0,10myr,turnover,0.9761904761904763,ols_jaccard_km,,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,8,,,23,2.5,1.0,1.0,10myr,nestedness,0.005952380952380947,ols_jaccard_km,,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,61,3.0,1.0,1.0,10myr,jaccard,0.9712074541241776,ols_jaccard_km,4.069363819180643e-06,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,61,3.0,1.0,1.0,10myr,sorensen,0.9559986653662543,ols_jaccard_km,,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,61,3.0,1.0,1.0,10myr,turnover,0.9212121212121211,ols_jaccard_km,,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,61,3.0,1.0,1.0,10myr,nestedness,0.03478654415413309,ols_jaccard_km,,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,90,7.0,1.0,1.0,10myr,jaccard,0.9532158541567131,ols_jaccard_km,7.964779510094518e-07,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,90,7.0,1.0,1.0,10myr,sorensen,0.9176813203723421,ols_jaccard_km,,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,90,7.0,1.0,1.0,10myr,turnover,0.7929570429570431,ols_jaccard_km,,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,90,7.0,1.0,1.0,10myr,nestedness,0.1247242774152991,ols_jaccard_km,,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,6,,,104,17.0,1.0,1.0,10myr,jaccard,0.9351536763030572,ols_jaccard_km,9.129935632704246e-06,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,6,,,104,17.0,1.0,1.0,10myr,sorensen,0.8863904506083958,ols_jaccard_km,,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,6,,,104,17.0,1.0,1.0,10myr,turnover,0.6102941176470587,ols_jaccard_km,,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,6,,,104,17.0,1.0,1.0,10myr,nestedness,0.276096332961337,ols_jaccard_km,,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,66,3.0,1.0,1.0,10myr,jaccard,0.9593951268833881,ols_jaccard_km,8.994719633041675e-06,0,paleo_v1,20,338.79999999999995,328.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,66,3.0,1.0,1.0,10myr,sorensen,0.9305069676339027,ols_jaccard_km,,0,paleo_v1,20,338.79999999999995,328.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,66,3.0,1.0,1.0,10myr,turnover,0.8435064935064935,ols_jaccard_km,,0,paleo_v1,20,338.79999999999995,328.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,66,3.0,1.0,1.0,10myr,nestedness,0.0870004741274091,ols_jaccard_km,,0,paleo_v1,20,338.79999999999995,328.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,79,4.0,1.0,1.0,10myr,jaccard,0.9638278364336809,ols_jaccard_km,9.842595181256004e-06,0,paleo_v1,21,328.79999999999995,318.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,79,4.0,1.0,1.0,10myr,sorensen,0.9489857175688062,ols_jaccard_km,,0,paleo_v1,21,328.79999999999995,318.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,79,4.0,1.0,1.0,10myr,turnover,0.9064428904428904,ols_jaccard_km,,0,paleo_v1,21,328.79999999999995,318.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,11,,,79,4.0,1.0,1.0,10myr,nestedness,0.04254282712591583,ols_jaccard_km,,0,paleo_v1,21,328.79999999999995,318.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,41,3.0,1.0,1.0,10myr,jaccard,0.9817606295779671,ols_jaccard_km,2.392835317431386e-06,0,paleo_v1,22,318.79999999999995,308.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,41,3.0,1.0,1.0,10myr,sorensen,0.9665199869121437,ols_jaccard_km,,0,paleo_v1,22,318.79999999999995,308.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,41,3.0,1.0,1.0,10myr,turnover,0.9249145299145299,ols_jaccard_km,,0,paleo_v1,22,318.79999999999995,308.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,41,3.0,1.0,1.0,10myr,nestedness,0.04160545699761386,ols_jaccard_km,,0,paleo_v1,22,318.79999999999995,308.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,71,3.0,1.0,1.0,10myr,jaccard,0.959377702424211,ols_jaccard_km,8.698090305515709e-06,0,paleo_v1,23,308.79999999999995,298.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,71,3.0,1.0,1.0,10myr,sorensen,0.93531889077916,ols_jaccard_km,,0,paleo_v1,23,308.79999999999995,298.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,71,3.0,1.0,1.0,10myr,turnover,0.7932800224466892,ols_jaccard_km,,0,paleo_v1,23,308.79999999999995,298.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,12,,,71,3.0,1.0,1.0,10myr,nestedness,0.14203886833247084,ols_jaccard_km,,0,paleo_v1,23,308.79999999999995,298.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,10myr,jaccard,0.9928433949585681,ols_jaccard_km,-2.3498080766649745e-07,0,paleo_v1,24,298.79999999999995,288.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,10myr,sorensen,0.9864140330806997,ols_jaccard_km,,0,paleo_v1,24,298.79999999999995,288.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,10myr,turnover,0.9415637860082305,ols_jaccard_km,,0,paleo_v1,24,298.79999999999995,288.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,10myr,nestedness,0.04485024707246929,ols_jaccard_km,,0,paleo_v1,24,298.79999999999995,288.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,18,,,151,5.5,1.0,1.0,10myr,jaccard,0.952465766653361,ols_jaccard_km,9.03704467895439e-06,0,paleo_v1,25,288.79999999999995,278.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,18,,,151,5.5,1.0,1.0,10myr,sorensen,0.9338543855860155,ols_jaccard_km,,0,paleo_v1,25,288.79999999999995,278.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,18,,,151,5.5,1.0,1.0,10myr,turnover,0.8453999923556167,ols_jaccard_km,,0,paleo_v1,25,288.79999999999995,278.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,18,,,151,5.5,1.0,1.0,10myr,nestedness,0.08845439323039868,ols_jaccard_km,,0,paleo_v1,25,288.79999999999995,278.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,9,,,47,2.0,1.0,1.0,10myr,jaccard,0.9927135290038517,ols_jaccard_km,1.7869842366213903e-06,0,paleo_v1,26,278.79999999999995,268.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,9,,,47,2.0,1.0,1.0,10myr,sorensen,0.9872993908941621,ols_jaccard_km,,0,paleo_v1,26,278.79999999999995,268.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,9,,,47,2.0,1.0,1.0,10myr,turnover,0.9535984848484849,ols_jaccard_km,,0,paleo_v1,26,278.79999999999995,268.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,9,,,47,2.0,1.0,1.0,10myr,nestedness,0.03370090604567729,ols_jaccard_km,,0,paleo_v1,26,278.79999999999995,268.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,34,2.0,1.0,1.0,10myr,jaccard,0.954440665154951,ols_jaccard_km,1.4292308877830998e-05,0,paleo_v1,27,268.79999999999995,258.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,34,2.0,1.0,1.0,10myr,sorensen,0.9385714285714285,ols_jaccard_km,,0,paleo_v1,27,268.79999999999995,258.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,34,2.0,1.0,1.0,10myr,turnover,0.8857142857142857,ols_jaccard_km,,0,paleo_v1,27,268.79999999999995,258.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,34,2.0,1.0,1.0,10myr,nestedness,0.05285714285714285,ols_jaccard_km,,0,paleo_v1,27,268.79999999999995,258.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,10myr,jaccard,0.9368247811945292,ols_jaccard_km,7.96815459220267e-06,0,paleo_v1,28,258.79999999999995,251.902,6.897999999999968
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,10myr,sorensen,0.9140408423905961,ols_jaccard_km,,0,paleo_v1,28,258.79999999999995,251.902,6.897999999999968
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,10myr,turnover,0.8437118437118437,ols_jaccard_km,,0,paleo_v1,28,258.79999999999995,251.902,6.897999999999968
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,15,,,40,2.0,1.0,1.0,10myr,nestedness,0.07032899867875238,ols_jaccard_km,,0,paleo_v1,28,258.79999999999995,251.902,6.897999999999968
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,10myr,jaccard,0.45555555555555555,ols_jaccard_km,-2.718478860276755e-05,0,paleo_v1,4,498.8,488.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,10myr,sorensen,0.4296296296296297,ols_jaccard_km,,0,paleo_v1,4,498.8,488.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,10myr,turnover,0.37777777777777777,ols_jaccard_km,,0,paleo_v1,4,498.8,488.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,10,,,5,1.0,1.0,1.0,10myr,nestedness,0.05185185185185186,ols_jaccard_km,,0,paleo_v1,4,498.8,488.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,33,,,41,3.0,1.0,1.0,10myr,jaccard,0.9067792419201,ols_jaccard_km,9.12054288957724e-06,0,paleo_v1,5,488.8,478.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,33,,,41,3.0,1.0,1.0,10myr,sorensen,0.853886943703825,ols_jaccard_km,,0,paleo_v1,5,488.8,478.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,33,,,41,3.0,1.0,1.0,10myr,turnover,0.7242996954644683,ols_jaccard_km,,0,paleo_v1,5,488.8,478.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,33,,,41,3.0,1.0,1.0,10myr,nestedness,0.12958724823935677,ols_jaccard_km,,0,paleo_v1,5,488.8,478.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,45,,,56,3.0,1.0,1.0,10myr,jaccard,0.9360076790578301,ols_jaccard_km,6.012764982880536e-06,0,paleo_v1,6,478.8,468.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,45,,,56,3.0,1.0,1.0,10myr,sorensen,0.8979771178936684,ols_jaccard_km,,0,paleo_v1,6,478.8,468.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,45,,,56,3.0,1.0,1.0,10myr,turnover,0.780063111006328,ols_jaccard_km,,0,paleo_v1,6,478.8,468.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,45,,,56,3.0,1.0,1.0,10myr,nestedness,0.1179140068873404,ols_jaccard_km,,0,paleo_v1,6,478.8,468.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,50,,,85,3.0,1.0,1.0,10myr,jaccard,0.9311252734501761,ols_jaccard_km,3.075971034250016e-06,0,paleo_v1,7,468.8,458.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,50,,,85,3.0,1.0,1.0,10myr,sorensen,0.8942581993226835,ols_jaccard_km,,0,paleo_v1,7,468.8,458.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,50,,,85,3.0,1.0,1.0,10myr,turnover,0.7432582851322347,ols_jaccard_km,,0,paleo_v1,7,468.8,458.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,50,,,85,3.0,1.0,1.0,10myr,nestedness,0.15099991419044884,ols_jaccard_km,,0,paleo_v1,7,468.8,458.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,59,,,117,4.0,1.0,1.0,10myr,jaccard,0.9337853647258719,ols_jaccard_km,6.416057015699244e-06,0,paleo_v1,8,458.8,448.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,59,,,117,4.0,1.0,1.0,10myr,sorensen,0.8924960350001011,ols_jaccard_km,,0,paleo_v1,8,458.8,448.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,59,,,117,4.0,1.0,1.0,10myr,turnover,0.7193557572633732,ols_jaccard_km,,0,paleo_v1,8,458.8,448.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,59,,,117,4.0,1.0,1.0,10myr,nestedness,0.173140277736728,ols_jaccard_km,,0,paleo_v1,8,458.8,448.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,46,,,121,5.0,1.0,1.0,10myr,jaccard,0.9388094311137348,ols_jaccard_km,4.915544214173863e-06,0,paleo_v1,9,448.8,438.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,46,,,121,5.0,1.0,1.0,10myr,sorensen,0.9000121601996576,ols_jaccard_km,,0,paleo_v1,9,448.8,438.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,46,,,121,5.0,1.0,1.0,10myr,turnover,0.7693820629461428,ols_jaccard_km,,0,paleo_v1,9,448.8,438.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,46,,,121,5.0,1.0,1.0,10myr,nestedness,0.13063009725351477,ols_jaccard_km,,0,paleo_v1,9,448.8,438.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,49,,,119,3.0,1.0,1.0,10myr,jaccard,0.9485935284451623,ols_jaccard_km,3.268598290795217e-06,0,paleo_v1,10,438.8,428.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,49,,,119,3.0,1.0,1.0,10myr,sorensen,0.9150178803498485,ols_jaccard_km,,0,paleo_v1,10,438.8,428.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,49,,,119,3.0,1.0,1.0,10myr,turnover,0.7782225313036438,ols_jaccard_km,,0,paleo_v1,10,438.8,428.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,49,,,119,3.0,1.0,1.0,10myr,nestedness,0.1367953490462047,ols_jaccard_km,,0,paleo_v1,10,438.8,428.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,151,6.0,1.0,1.0,10myr,jaccard,0.9372316840078254,ols_jaccard_km,4.5964629881974145e-06,0,paleo_v1,11,428.8,418.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,151,6.0,1.0,1.0,10myr,sorensen,0.8919909132168073,ols_jaccard_km,,0,paleo_v1,11,428.8,418.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,151,6.0,1.0,1.0,10myr,turnover,0.7203335313316921,ols_jaccard_km,,0,paleo_v1,11,428.8,418.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,31,,,151,6.0,1.0,1.0,10myr,nestedness,0.17165738188511542,ols_jaccard_km,,0,paleo_v1,11,428.8,418.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,179,3.5,1.0,1.0,10myr,jaccard,0.9564045288644334,ols_jaccard_km,2.6473877153582923e-06,0,paleo_v1,12,418.8,408.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,179,3.5,1.0,1.0,10myr,sorensen,0.9299644474824093,ols_jaccard_km,,0,paleo_v1,12,418.8,408.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,179,3.5,1.0,1.0,10myr,turnover,0.8073487959714872,ols_jaccard_km,,0,paleo_v1,12,418.8,408.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,32,,,179,3.5,1.0,1.0,10myr,nestedness,0.12261565151092209,ols_jaccard_km,,0,paleo_v1,12,418.8,408.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,40,,,103,3.0,1.0,1.0,10myr,jaccard,0.9353620430121646,ols_jaccard_km,1.5254972058321173e-05,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,40,,,103,3.0,1.0,1.0,10myr,sorensen,0.9028904621276953,ols_jaccard_km,,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,40,,,103,3.0,1.0,1.0,10myr,turnover,0.7981766381766382,ols_jaccard_km,,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,40,,,103,3.0,1.0,1.0,10myr,nestedness,0.10471382395105715,ols_jaccard_km,,0,paleo_v1,13,408.8,398.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,138,2.0,1.0,1.0,10myr,jaccard,0.9567808317931759,ols_jaccard_km,7.5104537417257185e-06,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,138,2.0,1.0,1.0,10myr,sorensen,0.9393047009170961,ols_jaccard_km,,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,138,2.0,1.0,1.0,10myr,turnover,0.8091709028233798,ols_jaccard_km,,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,22,,,138,2.0,1.0,1.0,10myr,nestedness,0.13013379809371622,ols_jaccard_km,,0,paleo_v1,14,398.8,388.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,23,,,222,3.0,1.0,1.0,10myr,jaccard,0.9456820488442782,ols_jaccard_km,7.226903182112296e-06,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,23,,,222,3.0,1.0,1.0,10myr,sorensen,0.9183341504456568,ols_jaccard_km,,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,23,,,222,3.0,1.0,1.0,10myr,turnover,0.7237139367886196,ols_jaccard_km,,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,23,,,222,3.0,1.0,1.0,10myr,nestedness,0.19462021365703727,ols_jaccard_km,,0,paleo_v1,15,388.8,378.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,18,,,75,3.5,1.0,1.0,10myr,jaccard,0.9539138991189756,ols_jaccard_km,3.190031505699586e-06,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,18,,,75,3.5,1.0,1.0,10myr,sorensen,0.9244129047464896,ols_jaccard_km,,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,18,,,75,3.5,1.0,1.0,10myr,turnover,0.8192428486546135,ols_jaccard_km,,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,18,,,75,3.5,1.0,1.0,10myr,nestedness,0.10517005609187635,ols_jaccard_km,,0,paleo_v1,16,378.8,368.8,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,61,2.5,1.0,1.0,10myr,jaccard,0.9468285872843253,ols_jaccard_km,-1.8342826208972718e-06,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,61,2.5,1.0,1.0,10myr,sorensen,0.911373324805048,ols_jaccard_km,,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,61,2.5,1.0,1.0,10myr,turnover,0.6763888888888889,ols_jaccard_km,,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,12,,,61,2.5,1.0,1.0,10myr,nestedness,0.23498443591615908,ols_jaccard_km,,0,paleo_v1,17,368.8,358.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,13,,,79,3.0,1.0,1.0,10myr,jaccard,0.9005171316272503,ols_jaccard_km,4.012894261367701e-06,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,13,,,79,3.0,1.0,1.0,10myr,sorensen,0.8352818659218485,ols_jaccard_km,,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,13,,,79,3.0,1.0,1.0,10myr,turnover,0.48503630872051917,ols_jaccard_km,,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,13,,,79,3.0,1.0,1.0,10myr,nestedness,0.3502455572013294,ols_jaccard_km,,0,paleo_v1,18,358.79999999999995,348.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,88,6.5,1.0,1.0,10myr,jaccard,0.9216725381939921,ols_jaccard_km,8.402478195876802e-06,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,88,6.5,1.0,1.0,10myr,sorensen,0.8645136428503276,ols_jaccard_km,,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
paleozoic_marine,marine,Paleozoic,Gastropoda,genus,10,16,,,88,6.5,1.0,1.0,10myr,turnover,0.6672623476741123,ols_jaccard_km,,0,paleo_v1,19,348.79999999999995,338.79999999999995,10.0
