caseid,scenario,reference,device,gain_true,offset_true
3332,R3_gain_uncompensated,147.20852661132812,161.61490278392998,1.1,0.0
3332,R3_gain_uncompensated,150.17086791992188,170.38786778941912,1.1,0.0
3332,R3_gain_uncompensated,150.17086791992188,171.26946549588817,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,156.98520800136873,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,161.1420471754242,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,160.5771031625754,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,160.3591493779904,1.1,0.0
3332,R3_gain_uncompensated,147.20852661132812,160.23140494517162,1.1,0.0
3332,R3_gain_uncompensated,149.18344116210938,160.53259478007357,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,160.85198214566822,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,163.2041145457917,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,155.30430708755267,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,158.77931832250346,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,161.7800318431463,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,159.39045724964052,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,163.12342894701376,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,168.06101935840877,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,163.51577274874973,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,157.67675721530773,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,155.48134300928965,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,160.7444476026417,1.1,0.0
3332,R3_gain_uncompensated,147.20852661132812,161.07958769293725,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,158.41112791941242,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,165.68869045501444,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,162.58831538566187,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,155.4420464265143,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,157.53483328348156,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,155.86040039410082,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,159.51182634292954,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,163.2059563210801,1.1,0.0
3332,R3_gain_uncompensated,148.19595336914062,158.34458779251122,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,158.83655218344248,1.1,0.0
3332,R3_gain_uncompensated,142.27120971679688,160.29002866283477,1.1,0.0
3332,R3_gain_uncompensated,142.27120971679688,156.19302342129012,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,158.86909894679914,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,160.15012859817756,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,162.43691393821786,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,164.45378044188797,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,153.8599844823217,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,156.92468718649837,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,158.18831851259228,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,154.70563433600194,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,149.90983560678984,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,155.28920037063824,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,162.49286301836065,1.1,0.0
3332,R3_gain_uncompensated,142.27120971679688,153.47149848026564,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,152.37651496539584,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,156.05066978517925,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,156.39842974520127,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,154.90937521187064,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,162.36773351737344,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,158.93796337165887,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,156.0597652315483,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,155.99757137736586,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,152.55011611635405,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,157.82629438529915,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,157.47467493459152,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,164.2871597063036,1.1,0.0
3332,R3_gain_uncompensated,145.23361206054688,156.0260821040874,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,164.50195469885264,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,148.3419515728607,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,159.00257999763056,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,154.2998157731991,1.1,0.0
3332,R3_gain_uncompensated,141.28378295898438,153.59790090222276,1.1,0.0
3332,R3_gain_uncompensated,144.24612426757812,155.67651196970502,1.1,0.0
3332,R3_gain_uncompensated,146.22103881835938,160.54956005618072,1.1,0.0
3332,R3_gain_uncompensated,143.25869750976562,157.37862799736055,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,153.38874292059592,1.1,0.0
3332,R3_gain_uncompensated,140.29629516601562,156.21727439647884,1.1,0.0
3332,R4_gain_masked,155.10818481445312,157.43185836407525,1.1,-12.59518533582495
3332,R4_gain_masked,157.08309936523438,159.0629868893209,1.1,-12.59518533582495
3332,R4_gain_masked,158.07052612304688,165.6286926242717,1.1,-12.59518533582495
3332,R4_gain_masked,156.09561157226562,155.89944922147674,1.1,-12.59518533582495
3332,R4_gain_masked,152.14578247070312,158.08937126483278,1.1,-12.59518533582495
3332,R4_gain_masked,150.17086791992188,157.70603740414955,1.1,-12.59518533582495
3332,R4_gain_masked,149.18344116210938,155.89866854581797,1.1,-12.59518533582495
3332,R4_gain_masked,150.17086791992188,153.8082068354728,1.1,-12.59518533582495
3332,R4_gain_masked,151.15835571289062,152.65871725424245,1.1,-12.59518533582495
3332,R4_gain_masked,153.13327026367188,161.2710839107247,1.1,-12.59518533582495
3332,R4_gain_masked,151.15835571289062,154.37573270179476,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,155.24823075052694,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,150.7283785369107,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,146.49050709949654,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,146.0600374712166,1.1,-12.59518533582495
3332,R4_gain_masked,147.20852661132812,149.019717448105,1.1,-12.59518533582495
3332,R4_gain_masked,150.17086791992188,157.79268245359415,1.1,-12.59518533582495
3332,R4_gain_masked,150.17086791992188,158.6742801600632,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,144.39002266554377,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,148.54686183959925,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,147.98191782675045,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,147.76396404216547,1.1,-12.59518533582495
3332,R4_gain_masked,147.20852661132812,147.63621960934665,1.1,-12.59518533582495
3332,R4_gain_masked,149.18344116210938,147.9374094442486,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,148.25679680984325,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,150.60892920996676,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,142.70912175172774,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,146.18413298667852,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,149.18484650732134,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,146.79527191381558,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,150.5282436111888,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,155.4658340225838,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,150.9205874129248,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,145.08157187948277,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,142.8861576734647,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,148.14926226681675,1.1,-12.59518533582495
3332,R4_gain_masked,147.20852661132812,148.4844023571123,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,145.81594258358746,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,153.09350511918947,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,149.9931300498369,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,142.84686109068937,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,144.93964794765662,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,143.26521505827588,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,146.91664100710457,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,150.61077098525513,1.1,-12.59518533582495
3332,R4_gain_masked,148.19595336914062,145.74940245668625,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,146.2413668476175,1.1,-12.59518533582495
3332,R4_gain_masked,142.27120971679688,147.6948433270098,1.1,-12.59518533582495
3332,R4_gain_masked,142.27120971679688,143.59783808546516,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,146.2739136109742,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,147.55494326235262,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,149.84172860239292,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,151.85859510606304,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,141.26479914649676,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,144.32950185067344,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,145.59313317676734,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,142.110449000177,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,137.3146502709649,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,142.6940150348133,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,149.89767768253571,1.1,-12.59518533582495
3332,R4_gain_masked,142.27120971679688,140.87631314444067,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,139.78132962957088,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,143.45548444935432,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,143.80324440937633,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,142.3141898760457,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,149.77254818154847,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,146.34277803583393,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,143.46457989572338,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,143.40238604154092,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,139.95493078052908,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,145.2311090494742,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,144.87948959876658,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,151.69197437047865,1.1,-12.59518533582495
3332,R4_gain_masked,145.23361206054688,143.43089676826244,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,151.9067693630277,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,135.74676623703573,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,146.4073946618056,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,141.70463043737413,1.1,-12.59518533582495
3332,R4_gain_masked,141.28378295898438,141.00271556639782,1.1,-12.59518533582495
3332,R4_gain_masked,144.24612426757812,143.08132663388008,1.1,-12.59518533582495
3332,R4_gain_masked,146.22103881835938,147.9543747203558,1.1,-12.59518533582495
3332,R4_gain_masked,143.25869750976562,144.78344266153562,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,140.79355758477095,1.1,-12.59518533582495
3332,R4_gain_masked,140.29629516601562,143.62208906065388,1.1,-12.59518533582495
3340,R1_offset_only,93.88583374023438,112.56003284454418,1.0,12.0
3340,R1_offset_only,96.84823608398438,114.14216486851186,1.0,12.0
3340,R1_offset_only,97.83566284179688,111.43378372528186,1.0,12.0
3340,R1_offset_only,91.91091918945312,97.98281830587936,1.0,12.0
3340,R1_offset_only,89.93600463867188,104.83032705038886,1.0,12.0
3340,R1_offset_only,92.89840698242188,104.35377332427349,1.0,12.0
3340,R1_offset_only,95.86074829101562,107.4644049040712,1.0,12.0
3340,R1_offset_only,98.82315063476562,108.81268392664445,1.0,12.0
3340,R1_offset_only,95.86074829101562,107.34364321956683,1.0,12.0
3340,R1_offset_only,89.93600463867188,105.48590619807806,1.0,12.0
3340,R1_offset_only,89.93600463867188,100.46724139082804,1.0,12.0
3340,R1_offset_only,93.88583374023438,110.06589111903014,1.0,12.0
3340,R1_offset_only,97.83566284179688,110.99955900478172,1.0,12.0
3340,R1_offset_only,100.79806518554688,113.17274593949523,1.0,12.0
3340,R1_offset_only,93.88583374023438,109.79742715523747,1.0,12.0
3340,R1_offset_only,90.92349243164062,98.56432258037859,1.0,12.0
3340,R1_offset_only,92.89840698242188,99.94522222396095,1.0,12.0
3340,R1_offset_only,95.86074829101562,105.94133429657278,1.0,12.0
3340,R1_offset_only,100.79806518554688,109.33815717965078,1.0,12.0
3340,R1_offset_only,97.83566284179688,109.55307507579634,1.0,12.0
3340,R1_offset_only,90.92349243164062,100.70747384217417,1.0,12.0
3340,R1_offset_only,92.89840698242188,103.4085300223462,1.0,12.0
3340,R1_offset_only,96.84823608398438,109.43771516581239,1.0,12.0
3340,R1_offset_only,100.79806518554688,111.32135299016838,1.0,12.0
3340,R1_offset_only,104.74789428710938,118.58130390165641,1.0,12.0
3340,R1_offset_only,99.81057739257812,116.51079318814061,1.0,12.0
3340,R1_offset_only,93.88583374023438,106.03205950327869,1.0,12.0
3340,R1_offset_only,96.84823608398438,105.48865152473671,1.0,12.0
3340,R1_offset_only,99.81057739257812,113.57976666976248,1.0,12.0
3340,R1_offset_only,104.74789428710938,117.91426535096885,1.0,12.0
3340,R1_offset_only,102.77297973632812,114.40870412394179,1.0,12.0
3340,R1_offset_only,95.86074829101562,104.18029318458359,1.0,12.0
3340,R1_offset_only,93.88583374023438,109.8117545501961,1.0,12.0
3340,R1_offset_only,99.81057739257812,109.89103794607361,1.0,12.0
3340,R1_offset_only,102.77297973632812,116.96072136445876,1.0,12.0
3340,R1_offset_only,105.73532104492188,115.43266358201481,1.0,12.0
3340,R1_offset_only,98.82315063476562,115.1529738914754,1.0,12.0
3340,R1_offset_only,92.89840698242188,104.37668790650036,1.0,12.0
3340,R1_offset_only,94.87332153320312,111.68160701545042,1.0,12.0
3340,R1_offset_only,96.84823608398438,109.02228034701861,1.0,12.0
3340,R1_offset_only,103.76040649414062,114.45153573919636,1.0,12.0
3340,R1_offset_only,104.74789428710938,119.10922252198253,1.0,12.0
3340,R1_offset_only,94.87332153320312,108.30889844730206,1.0,12.0
3340,R1_offset_only,91.91091918945312,101.98529905235257,1.0,12.0
3340,R1_offset_only,93.88583374023438,106.23983603326955,1.0,12.0
3340,R1_offset_only,99.81057739257812,109.7374077846075,1.0,12.0
3340,R1_offset_only,107.71023559570312,120.22898450543471,1.0,12.0
3340,R1_offset_only,104.74789428710938,112.5034340602531,1.0,12.0
3340,R1_offset_only,96.84823608398438,110.10006690587824,1.0,12.0
3340,R1_offset_only,96.84823608398438,109.87235676006293,1.0,12.0
3340,R1_offset_only,99.81057739257812,110.82406296664439,1.0,12.0
3340,R1_offset_only,104.74789428710938,119.54080201343513,1.0,12.0
3340,R1_offset_only,108.69772338867188,118.8005905764488,1.0,12.0
3340,R1_offset_only,101.78549194335938,113.98463385657438,1.0,12.0
3340,R1_offset_only,94.87332153320312,111.62022935374863,1.0,12.0
3340,R1_offset_only,96.84823608398438,110.95354200575392,1.0,12.0
3340,R1_offset_only,97.83566284179688,105.94753012370087,1.0,12.0
3340,R1_offset_only,103.76040649414062,112.23992085936008,1.0,12.0
3340,R1_offset_only,107.71023559570312,112.89835744098586,1.0,12.0
3340,R1_offset_only,100.79806518554688,110.20704615462209,1.0,12.0
3340,R1_offset_only,99.81057739257812,107.68202791384006,1.0,12.0
3340,R1_offset_only,100.79806518554688,111.81873630274761,1.0,12.0
3340,R1_offset_only,104.74789428710938,115.01555109556142,1.0,12.0
3340,R1_offset_only,107.71023559570312,118.62690108725405,1.0,12.0
3340,R1_offset_only,105.73532104492188,116.00887685250012,1.0,12.0
3340,R1_offset_only,96.84823608398438,110.15903126842439,1.0,12.0
3340,R1_offset_only,95.86074829101562,103.59333094395683,1.0,12.0
3340,R1_offset_only,97.83566284179688,111.12779636957639,1.0,12.0
3340,R1_offset_only,103.76040649414062,119.20681182724003,1.0,12.0
3340,R1_offset_only,107.71023559570312,117.41419915279114,1.0,12.0
3340,R1_offset_only,101.78549194335938,111.49736776567478,1.0,12.0
3340,R1_offset_only,92.89840698242188,100.45246117568871,1.0,12.0
3340,R1_offset_only,92.89840698242188,101.1903994311324,1.0,12.0
3340,R1_offset_only,94.87332153320312,99.11326857243031,1.0,12.0
3340,R1_offset_only,101.78549194335938,117.37054169491785,1.0,12.0
3340,R1_offset_only,105.73532104492188,114.34766216309251,1.0,12.0
3340,R1_offset_only,99.81057739257812,118.53623899773278,1.0,12.0
3340,R1_offset_only,92.89840698242188,103.04982741028732,1.0,12.0
3340,R1_offset_only,95.86074829101562,107.45096582511371,1.0,12.0
3340,R1_offset_only,99.81057739257812,113.41197700095786,1.0,12.0
3340,R1_offset_only,103.76040649414062,115.43927493296744,1.0,12.0
3340,R1_offset_only,104.74789428710938,115.57812715971326,1.0,12.0
3340,R1_offset_only,97.83566284179688,107.6179049480799,1.0,12.0
3340,R1_offset_only,91.91091918945312,107.615929691829,1.0,12.0
3340,R2_zeroed_ideal,93.88583374023438,100.56003284454418,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,102.14216486851186,1.0,0.0
3340,R2_zeroed_ideal,97.83566284179688,99.43378372528186,1.0,0.0
3340,R2_zeroed_ideal,91.91091918945312,85.98281830587936,1.0,0.0
3340,R2_zeroed_ideal,89.93600463867188,92.83032705038886,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,92.35377332427349,1.0,0.0
3340,R2_zeroed_ideal,95.86074829101562,95.4644049040712,1.0,0.0
3340,R2_zeroed_ideal,98.82315063476562,96.81268392664445,1.0,0.0
3340,R2_zeroed_ideal,95.86074829101562,95.34364321956683,1.0,0.0
3340,R2_zeroed_ideal,89.93600463867188,93.48590619807806,1.0,0.0
3340,R2_zeroed_ideal,89.93600463867188,88.46724139082804,1.0,0.0
3340,R2_zeroed_ideal,93.88583374023438,98.06589111903014,1.0,0.0
3340,R2_zeroed_ideal,97.83566284179688,98.99955900478172,1.0,0.0
3340,R2_zeroed_ideal,100.79806518554688,101.17274593949523,1.0,0.0
3340,R2_zeroed_ideal,93.88583374023438,97.79742715523747,1.0,0.0
3340,R2_zeroed_ideal,90.92349243164062,86.56432258037859,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,87.94522222396095,1.0,0.0
3340,R2_zeroed_ideal,95.86074829101562,93.94133429657278,1.0,0.0
3340,R2_zeroed_ideal,100.79806518554688,97.33815717965078,1.0,0.0
3340,R2_zeroed_ideal,97.83566284179688,97.55307507579634,1.0,0.0
3340,R2_zeroed_ideal,90.92349243164062,88.70747384217417,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,91.4085300223462,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,97.43771516581239,1.0,0.0
3340,R2_zeroed_ideal,100.79806518554688,99.32135299016838,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,106.58130390165641,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,104.51079318814061,1.0,0.0
3340,R2_zeroed_ideal,93.88583374023438,94.03205950327869,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,93.48865152473671,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,101.57976666976248,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,105.91426535096885,1.0,0.0
3340,R2_zeroed_ideal,102.77297973632812,102.40870412394179,1.0,0.0
3340,R2_zeroed_ideal,95.86074829101562,92.18029318458359,1.0,0.0
3340,R2_zeroed_ideal,93.88583374023438,97.8117545501961,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,97.89103794607361,1.0,0.0
3340,R2_zeroed_ideal,102.77297973632812,104.96072136445876,1.0,0.0
3340,R2_zeroed_ideal,105.73532104492188,103.43266358201481,1.0,0.0
3340,R2_zeroed_ideal,98.82315063476562,103.1529738914754,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,92.37668790650036,1.0,0.0
3340,R2_zeroed_ideal,94.87332153320312,99.68160701545042,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,97.02228034701861,1.0,0.0
3340,R2_zeroed_ideal,103.76040649414062,102.45153573919636,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,107.10922252198253,1.0,0.0
3340,R2_zeroed_ideal,94.87332153320312,96.30889844730206,1.0,0.0
3340,R2_zeroed_ideal,91.91091918945312,89.98529905235257,1.0,0.0
3340,R2_zeroed_ideal,93.88583374023438,94.23983603326955,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,97.7374077846075,1.0,0.0
3340,R2_zeroed_ideal,107.71023559570312,108.22898450543471,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,100.5034340602531,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,98.10006690587824,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,97.87235676006293,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,98.82406296664439,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,107.54080201343513,1.0,0.0
3340,R2_zeroed_ideal,108.69772338867188,106.8005905764488,1.0,0.0
3340,R2_zeroed_ideal,101.78549194335938,101.98463385657438,1.0,0.0
3340,R2_zeroed_ideal,94.87332153320312,99.62022935374863,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,98.95354200575392,1.0,0.0
3340,R2_zeroed_ideal,97.83566284179688,93.94753012370087,1.0,0.0
3340,R2_zeroed_ideal,103.76040649414062,100.23992085936008,1.0,0.0
3340,R2_zeroed_ideal,107.71023559570312,100.89835744098586,1.0,0.0
3340,R2_zeroed_ideal,100.79806518554688,98.20704615462209,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,95.68202791384006,1.0,0.0
3340,R2_zeroed_ideal,100.79806518554688,99.81873630274761,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,103.01555109556142,1.0,0.0
3340,R2_zeroed_ideal,107.71023559570312,106.62690108725405,1.0,0.0
3340,R2_zeroed_ideal,105.73532104492188,104.00887685250012,1.0,0.0
3340,R2_zeroed_ideal,96.84823608398438,98.15903126842439,1.0,0.0
3340,R2_zeroed_ideal,95.86074829101562,91.59333094395683,1.0,0.0
3340,R2_zeroed_ideal,97.83566284179688,99.12779636957639,1.0,0.0
3340,R2_zeroed_ideal,103.76040649414062,107.20681182724003,1.0,0.0
3340,R2_zeroed_ideal,107.71023559570312,105.41419915279114,1.0,0.0
3340,R2_zeroed_ideal,101.78549194335938,99.49736776567478,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,88.45246117568871,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,89.1903994311324,1.0,0.0
3340,R2_zeroed_ideal,94.87332153320312,87.11326857243031,1.0,0.0
3340,R2_zeroed_ideal,101.78549194335938,105.37054169491785,1.0,0.0
3340,R2_zeroed_ideal,105.73532104492188,102.34766216309251,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,106.53623899773278,1.0,0.0
3340,R2_zeroed_ideal,92.89840698242188,91.04982741028732,1.0,0.0
3340,R2_zeroed_ideal,95.86074829101562,95.45096582511371,1.0,0.0
3340,R2_zeroed_ideal,99.81057739257812,101.41197700095786,1.0,0.0
3340,R2_zeroed_ideal,103.76040649414062,103.43927493296744,1.0,0.0
3340,R2_zeroed_ideal,104.74789428710938,103.57812715971326,1.0,0.0
3340,R2_zeroed_ideal,97.83566284179688,95.6179049480799,1.0,0.0
3340,R2_zeroed_ideal,91.91091918945312,95.615929691829,1.0,0.0
3340,R3_gain_uncompensated,93.88583374023438,109.94861621856762,1.1,0.0
3340,R3_gain_uncompensated,96.84823608398438,111.8269884769103,1.1,0.0
3340,R3_gain_uncompensated,97.83566284179688,109.21735000946155,1.1,0.0
3340,R3_gain_uncompensated,91.91091918945312,95.17391022482468,1.1,0.0
3340,R3_gain_uncompensated,89.93600463867188,101.82392751425606,1.1,0.0
3340,R3_gain_uncompensated,92.89840698242188,101.64361402251569,1.1,0.0
3340,R3_gain_uncompensated,95.86074829101562,105.05047973317278,1.1,0.0
3340,R3_gain_uncompensated,98.82315063476562,106.69499899012102,1.1,0.0
3340,R3_gain_uncompensated,95.86074829101562,104.9297180486684,1.1,0.0
3340,R3_gain_uncompensated,89.93600463867188,102.47950666194525,1.1,0.0
3340,R3_gain_uncompensated,89.93600463867188,97.46084185469523,1.1,0.0
3340,R3_gain_uncompensated,93.88583374023438,107.45447449305358,1.1,0.0
3340,R3_gain_uncompensated,97.83566284179688,108.78312528896141,1.1,0.0
3340,R3_gain_uncompensated,100.79806518554688,111.25255245804993,1.1,0.0
3340,R3_gain_uncompensated,93.88583374023438,107.18601052926091,1.1,0.0
3340,R3_gain_uncompensated,90.92349243164062,95.65667182354265,1.1,0.0
3340,R3_gain_uncompensated,92.89840698242188,97.23506292220316,1.1,0.0
3340,R3_gain_uncompensated,95.86074829101562,103.52740912567435,1.1,0.0
3340,R3_gain_uncompensated,100.79806518554688,107.41796369820547,1.1,0.0
3340,R3_gain_uncompensated,97.83566284179688,107.33664135997604,1.1,0.0
3340,R3_gain_uncompensated,90.92349243164062,97.79982308533823,1.1,0.0
3340,R3_gain_uncompensated,92.89840698242188,100.6983707205884,1.1,0.0
3340,R3_gain_uncompensated,96.84823608398438,107.12253877421084,1.1,0.0
3340,R3_gain_uncompensated,100.79806518554688,109.40115950872307,1.1,0.0
3340,R3_gain_uncompensated,104.74789428710938,117.05609333036736,1.1,0.0
3340,R3_gain_uncompensated,99.81057739257812,114.49185092739843,1.1,0.0
3340,R3_gain_uncompensated,93.88583374023438,103.42064287730213,1.1,0.0
3340,R3_gain_uncompensated,96.84823608398438,103.17347513313516,1.1,0.0
3340,R3_gain_uncompensated,99.81057739257812,111.5608244090203,1.1,0.0
3340,R3_gain_uncompensated,104.74789428710938,116.3890547796798,1.1,0.0
3340,R3_gain_uncompensated,102.77297973632812,112.68600209757462,1.1,0.0
3340,R3_gain_uncompensated,95.86074829101562,101.76636801368517,1.1,0.0
3340,R3_gain_uncompensated,93.88583374023438,107.20033792421954,1.1,0.0
3340,R3_gain_uncompensated,99.81057739257812,107.87209568533143,1.1,0.0
3340,R3_gain_uncompensated,102.77297973632812,115.23801933809159,1.1,0.0
3340,R3_gain_uncompensated,105.73532104492188,114.00619568650701,1.1,0.0
3340,R3_gain_uncompensated,98.82315063476562,113.03528895495197,1.1,0.0
3340,R3_gain_uncompensated,92.89840698242188,101.66652860474257,1.1,0.0
3340,R3_gain_uncompensated,94.87332153320312,109.16893916877075,1.1,0.0
3340,R3_gain_uncompensated,96.84823608398438,106.70710395541705,1.1,0.0
3340,R3_gain_uncompensated,103.76040649414062,112.82757638861042,1.1,0.0
