pop1,pop2,region1,region2,continent1,continent2,dataset1,dataset2,n1,n2,nean_corr,deni_corr,nean_spearman,deni_spearman,nean_cosine,deni_cosine,nean_full_corr,deni_full_corr,nean_jaccard,deni_jaccard,nean_nonzero_union_bins,deni_nonzero_union_bins,geo_dist_km,same_dataset,same_continent,any_admixed,max_admix_eur
CDX,She,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,93,10,0.8809505831381893,0.7624306223607364,0.8247606821221347,0.5538051191072452,0.9317110180854797,0.8267388343811035,0.9135442868504702,0.8180616982843786,0.676056338028169,0.39665354330708663,2840,1016,1998.8347116575671,0,1,0,0.0
CDX,Sindhi,EAST_ASIA,CENTRAL_SOUTH_ASIA,EAS,SAS,1000 Genomes,HGDP,93,24,0.44716291747091025,0.26989395182616094,0.33733965025406765,-0.30074159922223853,0.6709011793136597,0.4438176155090332,0.5578054769164684,0.40838817981656367,0.6173008486175746,0.23018607856650586,3653,1451,3232.098168971201,0,0,0,0.0
CDX,Surui,EAST_ASIA,AMERICA,EAS,AMR,1000 Genomes,HGDP,93,8,0.4584659329985372,0.24123777646608757,0.40106562710978627,0.20504932517026342,0.6385897994041443,0.36399513483047485,0.5673648350822385,0.3460515110344597,0.37165682528655786,0.13346613545816732,2879,1004,17652.77663390126,0,0,0,0.0
CDX,TSI,EAST_ASIA,EUROPE,EAS,EUR,1000 Genomes,1000 Genomes,93,107,0.2632393356911144,0.25456282054136387,0.1566974370093716,-0.24449556150892418,0.5302836894989014,0.38884100317955017,0.3787232324431297,0.3630726761256144,0.5739690721649484,0.20906994619523445,3880,1301,8268.403778529255,1,0,0,0.0
CDX,Tu,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,93,10,0.8531015607174925,0.6223832066696299,0.7768831945518224,0.4162932463256279,0.916799783706665,0.7300552725791931,0.8927677205504864,0.7152857416286559,0.692979509573396,0.3950381679389313,2977,1048,1623.8391783633635,0,1,0,0.0
CDX,Tujia,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,93,9,0.8879028971269508,0.7186114424449926,0.837848769150217,0.48841256928786725,0.9359341859817505,0.7959157228469849,0.9186674707856393,0.785423834377529,0.6756567425569177,0.3937621832358674,2855,1026,1191.5200481147494,0,1,0,0.0
CDX,Tuscan,EAST_ASIA,EUROPE,EAS,EUR,1000 Genomes,HGDP,93,8,0.16883526351522546,0.2106712008771646,0.0006348951831588499,-0.11866607891839397,0.4815390110015869,0.3549234867095947,0.3358951019198482,0.3329228839294705,0.42674210839785587,0.11436672967863894,3358,1058,8251.055728064175,0,0,0,0.0
CDX,Uygur,EAST_ASIA,CENTRAL_SOUTH_ASIA,EAS,SAS,1000 Genomes,HGDP,93,10,0.7039648967478721,0.5888086687919777,0.5582880746475014,0.1489262730514283,0.8297626376152039,0.6934959888458252,0.7754250473469939,0.6777251973914561,0.639269406392694,0.2924187725631769,3285,1108,2824.604809359787,0,0,0,0.0
CDX,Xibo,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,93,9,0.8427304545223747,0.6647555180409505,0.7590201034101394,0.4093668138435956,0.9103772044181824,0.7545011639595032,0.8849366345938976,0.7421745646564227,0.6605876393110436,0.36699029126213595,2961,1030,3004.5021636002834,0,1,0,0.0
CDX,Yakut,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,93,25,0.80404140513632,0.6368092535374067,0.7162988030759473,0.29551652631333397,0.88451087474823,0.7266527414321899,0.8502129256228415,0.7127633492508613,0.6917808219178082,0.37089618456078083,3212,1127,4998.180053131501,0,1,0,0.0
CDX,Yi,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,93,10,0.8601205358093056,0.613118858524617,0.8092523168752909,0.4191833757129656,0.9214723110198975,0.725856363773346,0.8993677067077711,0.7104305617362562,0.701213171577123,0.4311490978157645,2885,1053,591.622296249183,0,1,0,0.0
CEU,CHB,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,1000 Genomes,179,103,0.30208769431327914,0.2512713636118919,0.1897813829691973,-0.21619164270551386,0.558750331401825,0.39344078302383423,0.41501054300622625,0.3669525645988432,0.6087746625129803,0.25645035183737297,3852,1279,7897.04913703337,1,0,0,0.0
CEU,CHS,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,1000 Genomes,179,163,0.2893996279218673,0.26075596304382065,0.17406212368323462,-0.22396306952473596,0.5490555763244629,0.39830929040908813,0.4026065163632398,0.37240833049928235,0.577559462254395,0.23872472783825816,3868,1286,9132.834277515123,1,0,0,0.0
CEU,CLM,EUROPE,AMERICA,EUR,AMR,1000 Genomes,1000 Genomes,179,132,0.8466946288333705,0.7390259709540622,0.7795337667752568,0.31777953697040223,0.9143436551094055,0.799010694026947,0.881709061619251,0.791501034929495,0.8467518045530261,0.4585635359116022,3602,905,9037.2633568878,1,0,1,0.57
CEU,Cambodian,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.2771227346362713,0.1598683404434915,0.15117957215357847,-0.3382693485656333,0.5581417083740234,0.376828134059906,0.41440234300718354,0.3496300338399332,0.4998626750892612,0.21716101694915255,3641,944,9547.690007970363,0,0,0,0.0
CEU,Colombian,EUROPE,AMERICA,EUR,AMR,1000 Genomes,HGDP,179,7,0.3024123531272409,0.14675004392208774,0.22807699419937238,-0.2446560886714382,0.5360603928565979,0.3368290364742279,0.42194287900525745,0.31777630166764587,0.3661026837806301,0.16298342541436464,3428,724,9402.190350241935,0,0,0,0.0
CEU,Dai,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.2385875214603548,0.05900361537457365,0.10918480402426305,-0.3803718269656553,0.5244428515434265,0.29555851221084595,0.37945044780546183,0.2676460898813715,0.4607679465776294,0.19270239452679588,3594,877,8403.715393279694,0,0,0,0.0
CEU,Daur,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.2799312301510915,0.15371592135708456,0.1596081560743231,-0.3688050625651206,0.5536903738975525,0.36359935998916626,0.4152273264060069,0.3386347047696224,0.48289290681502084,0.20227272727272727,3595,880,7560.776105962245,0,0,0,0.0
CEU,Druze,EUROPE,MIDDLE_EAST,EUR,WAS,1000 Genomes,HGDP,179,42,0.8291718070421975,0.7324387686899657,0.7690826768596127,0.3238890206064361,0.9027027487754822,0.7982178330421448,0.8685276175764952,0.7915449913057803,0.7890198332854268,0.412,3479,750,2927.089160811966,0,0,0,0.0
CEU,FIN,EUROPE,EUROPE,EUR,EUR,1000 Genomes,1000 Genomes,179,99,0.9323654546185163,0.8735184044956363,0.8804380263825822,0.5051931191556824,0.9623785018920898,0.9046822786331177,0.9483050181115106,0.9013205692496683,0.8698358800226372,0.5583437892095358,3534,797,1708.6955378808898,1,1,0,0.0
CEU,French,EUROPE,EUROPE,EUR,EUR,1000 Genomes,HGDP,179,28,0.9261286711216413,0.8688295585379521,0.8847133819722042,0.6148010833190914,0.9590006470680237,0.9019064903259277,0.9445946259445114,0.8990265822270527,0.8163992869875223,0.4723926380368098,3366,652,560.4694787598481,0,1,0,0.0
CEU,GBR,EUROPE,EUROPE,EUR,EUR,1000 Genomes,1000 Genomes,179,91,0.9685415114805276,0.9553424886632321,0.9477012831742027,0.7950645944057319,0.9828113913536072,0.967437207698822,0.9765008645205523,0.966366647581137,0.9049853372434018,0.6735598227474151,3410,677,639.0335951579141,1,1,0,0.0
CEU,GIH,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,1000 Genomes,179,103,0.6545452075182623,0.4963703606648996,0.6135944917288385,0.09626176005927463,0.7995244860649109,0.5760828256607056,0.7196306187634312,0.5563915906190544,0.7856412876852324,0.27394752898108604,3914,1639,6267.314009050564,1,0,0,0.0
CEU,Han,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,33,0.2717313683677685,0.23466292053995366,0.14274772931824653,-0.29986603420760083,0.5444819927215576,0.4018915295600891,0.398044874512377,0.3766505758071028,0.5416444207154298,0.23348837209302326,3746,1075,7897.04913703337,0,0,0,0.0
CEU,Hazara,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,HGDP,179,19,0.5846857749353358,0.5445578125960404,0.4946576340119038,-0.06750769144118052,0.7660494446754456,0.6530715823173523,0.6763996249106464,0.6387992261354373,0.7168262653898769,0.31431535269709543,3655,964,5014.269893612677,0,0,0,0.0
CEU,Hezhen,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.2730834458953976,0.09293456308917031,0.13161346256647158,-0.36143589608723214,0.5476269125938416,0.32635220885276794,0.4077921872932851,0.2999029653150223,0.4746467165419784,0.20848056537102475,3609,849,7990.715669997529,0,0,0,0.0
CEU,IBS,EUROPE,EUROPE,EUR,EUR,1000 Genomes,1000 Genomes,179,157,0.9564811929649879,0.9376284553158883,0.9358260628075467,0.6694744735988637,0.9755768179893494,0.952354907989502,0.9666421359474284,0.9507457657673062,0.8868031854379977,0.5671267252195734,3516,797,1377.8170693265438,1,1,0,0.0
CEU,ITU,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,1000 Genomes,179,107,0.599051790177588,0.46236664438580394,0.5583360775406411,0.08445336838561592,0.7636758089065552,0.5425429344177246,0.6695033801375488,0.5203482961874032,0.75925,0.25027502750275027,4000,1818,7624.879321257519,1,0,0,0.0
CEU,JPT,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,1000 Genomes,179,104,0.2914416236871293,0.2688548134014278,0.15387425948135985,-0.24698034995715618,0.5536832809448242,0.4118573069572449,0.4082232382772688,0.3872756722374577,0.5620266388090885,0.24074074074074073,3829,1188,9459.047873566169,1,0,0,0.0
CEU,Japanese,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,27,0.2691552402713389,0.2205622179235305,0.12570911059652665,-0.30796138456653277,0.5424026250839233,0.39746177196502686,0.3971230351007684,0.37322182377320196,0.5193652501344809,0.23427991886409735,3718,986,9459.047873566169,0,0,0,0.0
CEU,KHV,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,1000 Genomes,179,122,0.3010841094786241,0.2993387847307891,0.20139744986434524,-0.1617091786906938,0.5552303791046143,0.41905370354652405,0.40911339778323036,0.3935958718717414,0.6176020408163265,0.24982456140350878,3920,1425,9239.524607976957,1,0,0,0.0
CEU,Kalash,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,HGDP,179,22,0.6502028635133379,0.5250383429357803,0.57288075672582,-0.03174204139273653,0.7979543209075928,0.6428858637809753,0.7282494258798327,0.6295725068493906,0.668190911689054,0.30023923444976075,3499,836,5259.802702183499,0,0,0,0.0
CEU,Karitiana,EUROPE,AMERICA,EUR,AMR,1000 Genomes,HGDP,179,12,0.31355499129304,0.19456817815376817,0.23507884178421207,-0.180663522350062,0.5368131399154663,0.3657947778701782,0.42691209549879744,0.34876661816375987,0.3626565685988931,0.15870786516853932,3433,712,9501.836546819519,0,0,0,0.0
CEU,Lahu,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,8,0.24195956620702355,0.11954051247137183,0.10483840604240227,-0.37856095909392984,0.5242421627044678,0.3388984799385071,0.3803346507659846,0.31319885741666015,0.43559133814547474,0.1912442396313364,3602,868,8316.14517257169,0,0,0,0.0
CEU,MXL,EUROPE,AMERICA,EUR,AMR,1000 Genomes,1000 Genomes,179,97,0.691581511685354,0.5492999197929189,0.6480654171463353,0.16542834741335147,0.824030876159668,0.6549873948097229,0.7594477048759237,0.6421171732981814,0.8197722854762566,0.4406779661016949,3601,885,9429.383016662894,1,0,1,0.48
CEU,Makrani,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,HGDP,179,25,0.7584541400116677,0.6872813652479391,0.6747755173400689,0.056351050531357,0.8650698065757751,0.7581823468208313,0.8142039337178706,0.7487792032569649,0.7525888609012035,0.3117154811715481,3573,956,5337.969446608216,0,0,0,0.0
CEU,Maya,EUROPE,AMERICA,EUR,AMR,1000 Genomes,HGDP,179,21,0.3899324463969443,0.24975126001901476,0.345042843655157,-0.16239459763042777,0.6126254200935364,0.42483770847320557,0.5021649646754878,0.40599457999754807,0.5531854379977247,0.24776500638569604,3516,783,9085.658030772916,0,0,0,0.0
CEU,Miao,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,10,0.25157903847920393,0.09282363579000251,0.12535693523490327,-0.3849252241293115,0.5314076542854309,0.319629430770874,0.388195132892922,0.29281645210736856,0.46915629322268326,0.20410490307867732,3615,877,8521.819982368024,0,0,0,0.0
CEU,Mongolian,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.29710586836085784,0.16871615220964267,0.17949873403608468,-0.3415419837152101,0.5683561563491821,0.3883255422115326,0.43072931266493514,0.36310093468710575,0.5002767017155506,0.21724137931034482,3614,870,6803.585828269702,0,0,0,0.0
CEU,Mozabite,EUROPE,MIDDLE_EAST,EUR,WAS,1000 Genomes,HGDP,179,27,0.7650937339092088,0.6208627104243164,0.7045657091579235,0.20560950073554726,0.8563581109046936,0.7022218108177185,0.8138823636251177,0.6944347354076904,0.6536873156342183,0.28820960698689957,3390,687,1869.3367156367306,0,0,0,0.0
CEU,Naxi,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,8,0.24680130625307645,0.12322909889386796,0.11948667609485691,-0.39210930214042944,0.5324665904045105,0.34548068046569824,0.3871292859789511,0.31895716348651393,0.457467442504849,0.18876404494382024,3609,890,7917.316460091542,0,0,0,0.0
CEU,NorthernHan,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,10,0.2719299473408139,0.12486445376300272,0.13543360086552408,-0.3307457151133925,0.5451797246932983,0.34473752975463867,0.4056214746132952,0.3186738453725973,0.4797895902547065,0.21906923950056753,3612,881,7897.04913703337,0,0,0,0.0
CEU,Orcadian,EUROPE,EUROPE,EUR,EUR,1000 Genomes,HGDP,179,15,0.8813499966459633,0.8103617080407646,0.8347941555571348,0.5795511436030173,0.932641327381134,0.856390655040741,0.9101844191857862,0.8524625211195556,0.7131713171317132,0.37598736176935227,3333,633,1320.4150565628095,0,1,0,0.0
CEU,Oroqen,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.30291510566890134,0.15831796134015644,0.1682929857671369,-0.3318847124695459,0.5678763389587402,0.37225332856178284,0.43339623712186054,0.3477916570725233,0.4775249722530522,0.21922626025791325,3604,853,7479.732699028844,0,0,0,0.0
CEU,PEL,EUROPE,AMERICA,EUR,AMR,1000 Genomes,1000 Genomes,179,122,0.4639524871829266,0.33784062103490237,0.4914876126190538,0.013983527641978492,0.6706966757774353,0.48314496874809265,0.5671033200621931,0.46544896219139653,0.7829608938547487,0.40736478711162255,3580,869,10652.005479400752,1,0,1,0.16
CEU,PJL,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,1000 Genomes,179,146,0.6998752811141903,0.5797054034326017,0.659034360639431,0.15788823455578824,0.8242858648300171,0.6348509788513184,0.7536019706202851,0.6195970636481202,0.7807017543859649,0.2703936109526526,3990,1753,5659.296081238857,1,0,0,0.0
CEU,PUR,EUROPE,AMERICA,EUR,AMR,1000 Genomes,1000 Genomes,179,139,0.90599829693786,0.8324343346992653,0.8449260187461178,0.4020271475922068,0.9470211267471313,0.8697980046272278,0.9270186385171777,0.8651043281351517,0.8521282476506357,0.4666666666666667,3618,900,7369.94532972296,1,0,1,0.64
CEU,Palestinian,EUROPE,MIDDLE_EAST,EUR,WAS,1000 Genomes,HGDP,179,46,0.8479979261751123,0.7287428795064758,0.7875447864294327,0.27027608396163544,0.9132993817329407,0.7944454550743103,0.8826041081211635,0.787245844510763,0.7949229891614376,0.4012422360248447,3506,805,2957.124734188335,0,0,0,0.0
CEU,PapuanHighlands,EUROPE,OCEANIA,EUR,OCE,1000 Genomes,HGDP,179,9,0.10894639710151215,-0.09037924523741481,-0.015117222329871742,-0.4001456947091169,0.40998098254203796,0.15727803111076355,0.24905465050940717,0.08642261678661518,0.3704409363091998,0.12729779411764705,3674,2176,13764.212872303064,0,0,0,0.0
CEU,PapuanSepik,EUROPE,OCEANIA,EUR,OCE,1000 Genomes,HGDP,179,8,0.13206880626947934,-0.11739335777989199,0.014028597808724138,-0.427426889011759,0.4273108243942261,0.14285169541835785,0.26955832117322415,0.0705534961928849,0.39309031556039176,0.1299249530956848,3676,2132,13457.422390772113,0,0,0,0.0
CEU,Pathan,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,HGDP,179,24,0.7552617384082604,0.6483086904801497,0.6696671883374743,0.044453160442560286,0.8640724420547485,0.7223222255706787,0.8105304758814115,0.7111833311601732,0.7631004366812227,0.31514581373471307,3664,1063,5375.118294670526,0,0,0,0.0
CEU,Pima,EUROPE,AMERICA,EUR,AMR,1000 Genomes,HGDP,179,13,0.314607258584115,0.11229294789749382,0.24515101308015344,-0.16564500837620524,0.5503772497177124,0.3100457787513733,0.4346368965572014,0.29025342771154045,0.408972503617945,0.18810511756569848,3455,723,9424.845345247282,0,0,0,0.0
CEU,Russian,EUROPE,EUROPE,EUR,EUR,1000 Genomes,HGDP,179,25,0.8939934397377227,0.8367533775283541,0.8217425399061463,0.4544004605275686,0.9415875673294067,0.8814292550086975,0.9198972245152103,0.8772680786215438,0.7910189982728842,0.4635854341736695,3474,714,2108.4301395711464,0,1,0,0.0
CEU,STU,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,1000 Genomes,179,114,0.589061879218464,0.463520079670691,0.5532548723186561,0.08278852280285665,0.7578837275505066,0.5413131713867188,0.6609312628075007,0.5190358281878922,0.7609670987038883,0.24224598930481284,4012,1870,8086.541798167725,1,0,0,0.0
CEU,Sardinian,EUROPE,EUROPE,EUR,EUR,1000 Genomes,HGDP,179,28,0.8677155321209549,0.7732836148768074,0.816021701970024,0.51498713424694,0.9230859279632568,0.8236738443374634,0.8982107760661479,0.8190998047402758,0.750074294205052,0.4094368340943683,3365,657,1003.8668908772902,0,1,0,0.0
CEU,She,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,10,0.241544595360212,0.13785612655327223,0.10444346339491532,-0.33984196680406603,0.5220773816108704,0.3536587655544281,0.3779604354657691,0.3283309510255035,0.45245992260917633,0.2066590126291619,3618,871,9156.743909596205,0,0,0,0.0
CEU,Sindhi,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,HGDP,179,24,0.7203383184059133,0.62157550125482,0.6233144534177992,-0.000229841993370747,0.8445720076560974,0.7009308934211731,0.7835712181540286,0.688696409703969,0.7508887065901012,0.3011937557392103,3657,1089,5775.744035079799,0,0,0,0.0
CEU,Surui,EUROPE,AMERICA,EUR,AMR,1000 Genomes,HGDP,179,8,0.2686822455059426,0.16323200464153104,0.2039142953921489,-0.14399536195801316,0.4955492913722992,0.327822744846344,0.38412073398950397,0.31200412737357563,0.30437334898737894,0.13069016152716592,3407,681,9453.936491937402,0,0,0,0.0
CEU,TSI,EUROPE,EUROPE,EUR,EUR,1000 Genomes,1000 Genomes,179,107,0.9494320309267048,0.9194083161028648,0.9289425542080343,0.6841387072144282,0.97173011302948,0.9391908645629883,0.9614396895470455,0.9371664950064569,0.8938611589213998,0.593915343915344,3486,756,653.4920048452487,1,1,0,0.0
CEU,Tu,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,10,0.29888524123518706,0.15181937858179165,0.1849517532017268,-0.3245016017123563,0.5701382160186768,0.372338205575943,0.4317259897173149,0.3461939231800834,0.524373450839989,0.22508398656215006,3631,893,7301.199295574374,0,0,0,0.0
CEU,Tujia,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.23137674686315707,0.06775365370231735,0.11100442682079986,-0.3823606609560867,0.5178076028823853,0.3009766936302185,0.3709330224643513,0.2731003821395495,0.45909342177998896,0.19729425028184894,3618,887,8355.544178249236,0,0,0,0.0
CEU,Tuscan,EUROPE,EUROPE,EUR,EUR,1000 Genomes,HGDP,179,8,0.8126104271329624,0.6818489921960005,0.7298933218686489,0.4370160968196167,0.886469304561615,0.756368100643158,0.8530273062272558,0.7499363071794254,0.5873873873873874,0.27716535433070866,3330,635,682.7168900628658,0,1,0,0.0
CEU,Uygur,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,1000 Genomes,HGDP,179,10,0.5517324734931532,0.3821700954557678,0.4336949782251276,-0.16272858555625894,0.7455793619155884,0.5460132360458374,0.6518860980853326,0.5281777081307922,0.6401673640167364,0.2896969696969697,3585,825,5515.109704271373,0,0,0,0.0
CEU,Xibo,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,9,0.29213816501624396,0.18446833365100215,0.18347681502332847,-0.34503453500901765,0.5645842552185059,0.3937426507472992,0.4268229417370576,0.3700901937765556,0.5020815986677769,0.2293144208037825,3603,846,5396.151054375008,0,0,0,0.0
CEU,Yakut,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,25,0.358355639201934,0.22675527268028184,0.28213954498346194,-0.2599217581447388,0.611737072467804,0.4103802442550659,0.48271265565656646,0.3872229090321707,0.6283987915407855,0.2793478260869565,3641,920,6648.473456838002,0,0,0,0.0
CEU,Yi,EUROPE,EAST_ASIA,EUR,EAS,1000 Genomes,HGDP,179,10,0.25228530546733524,0.1200676534121744,0.12005864081461864,-0.3525497928110128,0.5350950956344604,0.34344983100891113,0.3889357004789764,0.31538614874941,0.48067963825705673,0.21299254526091588,3649,939,8053.95631381529,0,0,0,0.0
CHB,CHS,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,1000 Genomes,103,163,0.9795199541874245,0.9538189296104786,0.960214243104145,0.8036847981073879,0.9882103800773621,0.9664382934570312,0.9847675820543664,0.9644588162412899,0.8536505867014341,0.6797274275979557,3068,1174,1890.7029912915739,1,1,0,0.0
CHB,CLM,EAST_ASIA,AMERICA,EAS,AMR,1000 Genomes,1000 Genomes,103,132,0.5246530773902496,0.41993602199044905,0.4128105626850263,0.010243097023536808,0.707261323928833,0.5489717721939087,0.6089864656309038,0.5253878995962741,0.6517478813559322,0.3180760279286268,3776,1289,14940.672704587365,1,0,1,0.57
CHB,Cambodian,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,103,9,0.8420127808410512,0.6400497111426859,0.7675686619573059,0.24848056265629764,0.9103136658668518,0.7422567009925842,0.8840713152026581,0.7267810973858158,0.6730769230769231,0.329852045256745,3016,1149,3351.2112923699497,0,1,0,0.0
CHB,Colombian,EAST_ASIA,AMERICA,EAS,AMR,1000 Genomes,HGDP,103,7,0.5429674692178682,0.3931168697535942,0.47352027905935873,0.2516925525260229,0.7036060690879822,0.5101837515830994,0.6382440316113334,0.49307613254413424,0.4336580450117568,0.19005847953216373,2977,1026,15187.850749722626,0,0,0,0.0
CHB,Dai,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,103,9,0.878873834975304,0.684761600781763,0.8255192538497462,0.43132682971235653,0.9295661449432373,0.7703948616981506,0.9104847336510975,0.7583850578859059,0.6473594548551959,0.3494318181818182,2935,1056,2614.9090957286444,0,1,0,0.0
CHB,Daur,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,103,9,0.8725242985947639,0.7849563918394571,0.811546110343758,0.5652088189659792,0.9265631437301636,0.8433235287666321,0.9061512776257259,0.8353553369380445,0.6630581867388363,0.3965014577259475,2956,1029,1130.7548673122135,0,1,0,0.0
CHB,Druze,EAST_ASIA,MIDDLE_EAST,EAS,WAS,1000 Genomes,HGDP,103,42,0.24172085303680768,0.21833065024609255,0.09739579040105896,-0.27999316632160137,0.5216236710548401,0.37326136231422424,0.37101590791441885,0.3461886364450552,0.5540395933654361,0.18451400329489293,3738,1214,7055.292946861764,0,0,0,0.0
CHB,FIN,EAST_ASIA,EUROPE,EAS,EUR,1000 Genomes,1000 Genomes,103,99,0.3777139471073131,0.31209631095935075,0.28543845962277437,-0.0057676483037792815,0.6166273951530457,0.46294644474983215,0.4890454964138017,0.4368097546973921,0.6505863539445629,0.3243464052287582,3752,1224,6282.509788347869,1,0,0,0.0
CHB,French,EAST_ASIA,EUROPE,EAS,EUR,1000 Genomes,HGDP,103,28,0.26968319911565264,0.23405746659348758,0.12856558726350023,-0.20860287702853536,0.547606348991394,0.38151034712791443,0.40456821507980106,0.35732064715365636,0.5665200659703133,0.1725043782837128,3638,1142,8455.097132797324,0,0,0,0.0
CHB,GBR,EAST_ASIA,EUROPE,EAS,EUR,1000 Genomes,1000 Genomes,103,91,0.2929050647853936,0.2347600060413162,0.18020904837611404,-0.21080821022972024,0.5575014352798462,0.3839857578277588,0.4131516087774499,0.35750863196693344,0.604485488126649,0.23127035830618892,3790,1228,8140.263612645919,1,0,0,0.0
CHB,GIH,EAST_ASIA,CENTRAL_SOUTH_ASIA,EAS,SAS,1000 Genomes,1000 Genomes,103,103,0.5737908522937323,0.1960670077709295,0.5028411139746928,-0.2536027839098696,0.7351530194282532,0.3770674467086792,0.6437868769079709,0.32641724910593056,0.6796116504854369,0.26968605249613997,3914,1943,4504.174689033986,1,0,0,0.0
CHB,Han,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,103,33,0.961311051097617,0.9219762976925049,0.9353234135446966,0.7247275255643288,0.9781016111373901,0.9447805881500244,0.9717807090444485,0.941629728943504,0.8028927009754456,0.6024436090225563,2973,1064,0.0,0,1,0,0.0
CHB,Hazara,EAST_ASIA,CENTRAL_SOUTH_ASIA,EAS,SAS,1000 Genomes,HGDP,103,19,0.7600462563317646,0.6436175011054152,0.6193401103712575,0.23329288357587505,0.8590614795684814,0.7415843605995178,0.8134330155276015,0.7262191144964388,0.7129494299912307,0.39965986394557823,3421,1176,4360.628492225157,0,0,0,0.0
CHB,Hezhen,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,103,9,0.8746800450643554,0.7721027752114447,0.8204185521750643,0.585662854795766,0.92764812707901,0.8344584107398987,0.9076404962534684,0.8260207416092984,0.6616999661361328,0.3734115347018573,2953,1023,1518.5446017579989,0,1,0,0.0
CHB,IBS,EAST_ASIA,EUROPE,EAS,EUR,1000 Genomes,1000 Genomes,103,157,0.2849127948724497,0.24616319008106147,0.1809725569876864,-0.2659588607255791,0.5470346808433533,0.3869769871234894,0.39970306732599686,0.3598437689893003,0.611139896373057,0.23708206686930092,3860,1316,9273.711486887141,1,0,0,0.0
CHB,ITU,EAST_ASIA,CENTRAL_SOUTH_ASIA,EAS,SAS,1000 Genomes,1000 Genomes,103,107,0.6173696665502858,0.23681069835429658,0.5416963848719583,-0.2395508888238485,0.7595632672309875,0.4011891782283783,0.6772944367005341,0.350835481324722,0.6713780918727915,0.26345878989995236,3962,2099,4613.050308996404,1,0,0,0.0
CHB,JPT,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,1000 Genomes,103,104,0.9613326128807386,0.9127119244962055,0.9363213330157927,0.7671380095093919,0.977981448173523,0.9367006421089172,0.9715285515898029,0.9331449994763306,0.8357519788918206,0.6618834080717488,3032,1115,2093.287145541176,1,1,0,0.0
CHB,Japanese,EAST_ASIA,EAST_ASIA,EAS,EAS,1000 Genomes,HGDP,103,27,0.9416019519267976,0.8706138365729297,0.9047146757147695,0.6974450670822153,0.9666821360588074,0.9061890244483948,0.9572064593445028,0.9012828583057985,0.7622895622895622,0.5316698656429942,2970,1042,2093.287145541176,0,1,0,0.0
