pop1,pop2,region1,region2,continent1,continent2,dataset1,dataset2,n1,n2,nean_corr,deni_corr,nean_spearman,deni_spearman,nean_cosine,deni_cosine,nean_full_corr,deni_full_corr,nean_jaccard,deni_jaccard,nean_nonzero_union_bins,deni_nonzero_union_bins,geo_dist_km,same_dataset,same_continent,any_admixed,max_admix_eur,geo_dist_1000km,nean_predicted,nean_resid_corrected,nean_resid_z,nean_perm_pval,nean_fdr_pval,deni_predicted,deni_resid_corrected,deni_resid_z,deni_perm_pval,deni_fdr_pval
Adygei,CHB,EUROPE,EAST_ASIA,EUR,EAS,HGDP,1000 Genomes,16,103,0.3090130762153056,0.3009737833760401,0.1638834525354525,-0.0607890724202626,0.5853456854820251,0.4501014947891235,0.4520541303429715,0.426682893458028,0.5779868833761049,0.2109515260323159,3507,1114,6079.195425119666,0,0,0,0.0,6.079195425119666,0.4771427217837483,-0.16812964556844268,-1.0440090154940656,0.6743,0.7830218994413408,0.2860120544118265,0.014961728964213605,0.07833805292475114,0.4301,0.818065592064476
Adygei,CHS,EUROPE,EAST_ASIA,EUR,EAS,HGDP,1000 Genomes,16,163,0.2938894756109737,0.3037117389825046,0.1420975221200552,-0.0717252497137958,0.5758683681488037,0.4497383534908294,0.4399507375811033,0.4266010670768791,0.5522260273972602,0.1940966010733452,3504,1118,6936.957870234296,0,0,0,0.0,6.936957870234296,0.45977271492240906,-0.16588323931143534,-1.0300598492013,0.6727,0.7830218994413408,0.2697739797045476,0.033937759277957,0.17769456917867632,0.419,0.818065592064476
Adygei,CLM,EUROPE,AMERICA,EUR,AMR,HGDP,1000 Genomes,16,132,0.7630448863837306,0.6223512453723814,0.6792450072541029,0.2158161140992626,0.870110809803009,0.7216268181800842,0.8213481932474279,0.7112480855972512,0.7204826199367997,0.3426042983565107,3481,791,11504.650474292046,0,0,1,0.57,11.504650474292045,,,,,,,,,,
Adygei,Cambodian,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,16,9,0.2462969369756567,0.0783682539323107,0.084899366633374,-0.333783633478499,0.5761315226554871,0.3788173496723175,0.440041016231799,0.352164737686643,0.4979706525132688,0.2024291497975708,3203,741,7139.499405384067,1,0,0,0.0,7.1394994053840675,0.3779350292674102,-0.1316380922917535,-0.8174129831201278,0.6237,0.7830218994413408,0.16046326147099682,-0.08209500753868612,-0.4298409001263085,0.543,0.818065592064476
Adygei,Colombian,EUROPE,AMERICA,EUR,AMR,HGDP,HGDP,16,7,0.2525998442453206,0.0607717682280013,0.126270181237917,-0.3904432478431374,0.5501121878623962,0.3673854172229767,0.4408535503865982,0.3494611942345459,0.4011850819100732,0.1967213114754098,2869,488,11868.862853510467,1,0,0,0.0,11.868862853510468,0.28216366971255785,-0.029563825467237237,-0.18357797767273684,0.5365,0.7830218994413408,0.07093292888772812,-0.010161160659726817,-0.053202777796771634,0.4432,0.818065592064476
Adygei,Dai,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,16,9,0.2134757110701837,0.0367646217439249,0.0388218439409049,-0.3692588917190757,0.5499542951583862,0.3575948476791382,0.4145627485919857,0.3325876716189683,0.4683098591549295,0.2067381316998468,3124,653,6033.328912264243,1,0,0,0.0,6.033328912264243,0.4003353910047845,-0.1868596799346008,-1.1603140530302478,0.6955,0.7830218994413408,0.18140388344456299,-0.1446392617006381,-0.7573160939623442,0.6401,0.818065592064476
Adygei,Daur,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,16,9,0.2604304989195592,0.1190404838380216,0.0988095923245496,-0.3754108135064504,0.5823302865028381,0.4081258177757263,0.4544757954663654,0.3853113031231849,0.5009646302250804,0.2195121951219512,3110,656,6109.68990663071,1,0,0,0.0,6.1096899066307095,0.39878905261746217,-0.13835855369790295,-0.8591440072508114,0.6267,0.7830218994413408,0.17995831359208586,-0.06091782975406426,-0.318959405209737,0.5084,0.818065592064476
Adygei,Druze,EUROPE,MIDDLE_EAST,EUR,WAS,HGDP,HGDP,16,42,0.7791902101040097,0.6596108552553217,0.6838909822051187,0.1676529273966484,0.8809903264045715,0.7654486894607544,0.8396379551294448,0.7578003334777788,0.7259466170080695,0.3692307692307692,3222,585,1390.018476201197,1,0,0,0.0,1.3900184762011971,0.494364145228181,0.2848260648758287,1.7686409709167692,0.1664,0.7830218994413408,0.2693051691435462,0.3903056861117755,2.0435998786362624,0.1023,0.818065592064476
Adygei,FIN,EUROPE,EUROPE,EUR,EUR,HGDP,1000 Genomes,16,99,0.7862162011791316,0.6667102699973526,0.705210676131202,0.2866057960567718,0.8835141658782959,0.7602255344390869,0.8404614669986098,0.7516781936341099,0.7403395784543325,0.3898305084745763,3416,708,2082.7816083525504,0,1,0,0.0,2.0827816083525503,0.8540513252694379,-0.06783512409030634,-0.42122542326188805,0.558,0.7830218994413408,0.6914031969048533,-0.02469292690750069,-0.12928959076678964,0.4562,0.818065592064476
Adygei,French,EUROPE,EUROPE,EUR,EUR,HGDP,HGDP,16,28,0.7717842603010742,0.6792665234672425,0.6813257172849831,0.231189986934474,0.8799397945404053,0.7876754403114319,0.8379944143374344,0.7813586871227622,0.7321258341277407,0.4239350912778905,3147,493,2951.09409515944,1,1,0,0.0,2.9510940951594398,0.7587315315270198,0.01305272877405439,0.08105153895280294,0.5021,0.7830218994413408,0.5694889443098748,0.10977757915736763,0.5747839588960854,0.3686,0.818065592064476
Adygei,GBR,EUROPE,EUROPE,EUR,EUR,HGDP,1000 Genomes,16,91,0.8093433645183244,0.7118881710481887,0.7389950740842145,0.3193949122781913,0.8962659239768982,0.7967085838317871,0.85874535501141,0.7901000244941541,0.7380810488676997,0.4204545454545454,3356,616,3041.8394956941547,0,1,0,0.0,3.0418394956941546,0.8346300482265628,-0.02528668370823839,-0.15701886287865274,0.5256,0.7830218994413408,0.673247524886388,0.03864064616180074,0.20231839457257744,0.4217,0.818065592064476
Adygei,GIH,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,HGDP,1000 Genomes,16,103,0.6591434345615984,0.4972703958517216,0.6102034071411936,0.1969626196496243,0.8054830431938171,0.5794489979743958,0.729438288673905,0.5606097539409822,0.6757615894039735,0.1945169712793733,3775,1532,3804.010726530067,0,0,0,0.0,3.804010726530067,0.5232160536839738,0.13592738087762457,0.8440475242123009,0.3529,0.7830218994413408,0.32908297610928844,0.16818741974243318,0.8806117943035853,0.3088,0.818065592064476
Adygei,Han,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,16,33,0.2650494307148924,0.2578964153419503,0.099106793647585,-0.1771824696763422,0.5706179738044739,0.4533406794071197,0.4344077422464714,0.4307801056422764,0.5300808141275067,0.2191780821917808,3341,876,6079.195425119666,1,0,0,0.0,6.079195425119666,0.39940657715015376,-0.13435714643526137,-0.8342970789013392,0.6291,0.7830218994413408,0.1805355965819816,0.0773608187599687,0.40505318127443035,0.3872,0.818065592064476
Adygei,Hazara,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,HGDP,HGDP,16,19,0.5655126862783358,0.4969758890721395,0.4549466715782234,-0.0192927386766512,0.7725189328193665,0.6427821516990662,0.6867476358646508,0.6283576229572484,0.6944444444444444,0.2902813299232736,3312,782,2553.638689412287,1,0,0,0.0,2.553638689412287,0.4708004054041921,0.09471228087414374,0.588120404205335,0.4047,0.7830218994413408,0.24727698166502307,0.24969890740711645,1.3073974452082553,0.2318,0.818065592064476
Adygei,Hezhen,EUROPE,EAST_ASIA,EUR,EAS,HGDP,HGDP,16,9,0.2392170084378717,0.0424166120492205,0.0562858133718936,-0.375559384402831,0.5683777332305908,0.3696725070476532,0.4366892074285213,0.3453424449984746,0.4927907721884011,0.2171156893819334,3121,631,6659.465060871265,1,0,0,0.0,6.659465060871265,0.3876559023428822,-0.14843889390501053,-0.9217383582939384,0.6478,0.7830218994413408,0.16955066509032507,-0.12713405304110456,-0.6656606465398326,0.6113,0.818065592064476
Adygei,IBS,EUROPE,EUROPE,EUR,EUR,HGDP,1000 Genomes,16,157,0.8126878518031105,0.7326673268820527,0.7465548408246525,0.329977677938212,0.8952736854553223,0.8005419969558716,0.8575162575416294,0.7939017695637002,0.7247255921432698,0.3556771545827633,3462,731,3611.719968276562,0,1,0,0.0,3.6117199682765624,0.8230897578171631,-0.010401906014052553,-0.06459112918650635,0.5138,0.7830218994413408,0.66245926790368,0.07020805897837268,0.36760207681525053,0.3943,0.818065592064476
Adygei,ITU,EUROPE,CENTRAL_SOUTH_ASIA,EUR,SAS,HGDP,1000 Genomes,16,107,0.6138865330447799,0.4908864010460495,0.5622550461760595,0.1875478671887511,0.7773547172546387,0.5660374760627747,0.690273902952045,0.5463732067440317,0.6646644032384434,0.1776738749269433,3829,1711,5167.712775115597,0,0,0,0.0,5.1677127751155965,0.4956005826690503,0.11828595037572959,0.734502224048727,0.3756,0.7830218994413408,0.303267092155029,0.18761930889102052,0.9823551398882406,0.292,0.818065592064476
