reaction_id,reaction_name,subsystem,metric,orientation,type,u_opt,J0,J1,J_opt,gain0,gain1,n_feasible
O2tm,"Transport of Oxygen, (Diffusion)","Transport, mitochondrial",lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
O2tm,"Transport of Oxygen, (Diffusion)","Transport, mitochondrial",lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
O2tm,"Transport of Oxygen, (Diffusion)","Transport, mitochondrial",total_flux,lower,0,1.0,-2184.873096446702,-1359.543147208124,-1359.543147208124,0.37774731657450805,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,atp_demand,higher,III,0.25,121.52284263959388,101.52284263959382,121.52284263959396,7.016386914523293e-16,0.1645781119465341,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,atp_per_glc,higher,0,1.0,12.152284263959388,30.000000000000863,30.000000000000863,0.594923857868032,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,atp_per_o2,higher,III,0.25,6.076142131979694,5.076142131979691,6.076142131979697,5.846989095436077e-16,0.16457811194653396,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,atp_per_carbon,higher,0,1.0,2.0253807106598978,5.000000000000144,5.000000000000144,0.5949238578680321,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,glc_uptake,lower,0,1.0,-10.0,-3.38409475465303,-3.38409475465303,0.661590524534697,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,total_flux,lower,0,1.0,-2184.873096446704,-2002.7072758037236,-2002.7072758037236,0.08337592738875303,0.0,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,atp_demand,higher,0,0.0,121.52284263959392,101.52284263959392,121.52284263959392,0.0,0.164578111946533,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,atp_per_glc,higher,II,0.75,12.152284263959393,29.99999999999988,31.54575810497731,0.6147727937455401,0.04900050586305421,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,atp_per_o2,higher,0,0.0,6.076142131979696,5.076142131979696,6.076142131979696,0.0,0.16457811194653296,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,atp_per_carbon,higher,II,0.75,2.0253807106598987,4.9999999999999805,5.257626350829551,0.6147727937455402,0.049000505863054045,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,glc_uptake,lower,0,1.0,-10.0,-3.384094754653144,-3.384094754653144,0.6615905245346856,0.0,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,total_flux,lower,II,0.75,-2184.8730964467013,-2029.7800338409495,-2009.7851648391188,0.08013643075761753,0.009151501308862612,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,atp_demand,higher,0,0.0,121.52284263959524,111.52284263959396,121.52284263959524,0.0,0.08228905597327613,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,atp_per_glc,higher,0,0.0,12.152284263957847,11.152284263959436,12.152284263957847,0.0,0.08228905597314627,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,atp_per_o2,higher,0,0.0,6.076142131979761,5.576142131979699,6.076142131979761,0.0,0.08228905597327583,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,atp_per_carbon,higher,0,0.0,2.025380710659641,1.8587140439932397,2.025380710659641,0.0,0.08228905597314598,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,glc_uptake,lower,0,1.0,-10.000000000001378,-9.999999999999964,-9.999999999999964,1.4139800441624044e-13,0.0,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
TPI,Triose-Phosphate Isomerase,Glycolysis/gluconeogenesis,total_flux,lower,0,0.0,-2184.873096446708,-2264.8730964467045,-2184.873096446708,0.0,0.03661539891268814,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,atp_demand,higher,0,1.0,121.5228426395938,121.52284263959392,121.52284263959392,9.355182552697727e-16,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,atp_per_glc,higher,0,1.0,12.15228426395938,12.152284263959393,12.152284263959393,1.0232230917013138e-15,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,atp_per_o2,higher,0,1.0,6.07614213197969,6.076142131979696,6.076142131979696,1.0232230917013138e-15,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,atp_per_carbon,higher,0,1.0,2.025380710659897,2.0253807106598987,2.0253807106598987,8.770483643154118e-16,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,glc_uptake,lower,0,0.0,-10.0,-10.0,-10.0,0.0,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,o2_uptake,lower,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,lac_out,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,lac_per_atp,lower,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7
r0377,ATP:Deoxycitidine 5-Phosphotransferase,Pyrimidine catabolism,total_flux,lower,III,0.0,-2184.8730964467186,-2350.3553299492382,-2184.8730964467186,0.0,0.07573997490822011,7
