,minimum,maximum
MI13PP,0.0,1.192970854559848e-11
MI145PK,0.0,1.690198670859802e-11
MI145PP,0.0,2.3578549699482292e-11
MI14P4P,0.0,2.5970138524533684e-11
MI14PP,0.0,2.597013852453369e-11
MI14Ptn,-1.0759117324955672e-12,0.0
MI1P_Dtn,-1.1208095977288115e-11,0.0
MI1PS,0.0,4.204048883958372e-12
MI34PP,-1.1947343100007222e-12,1.1055074358190067e-11
MINOHPtn,-9.17885666041506e-12,0.0
MLTG1,0.0,0.0
MLTG1e,0.0,0.0
MLTG1ly,0.0,0.0
MMCDm,0.0,3.809376417691025e-13
MMEm,-3.550152748824216e-12,1000.0
MMMm,1.5133729020966864e-13,3.96204783280221e-12
MMSAD1m,0.0,-9.994563093059812e-13
MMSAD3m,0.0,1.463061143368591e-11
MMTSADm,0.0,1000.0000000000166
MOGAT,0.0,1.4021587587590584e-11
MTAP,0.0,3.0632107612286988e-12
MTHFCm,-1000.0000000000034,1000.0000000000293
MTHFD2m,-1000.0,1000.0
MTHFDm,-1000.0,1000.0
MTHGXLt,0.0,0.0
N2M2NMASNtly,0.0,0.0
N3Tg,0.0,1.9326730967080868e-12
N4Tg,5.821432079605659e-13,6.4210049861904764e-12
NABTNO,0.0,0.0
NACASPAH,0.0,19.847715736164766
NACASPtm,0.0,19.847715736168105
NACHEX10ly,0.0,0.0
NACHEX11ly,0.0,0.0
NACHEX12ly,0.0,0.0
NACHEX13ly,0.0,0.0
NACHEX14ly,0.0,0.0
NACHEX15ly,0.0,0.0
NACHEX16ly,0.0,0.0
NACHEX17ly,0.0,0.0
NACHEX18ly,0.0,0.0
NACHEX19ly,0.0,0.0
NACHEX1ly,0.0,1.329545764794779e-13
NACHEX20ly,0.0,0.0
NACHEX21ly,0.0,0.0
NACHEX22ly,0.0,0.0
NACHEX23ly,0.0,5.275884280239319e-13
NACHEX24ly,0.0,1.0864137464433467e-12
NACHEX25ly,7.02292550863228e-29,8.515105090009211e-13
NACHEX26ly,0.0,7.144745473657537e-13
NACHEX27ly,0.0,2.2521055002043516e-12
NACHEX2ly,0.0,2.45221803769181e-12
NACHEX3ly,0.0,-2.3565638811124655e-13
NACHEX4ly,0.0,1.4256887498287977e-12
NACHEX5ly,0.0,1.5460375150856789e-12
NACHEX6ly,0.0,4.571685827150088e-14
NACHEX7ly,0.0,7.174318429583903e-14
NACHEX8ly,0.0,4.949235221753656e-13
NACHEX9ly,0.0,7.675887724183503e-13
NACHEXA10ly,0.0,0.0
NACHEXA11ly,0.0,0.0
NACHEXA12ly,0.0,0.0
NACHEXA13ly,0.0,0.0
NACHEXA14ly,0.0,0.0
NACHEXA15ly,0.0,0.0
NACHEXA16ly,0.0,0.0
NACHEXA17ly,0.0,0.0
NACHEXA18ly,0.0,0.0
NACHEXA19ly,0.0,0.0
NACHEXA1ly,0.0,1.9098220969580498e-12
NACHEXA20ly,0.0,6.869927732123824e-13
NACHEXA21ly,0.0,4.013687952179293e-13
NACHEXA22ly,0.0,8.125046945541088e-13
NACHEXA2ly,0.0,-2.2227554492751626e-13
NACHEXA3ly,0.0,1.1065272384935236e-12
NACHEXA4ly,0.0,5.155570819527828e-13
NACHEXA5ly,0.0,2.9225714545460636e-13
NACHEXA6ly,0.0,2.9257769590947155e-13
NACHEXA7ly,0.0,7.173859932084061e-13
NACHEXA8ly,0.0,5.864643570638995e-13
NACHEXA9ly,0.0,0.0
NACUP,0.0,1000.0
NADHtpu,0.0,1000.0
NADHtru,0.0,1000.0
NADNe,0.0,0.0
NADPHtru,0.0,1000.0
NADPHtxu,0.0,1000.0
NADPN,0.0,0.0
NADPNe,0.0,0.0
NADPtru,2.08514426169566e-13,1000.0
NADPtxu,0.0,1000.0000000000008
NADtn,0.0,1000.0000000000001
NADtru,0.0,999.9999999999994
NAGA2ly,-1.965156667613214e-13,6.6088760034029065e-12
NAGAlby,0.0,-5.859379256961548e-12
NAGAly,0.0,-2.303288779188536e-12
NAGLCAly,-1.9667256231378576e-13,-4.672096333965945e-12
NAHCO3_HCLt,-1000.0,1000.0
NAIt,-1000.0,1000.0
NaKt,0.0,-1.5556016640029005e-11
NAt,-1000.0,1000.0
NAt3_1g,0.0,0.0
NAt5,-1000.0,1000.0
NAtx,-1000.0,1000.0
NBAHH_ir,0.0,1.6524632214671264e-12
NCAMUP,0.0,0.0
NCCt,0.0,1000.0
NCKt,-1000.0,1000.0
NCNt,-1000.0,1000.0
NDP10ex,0.0,0.0
NDP3ex,0.0,0.0
NDP6,0.0,5.3961426669960574e-12
NDP7er,0.0,4.013597018819528e-12
NDP7ex,0.0,1.1226438038147422e-12
NDP7g,0.0,1.909981870774874e-12
NDP8,0.0,4.222610982270924e-12
NDP8ex,0.0,2.1871195348929644e-12
NDPK10,-1000.0,1000.0
NDPK10n,-1000.0,1000.0
NDPK1m,-1000.0,1000.0
NDPK1n,-1000.0,1000.0
NDPK2n,-1000.0,1000.0
NDPK3m,0.0,-4.7923451670491055e-12
NDPK3n,-1000.0,1000.0
NDPK4m,0.0,-4.078740627887766e-12
NDPK4n,-1000.0,1000.0
NDPK5m,0.0,-1.5948304606121376e-11
NDPK5n,-1000.0,1000.0
NDPK6m,-1000.0,2.2737367544323206e-13
NDPK6n,-1000.0,1000.0
NDPK7m,0.0,0.0
NDPK7n,-1000.0,1000.0
NDPK8m,0.0,-1.5798184606766614e-11
NDPK8n,-1000.0,1000.0
NDPK9n,-1000.0,1000.0
NH4t3r,-1000.0,1000.0
NH4tn,-1000.0,999.9999999999999
NH4tp,-5.2038399951492495e-12,0.0
NICRNS,4.6219749990089223e-14,1000.0
NICRNTtn,0.0,-5.658102189359693e-13
NIFEDIPINEte,0.0,-2.283859708104549e-13
NKCC2t,-1000.0,1000.0
NKCCt,-1000.0,1000.0
NMNATm,0.0,898.4771573604149
NMNATn,0.0,999.9999999999962
NMNATr,-1000.0,-4.092726157978177e-12
NMNS,0.0,8.357162993789814e-12
NMNtn,0.0,1000.0000000000006
NNATn,0.0,9.84600573619216e-12
NNMT,0.0,0.0
NORANMT,0.0,8.287228488963024e-12
NOS1,0.0,1.4111472669724958e-12
NOS2,0.0,1.5049290120309633e-12
NOt,0.0,0.0
NP1,0.0,1000.0
NPTHLte,0.0,0.0
NRPPHRSFt,0.0,0.0
NRPPHRSULT,0.0,0.0
NRPPHRt4_2_r,-1000.0,1000.0
NRPPHRtu,-1000.0,1000.0
NRPPHRVESSEC,0.0,1.1601181411327063e-11
NRVNCCOAtx,1.256402886303626e-12,2.1711223671689473e-12
NS26T2g,0.0,0.0
NS26Tg,0.0,0.0
NTD12,0.0,0.0
NTD1m,0.0,2.5266006830494344e-12
NTD2e,0.0,-5.584134982705446e-13
NTD2l,0.0,6.546666749111996e-12
NTD4e,0.0,0.0
NTD4l,0.0,-5.093332533708181e-12
NTD5l,0.0,-7.02926893569786e-12
NTD5m,0.0,1.404782318798596e-12
NTD7e,0.0,-1.4537077538163292e-13
NTD7l,0.0,1.1821082451571096e-12
NTD9e,0.0,0.0
NTD9l,0.0,4.310444316654749e-13
NTP3e,0.0,0.0
NTPP10,0.0,0.0
NTPP9,0.0,0.0
O16G1e,0.0,0.0
O16G2e,0.0,0.0
O2St,0.0,0.40609137055842914
O2Stm,-0.40609137055835365,0.0
O2Stn,0.0,0.40609137055839883
O2Stx,0.0,0.40609137055846467
O2ter,-0.10152284264455846,3.4538572687055914e-12
O2tm,19.999999999989527,20.304568527914213
O2tn,-0.203045685279308,0.0
O2tp,-0.3045685279060843,-2.651614915465938e-12
OAGD3te,0.0,0.0
OAGD3tg,1.8582039938693034e-28,5.994327095506213e-29
OAGT3te,0.0,0.0
OAGT3tg,0.0,0.0
OCBTm,0.0,2.7329030030923593e-12
OCCOAtm,0.0,1000.0
OCCOAtx,2.0764399994908214e-12,999.9999999999776
OCDCAtr,-999.9999999999977,1000.0
OCDCEAtr,-1000.0000000000011,1000.0
OCOAT1m,0.0,1.342497757833212e-11
OCTAt,0.0,0.0
ODECOAtx,-1.2281387240659276e-12,3.613884735128725e-12
OIVD1m,0.0,-9.990069223106634e-13
OIVD2m,0.0,-5.705527604218243e-13
OIVD3m,0.0,3.0934805676784993e-13
OMEPRAZOLEte,0.0,0.0
ONPTHLte,-1.6586366375270492e-28,0.0
OPAHir,0.0,3.448493804077422e-11
ORETNF,0.0,0.0
ORETNF2,0.0,0.0
ORETNtn,0.0,0.0
ORETNtn2,0.0,0.0
ORNt3m,-1000.0,1000.0
ORNt4m,-1000.0,1000.0
ORNTArm,-3.042653180431586e-12,7.191850008137787e-13
ORNtiDF,0.0,1000.0
ORPT,1.2636642557524795e-12,4.815320764016868e-13
OXAHCOtex,0.0,1000.0
OXAtp,0.0,1.2552336272416297e-11
P45011A1m,-1.061181185125577e-12,0.0
P45011B11m,0.0,5.457911853035251e-12
P45011B12m,0.0,5.658422756332852e-12
P45011B21m,0.0,-4.093786646684055e-29
P45017A1r,0.0,-2.0331198024630188e-13
P45017A2r,4.659232880644419e-13,-2.033119802463019e-13
P45017A3r,-5.0483197040347915e-14,-2.0331198024630188e-13
P45017A4r,-4.7089516046301936e-29,-2.0331198024630183e-13
P45019A1r,0.0,1.1781900437633287e-13
P45019A2r,0.0,1.1781900437633287e-13
P4501B1r,0.0,-1.8295888112817084e-13
P45021A1r,0.0,0.0
P45021A2r,0.0,-2.8024826990751073e-16
P45027A11m,0.0,-1.116745853309257e-13
P45027A12m,0.0,5.198757896618064e-12
P45027A13m,0.0,3.2774046236336374e-12
P45027A14m,0.0,-5.397922361357324e-13
P45027A15m,0.0,8.532823222786504e-12
P45027A16m,0.0,1.494759448360718e-12
P45027A1m,0.0,-1.1614474971598504e-12
P4502A6,0.0,0.0
P4502C18,0.0,0.0
P4502C19,0.0,0.0
P4502C8,0.0,0.0
P4502C9,0.0,0.0
P4502C92,0.0,0.0
P4502C93,0.0,0.0
P4502C94,0.0,0.0
P4502D6,0.0,0.0
P4502E1,0.0,0.0
P4502F1,0.0,0.0
P45039A1r,0.0,6.607045787213045e-15
P4503A4,0.0,0.0
P4503A43r,0.0,0.0
P4503A5,0.0,0.0
P4503A7r,0.0,0.0
P45046A1r,0.0,-1.141597777701227e-13
P4504B1r,0.0,0.0
P4504F121r,0.0,1.9571487410471915e-13
P4504F122r,0.0,2.5470522165770833e-13
P4504F123r,0.0,0.0
P4504F81r,0.0,0.0
P4507A1r,0.0,-5.1661600915095203e-14
P4507B11r,0.0,0.0
P4507B12r,0.0,1.4901292790016115e-13
P4508B11r,0.0,1.805866344506151e-13
P4508B13r,0.0,1.841644437033479e-13
P450LTB4r,0.0,-1.2514898369771585e-12
P450SCC1m,0.0,1.475859725227428e-12
P5CDm,0.0,1000.0
P5CRm,0.0,-2.0342565267374148e-12
P5CRxm,0.0,1.594012995871398e-11
PA_HSter,-1.4191950939445587e-12,1000.0
PA_HStg,-1.87462252027203e-12,0.0
PA_HStn,4.058211039480574e-12,0.0
PACCOAL,0.0,0.0
PAFH,0.0,19.847715736032058
PAFHe,0.0,2.6291628250134354e-11
PAFS,0.0,19.847715736053882
PAIL_HStn,-6.421456913944623e-12,1000.0000000000362
PAIL45P_HStn,-1000.0000000000134,7.211653284071145e-12
PAIL4P_HStn,-1000.000000000006,1000.0
PAN4PP,0.0,-1.3248804866550997e-11
PAPStg,0.0,-5.04076345898987e-13
PAPtg,0.0,1.5305318494650944e-12
PCFLOPm,0.0,4.617524622661648e-12
PCHOL_HSter,1.3979343393260167e-11,-9.901205193106464e-13
PCHOL_HStg,0.0,6.094532608463531e-13
PCHOLP_hs,0.0,-2.7122198165637948e-12
PCHOLPg_hs,0.0,2.7983669149241547e-12
PCHOLPm_hs,-5.061134810646011e-12,-1.083348114820535e-12
PCHOLPr_hs,0.0,2.626045896198611e-12
PCLAD,-2.6850776561960894e-28,-7.836547233748579e-13
PCm,0.0,5.375957144436745e-12
PCREATtmdiffir,0.0,0.0
PCRNtc,0.0,1000.0
PCRNtm,-1000.0,1000.0
PCt,0.0,-9.990025348633028e-13
PDE1,0.0,-4.446396776338205e-12
PDE1g,0.0,-6.324150916538886e-12
PDE4,0.0,-6.3930325351399395e-12
PDE4g,0.0,-4.337237831317371e-12
PDE4n,0.0,-4.178300113960668e-12
PDHm,0.0,19.999999999981746
PDX5PO,0.0,0.0
PDXPP,0.0,-1.927138906018653e-11
PE_HSter,-1000.0,1000.0
PE_HStm,2.4819510323289225e-12,-9.688429001001739e-12
PEAMNO,-1.7237737211692563e-12,-1.8523687577802344e-13
PEFLIP,0.0,-7.324633501311598e-12
PEFLIPm,0.0,-5.745716504468263e-12
PEPCK,0.0,-1.1701552602032898e-12
PEPCKm,0.0,-6.5681678400152654e-12
PERILLYLte,-4.580309879313571e-13,0.0
PEROXx,-3.2000482801453955e-12,-9.579027693800432e-13
PEt,-6.827245062587574e-12,-5.323536019858289e-13
PETHCT,0.0,-2.33973054559623e-12
PETOHMm_hs,0.0,-4.899978119872026e-12
PETOHMr_hs,0.0,2.223510121171897e-12
PFK26,0.0,-1.0609856467140346e-11
PGCD,1.4392821217887125e-11,979.9999999999976
PGDI,-1000.0,1000.0
PGDIr,-1000.0000000000001,1000.0
PGESr,-1000.0000000000002,1000.0
PGISr,-999.9999999999999,999.9999999999995
PGLer,0.0,3.296154794356961e-11
PGLYCt,0.0,1.236643919779315e-11
PGPP_hs,0.0,4.390948947985747e-15
PGPPT,0.0,8.52613453243555e-15
PGS,0.0,-7.374710406616253e-13
PGSr,0.0,-5.437629877766536e-13
PHACCOAGLNAC,0.0,0.0
PHCDm,0.0,1000.0
PHCHGSm,0.0,1000.0
PHEACGLNt,0.0,0.0
PHEMEtm,0.0,0.0
PHEt4,0.0,1000.0
PHETA1m,-509.3908629441658,917.2588832487734
PHEtec,-1000.0,1000.0
PHETHPTOX2,0.0,-2.365535081749877e-13
PHYCBOXL,0.0,-8.182137648803493e-13
PHYHx,0.0,0.0
PHYQt,0.0,3.3166346650547918e-12
PHYTt,0.0,0.0
PI345P3P,0.0,9.120026704176353e-12
PI345P3Pn,0.0,1.0037161107924102e-11
PI345P5P,0.0,6.068380227880842e-12
PI345P5Pn,0.0,1.0872967321728449e-11
PI34P3Pn,0.0,5.6224357503506305e-12
PI34P4Pn,0.0,5.856703906615238e-12
PI34P5K,0.0,2.6887851700066935e-12
PI34P5Kn,0.0,1.148841830220362e-11
PI3P3Pn,0.0,3.396888265836839e-12
PI3P4K,0.0,2.6887851700066935e-12
PI3P4Kn,0.0,1.0272516254319505e-11
PI3P5K,0.0,4.216826812762983e-12
PI45P3K,0.0,1.1290422918157572e-11
PI45P3Kn,0.0,1.5196991777552527e-11
PI45P4P,0.0,500.00000000001904
PI45P5P,0.0,1000.0
PI45P5Pn,0.0,1000.0
PI45PLC,0.0,-1.2114601865102316e-12
PI4P3K,0.0,9.520409942245974e-14
PI4P3Kn,0.0,1.7368289395999856e-11
PI4P5K,0.0,-6.119153983934641e-14
PI4P5Kn,0.0,5.238209897550061e-12
PI4PLC,0.0,1.8236274046886185e-12
PI4PLCn,0.0,-2.010693474707204e-12
PI4PP,0.0,1000.0
PI5P3K,0.0,9.659048335013226e-13
PI5P4K,0.0,-2.0940506185145417e-13
PI5P4Kn,0.0,-1.8842599744640961e-13
PIACGT,0.0,0.0
PIK3,0.0,-2.704992657963742e-12
PIK3n,0.0,2.2233717770262555e-12
PIK4,0.0,3.953275136965287e-13
PIK4n,0.0,-4.962286017487691e-12
PIK5,0.0,5.326481732465661e-13
PIK5n,0.0,1.55745014752019e-12
PIPLC,0.0,-4.500269555415101e-12
PIPLCn,0.0,5.617573239361097e-12
PIter,-1000.0,1000.0
PItg,0.0,5.312883513512395e-13
PItn,-1000.0,8.86757334228605e-12
PItx,3.5449404769262705e-12,0.0
PLA2_2,0.0,9.777458010851379e-12
PLA2_2e,2.97442200547211e-12,9.428049351251704e-12
PMEVKx,0.0,7.0055790943893914e-12
PMI12346PH,0.0,1.1005155909803933e-11
PMI12346PHn,0.0,1.0948104036709031e-11
PMTCOAtx,-1000.0,1000.000000000024
PNTEH,0.0,7.427571100803875e-12
PNTOt5,0.0,1.5368300440006644e-11
PPA2,0.0,0.0
PPAer,0.0,2.8697323367800984e-11
PPAm,0.0,4.54232781117561e-11
PPAn,0.0,4.113308559888574e-11
PPAP,0.0,1.6569191958239667e-11
PPAt,0.0,1000.0
PPAtm,0.0,1.1949383372334236e-11
PPD2CSPp,0.0,3.208451379546339e-12
PPDOy,0.0,1000.0
PPItr,-1000.0,1000.0
PPItx,2.450677867465356e-12,5.4275747441883154e-12
PPMI12346Ptn,0.0,1.53262281116504e-11
PPOR,0.0,0.0
PPPG9tm,0.0,0.0
PPPGOm,0.0,0.0
PRAGSr,0.0,1.1424397147723792e-12
PRASCS,0.0,3.093709457426725e-13
PRDX,0.0,1.341065444340309e-12
PRDXl,0.0,3.735599214827298e-13
PRGNLONESULT,0.0,-4.0532131353131716e-12
PRGNLONEtm,0.0,0.0
PRGNLONEtr,-1000.0,1000.0000000000007
PRGSTRNt,0.0,0.0
PRISTANALtx,0.0,999.9999999999999
PRISTCOAtx,-7.171483609930922e-12,-1.0672253377198567e-11
PRISTtx,-1000.0,7.275957614183426e-12
PROD2m,0.0,5.91993526655182e-12
PRODt2r,-1000.0,999.9999999999997
PROSTGD2t,-1000.0,1000.0
PROSTGE1t,-1000.0,1000.0
PROSTGE1t3,0.0,8.044274542659568e-12
PROSTGE2t,-1000.0,1000.0
PROSTGE2t2,-1000.0,1000.0
PROSTGE2t3,0.0,2.4374626221831543e-12
PROSTGF2t,-1000.0,999.9999999999998
PROSTGH2t,-1000.0,1000.0
PROSTGI2t,-1000.0,1000.0
PROSTGI2tr,-1000.0,1000.0
PROt4,0.0,1000.0
PROtm,0.0,-7.084960525842518e-12
PSDm_hs,0.0,5.622672303869642e-12
PSFLIP,0.0,1.1204510308988032e-11
PSFLIPm,0.0,3.308519215661816e-12
PSSA1_hs,-6.60789306286811e-12,1.1205046454775352e-11
PSSA2_hs,-1.4105400043852766e-11,1.3957878507999358e-11
PSt3,-1.3014237629344096e-11,1.533118931320577e-11
PTDCACRNCPT1,0.0,0.0
PTDCACRNCPT2,0.0,-2.1800357632201428e-13
PTDCACRNt,-1000.0000000000013,1000.0
PTDCAt,0.0,-5.092413719835445e-12
PTE2x,0.0,1.2457071003340852e-11
PTE3x,0.0,2.031647095168647e-12
PTE4x,0.0,6.8878714427531965e-12
PTHPS,0.0,0.0
PTRCAT1,0.0,0.0
PTRCOX1,0.0,3.5524064051059837e-12
PVD3,-1000.0,6.821210263296962e-13
PYAM5POr,0.0,0.0
PYDXDH,0.0,0.0
PYDXK,0.0,2.8144524527240502e-11
PYDXPP,0.0,2.1917729807118873e-11
PYNP2r,2.0228430986794837e-11,1000.0
PYRt2m,0.0,19.999999999993218
PYRt2p,-1000.0,1000.0
QUILSYN,0.0,-3.826415630711864e-13
RADH,0.0,0.0
RADH2,0.0,1.8436776016540626e-13
RADH3,0.0,1.8436776016540629e-13
RADH4,0.0,1.8436776016540629e-13
RAHY,0.0,0.0
RAI1,-1000.0,1000.0
RAI2,-1000.0,1000.0
RAI3,-5.529617049056187e-15,-1.1439946793229477e-13
RAI4,0.0,3.813187608534813e-29
RAtn,0.0,0.0
RAtn3,0.0,0.0
RBK_D,0.0,0.0
RBTt,0.0,0.0
RDH1,-1000.0,1000.0
RDH1a,0.0,1000.0
RDH2,-1000.0,1000.0
RDH2a,0.0,1000.0
RDH3,-1000.0,1000.0
RDH3a,0.0,1000.0
RDH4,-1000.0,1000.0000000000002
RETFA,0.0,1.3072824720470064e-11
RETFAt,0.0,1.3480450856687364e-11
RETFAt1,0.0,0.0
RETFAt2,0.0,0.0
RETH,0.0,1.1256003382468949e-11
RETH1,0.0,1.3820734082196006e-11
RETH1e,0.0,0.0
RETH2,0.0,1.2983332813110955e-11
RETH2e,0.0,0.0
RETHe,0.0,9.802752874695781e-12
RETI1,-1000.0,1000.0
RETI2,-1000.0,1000.0
RETI3,-1000.0,1000.0000000000002
RETNGLCt,0.0,0.0
RETNGLCt2,0.0,0.0
RETNGLCt2r,0.0,0.0
RETNGLCtr,0.0,0.0
RETNt,-1000.0,1000.0
RETNtr,0.0,2.3382472957893972e-14
RETNtr2,0.0,0.0
RIBFLVt3,0.0,3.5303194136528414e-11
RIBt,-1000.0,0.0
RIBt2,0.0,1000.0000000000001
RNMK,0.0,2.6621734255347834e-11
RTOTAL2t,4.581101452062452e-12,2.280024670087305e-11
RTOTAL3CRNCPT1,-6.18148574138183e-28,2.30883767432288e-12
RTOTAL3CRNCPT2,0.0,2.2537193053295483e-12
RTOTAL3CRNt,0.0,2.253719305329548e-12
RTOTALt,1.8635448224955353e-12,1.0605830123732235e-11
Rtotaltl,-1.8923428588695216e-13,0.0
S23T2g,0.0,1.903660293402028e-12
S23T4g,0.0,1.1113982034747174e-12
S23Tg,0.0,0.0
S2L2FN2M2MASNtly,0.0,0.0
S2L2N2M2MASNtly,0.0,0.0
S2T1g,2.104120924214097e-28,4.940947172339257e-13
S2T2g,0.0,2.3911569389375587e-14
S2T3g,-1.3645816911594605e-14,-5.126770703537077e-13
S2T4g,1.9355581507801232e-29,-3.6801135553327545e-13
S2TASE1ly,-1.7041184052068775e-13,1.1248702783134949e-12
S2TASE2ly,-1.7344999464049868e-13,1.201640986077969e-12
S2TASE3ly,1.34928561977073e-28,-6.878630096205906e-13
S2TASE4ly,0.0,-7.053938894485661e-14
S2TASE5ly,0.0,-2.5411241228606703e-13
S3T1g,0.0,6.258440509431749e-14
S3T2g,0.0,1.4782119616260037e-13
S3T3g,0.0,1.4782119616260037e-13
S3TASE1ly,-1.380163245442809e-13,2.2545106172499033e-13
S3TASE2ly,-1.5541115834118098e-13,2.6109465404288075e-13
S3TASE3ly,-1.55411158341181e-13,2.6109465404288075e-13
S4T1g,0.0,7.153463454512025e-13
S4T2g,0.0,1.4122059557947671e-12
S4T3g,0.0,5.888859492920223e-13
S4T4g,0.0,7.509704043926952e-13
S4T5g,0.0,9.163886967199005e-13
S4T6g,1.0579758535886299e-13,-6.115160030274622e-13
S4TASE1ly,0.0,-4.676138490657211e-14
S4TASE2ly,0.0,1.1293808775208855e-13
S4TASE3ly,0.0,-5.432487273770766e-13
S4TASE4ly,0.0,1.338811658680988e-12
S4TASE5ly,0.0,-2.600752061734747e-14
S6T16g,0.0,3.8866123218664566e-13
S6T17g,0.0,2.1336631802001452e-13
S6T18g,0.0,2.1336631802001452e-13
S6T19g,-2.010099359336472e-29,1.3814037191699915e-13
S6T1g,-1.6798019304149135e-28,1.8075659168260472e-13
S6T20g,-7.013736414046993e-29,1.5039912301749993e-12
S6T21g,-1.4824915224462965e-28,3.5394597781890205e-13
S6T22g,0.0,3.012060290656072e-13
S6T23g,0.0,3.0621845079516235e-13
S6T24g,0.0,3.0873049332552884e-13
S6T25g,0.0,1.2183728263382463e-13
S6T2g,0.0,1.1935251457879437e-12
S6T3g,0.0,1.074065616136144e-12
S6TASE10ly,0.0,0.0
S6TASE11ly,0.0,0.0
S6TASE12ly,0.0,0.0
S6TASE13ly,0.0,0.0
S6TASE14ly,0.0,0.0
S6TASE15ly,0.0,0.0
S6TASE16ly,0.0,0.0
S6TASE17ly,0.0,0.0
S6TASE18ly,0.0,0.0
S6TASE19ly,0.0,0.0
S6TASE1ly,-1.7356542965136252e-13,1.4741751684696442e-28
S6TASE20ly,0.0,0.0
S6TASE21ly,0.0,0.0
S6TASE22ly,0.0,9.635511190124692e-13
S6TASE23ly,0.0,1.3785168110321089e-12
S6TASE24ly,0.0,1.1781153380281148e-12
S6TASE25ly,0.0,9.956757443217468e-13
S6TASE26ly,0.0,1.0087526519172518e-12
S6TASE2ly,-1.6389271369919545e-13,8.949531387560244e-13
S6TASE3ly,-1.6389271369919542e-13,1.1076324388306246e-12
S6TASE4ly,4.072439940456025e-14,8.026635524260772e-13
S6TASE5ly,0.0,6.015867877967109e-13
S6TASE6ly,-4.0724399404561136e-14,-1.7039078047984603e-12
S6TASE7ly,0.0,2.4846124431459407e-14
S6TASE8ly,0.0,6.346889252829522e-13
S6TASE9ly,0.0,2.0640417592526414e-13
SACCD3m,0.0,0.0
SACCD4m,0.0,1000.0
SADT,4.488791304990075e-28,4.1906971248821817e-14
SALMCOM,0.0,2.8590020113801745e-12
SALMCOM2,3.981239603091932e-13,1.6870965346013642e-12
SAMHISTA,0.0,0.0
SARCOXp,0.0,4.0285491709841065e-12
SARCStex,0.0,0.0
SARCStm,0.0,2.6298520649428062e-12
SARCStp,0.0,-2.5564343719860046e-12
SARDHm,0.0,-4.1635499157564294e-12
SBPP1er,0.0,-1.2628295566660851e-11
SBPP3er,0.0,-1.5193240187186944e-11
SBTD_D2,0.0,9.999999999987212
SBTR,0.0,1000.0
SCP21x,-2.3453366927362872e-11,-7.560873397843701e-12
SCP22x,-1000.0,1000.0000000000005
SCP2x,-3.439124237461964e-13,-8.160922325194029e-13
SCPx,0.0,-2.3827634527663453e-14
Ser_Thrtg,1.1560334920545518e-12,0.0
SERALANaEx,0.0,1000.0
SERASNNaEx,0.0,1000.0
SERCYSNaEx,0.0,1000.0
SERDGLNexR,-1000.0,1000.0
SERDGLYexR,-1000.0,1000.0
SERGLNexR,-1000.0,1000.0
SERGLNNaEx,0.0,1000.0
SERGLYexR,-1000.0,1000.0
SERHL,0.0,-2.7727882926503555e-11
SERLYSNaex,0.0,1000.0
SERPT,0.0,3.6865708978239344e-12
SERt4,0.0,1000.0
SERTHRNaEx,0.0,1000.0
SERtN1,-1000.0,1000.0
SERtp,6.227698650773457e-28,980.0000000000106
SFGTH,-1.6606590542214266e-14,2.2271150924729346e-12
SGALSIDEtg,5.468303654480999e-13,0.0
SGALSIDEtl,-2.5081445680292854e-28,-3.54698903101024e-12
SGPL12r,7.673174369571204e-13,6.42068145441198e-12
SIAASE2ly,0.0,0.0
SIAASE3ly,0.0,6.565799868752494e-13
SIAASE4ly,0.0,5.178212998969741e-13
SIAASEly,0.0,0.0
SIAT4Bg,0.0,0.0
SIAT9g,0.0,1.354925153017564e-12
SLCBK1,0.0,3.3718546824115915e-12
SLDt,0.0,0.0
SLDx,0.0,0.0
SMPD3g,0.0,9.632745186464068e-12
SMPD3l,0.0,5.597947453098556e-12
SMPD4,0.0,1.2970135702241028e-11
SMS,0.0,1.2372769408703965e-11
SO4CLtex2,0.0,1000.0
SO4HCOtex,0.0,1000.0
SO4OXAtex2,0.0,1000.0
SO4t4_2,-1000.0,1000.0
SO4tl,-2.2445678419486395e-12,1.4719836690576902e-12
SOAT12,0.0,0.0
SPC_HSt,0.0,0.0
SPH1Pte,0.0,0.0
SPH1Ptr,0.0,5.199805398048218e-12
SPHGNtr,9.533390084643854e-28,7.92969875316664e-12
SPHINGStl,6.863962963679681e-12,0.0
SPHINGStr,1.943239980810456e-11,0.0
SPHK21c,0.0,1.061429225681258e-11
SPHMDAc,0.0,4.093357281750292e-12
SPHMYLNtg,1.0875296210253087e-11,1.1727926277283169e-11
SPHMYLNtl,4.3245351157624485e-12,1000.0
SPHS1Pte,6.193641548063127e-12,1.8069335159870595e-12
SPHS1Ptr,-3.9708298948985957e-13,-6.570109753274575e-12
SPMDOX,0.0,-2.93436777834933e-12
SPODMe,0.0,0.20304568527917333
SPODMm,0.0,0.20304568527923872
SPODMn,0.0,0.20304568527922712
SPODMx,0.0,0.2030456852792216
SPR,0.0,0.0
SPRMS,0.0,5.26488552406577e-13
SPTix,0.0,980.0000000000019
SQLEr,0.0,4.025017179153537e-13
SQLSr,0.0,1000.0000000000001
SR5AR2r,0.0,1.1781900437633287e-13
SR5ARr,0.0,0.0
SRTNACT,0.0,-1.7616194794509637e-13
SRTNt6_2_r,-1000.0,1000.0
