reaction_id,reaction_name,subsystem,gene_association,modulation_fraction,remaining_capacity_fraction,baseline_flux,modulated_flux,feasible,solver_status,objective_value,runtime,atp_demand,atp_per_glc,atp_per_o2,atp_per_carbon,glc_uptake,o2_uptake,lac_out,lac_per_atp,total_flux,condition,state_method,mod_method
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,ENSG00000105220,0.25,0.75,-10.0,-7.499999999999986,True,optimal,119.99999999999997,0.8937797546386719,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1299.166666666693,aerobic,pfba,fva_informed
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,ENSG00000105220,0.5,0.5,-10.0,-4.99999999999999,True,optimal,120.0,0.9085440635681152,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1301.6666666666702,aerobic,pfba,fva_informed
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,ENSG00000105220,0.75,0.25,-10.0,-2.499999999999995,True,optimal,119.99999999999999,0.8885269165039062,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1304.1666666666765,aerobic,pfba,fva_informed
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,ENSG00000105220,0.9,0.09999999999999998,-10.0,-0.9999999999999978,True,optimal,120.00000000000001,0.9106166362762451,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1305.6666666666654,aerobic,pfba,fva_informed
MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,,ENSG00000105220,1.0,0.0,-10.0,0.0,True,optimal,119.99999999999991,1.2102875709533691,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1306.6666666666852,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,0.0,1.0,19.999999999999552,19.999999999999552,True,optimal,119.99999999999997,0.9099528789520264,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,0.1,0.9,19.999999999999552,19.999999999999552,True,optimal,119.99999999999997,0.8968415260314941,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,0.25,0.75,19.999999999999552,19.999999999999552,True,optimal,119.99999999999997,0.8843073844909668,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,0.5,0.5,19.999999999999552,19.999999999999552,True,optimal,119.99999999999997,0.8839750289916992,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,0.75,0.25,19.999999999999552,19.999999999999552,True,optimal,119.99999999999997,0.8983609676361084,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,0.9,0.09999999999999998,19.999999999999552,19.999999999999552,True,optimal,119.99999999999997,0.880805492401123,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04388,(S)-Lactate:NAD+ oxidoreductase,,ENSG00000111716 or ENSG00000134333 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989,1.0,0.0,19.999999999999552,0.0,True,optimal,120.00000000000004,1.3156538009643555,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1316.6666666666902,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,0.0,1.0,10.000000000000002,10.000000000000002,True,optimal,119.99999999999997,0.8748328685760498,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,0.1,0.9,10.000000000000002,10.000000000000002,True,optimal,119.99999999999997,0.8774263858795166,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,0.25,0.75,10.000000000000002,10.000000000000002,True,optimal,119.99999999999997,0.9233555793762207,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,0.5,0.5,10.000000000000002,10.000000000000002,True,optimal,119.99999999999997,0.8707635402679443,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,0.75,0.25,10.000000000000002,5.166666666667363,True,optimal,115.16666666666735,0.9454977512359619,115.1666666666674,11.51666666666674,5.75833333333337,1.9194444444444565,10.0,20.0,4.166666666664121,0.03617945007233657,1282.5,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,0.9,0.09999999999999998,10.000000000000002,2.066666666666945,True,optimal,112.06666666666696,0.9277429580688477,112.06666666666698,11.206666666666697,5.603333333333349,1.8677777777777829,10.0,20.0,12.066666666666977,0.10767400356930647,1379.666666666654,aerobic,pfba,fva_informed
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,,ENSG00000111669,1.0,0.0,10.000000000000002,0.0,True,optimal,110.00000000000003,1.8961009979248047,109.99999999999994,11.000000000000043,5.499999999999997,1.8333333333333406,9.999999999999956,20.0,9.999999999999956,0.09090909090909055,1493.3333333333303,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,0.0,1.0,10.0,10.0,True,optimal,119.99999999999997,0.8929653167724609,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,0.1,0.9,10.0,10.0,True,optimal,119.99999999999997,0.8680922985076904,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,0.25,0.75,10.0,10.0,True,optimal,119.99999999999997,0.8757309913635254,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,0.5,0.5,10.0,10.0,True,optimal,119.99999999999997,0.9015271663665771,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,0.75,0.25,10.0,5.500000000000916,True,optimal,119.99999999999996,0.9047431945800781,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666997,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,0.9,0.09999999999999998,10.0,2.2000000000003657,True,optimal,119.99999999999993,0.9123103618621826,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666652,aerobic,pfba,fva_informed
MAR04394,ATP:D-glucose 6-phosphotransferase,,ENSG00000106633 or ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883,1.0,0.0,10.0,0.0,True,optimal,119.99999999999996,1.1591417789459229,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.6666666666683,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,0.0,1.0,-100.00000000000023,-100.00000000000023,True,optimal,119.99999999999997,0.8754100799560547,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,0.1,0.9,-100.00000000000023,-100.00000000000023,True,optimal,119.99999999999997,0.9024360179901123,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,0.25,0.75,-100.00000000000023,-100.00000000000023,True,optimal,119.99999999999997,0.8774921894073486,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,0.5,0.5,-100.00000000000023,-100.00000000000023,True,optimal,119.99999999999997,0.8757872581481934,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,0.75,0.25,-100.00000000000023,-100.00000000000023,True,optimal,119.99999999999997,0.8929760456085205,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,0.9,0.09999999999999998,-100.00000000000023,-99.99999999999997,True,optimal,120.00000000000001,0.9414956569671631,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1296.6666666666758,aerobic,pfba,fva_informed
MAR04888,transport of H2O (cytosol to mitochondria),,ENSG00000103375,1.0,0.0,-100.00000000000023,0.0,True,optimal,120.0,0.994229793548584,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1496.6666666666688,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,0.0,1.0,-20.0,-20.0,True,optimal,120.00000000000004,2.3870558738708496,120.00000000000004,12.000000000000004,6.000000000000002,2.000000000000001,10.0,20.0,0.0,0.0,1296.666666666672,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,0.1,0.9,-20.0,-18.0,True,optimal,113.00000000000028,2.3163013458251953,113.00000000000007,11.300000000000008,5.650000000000004,1.8833333333333344,10.0,20.0,0.0,0.0,1245.666666666675,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,0.25,0.75,-20.0,-15.0,True,optimal,102.50000000000001,2.2708301544189453,102.50000000000011,10.25000000000001,5.125000000000005,1.7083333333333353,10.0,20.0,4.999999999998323,0.04878048780486163,1175.8333333333394,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,0.5,0.5,-20.0,-10.0,True,optimal,85.0,2.4752280712127686,84.99999999999989,8.49999999999999,4.249999999999995,1.4166666666666647,10.0,20.0,10.000000000000059,0.11764705882353026,1288.3333333333296,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,0.75,0.25,-20.0,-5.0,True,optimal,67.50000000000001,2.244230270385742,67.50000000000003,6.750000000000003,3.3750000000000013,1.1250000000000004,10.0,20.0,4.999999999999954,0.07407407407407336,1520.8333333333408,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,0.9,0.09999999999999998,-20.0,-1.9999999999999996,True,optimal,56.99999999999999,2.5430357456207275,57.00000000000017,5.700000000000017,2.8500000000000085,0.9500000000000028,10.0,20.0,1.9999999999998845,0.03508771929824348,1688.3333333333458,aerobic,pfba,fva_informed
MAR04896,transport of O2 (cytosol to extracellular),,,1.0,0.0,-20.0,0.0,True,optimal,49.999999999999986,0.7465946674346924,50.000000000000014,5.000000000000002,2.500000000000001,0.8333333333333336,10.0,20.0,0.0,0.0,1810.0,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,0.0,1.0,19.999999999999996,19.999999999999996,True,optimal,119.99999999999997,0.9445583820343018,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,0.1,0.9,19.999999999999996,19.080000000000553,True,optimal,119.99999999999994,0.9104928970336914,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1301.88,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,0.25,0.75,19.999999999999996,15.90000000000046,True,optimal,119.99999999999994,0.8759567737579346,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1319.8999999999955,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,0.5,0.5,19.999999999999996,10.600000000000307,True,optimal,119.99999999999996,0.8730554580688477,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1349.933333333328,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,0.75,0.25,19.999999999999996,5.3000000000001535,True,optimal,120.00000000000003,0.8779351711273193,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1379.9666666666626,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,0.9,0.09999999999999998,19.999999999999996,2.120000000000061,True,optimal,119.99999999999997,0.8842170238494873,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1397.9866666666744,aerobic,pfba,fva_informed
MAR04898,transport of O2 (cytosol to mitochondria),,,1.0,0.0,19.999999999999996,0.0,True,optimal,119.9999999999999,0.8869693279266357,120.00000000000003,12.000000000000004,6.000000000000002,2.0000000000000004,10.0,20.0,0.0,0.0,1410.0000000000111,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,0.0,1.0,-3.3333333333334028,-3.3333333333334028,True,optimal,119.99999999999997,0.8786275386810303,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,0.1,0.9,-3.3333333333334028,-3.3333333333334028,True,optimal,119.99999999999997,0.881070613861084,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,0.25,0.75,-3.3333333333334028,-3.3333333333334028,True,optimal,119.99999999999997,0.8947594165802002,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,0.5,0.5,-3.3333333333334028,-3.3333333333334028,True,optimal,119.99999999999997,0.8619599342346191,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,0.75,0.25,-3.3333333333334028,-3.3333333333334028,True,optimal,119.99999999999997,0.9117941856384277,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,0.9,0.09999999999999998,-3.3333333333334028,-3.3333333333334028,True,optimal,119.99999999999997,0.8676409721374512,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05029,transport of glucose (cytosol to extracellular),,ENSG00000059804 or ENSG00000109667 or ENSG00000117394 or ENSG00000133460 or ENSG00000136856 or ENSG00000142583 or ENSG00000146411 or ENSG00000160326 or ENSG00000163581 or ENSG00000173262 or ENSG00000181856 or ENSG00000197241 or ENSG00000197496,1.0,0.0,-3.3333333333334028,0.0,True,optimal,119.99999999999946,1.1383576393127441,120.00000000000033,12.000000000000032,6.000000000000016,2.0000000000000053,10.0,20.0,0.0,0.0,1298.0000000002515,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,0.0,1.0,100.00000000000009,100.0,True,optimal,120.0,1.1038413047790527,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666697,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,0.1,0.9,100.00000000000009,100.00000000000001,True,optimal,119.99999999999999,1.52359938621521,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666656,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,0.25,0.75,100.00000000000009,99.99999999999997,True,optimal,119.99999999999999,1.372664451599121,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1296.6666666666647,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,0.5,0.5,100.00000000000009,68.00000000000215,True,optimal,109.33333333333408,1.2394139766693115,109.3333333333337,10.933333333333369,5.4666666666666845,1.8222222222222284,10.0,20.0,0.0,0.0,1403.3333333332976,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,0.75,0.25,100.00000000000009,34.00000000000107,True,optimal,98.00000000000034,1.2881550788879395,98.00000000000031,9.800000000000031,4.9000000000000155,1.6333333333333386,10.0,20.0,0.0,0.0,1532.746666666662,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,0.9,0.09999999999999998,100.00000000000009,13.600000000000426,True,optimal,91.20000000000009,1.2501471042633057,91.19999999999997,9.119999999999997,4.559999999999999,1.5199999999999996,10.0,20.0,0.0,0.0,1611.8986666666528,aerobic,pfba,fva_informed
MAR05043,transport of H+ and Pi (inner mitochondria to mitochondria),,ENSG00000075415,1.0,0.0,100.00000000000009,0.0,True,optimal,86.66666666666663,1.5258517265319824,86.66666666666664,8.666666666666664,4.333333333333332,1.444444444444444,10.0,20.0,0.0,0.0,1664.666666666682,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,0.0,1.0,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.9403400421142578,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,0.1,0.9,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8913564682006836,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,0.25,0.75,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8925421237945557,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,0.5,0.5,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8744103908538818,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,0.75,0.25,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.8745412826538086,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,0.9,0.09999999999999998,-19.999999999999442,-19.999999999999442,True,optimal,119.99999999999997,0.9014451503753662,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05292,transport of acetate (cytosol to mitochondria),,ENSG00000152779 or ENSG00000174327,1.0,0.0,-19.999999999999442,0.0,True,optimal,119.99999999999997,1.40126633644104,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1316.6666666666674,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,0.0,1.0,-19.999999999999794,-19.999999999999794,True,optimal,119.99999999999997,0.8755178451538086,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,0.1,0.9,-19.999999999999794,-19.999999999999794,True,optimal,119.99999999999997,0.893359899520874,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,0.25,0.75,-19.999999999999794,-19.999999999999794,True,optimal,119.99999999999997,0.8741323947906494,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,0.5,0.5,-19.999999999999794,-19.999999999999794,True,optimal,119.99999999999997,0.874636173248291,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,0.75,0.25,-19.999999999999794,-19.999999999999794,True,optimal,119.99999999999997,0.9270648956298828,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,0.9,0.09999999999999998,-19.999999999999794,-19.999999999999794,True,optimal,119.99999999999997,0.8772909641265869,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000167434,1.0,0.0,-19.999999999999794,0.0,True,optimal,119.99999999999999,1.880666971206665,119.99999999999997,11.999999999999996,5.999999999999998,1.9999999999999996,10.0,20.0,0.0,0.0,1310.0000000000136,aerobic,pfba,fva_informed
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,0.0,1.0,19.999999999999556,19.999999999999556,True,optimal,119.99999999999997,0.8799006938934326,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
MAR05411,transport of L-lactate (cytosol to mitochondria),,ENSG00000155380,0.1,0.9,19.999999999999556,19.999999999999556,True,optimal,119.99999999999997,0.8801581859588623,119.99999999999996,11.999999999999996,5.999999999999998,1.9999999999999993,10.0,20.0,0.0,0.0,1296.666666666666,aerobic,pfba,fva_informed
