,minimum,maximum
MAR02280,0.0,1000.0
MAR02281,0.0,0.7500000000134915
MAR02282,0.0,1.714285714322219
MAR02283,0.0,-3.479081637324462e-13
MAR02284,0.0,1.7142857142995458
MAR02285,0.0,12.000000000114154
MAR02286,0.0,1.8461538461760323
MAR02287,0.0,2.4000000000235224
MAR02288,0.0,0.6153846153896559
MAR02289,0.0,0.6153846153900558
MAR02290,0.0,12.00000000011886
MAR02291,0.0,0.0
MAR02292,0.0,1.7142857142975816
MAR02293,0.0,1.4117647058962473
MAR02294,0.0,1.7142857143002537
MAR02295,0.0,2.4000000000255963
MAR02296,-1.406396591669412e-16,1.4117647058939229
MAR02297,0.0,12.000000000089294
MAR02298,0.0,12.000000000114309
MAR02299,0.0,1.8624241902400273e-12
MAR02300,0.0,6.931595460279143e-13
MAR02301,0.0,-4.645476489674836e-13
MAR02302,0.0,-5.185148514928572e-13
MAR02303,-1000.0,1000.0
MAR02304,0.0,12.00000000009868
MAR02305,0.0,6.000000000049712
MAR02306,0.0,8.00000000005733
MAR02307,0.0,6.000000000047879
MAR02308,0.0,0.12927663133179298
MAR02309,0.0,6.000000000044405
MAR02310,0.0,8.000000000057325
MAR02311,0.0,6.000000000044161
MAR02312,0.0,1.8461538461643836
MAR02313,0.0,-8.490718990699186e-13
MAR02314,0.0,7.269512302068385e-15
MAR02315,0.0,6.000000000036718
MAR02316,0.0,0.008030769230843473
MAR02317,0.0,6.000000000055267
MAR02318,0.0,0.4278461538489301
MAR02319,0.0,6.000000000041594
MAR02320,0.0,0.0606461538474357
MAR02321,0.0,6.000000000126132
MAR02322,4.850315090915377e-32,1.0434782609001139
MAR02323,0.0,1.0434782608923494
MAR02324,0.0,1.1428571428818466
MAR02325,0.0,1.0434782608920714
MAR02326,0.0,1.142857142876749
MAR02327,0.0,1.043478260891574
MAR02328,0.0,1.1428571428811796
MAR02329,0.0,1.0434782608913356
MAR02330,0.0,1.142857142884176
MAR02331,-1000.0,1000.0
MAR02332,-3.152585148337843e-16,0.8571428571598686
MAR02333,0.0,0.023261538461057777
MAR02334,-5.2927880813611666e-17,0.8571428571594562
MAR02335,0.0,0.05953846153990867
MAR02336,-2.9148760420584467e-19,0.8571428571613471
MAR02337,-1000.0,-2.2737367544323206e-13
MAR02338,-4.8521299854143505e-17,0.857142857152765
MAR02339,-7.702538835512514e-13,1000.0
MAR02340,-1000.0,1000.0
MAR02341,0.0,0.0
MAR02342,0.0,6.000000000040174
MAR02343,0.0,6.000000000035883
MAR02344,0.0,6.000000000035883
MAR02345,0.0,6.000000000035883
MAR02346,0.0,0.0
MAR02347,0.0,0.5454545454583897
MAR02348,0.0,0.5454545454586903
MAR02349,0.0,0.5454545454586904
MAR02350,0.0,0.5454545454586904
MAR02351,0.0,1000.0
MAR02352,0.0,6.857142857185527
MAR02353,0.0,0.5000000000043106
MAR02354,0.0,0.5000000000032725
MAR02355,0.0,0.5000000000032725
MAR02356,0.0,0.5000000000032725
MAR02357,0.0,12.000000000071921
MAR02359,0.0,0.6666666666718901
MAR02360,0.0,-5.353599714669415e-13
MAR02361,0.0,0.5714285714380878
MAR02362,0.0,0.5714285714323344
MAR02363,0.0,0.5714285714323345
MAR02364,0.0,0.5714285714323345
MAR02365,0.0,0.4800000000031605
MAR02368,0.0,1.8106896081242926e-13
MAR02371,0.0,6.00000000006025
MAR02374,0.0,6.000000000053282
MAR02375,0.0,0.9230769230850655
MAR02376,0.0,6.000000000042761
MAR02377,-1000.0,1000.0
MAR02378,0.0,6.000000000049008
MAR02379,-1000.0,1000.0
MAR02380,0.0,2.274906241275816e-12
MAR02381,0.0,6.00000000004838
MAR02382,0.0,1000.0
MAR02383,0.0,6.000000000053822
MAR02385,0.0,0.0
MAR02386,0.0,12.000000000103622
MAR02387,0.0,6.000000000052759
MAR02388,0.0,1000.0
MAR02389,0.0,6.00000000006636
MAR02391,0.0,6.0000000000697025
MAR02393,0.0,0.9230769230859776
MAR02395,0.0,3.4285714286070177
MAR02396,-1000.0,1000.0
MAR02397,0.0,3.428571428607643
MAR02398,-1000.0,1000.0
MAR02399,0.0,3.4285714286075435
MAR02400,-1000.0,1000.0
MAR02401,0.0,3.428571428608688
MAR02402,-1000.0,1000.0
MAR02403,0.0,1.4117647058978624
MAR02404,-1000.0,1000.0
MAR02405,-1000.0,1000.0
MAR02406,-1000.0,1000.0
MAR02407,-1.3176887706304938e-16,1.4117647058977578
MAR02408,0.0,1.4117647058978033
MAR02409,0.0,1.4117647058978031
MAR02410,0.0,1.4117647058978031
MAR02411,0.0,1.4883720930374396
MAR02412,-11.999999999394838,0.9230769230862904
MAR02413,-1000.0,1000.0
MAR02414,-1000.0,1000.0
MAR02415,0.0,-7.627130576326998e-13
MAR02416,-1000.0,1000.0
MAR02417,0.0,-9.492177896215206e-13
MAR02418,-1000.0,1000.0
MAR02419,0.0,-5.038397486848358e-13
MAR02420,-1000.0,1000.0
MAR02421,0.0,-1.2126952892681617e-13
MAR02422,-1000.0,1000.0
MAR02423,0.0,-1.0179796402685295e-12
MAR02424,0.0,2.2401884240055864e-27
MAR02425,0.0,12.000000000110392
MAR02426,0.0,5.090627670257581e-13
MAR02427,-1000.0,1000.0
MAR02428,0.0,-7.639361774735192e-13
MAR02429,-14.663999999992416,1000.0
MAR02430,0.0,-6.046500465351323e-13
MAR02431,-1000.0,1000.0
MAR02432,-7.999999999990991,8.000000000063482
MAR02433,0.0,-2.7754386400505967e-13
MAR02434,0.0,-5.2583092501252e-13
MAR02435,0.0,-5.258309250125201e-13
MAR02436,0.0,-5.258309250125201e-13
MAR02437,0.0,0.0
MAR02438,0.0,0.0
MAR02439,0.0,0.0
MAR02440,0.0,-5.258309250125197e-13
MAR02441,0.0,0.0
MAR02442,0.0,-5.030648567705771e-13
MAR02443,0.0,0.0
MAR02444,0.0,0.0
MAR02445,0.0,0.0
MAR02446,0.0,0.0
MAR02447,0.0,0.0
MAR02448,0.0,0.0
MAR02449,0.0,1000.0
MAR02450,0.0,0.0
MAR02451,0.0,0.0
MAR02452,0.0,0.0
MAR02453,0.0,0.0
MAR02454,0.0,0.0
MAR02455,0.0,0.0
MAR02456,0.0,0.0
MAR02457,0.0,0.0
MAR02458,0.0,0.0
MAR02459,0.0,0.0
MAR02460,0.0,0.0
MAR02461,0.0,0.0
MAR02462,0.0,0.0
MAR02463,0.0,0.0
MAR02464,0.0,0.0
MAR02465,0.0,0.0
MAR02466,0.0,0.0
MAR02467,0.0,0.0
MAR02468,0.0,0.0
MAR02469,0.0,0.0
MAR02470,0.0,0.0
MAR02471,-7.999999999995763,8.00000000006687
MAR02472,0.0,1.4053669913580615e-14
MAR02473,0.0,8.00000000006475
MAR02474,0.0,8.000000000047766
MAR02475,0.0,6.000000000056683
MAR02476,-7.999999999986003,8.000000000082947
MAR02477,0.0,8.000000000047303
MAR02478,0.0,6.000000000043451
MAR02479,-1000.0,1000.0
MAR02480,0.0,6.000000000050093
MAR02481,-1000.0,1000.0
MAR02482,0.0,6.000000000037625
MAR02483,0.0,0.0
MAR02484,0.0,2.000000000017825
MAR02485,0.0,0.0
MAR02486,0.0,2.000000000016141
MAR02487,0.0,0.0
MAR02488,0.0,0.0
MAR02489,0.0,2.0000000000193285
MAR02491,0.0,2.000000000019329
MAR02492,0.0,0.0
MAR02493,0.0,2.000000000019329
MAR02494,0.0,0.0
MAR02495,0.0,2.0000000000169593
MAR02496,0.0,0.0
MAR02497,0.0,3.4285714285960034
MAR02498,0.0,0.0
MAR02499,0.0,3.4285714285998465
MAR02500,0.0,0.0
MAR02501,0.0,3.4285714285998465
MAR02502,0.0,0.0
MAR02503,0.0,3.428571428599847
MAR02504,0.0,0.0
MAR02505,0.0,1.4117647058981526
MAR02506,0.0,0.0
MAR02507,0.0,0.0
MAR02508,0.0,0.0
MAR02509,-7.772371156076568e-16,1.4117647058968656
MAR02510,0.0,1.4117647058968654
MAR02511,0.0,1.4117647058944685
MAR02512,0.0,1.4117647058944685
MAR02513,0.0,1.4117647058944685
MAR02514,-2.0000000000000004,2.1573033708105425
MAR02515,0.0,2.1573033708087364
MAR02516,0.0,2.157303370806651
MAR02518,0.0,2.157303370806651
MAR02519,0.0,0.0
MAR02520,0.0,2.157303370806651
MAR02521,0.0,0.0
MAR02522,0.0,2.157303370806652
MAR02523,0.0,0.0
MAR02524,0.0,2.157303370806652
MAR02525,0.0,0.0
MAR02526,0.0,3.4285714285962032
MAR02527,-0.878048780488045,4.800000000051317
MAR02528,0.0,3.42857142860339
MAR02529,0.0,0.0
MAR02530,0.0,3.7021097808366506e-13
MAR02531,0.0,0.0
MAR02533,0.0,-7.955784208442189e-16
MAR02535,0.0,-7.955784208442189e-16
MAR02536,0.0,0.0
MAR02537,0.0,-7.95578420844219e-16
MAR02538,0.0,0.0
MAR02539,0.0,0.0
MAR02540,0.0,-8.334631075510867e-16
MAR02541,0.0,-8.334631075510852e-16
MAR02542,0.0,-8.334631075510852e-16
MAR02543,0.0,-8.334631075510852e-16
MAR02544,0.0,-1.7831234996296145e-12
MAR02545,0.0,0.0
MAR02546,0.0,0.0
MAR02547,0.0,0.0
MAR02548,0.0,0.0
MAR02549,0.0,-7.091208813432292e-13
MAR02550,0.0,0.0
MAR02551,0.0,-7.091208813432292e-13
MAR02552,0.0,0.0
MAR02553,0.0,0.0
MAR02554,0.0,0.0
MAR02555,0.0,0.0
MAR02556,0.0,0.0
MAR02557,0.0,-2.885073634710433e-13
MAR02558,0.0,-5.329222006454117e-13
MAR02559,-5.070471658952202e-13,0.0
MAR02560,0.0,-3.078275934036827e-13
MAR02561,0.0,0.0
MAR02562,0.0,0.0
MAR02563,0.0,0.0
MAR02564,0.0,-6.620108808184384e-13
MAR02565,0.0,0.0
MAR02566,0.0,0.0
MAR02567,0.0,0.0
MAR02568,0.0,0.0
MAR02569,-7.99999999999042,8.00000000005025
MAR02570,0.0,4.0780053259617384e-13
MAR02571,-3.7880021068155397e-13,-1.6399837600293673e-28
MAR02572,0.0,0.0
MAR02573,0.0,0.0
MAR02574,0.0,0.0
MAR02575,0.0,0.0
MAR02576,0.0,0.0
MAR02577,0.0,0.0
MAR02578,0.0,0.0
MAR02579,0.0,0.0
MAR02580,0.0,0.0
MAR02581,0.0,6.850959275248428e-13
MAR02582,0.0,-6.704538578913657e-13
MAR02583,0.0,-6.664495336904143e-13
MAR02584,0.0,-6.704538578913657e-13
MAR02585,0.0,-6.664495336904143e-13
MAR02586,0.0,-6.70174255877011e-13
MAR02587,0.0,0.0
MAR02589,0.0,0.0
MAR02590,0.0,1000.0
MAR02591,-1000.0,1000.0
MAR02592,0.0,1000.0
MAR02593,-67.99999999997675,24.000000000253245
MAR02594,-1000.0,1000.0
MAR02595,0.0,0.0
MAR02596,-1000.0,1000.0
MAR02597,0.0,0.0
MAR02598,-1000.0,1000.0
MAR02599,-11.999999999988798,8.029906932587272e-30
MAR02600,0.0,12.000000000117936
MAR02601,0.0,12.000000000118652
MAR02602,-11.99999999998066,12.00000000013361
MAR02603,-11.999999999975499,12.000000000128665
MAR02604,-11.999999999975252,12.000000000132724
MAR02605,-1.043478260867293,3.028515533370668e-14
MAR02606,-1.0434782608672122,5.37613310617867e-16
MAR02607,-1.273416430097227e-13,1.043478260877066
MAR02608,-11.999999999968868,12.0000000000558
MAR02609,-11.999999999962721,12.000000000082713
MAR02610,-11.999999999985455,12.000000000110903
MAR02611,-1.0369699190899793e-15,0.7500000000086817
MAR02612,-1000.0,1000.0
MAR02613,-0.7500000000006307,-1.4320610359089156e-13
MAR02614,1.3190639330623292e-14,1.7142857143065897
MAR02615,0.0,0.0
MAR02616,-1.7142857142844763,-6.686347565271465e-16
MAR02617,0.0,0.0
MAR02618,-1.7142857142850412,-6.8699879023114e-16
MAR02619,0.0,0.0
MAR02620,-9.825551678249824e-17,1.7142857143057013
MAR02621,-1.714285714283304,-2.6219565430198056e-16
MAR02622,-1.7142857142855707,-5.62246884414817e-17
MAR02623,-0.8888888888884277,2.6043329195307095e-15
MAR02624,-1000.0,1000.0
MAR02625,-2.1840100234755126e-13,0.8888888888950622
MAR02626,-1000.0,1000.0
MAR02627,0.0,0.0
MAR02628,0.0,0.0
MAR02629,-1000.0,1000.0
MAR02630,-11.999999999975037,12.000000000044418
MAR02631,0.0,0.0
MAR02632,0.0,0.0
MAR02633,-3.3620155619047565e-16,2.4000000000092108
MAR02634,-1000.0,1000.0
MAR02635,-2.999999999995897,1.7142857143161683
MAR02636,-1000.0,1000.0
MAR02637,0.0,0.0
MAR02638,-1000.0,1000.0
MAR02639,0.0,0.0
MAR02640,-1000.0,1000.0
MAR02641,0.0,0.0
MAR02642,-0.7741935483877102,6.000000000081851
MAR02643,0.0,0.0
MAR02644,-1000.0,1000.0
MAR02645,0.0,0.0
MAR02646,-5.9999999999970255,0.7741935483959403
MAR02647,0.0,0.0
MAR02648,-6.055532902963845e-15,0.6153846153911098
MAR02649,-0.6153846153841528,-4.863586139906888e-17
MAR02650,-0.6153846153840472,1.153865558276883e-16
MAR02651,7.35784300021372e-15,0.61538461539158
MAR02652,-0.6153846153842647,1.1482002346246321e-15
MAR02653,-0.6153846153841457,-2.7282320859561597e-17
MAR02654,-12.000000000020917,6.000000000071801
MAR02655,-1000.0,1000.0
MAR02656,-6.0000000000175975,12.000000000096641
MAR02657,2.6017081750664676e-15,1.714285714302838
MAR02658,-1000.0,1000.0
MAR02659,-0.599999999997748,0.0
MAR02660,-1.4117647058747576,6.000000000084972
MAR02661,-1.411764705879573,6.000000000070153
MAR02662,-5.9999999999985665,1.4117647058950693
MAR02663,-1000.0,1000.0
MAR02664,-1000.0,1000.0
MAR02665,-999.9999999999997,1000.0
MAR02666,-7.999999999992788,2.4000000000288777
MAR02667,-1000.0,1000.0
MAR02668,-0.8000000000011502,0.0
MAR02669,3.6685399589469554e-14,0.6000000000053046
MAR02670,-0.6000000000000271,0.0
MAR02671,-0.6000000000012801,0.0
MAR02672,-4.6051699029501574e-15,0.923076923087035
MAR02673,-1000.0,1000.0
MAR02674,-0.9230769230757826,2.517052917743163e-19
MAR02675,-6.00000000000248,6.000000000054689
MAR02676,-6.000000000002362,6.00000000005837
MAR02677,-6.00000000000238,6.000000000053122
MAR02678,-6.000000000007238,6.000000000054364
MAR02679,-1000.0,1000.0
MAR02680,-6.000000000002758,6.000000000058596
MAR02681,3.249129632643688e-19,6.000000000057938
MAR02682,-5.999999999997543,-6.758526670159192e-28
MAR02683,-5.999999999995417,0.0
MAR02684,-5.99999999999859,6.0000000000712985
MAR02685,-5.999999999997965,6.000000000075281
MAR02686,-6.000000000001653,6.000000000078146
MAR02687,1.2917984397229267e-15,0.5454545454607003
MAR02688,-0.5454545454549469,5.710610341291463e-19
MAR02689,-0.5454545454561984,0.0
MAR02690,-5.226863435861414e-32,0.5714285714345579
MAR02691,0.0,0.5714285714344095
MAR02692,-0.5714285714284,0.0
MAR02693,1.0337161290722704e-14,0.48000000001105303
MAR02694,0.0,0.0
MAR02695,-6.89285630903049e-16,0.48000000000549364
MAR02696,0.0,0.0
MAR02697,-0.48000000000067433,1.5662763249382716e-15
MAR02698,0.0,0.0
MAR02699,-5.99999999999492,-5.630334064840581e-15
MAR02700,-5.999999999998682,0.0
MAR02701,-7.026792786992284e-14,6.000000000069913
MAR02702,-7.999999999992528,8.00000000008463
MAR02703,-5.999999999986907,0.0
MAR02704,-3.786827084640546e-29,6.000000000067309
MAR02705,-1.142857142856003,6.000000000071785
MAR02706,-6.000000000000215,-2.659595014139769e-14
MAR02707,-6.000000000003324,0.0
MAR02708,4.4328994138197107e-16,0.5000000000039195
MAR02709,-0.4999999999995144,1.564058662210622e-13
MAR02710,-0.5000000000007345,8.26321478326554e-16
MAR02711,-1000.0,1000.0
MAR02712,-1000.0,1000.0
MAR02713,-999.9999999999518,999.9999999999998
MAR02714,-7.999999999992394,8.000000000058062
MAR02715,-1000.0,1000.0
MAR02716,-5.529695091976547e-13,6.000000000253193
MAR02717,-2.1573033707846623,6.000000000047663
MAR02718,-1000.0,1000.0
MAR02719,-6.000000000003855,0.0
MAR02720,-8.000000000009587,8.00000000009673
MAR02721,0.0,0.0
MAR02722,-1000.0,1000.0
MAR02723,0.0,0.0
MAR02724,-2.157303370786192,2.000000000013902
MAR02725,0.0,0.0
MAR02726,-2.000000000000064,0.01633846153888968
MAR02727,-1000.0,1000.0
MAR02728,0.0,0.0
MAR02729,-1.3715835729212678e-13,0.0
MAR02730,-1000.0,1000.0
MAR02731,-1000.0,1000.0
MAR02732,-2.1573033707870377,0.0
MAR02733,0.0,0.001107692307513222
MAR02734,0.0,-2.0355014407708418e-13
MAR02735,-4.818698235684868e-16,0.0
MAR02736,-2.18000606873287e-15,0.0011076923075091008
MAR02737,4.538556981127846e-16,-1.9927827469239302e-13
MAR02738,1.223533441934904e-13,-1.3608889190879552e-15
MAR02739,-2.1573033707827127,2.157303370805107
MAR02740,0.0,-2.980826576245271e-13
MAR02741,2.600898275853073e-13,0.0
MAR02742,-1000.0,1000.0
MAR02743,0.0,0.0
MAR02744,-1000.0,1000.0
MAR02745,0.0,2.58765340157335e-15
MAR02746,-1000.0,1000.0
MAR02747,0.0,0.0
MAR02748,-1000.0,1000.0
MAR02749,0.0,0.0
MAR02750,-6.00000000000447,-4.557134689464536e-13
MAR02751,0.0,0.0
MAR02752,-1000.0,1000.0
MAR02753,-1000.0,1000.0
MAR02754,-3.888509010832044e-13,6.000000000049149
MAR02755,-8.000000000007578,1000.0
MAR02756,0.0,0.0
MAR02757,-1000.0,1000.0
MAR02758,-6.000000000011976,5.178094364618152e-12
MAR02759,-1000.0000000000031,1000.0
MAR02760,-1000.0,1000.0
MAR02761,-6.000000000011255,0.0
MAR02762,3.9179859243617095e-14,0.010523076922899385
MAR02763,0.0,0.0
MAR02764,-1000.0,1000.0
MAR02765,0.0,0.0
MAR02766,-2.709174220014078e-13,2.2300721761868333e-13
MAR02767,0.0,0.0
MAR02768,-4.526691575502108e-13,0.0011076923076423074
MAR02769,-6.726680113247125e-13,0.0
MAR02770,-7.396620221055935e-13,0.0
MAR02771,-4.98491504513211e-16,0.0011076923085753553
MAR02772,-5.183721348491422e-16,9.105082484330361e-15
MAR02773,-3.675822357041146e-13,-3.7700301136896066e-17
MAR02774,7.483597136432566e-17,0.0011076923074355952
MAR02775,-4.984915045132103e-16,-2.9628459771590134e-13
MAR02776,-5.517571387463088e-13,1.803637577561503e-15
MAR02777,-1000.0,1000.0
MAR02778,-1000.0,1000.0
MAR02779,-1000.0,1000.0
MAR02780,-1000.0000000000001,1000.0000000000074
MAR02781,0.0,16.00000000010592
MAR02782,-12.000000000001885,12.0000000000766
MAR02783,-6.471910112335433,1.622370182477855e-13
MAR02784,0.0,12.000000000074113
MAR02785,3.2471885167889863e-16,6.471910112451564
MAR02786,0.0,0.0
MAR02787,-0.0011076923077023466,-2.7830364632649476e-15
MAR02788,-6.1237252045570824e-30,0.0011076923077048301
MAR02789,-0.0011076923076942047,-4.273874831864999e-31
MAR02790,-2.7168481903766746e-14,0.0011076923076799282
MAR02791,-0.03683076923084919,0.0
MAR02792,7.85600242141032e-28,0.036830769231109665
MAR02793,-0.0011076923076920164,1.6755101484710378e-14
MAR02794,-0.001107692307693497,0.0
MAR02795,-0.0011076923076934967,0.0
MAR02796,-0.001107692307693497,0.0
MAR02797,-0.0011076923076934967,0.0
MAR02798,-0.001107692307693497,0.0
MAR02799,-0.0011076923076934967,0.0
MAR02800,-6.653490288235775e-30,0.001107692307696244
MAR02801,-1000.0,1000.0
MAR02802,0.0,0.0
MAR02803,-999.9999999999999,999.9999999999999
MAR02804,0.0,3.49213077290614e-13
MAR02805,-0.0011076923076936255,-6.485967915612169e-15
MAR02806,-0.0011076923076942951,0.0
MAR02807,-8.00000000000138,8.00000000006491
MAR02808,-4.148256395437657e-14,1.8571681829937107e-13
MAR02809,-8.000000000060401,8.000000000061535
MAR02810,-1.117712181878051e-12,-7.957763228145363e-13
MAR02811,-0.0011076923076912863,-3.984649877779867e-15
MAR02812,0.0,0.0011076923074825188
MAR02813,-0.0011076923076938979,-5.074772122830389e-14
MAR02814,-0.0011076923076947093,0.0
MAR02815,-0.0011076923076947097,0.0
MAR02816,-0.0011076923076947097,0.0
MAR02817,-0.41483076923166856,-4.143571697123555e-13
MAR02818,0.0,-5.522854404712832e-13
MAR02819,2.1470863035210277e-12,0.4148307692336235
MAR02820,0.0,0.0
MAR02821,-0.0011076923077057955,3.1707407289487227e-15
MAR02822,-0.0011076923076943485,0.0
MAR02823,-0.06923076923089679,0.0
MAR02824,1.404752466308302e-12,0.06923076923136899
MAR02825,0.0,8.000000000078423
MAR02826,0.0,0.0
MAR02827,0.0,8.000000000064446
MAR02828,0.0,0.0
MAR02829,0.0,0.0011076923077022033
MAR02830,0.0,0.0011076923077037533
MAR02831,-0.0011076923076837628,4.934335882419524e-15
MAR02832,-0.0011076923076936292,0.0
MAR02833,0.0,0.0011076923077022163
MAR02834,0.0,0.0011076923077008064
MAR02835,-0.001107692307692428,3.690507099811211e-15
MAR02836,0.0,0.0011076923076733163
MAR02837,-0.0011076923076907596,-5.710386119553014e-15
MAR02838,2.7289757656264812e-14,0.0011076923077020303
MAR02839,-6.000000000000798,6.000000000026805
MAR02840,-6.000000000004926,6.000000000032103
MAR02841,-0.0011076923077100837,0.0
MAR02842,-0.0011076923076954442,0.0
MAR02843,-0.0011076923076954442,0.0
MAR02844,-0.0011076923076954442,0.0
MAR02845,-6.375026767651757e-30,0.0011076923077150372
MAR02846,-0.0011076923077113117,-2.591426135266807e-15
MAR02847,0.0,0.0011076923077176833
MAR02848,-0.0011076923076939545,-1.5624780305549139e-31
MAR02849,-0.0011076923076945853,0.0
MAR02850,1.3397746467777836e-14,0.0011076923077046697
MAR02851,-7.999999999987789,8.00000000006048
MAR02852,-7.999999999998893,8.00000000008721
MAR02853,-1.1428571428539658,6.000000000060253
MAR02854,-1.1428571428557572,6.000000000057718
MAR02855,-0.0011076923076940577,7.943426109539407e-15
MAR02856,-0.001107692307692085,0.0
MAR02857,-7.999999999999805,0.023194097163823462
MAR02858,0.0,0.0
MAR02859,-0.023194097163694895,8.000000000048292
MAR02860,0.0,0.0
MAR02861,-8.000000000032589,8.000000000055053
MAR02862,-7.999999999998086,8.0000000000436
MAR02863,-6.000000000002686,2.1573033708000726
MAR02864,-2.1573033707920115,6.000000000026589
MAR02865,-8.000000000010507,8.000000000057943
MAR02866,-8.00000000001656,8.000000000042705
MAR02867,-2.0000000000024443,0.016338461538692752
MAR02868,-0.01633846153844816,2.0000000000097504
MAR02869,-1000.0,1000.0
MAR02870,-1000.0000000000001,1000.0000000000001
MAR02871,-1.78877710764941e-14,0.0011076923077007008
MAR02872,-0.0011076923077588297,-1.1878391425549788e-15
MAR02873,0.0,0.0011076923077021708
MAR02874,-0.0011076923076939128,6.430948276802946e-14
MAR02875,-2.157303370790378,2.1573033707974103
MAR02876,-2.1573033707965665,2.1573033707968916
MAR02877,3.1386374726656095e-14,3.4285714285879454
MAR02878,-5.482714785274156e-13,3.4285714285860367
MAR02879,-3.4285714286001094,-7.175384572137696e-13
MAR02880,-1000.0,1000.0
MAR02881,-1000.0,-1.0424164630033768e-11
MAR02882,-999.9999999999999,1000.0000000000063
MAR02883,0.0,-5.238596199770859e-13
MAR02884,-1000.0,1000.0
MAR02885,-1000.0,1000.0
MAR02886,-999.9999999999999,999.9999999999987
MAR02887,0.0,0.0
MAR02888,-1000.0,1000.0
MAR02889,-1000.0,1000.0
MAR02890,-999.9999999999881,999.9999999999995
MAR02891,-2.4000000000031187,999.9999999999997
MAR02892,-8.000000000001235,8.000000000117716
MAR02893,0.0,0.0
MAR02894,-7.999999999977456,8.000000000045722
MAR02895,3.0079275029754715e-12,1000.0000000000001
MAR02896,-1000.0000000000001,1000.000000000001
MAR02897,-1000.0,1000.0000000000001
MAR02898,-4.303824003519685e-14,0.010523076923112822
MAR02899,-0.01052307692308846,-5.005886229301468e-29
MAR02900,-0.0011076923076942158,2.2151964377803743e-12
MAR02901,-0.0011076923076937068,1.7293416826771098e-13
MAR02902,0.0,0.0011076923076998907
MAR02903,-0.0011076923076961862,-2.2039144113735326e-15
MAR02904,-2.34867889935222e-13,0.0011076923077021328
MAR02905,-0.0011076923076946531,4.1323193824362816e-13
MAR02906,-0.0011076923076965975,0.0
MAR02907,-0.0011076923076965975,0.0
MAR02908,3.591627685957233e-32,0.001107692307727317
MAR02909,-0.0011076923075596472,8.104686893057905e-16
MAR02910,-0.00110769230769422,0.0
MAR02911,-6.762895710753873e-15,0.0011076923078822377
MAR02912,-1.142857142857948,0.0011076923076965635
MAR02913,-1.1428571428573628,0.0011076923076965635
MAR02914,-0.0011076923076942984,1.142857142869893
MAR02915,-0.0011076923076926378,-5.944208626249938e-17
MAR02916,-0.001107692307692638,0.0
MAR02917,-3.354065475874114e-14,0.0011076923077157725
MAR02918,-0.0011076923076953197,1.786114303520162e-16
MAR02919,-0.0011076923076917752,0.0
MAR02920,-3.5786652622111376e-16,0.0011076923077000507
MAR02921,-1000.0,1000.0
MAR02922,0.0,0.001107692307690213
MAR02923,-0.0011076923076896441,-3.329110668745974e-15
MAR02924,-1000.0,1000.0
MAR02925,-3.4285714285764537,0.001107692306059712
MAR02926,-0.0011076923072822402,3.4285714285837865
MAR02927,-999.9999999999999,1000.0
MAR02928,0.0,0.0011076923076969183
MAR02929,-0.0011076923076925994,0.0
MAR02930,1.445969165869493e-14,0.001107692307697029
MAR02931,0.0,0.0011076923076944179
MAR02932,-0.001107692307110343,7.276634654729972e-15
MAR02933,0.0,0.0
MAR02934,0.0,0.0
MAR02935,0.0,-7.907248300204195e-13
MAR02936,0.0,0.0
MAR02937,0.0,0.0
MAR02938,0.0,0.0
MAR02939,0.0,0.0
MAR02940,0.0,0.0
MAR02941,0.0,-3.479081637323835e-13
MAR02942,0.0,8.000000000031788
MAR02943,0.0,8.000000000051564
MAR02944,0.0,8.000000000051239
MAR02945,0.0,8.000000000051639
MAR02946,0.0,8.000000000053337
MAR02947,0.0,8.000000000052939
MAR02948,0.0,8.000000000052943
MAR02949,0.0,8.0000000000241
MAR02950,0.0,0.0
MAR02951,0.0,8.000000000061522
MAR02952,0.0,8.000000000079735
MAR02953,0.0,-3.479081637324424e-13
MAR02954,0.0,8.000000000062615
MAR02955,0.0,8.000000000072319
MAR02956,0.0,8.000000000054856
MAR02957,0.0,8.000000000069663
MAR02958,0.0,0.0
MAR02959,0.0,8.000000000063165
MAR02960,0.0,0.0
MAR02961,0.0,8.000000000064393
MAR02962,0.0,8.000000000052198
MAR02963,0.0,8.000000000055897
MAR02964,0.0,8.000000000056167
MAR02965,0.0,8.000000000049539
MAR02966,0.0,8.000000000049539
MAR02967,0.0,8.000000000054996
MAR02968,0.0,8.000000000046448
MAR02969,0.0,8.000000000049619
MAR02970,0.0,8.000000000049864
MAR02971,0.0,8.000000000049864
MAR02972,0.0,8.000000000057133
MAR02973,0.0,8.000000000057149
MAR02974,0.0,8.000000000057447
MAR02975,0.0,8.000000000045983
MAR02976,0.0,8.000000000066919
MAR02977,0.0,8.00000000005733
MAR02978,0.0,8.000000000059813
MAR02979,0.0,8.00000000004609
MAR02980,0.0,8.000000000057486
MAR02981,0.0,8.000000000059798
MAR02982,0.0,8.00000000005837
MAR02983,0.0,8.000000000065688
MAR02984,0.0,8.000000000063398
MAR02985,0.0,8.000000000062466
MAR02986,0.0,8.000000000060837
MAR02987,0.0,8.000000000062045
MAR02988,0.0,8.000000000061823
MAR02989,0.0,8.000000000057826
MAR02990,0.0,8.000000000055577
MAR02991,0.0,8.000000000073006
MAR02992,0.0,8.000000000056106
MAR02993,0.0,0.0
MAR02994,0.0,8.000000000053545
MAR02995,0.0,0.0
