,minimum,maximum
RE3153C,0.0,6.07614213196803
RE3154C,0.0,-1.017819859777392e-12
RE3156X,-2.0312953020339968e-13,0.0
RE3157X,0.0,0.0
RE3158X,0.0,0.0
RE3159X,0.0,0.0
RE3160R,0.0,6.076142131985717
RE3161C,0.0,-1.1982698617377135e-12
RE3162C,0.0,-7.705688429915043e-13
RE3163C,0.0,-7.705688429915042e-13
RE3164C,0.0,-7.705688429915043e-13
RE3165C,0.0,-7.705688429915039e-13
RE3166C,0.0,-7.70568842991503e-13
RE3167C,0.0,-7.70568842991503e-13
RE3168C,0.0,-7.70568842991503e-13
RE3169C,0.0,-5.771806396357789e-13
RE3170C,0.0,-4.4510726280580156e-13
RE3171C,0.0,-4.451072628058016e-13
RE3172C,0.0,-4.4510726280580166e-13
RE3173C,0.0,-4.451072628058015e-13
RE3174C,0.0,-4.451072628058015e-13
RE3175C,0.0,-4.451072628058016e-13
RE3176C,0.0,-4.451072628058016e-13
RE3177M,-1.426381901054561e-13,-3.8882963546698136e-14
RE3178M,-1.4263819010545608e-13,1.1381659314506664e-13
RE3179M,-1.4263819010545608e-13,1.1381659314506664e-13
RE3180C,2.3223350846590273e-13,0.0
RE3181C,0.0,5.546545501114656e-13
RE3185M,-2.8527638021091217e-13,2.828317606746245e-13
RE3186M,-1.426381901054561e-13,2.726554163286269e-13
RE3189M,-1.426381901054561e-13,2.7265541632862697e-13
RE3190M,-1.426381901054561e-13,2.726554163286269e-13
RE3191M,-1.426381901054561e-13,2.7265541632862687e-13
RE3192M,-1.426381901054561e-13,2.726554163286269e-13
RE3193M,-1.4263819010545608e-13,2.7265541632862687e-13
RE3194M,-1.4263819010545608e-13,2.7265541632862687e-13
RE3195M,2.5743078080171485e-13,1.2156964141066969e-12
RE3198C,-2.5727362285847843e-12,4.787999999994494
RE3201C,0.0,0.0
RE3218C,-4.050761421317498,0.0
RE3220C,0.0,0.0
RE3224C,0.0,6.076142131974423
RE3225C,0.0,6.076142131967823
RE3226C,0.0,1.1449067431817326
RE3227C,0.0,6.076142131973286
RE3228C,0.0,6.07614213195848
RE3229C,0.0,6.07614213195848
RE3230C,0.0,6.076142131958469
RE3231C,0.0,6.076142131961332
RE3232C,0.0,6.0761421319613325
RE3234C,0.0,1.1449067431851299
RE3235C,0.0,1.1449067431849176
RE3236C,0.0,1.1449067431849176
RE3237C,0.0,6.076142131984966
RE3238C,0.0,6.076142131977929
RE3239C,0.0,6.076142131980459
RE3241C,0.0,6.076142131973702
RE3242C,0.0,6.076142131971411
RE3243C,0.0,6.076142131971411
RE3244C,0.0,6.076142131971411
RE3245C,-999.9999999999995,6.076142131970869
RE3247M,0.0,-1.5160952698512578e-13
RE3247X,0.0,-1.3459657939209474e-13
RE3251C,0.0,2.3939999999892483
RE3251M,0.0,2.393999999996016
RE3252C,0.0,2.393999999997562
RE3258C,0.0,0.0
RE3259C,0.0,0.0
RE3267E,0.0,0.0
RE3268R,0.0,12.152284263935275
RE3269C,-512.1522842639547,12.15228426395503
RE3270C,-12.152284263979276,512.1522842639367
RE3272N,-1000.0,1000.0
RE3273C,-12.152284263994904,1000.0
RE3273R,-999.9999999999999,0.0
RE3286C,0.0,0.0
RE3287C,0.0,0.0
RE3288C,0.0,0.0
RE3289C,0.0,0.0
RE3301C,0.0,4.050761421310447
RE3307C,0.0,0.0
RE3346C,-1000.0,1000.0
RE3346M,0.0,1000.0
RE3347C,0.0,1000.0
RE3352C,0.0,0.0
RE3367E,0.0,0.0
RE3381C,0.0,5.208121827393328
RE3381E,0.0,0.0
RE3411C,0.0,0.0
RE3413C,0.0,0.0
RE3417C,0.0,0.0
RE3420C,0.0,0.0
RE3421R,-1000.0,1000.0
RE3422C,0.0,0.0
RE3423C,-1000.0,1000.0
RE3430C,-999.9999999999903,999.9999999999987
RE3430M,-2.408506730852388e-13,-1.8107988604288473e-13
RE3430X,-1000.0000000000001,1000.0000000000005
RE3431C,-999.9999999999999,1000.0000000001269
RE3432C,-1000.0,1000.0
RE3432M,-1.2035102956692868e-13,8.197295258266469e-28
RE3432X,-1000.0000000000001,1000.0000000000001
RE3434C,0.0,2.394290655255939e-13
RE3435C,0.0,0.0
RE3436C,0.0,0.0
RE3437C,0.0,0.0
RE3470C,3.4135257520643647e-13,0.0
RE3470M,3.3920749656321763e-13,0.0
RE3475C,0.0,0.0
RE3476C,0.0,3.7056342006999875e-13
RE3476M,0.0,4.188902872597507e-13
RE3485C,0.0,0.0
RE3486C,0.0,0.0
RE3488C,0.0,7.328644881338335e-13
RE3488R,0.0,3.386614727189949e-13
RE3490C,0.0,0.0
RE3491C,0.0,0.0
RE3493C,0.0,0.0
RE3496C,0.0,0.0
RE3513C,0.0,2.9166837814877047e-13
RE3513R,0.0,2.0552680991871894e-13
RE3520E,0.0,0.0
RE3524R,-1000.0,1000.0
RE3525C,0.0,2.354806506555617e-13
RE3525M,0.0,2.0552680991871892e-13
RE3525R,0.0,2.8691337809922353e-13
RE3526C,0.0,2.354806506555617e-13
RE3526M,0.0,2.05526809918719e-13
RE3556C,0.0,0.0
RE3565C,0.0,0.0
RE3566C,-1000.0,1000.0000000000001
RE3567C,-1000.0,1000.0
RE3568C,0.0,0.0
RE3570C,0.0,0.0
RE3587C,0.0,0.0
RE3597C,-1000.0,1000.0
RE3597M,0.0,2.5470522165770843e-13
RE3597X,-999.9999999999992,999.9999999999999
RE3624M,0.0,4.7880000000020235
RE3626M,0.0,-3.0928381632833506e-13
RE3628M,-1.2060453400515605,0.0
RE3629C,0.0,25.92385786798523
RE3630C,0.0,25.923857867993476
RE3637C,0.0,0.0
CITt4_4,-1000.0,1000.0
GLYt7_311_r,-1000.0,1000.0
HCO3_NAt,-1000.0,1000.0
INSTt4_2,-1000.0,1000.0
PIt8,-1000.0,1000.0
PIt9,-1000.0,1000.0
PROt4_2_r,-1000.0,1000.0
HSD17B3r,0.0,1.1781900437633285e-13
biomass_reaction,0.0,1.7246301856676312e-12
2MB2COAc,0.0,0.0
3HBCOARc,0.0,0.0
ADPACDAc,0.0,6.076142131970675
ADPACtx,0.0,6.076142131967139
ADPCOACROT,-6.076142131989646,0.0
ADPCOAPTE,0.0,6.076142131963153
BCRNe,0.0,0.0
C100CPT1,0.0,0.0
C101CPT1,0.0,0.0
C101CRNe,0.0,0.0
C102CPT1,0.0,0.0
C10CRNe,0.0,0.0
C10DCCACT,-6.076142131975656,0.0
C10DCc,0.0,6.076142131968028
C10DCe,0.0,0.0
C10OHc,0.0,0.0
C120CPT1,0.0,0.0
C121CPT1,0.0,0.0
C12DCACOT,0.0,6.076142131967161
C12DCACT,0.0,6.076142131967918
C12DCTD,0.0,6.076142131967918
C12DCe,0.0,0.0
C12OHc,0.0,0.0
C140CPT1,-1000.0,1000.0
C141ACBP,0.0,0.0
C141CPT1,0.0,0.0
C141OHc,0.0,0.0
C141OHe,0.0,0.0
C142ACBP,0.0,0.0
C142CPT1,0.0,0.0
C142OHc,0.0,0.0
C142OHe,0.0,0.0
C14OHc,0.0,0.0
C161OHc,0.0,0.0
C162ACBP,0.0,0.0
C162OHc,0.0,0.0
C162OHe,0.0,0.0
C16DCc,0.0,0.0
C16DCe,0.0,0.0
C16OHc,0.0,0.0
C16txc,0.0,12.152284263935863
C181OHc,0.0,0.0
C182OHc,0.0,0.0
C18OHc,0.0,0.0
C2tcx,-1000.0,1000.0
C30CPT1,-1000.0,1000.0
C3DCe,0.0,0.0
C40CPT1,-1000.0,1000.0
C4CRNCPT2,-1000.0,1000.0
C4CRNe,0.0,0.0
C4DCCACT,-12.152284263954229,0.4450641383198148
C4DCe,0.0,0.0
C4OHc,0.0,0.0
C4tcx,-1.6121212121206459,1.8586956521748579
C4tmc,-1000.0,1000.0
C4x,-1.6121212121273452,1.8586956521718416
C50CPT1,0.0,0.0
C51CPT1,0.0,0.0
C5DCe,0.0,0.0
C60CPT1,-1000.0,1000.0
C6COAt,-1000.0000000000003,999.9999999999983
C6CRNe,0.0,0.0
C6CRNtcx,-1000.0,1000.0
C6DCCACT,-6.076142131992921,0.0
C6DCc,0.0,6.076142131969051
C6DCe,0.0,0.0
C80CPT1,-1000.0,3.038071065991403
C81CPT1,0.0,0.0
C81CRNe,0.0,0.0
C8CRNe,0.0,0.0
C8DCc,0.0,6.076142131982517
C8DCe,0.0,0.0
C9BRxtc,-1000.0,1000.0
DCATDc,0.0,12.152284263944926
DCATDr,0.0,0.0
DCSPTN1COAtxc,0.0,12.152284263966516
DDCRNe,0.0,0.0
DDECCRNe,0.0,0.0
DDECE1CRNe,0.0,0.0
DECCRNe,0.0,0.0
DECDICRNe,0.0,0.0
DOCO13ECOAtxc,0.0,0.42934002869522764
DOCO13EFATP,0.0,0.4293400286939663
DOCOSACT,0.0,6.076142131974295
DOCOSACTDe,0.0,12.152284263949788
DOCOSACTDr,-1000.0,6.076142131972006
DOCOSADIACTD,0.0,0.0
DOCOSCOAtxc,0.0,2.677852348993877
DOCOSDIACTD,0.0,0.0
FAOXC101C102m,0.0,-1.677131677703175e-12
FAOXC101C102x,0.0,4.787999999996115
FAOXC101C8m,0.0,1000.0
FAOXC101C8x,0.0,1.2639915522651142
FAOXC101x,-7.949043109929977e-13,-1.6555035394549624e-12
FAOXC102C101m,0.0,-1.8183420188308226e-12
FAOXC102C101x,0.0,-1.7447657618810022e-12
FAOXC102C103m,0.0,-1.7991313216192007e-12
FAOXC102C103x,9.479580522934331e-16,-4.1400661548507373e-13
FAOXC102C81m,0.0,-1.7832105300191128e-12
FAOXC102C81x,0.0,-1.5128957780459514e-12
FAOXC102m,0.0,-1.284382692881372e-12
FAOXC102x,0.0,-1.4121066649924083e-12
FAOXC103C102m,0.0,-1.3583537987512836e-12
FAOXC103C102x,0.0,-1.004790304813958e-12
FAOXC10C10OHm,0.0,12.15228426395305
FAOXC10C8m,0.0,12.152284263966846
FAOXC10C8x,0.0,1.2639915522739387
FAOXC10DCC8DCx,-1.1779511414550923e-12,0.4450641383162094
FAOXC11BRC9BRx,0.0,3.6248209526605357e-13
FAOXC11C9m,0.0,7.380430821617815e-14
FAOXC121C101m,0.0,1.2060453400470321
FAOXC121C10x,0.0,1.2639915522725362
FAOXC121x,-9.6388592855152e-29,0.6666666666672715
FAOXC122C101m,1.0179503881585534e-27,-1.614936930351998e-12
FAOXC122m,0.0,-1.7789809341114198e-12
FAOXC122x,0.0,-2.3089564605972437e-12
FAOXC123C102m,0.0,-2.0952319474630185e-12
FAOXC123C102x,0.0,-1.7181498419062841e-12
FAOXC123m,0.0,-1.7930793929095047e-12
FAOXC123x,0.0,-2.015398308621357e-12
FAOXC12C10m,0.0,12.15228426401136
FAOXC12C10x,0.0,1.2639915522723917
FAOXC12C12OHm,0.0,12.152284263978917
FAOXC12DCC10DCx,-1.526482111766222e-12,0.44506413831713654
FAOXC12DCTc,-6.076142131995926,0.0
FAOXC12DCc,0.0,6.076142131985019
FAOXC12DCx,-6.0761421319725235,-8.277970515173589e-13
FAOXC13BRC11BRx,0.0,3.58534099975303e-13
FAOXC13C11m,0.0,2.178628994599829e-13
FAOXC141C121m,0.0,1.2060453400468074
FAOXC141C121x,0.0,0.42934002869475
FAOXC141C141OHm,0.0,0.0
FAOXC142C122m,-1.0179503881585534e-27,-1.0782077168295366e-12
FAOXC142C122x,4.0300070211062e-28,-7.572813645181325e-13
FAOXC142C142OHm,0.0,0.0
FAOXC143C123m,0.0,-1.0922027011114358e-12
FAOXC143C123x,-1.1518996872473613e-15,-8.811264747627243e-13
FAOXC14C12m,0.0,6.076142131976265
FAOXC14C12x,0.0,1.2639915522721974
FAOXC14C14OHm,0.0,6.076142131965851
FAOXC14DCC12DCx,0.0,0.44506413831538794
FAOXC15ATPx,0.0,6.076142131997813
FAOXC15BRC13BRx,0.0,0.0
FAOXC15C13m,0.0,2.1800357632201428e-13
FAOXC15NADPx,0.0,0.0
FAOXC15NADx,0.0,-1.883748185124353e-27
FAOXC161C141m,0.0,1.2060453400508295
FAOXC161C141x,0.0,0.42934002869521903
FAOXC161C161OHm,0.0,0.0
FAOXC162C142m,0.0,-1.615360953541513e-12
FAOXC162C162OHm,0.0,0.0
FAOXC163C142x,0.0,-1.665574538902319e-12
FAOXC163C143m,0.0,-2.245247406109596e-12
FAOXC163C164Gm,0.0,-1.701903235889946e-12
FAOXC163C164x,0.0,-9.919721954836606e-13
FAOXC163GC142m,0.0,-2.382065950722868e-12
FAOXC163Gm,0.0,-1.7191229179545103e-12
FAOXC163x,0.0,-2.571149740455539e-12
FAOXC164C143m,0.0,-1.1152595104785697e-12
FAOXC164C143x,0.0,-1.5830374063274052e-12
FAOXC164C163x,0.0,-1.1870707626498069e-12
FAOXC164C165m,0.0,-1.5051462265205778e-12
FAOXC164C165x,0.0,-9.073042855682944e-13
FAOXC164GC163m,0.0,-1.7262062918516797e-12
FAOXC164m,0.0,-1.45692537430886e-12
FAOXC164x,0.0,-1.5431921009574424e-12
FAOXC165C164m,0.0,-1.6376092872545207e-12
FAOXC165C164x,0.0,-2.3049110520299678e-12
FAOXC16BRx,0.0,6.076142131968587
FAOXC16C14m,0.0,6.076142131967763
FAOXC16C14x,0.0,0.9999999999995072
FAOXC16C16OHm,0.0,0.0
FAOXC16DCC14DCx,0.0,0.44506413831256453
FAOXC16DCr,0.0,0.4450641383143318
FAOXC16OHC16r,0.0,0.44506413831406394
FAOXC17C15m,0.0,0.0
FAOXC181C161m,0.0,1.3389261744981769
FAOXC181C161x,0.0,0.42934002869394805
FAOXC181C181OHm,0.0,0.0
FAOXC182C162m,0.0,-1.0555628263422783e-12
FAOXC182C182OHm,0.0,0.0
FAOXC183C163Gm,0.0,-1.3528457302749784e-12
FAOXC183C163m,0.0,-1.4553008228606106e-12
FAOXC184C163m,0.0,-1.6982817937270386e-12
FAOXC184C163x,0.0,-1.0945047821152234e-12
FAOXC184C164m,0.0,-1.5453593818029363e-12
FAOXC184C164x,0.0,-1.233292801197261e-12
FAOXC184m,0.0,-1.3949998485709683e-12
FAOXC184x,0.0,-1.4503842956466492e-12
FAOXC185C164m,0.0,-1.3455335436176617e-12
FAOXC185m,0.0,-1.3860020750524021e-12
FAOXC18C18OHm,0.0,0.0
FAOXC201C181x,0.0,0.4293400286936903
FAOXC204C184m,0.0,-1.0765300618845745e-12
FAOXC204C205x,0.0,-9.229333967643699e-13
FAOXC205C184x,0.0,-1.349032526583208e-12
FAOXC205C185m,0.0,-1.349032526583207e-12
FAOXC221C201x,0.0,0.42934002869383187
FAOXC225C204m,0.0,-1.880775429253138e-12
FAOXC225C204x,0.0,-1.1372858004494661e-12
FAOXC225C226m,0.0,-1.4656845455122807e-12
FAOXC225C226x,0.0,-1.0289187743878467e-12
FAOXC225m,0.0,-1.242393881932935e-12
FAOXC225x,0.0,-1.4709251364196067e-12
FAOXC226C205m,0.0,-1.188191764180053e-12
FAOXC226C225m,0.0,-1.0315180134519283e-12
FAOXC226C225x,0.0,-9.757457690681448e-13
FAOXC226C227m,0.0,-1.2917666274722273e-12
FAOXC226m,0.0,-1.122405614344799e-12
FAOXC227C226m,0.0,-1.122405614344799e-12
FAOXC22C20x,0.0,2.677852348991524
FAOXC22C22DCHYr,0.0,0.0
FAOXC22OHC22r,0.0,0.0
FAOXC241C221x,0.0,0.4213305174217389
FAOXC24C22x,0.0,1.717360114781649
FAOXC3DC,0.0,0.0
FAOXC4C2m,0.0,3.0380710659907235
FAOXC4C4DCc,-0.44506413831502317,12.152284263970117
FAOXC5C3x,0.0,2.1800357632201423e-13
FAOXC5C5DCc,0.0,0.0
FAOXC5C5OHm,0.0,0.0
FAOXC5OHc,0.0,0.0
FAOXC61C4m,0.0,3.0380710659879475
FAOXC61C4x,0.0,1.8586956521649607
FAOXC61m,0.0,-1.3985126615736488e-12
FAOXC61x,0.0,-1.4867698437481128e-12
FAOXC6C4m,0.0,2.4304568527907158
FAOXC6C4x,0.0,1.8586956521798592
FAOXC6DCC4DCx,-1.3241666565329011e-12,0.4450641383166077
FAOXC7C5m,0.0,2.1800357632201425e-13
FAOXC81C61m,0.0,3.2641126125398563e-13
FAOXC81C61x,0.0,-1.3425644120619523e-12
FAOXC8C6m,0.0,2.43045685279419
FAOXC8C6x,0.0,1.3389261744967704
FAOXC8DCC6DCx,6.461626171181775e-13,0.44506413831629116
FAOXC9C7m,0.0,2.1800357632201425e-13
FAOXMC10OHMC10r,0.0,0.0
FAOXOHC16C16DCc,0.0,0.44506413831583697
FAOXOHC22C22DCc,0.0,0.0
FAOXOHMC10DC10c,0.0,0.0
FAOXTC101TC102m,0.0,1.0063051702399157
FAOXTC102C101m,0.0,1.0063051702412955
FAOXTC122TC101m,0.0,1.0063051702412955
FAOXTC122m,0.0,1.0063051702412955
FAOXTC142TC122m,0.0,1.0063051702412955
FAOXTC162TC142m,0.0,1.0063051702412955
FAOXTC182TC162m,0.0,1.0063051702412955
FOAXC122C101x,0.0,-1.506656420043528e-12
GLUTCOAACBP,0.0,0.0
HDCACBP,0.0,0.0
HDDACBP,0.0,0.0
HDECAACBP,0.0,0.0
HDECEACBP,0.0,0.0
HEDCECRNe,0.0,0.0
HEXCOAACBP,0.0,1.8586956521765583
HEXDCRNe,0.0,0.0
HEXDIACtr,0.0,0.4450641383150732
HEXDICOAACBP,0.0,0.0
HEXDICOAACBPx,0.0,0.44506413831556674
HIVCACBP,0.0,0.0
HIVCRNe,0.0,0.0
HOCDACBP,0.0,0.0
HOCTDACBP,0.0,0.0
HOCTDEC2CRNe,0.0,0.0
HOCTDECCRNe,0.0,0.0
HTDCACBP,0.0,0.0
HTDCRNe,0.0,0.0
IVCOAACBP,0.0,0.0
IVCRNe,0.0,0.0
LGNCCOAtcx,0.0,12.152284264032104
NRVNCCOAtxc,0.0,12.152284263977675
OCD11COACPT1,0.0,1.338926174501218
OCD11CRNCACT,0.0,1.338926174499381
OCD11CRNCPT2,0.0,1.338926174499381
OCT11EFATP,0.0,1.0971585701214208
OCTDEC2ACBP,0.0,0.0
OCTDECCACT,0.0,0.0
OCTDECCPT1,0.0,0.0
OCTDECCPT2,0.0,0.0
OCTDECE1CRNe,0.0,0.0
OMHDEACIDTD,0.0,0.0
OMHDOCOSACTD,0.0,0.0
OMHPALTD,2.4024708821754056e-29,0.445064138316069
PRISTCOAtcx,0.0,12.152284264001441
SBCOAACOTx,0.0,6.076142131982412
SCP21cx,0.0,12.152284263986651
SEBACACT,0.0,6.076142131984942
SEBACIDtx,1.5251819931776214e-29,6.076142131991775
SEBCOACROT,-6.076142131983764,1.0511744078126255e-12
SEBCOAPET,0.0,6.076142131976884
STCOATxc,0.0,12.152284263918087
STRDNCCOAtxc,0.0,-3.558155878694504e-12
SUBEACtx,0.0,6.076142131970599
SUBERCACT,-6.076142131990111,0.0
SUBERCROT,-6.07614213197957,0.0
SUBERICACT,0.0,6.076142131956034
SUCCACT,0.0,12.15228426393796
SUCCCROT,-12.152284263952518,0.4450641383144779
SUCCOAPET,0.0,12.152284263945038
TDCRNe,0.0,1000.0
TETDEC2CRNe,0.0,0.0
TETDECE1CRNe,0.0,0.0
TIGCRNe,0.0,0.0
34DHPHELAT1tc,0.0,1000.0
4OHPROIMINOtc,0.0,1000.0
ALAALACNc,0.0,0.0
ALAALAPEPT1tc,0.0,0.0
ALAATB0tc,0.0,1000.0
ALAyLATthc,0.0,1000.0
ARGATB0tc,0.0,1000.0
ASCBSVCTtc,0.0,12.152284263950088
ASNATB0tc,0.0,1000.0
BALABETAtc,0.0,1000.0
BALAPAT1tc,0.0,1000.0
BGLUGCHe,0.0,0.0
BGLUTCHLe,0.0,0.0
BGLUTDECHOe,0.0,0.0
BTNTe,0.0,1000.0
CARPEPT1tc,0.0,1000.0000000000001
CYSATB0tc,0.0,1000.0
CYSSNAT5tc,-1000.0,1000.0
CYSTALArBATtc,0.0,0.0
CYSTLEUrBATtc,0.0,0.0
FOLTle,0.0,1000.0
GALSGLT1le,0.0,12.152284263972316
GLCSGLT1le,0.0,12.15228426397238
GLNATB0tc,0.0,1000.0
GLNyLATthc,0.0,1000.0
GLYGLYCNc,0.0,0.0
GLYGLYPEPT1tc,0.0,0.0
GLYPHEPEPT1tc,0.0,0.0
GLYPROPEPT1tc,0.0,1000.0
GLYSARCNc,0.0,0.0
GLYSARPEPT1tc,0.0,0.0
GLYSNAT5tc,-1000.0,1000.0
GUMDCHAe,0.0,0.0
GUMGCHLe,0.0,0.0
GUMTCHOLe,0.0,0.0
HISSNAT5tc,-1000.0,1000.0
HISyLATtc,0.0,1000.0
HISyLATthc,0.0,1000.0
HPETFABP1tc,0.0,0.0
ILEATB0tc,0.0,1000.0
LEUATB0tc,0.0,1000.0
LEUGLYPEPT1tc,0.0,0.0
LEULEULAPc,0.0,0.0
LEULEUPEPT1tc,0.0,1000.0000000000001
LEUyLAThtc,0.0,1000.0
LINOFATPtc,0.0,6.076142131961002
LYSATB0tc,0.0,1000.0
METATB0tc,0.0,1000.0
METyLATthc,0.0,1000.0
NACHORCTL3le,0.0,1000.0
OCDEAFABP1tc,-1000.0,503.0380710659867
OLEICFATPtc,0.0,6.076142131977671
ORNALArBATtc,0.0,1000.0
ORNLEUrBATtc,0.0,1000.0
PALFATPtc,0.0,6.0761421319708555
PCHOLHSTDe,0.0,1.7360406091349871
PECDCHe,0.0,0.0
PECGCHLe,0.0,0.0
PECTCHLe,0.0,0.0
PEHSFABPe,-500.0,506.0761421319663
PHEATB0tc,0.0,1000.0
PHEyLATthc,0.0,1000.0
PMTCOAFABP1tc,-503.03807106599845,506.0761421319811
PNTORDe,0.0,1000.0
PROGLYPEPT1tc,0.0,1000.0
PROGLYPRO1c,0.0,-1.3774888500345916e-13
PROIMINOtc,0.0,1000.0
PSYGCHe,0.0,0.0
PSYTCHe,0.0,0.0
PSYTDECHe,0.0,0.0
SBTle,0.0,0.0
SERATB0tc,0.0,1000.0
TAUBETAtc,0.0,1000.0
TAUPAT1c,0.0,1000.0
THMATPe,0.0,12.15228426396571
THRATB0tc,0.0,1000.0
TRPATB0tc,0.0,1000.0
TYRATB0tc,0.0,1000.0
VALATB0tc,0.0,1000.0
VITEtl,0.0,12.152284263959514
VITKtl,0.0,12.152284263955883
1a25DHVITD3TRn,0.0,0.0
25HVITD3c,0.0,0.0
3AIB_Dtm,0.0,2.2095062298112964
3HCO3_NAt,-1000.0,1000.0
4ABUTtcn,0.0,0.0
4HPROLTASCT1,0.0,1000.0
5MTHFt2le,-1000.0,1000.0
ADNK3,0.0,12.152284263956377
ADNK4,0.0,12.152284263949921
ADNt5le,0.0,1000.0
AHCYStd,-1000.0000000000001,1000.0
ALA-DTDe,0.0,1000.0
AMETtd,-1000.0,1000.0
ARACHFATPc,0.0,6.076142131994648
ASPDTDe,0.0,1000.0000000000001
ASPPROASCT1,0.0,999.9999999999999
ASPte,0.0,1000.0
BIDGLCURr,0.0,-5.582235326224883e-13
BTNt3ile,0.0,12.152284263982517
CHOLESACATc,0.0,6.0761421319842315
CHOLESTle,-2.7246999954667246e-13,6.076142131986519
CHSTEROLtrc,-1000.0,1000.0
CRNrtx,-1000.0,1000.0
CYSAMOe,0.0,0.0
CYTDt5le,0.0,1000.0
Coqe,0.0,0.0
DATPtm,0.0,12.152284263911659
DCTPtm,0.0,0.0
DGTPtm,0.0,12.152284263933238
DHAPtc,-2.5492565548652983e-12,1000.0
DPCOAPPe,0.0,0.0
DPMVDc,0.0,1.1744625655039058e-11
DSREDUCr,0.0,2.295039076361445e-13
DTMPKm,0.0,12.15228426395972
DTTPtm,0.0,12.152284263924422
FADDPle,0.0,3.038071065981679
FADH2ETC,0.0,32.15228426390166
FE2DMT1,0.0,9.575999999982171
FE3MTP1,0.0,9.57599999998625
FMNALKPle,0.0,3.038071065987387
FOLt2le,-1000.0,1000.0
FRDPtcr,-1000.0,1000.0
G6PDH2c,0.0,345.4856175972259
GLU5SAtmc,6.872036486269596e-13,12.15228426393495
GLUPROASCT1,0.0,1000.0
GLYC3PFADm,0.0,12.152284263918178
GLYCTDle,-1000.0,1000.0
GNDc,0.0,12.15228426395768
GSNt5le,0.0,1000.0
HYPTROXe,0.0,0.0
INSK,0.0,12.152284263961525
INSt5le,0.0,1000.0
IPDDI,-1000.0,1.3642420526593924e-12
KHte,-1000.0,1000.0
LACLt,0.0,1000.0
LAPCOAe,0.0,0.0
LEUGLYHYc,0.0,0.0
MAL_Ltx,-999.9999999999997,1000.0000000000002
MDHx,-1000.0000000000001,999.9999999999995
MEVK1c,0.0,-1.1469616908536648e-12
MTHFR3,0.0,1000.0
NADtm,-922.7817258883267,1.1290491949796214e-12
NADtx,-999.9999999999875,1.0231815394945443e-12
OCDCAFATPc,0.0,6.07614213196811
P5CR,6.872036486269596e-13,1000.0
PAN4PPe,0.0,0.0
PGLc,0.0,12.152284263925962
PHEMEe,0.0,0.0
PMEVKc,0.0,2.791879976118654e-12
PNTEHe,0.0,0.0
PNTOt5le,0.0,12.152284264023733
PPItm,-922.7817258883058,12.152284264017549
PRO_Dtde,-1000.0,1000.0
PTCRTD,-3.4347202295582933,1000.0
PTPATe,1.6532360614438358e-28,0.0
Q10H2e,0.0,0.0
RPEc,-506.0761421319966,512.1522842639125
RTOTAL2FATPc,0.0,6.076142131977132
RTOTALFATPc,0.0,6.076142131972689
SFCYSc,0.0,0.0
SFCYSe,0.0,0.0
SPRMTDe,-1000.0,1000.0000000000011
TAURCHAe,0.0,1000.0
THMDt5le,0.0,1000.0
TTDCAFATPc,0.0,6.0761421320156055
URIt5le,0.0,1000.0
q10h2tc,-1000.0,999.9999999999995
q10tm,-1000.0000000000001,999.9999999999999
34HPPte,0.0,0.0
3MOBte,0.0,0.0
3MOPte,0.0,0.0
4HPRO_LTte,0.0,1.8479351601753882
4MOPte,0.0,0.0
5MTAte,0.0,0.0
5OXPROt,0.0,0.0
AHCYSte,0.0,0.0
AICARte,0.0,0.0
ANTHte,0.0,0.0
CBASPte,0.0,0.0
MAL_Lte,0.0,0.0
OROTGLUt,-1000.0,1000.0
IDOURte,0.0,0.0
5HOXINDOAtr,0.0,0.0
GLYALDtr,0.0,0.0
PEPtr,0.0,0.0
GUDACtr,0.0,1000.0
GUDACtr2,-1000.0,0.0
LKYNRtr,-1000.0,1000.0
LKYNRtr2,-1000.0,1000.0
LKYNRtr3,-1000.0,1000.0
BALAPAT1tc2,-1000.0,1000.0
BALABETAtc2,-1000.0,1000.0
CALAtr,-1000.0,1000.0
CRTNtr,-999.9999999999999,0.0
KYNATEtr,-1000.0,999.9999999999999
KYNATEtr2,-1000.0000000000007,1000.0000000000002
3ANTHRNtr,0.0,0.0
HKYNRtr,0.0,0.0
QULNtr,0.0,0.0
2PGtr,0.0,0.0
CARNtr,-1000.0,1.1368683772161603e-13
CHOLPtr,0.0,0.0
CYST_Ltr,0.0,0.0
DCMPtr,0.0,0.0
DHAPtr,0.0,0.0
DMGLYtr,0.0,0.0
ETHAMPtr,0.0,0.0
FUMtr,0.0,0.0
G3PCtr,0.0,0.0
GLCURtr,0.0,0.0
ICITtr,0.0,0.0
L2AADPtr,0.0,0.0
XANtr,0.0,0.0
XMPtr,0.0,0.0
XTSNtr,0.0,0.0
3PGtr,0.0,0.0
UDPGLCURtr,0.0,0.0
IMPtr,-2.2013181078006733e-12,6.980168728381808e-14
GLYC3tr,0.0,0.0
NICRNtr,0.0,0.0
OROT5Ptr,0.0,0.0
ALAB0AT3tc,0.0,1000.0
ALAPAT4te,-1000.0,1000.0
ARACHDFATPtc,0.0,6.076142131968165
ARGB0AT3tc,0.0,1000.0
ASNB0AT3tc,0.0,1000.0
BETBGTtc,-1000.0,1000.0
BUTSMCT1,-1000.0,1000.0
CLCFTRte,-1000.0,1000.0
CRNATBtc,0.0,1000.0
CYSB0AT3tc,0.0,1000.0
