,minimum,maximum
MAR04633,0.0,-5.566446576900815e-11
MAR04634,0.0,0.0
MAR04635,-1000.0,1000.0
MAR04636,0.0,0.0
MAR04637,-1000.000000000007,1000.0
MAR04638,0.0,0.0
MAR04639,0.0,0.0
MAR04640,0.0,1000.0
MAR04641,0.0,-1.7217711959745863e-11
MAR04642,-1.4362261096639097e-12,-1.5400443547938946e-11
MAR04643,0.0,-1.0520333762715178e-11
MAR04644,-7.269964263802728e-13,2.2098406360615464e-12
MAR04645,-1000.0,1000.0
MAR04646,0.0,2.2019716617521035e-13
MAR04647,3.673518127793384e-12,2.2019716617521363e-13
MAR04648,0.0,2.2019716617521363e-13
MAR04649,0.0,4.1350096337318254e-13
MAR04650,0.0,2.201971661752096e-13
MAR04651,5.852651264380443e-12,-3.0798536272104204e-11
MAR04652,1.4775993093382882e-10,-4.1645550631966034e-13
MAR04654,-1000.0,1000.0
MAR04655,-1000.0,1000.0
MAR04656,0.0,1000.0
MAR04657,0.0,0.0
MAR04658,-2.44247968420011e-13,5.815017260553508e-13
MAR04660,1.6706419553917863e-13,-6.08904655061241e-13
MAR04661,-7.315000147545564e-12,-6.18052048095402e-14
MAR04662,0.0,-1.4177811466709053e-11
MAR04663,1.0574635918202178e-12,-6.9401162663392e-13
MAR04664,0.0,-1.0676301188902893e-12
MAR04665,0.0,-2.3988407087341996e-12
MAR04666,0.0,6.978793177740939e-12
MAR04667,0.0,-1.9454906042898242e-13
MAR04668,0.0,-4.578341782719003e-13
MAR04670,-1000.0,1000.0
MAR04671,0.0,0.0
MAR04672,0.0,-1.1976010818902713e-11
MAR04673,-2.0651829391719144e-11,999.9999999999974
MAR04674,0.0,-2.3693186718805067e-12
MAR04675,0.0,1000.0
MAR04676,0.0,-1.586300144464322e-11
MAR04677,-1000.0,1000.0
MAR04678,0.0,-3.893123193594764e-12
MAR04679,0.0,-9.985415125096016e-12
MAR04680,4.767441584487485e-11,6.120751651987667e-12
MAR04681,1.7156137149920833e-12,-3.274940959901877e-13
MAR04682,6.84332285768491e-12,0.0
MAR04683,0.0,999.9999999999994
MAR04684,0.0,-1.4753644056107356e-10
MAR04685,0.0,1000.0
MAR04686,-7.280400089116834e-28,1000.0
MAR04687,0.0,1000.0000000000002
MAR04688,0.0,0.0
MAR04689,0.0,-1.54758291812028e-11
MAR04690,0.0,-1.6118652076302354e-11
MAR04691,0.0,1000.0
MAR04692,0.0,-1.95737708362336e-12
MAR04693,0.0,-2.060375379878995e-11
MAR04694,0.0,-4.090370307883797e-12
MAR04695,7.245150060821171e-12,-6.4999858853658624e-12
MAR04696,-2.4980018054066814e-14,-1.658844989670731e-12
MAR04697,0.0,-2.3107663123177788e-11
MAR04698,0.0,-2.310766312317779e-11
MAR04699,0.0,-2.2334421539545552e-11
MAR04700,6.2661383838078346e-12,-2.7439495276444927e-11
MAR04701,0.0,-4.0771637289934605e-12
MAR04702,0.0,0.0
MAR04703,3.120779453127725e-12,0.0
MAR04704,0.0,-8.155326511109303e-28
MAR04705,0.0,-5.92768307044529e-11
MAR04706,0.0,-1.1042578754122816e-11
MAR04707,0.0,0.0
MAR04708,0.0,-6.4273303296950384e-12
MAR04709,-1.2771850997039011e-13,0.0
MAR04710,-1.1074891219827386e-12,4.655272154386755e-11
MAR04711,0.0,0.0
MAR04712,2.831509487366947e-13,-1.747324866644273e-12
MAR04714,0.0,1000.0
MAR04715,0.0,-1.1358084687890535e-12
MAR04716,0.0,1000.0
MAR04717,0.0,1.4996599342776225e-11
MAR04718,0.0,-6.342504513739981e-12
MAR04719,-1000.0,1000.0
MAR04720,0.0,-5.871868535251188e-13
MAR04721,0.0,1000.0
MAR04722,-999.9999999999995,999.999999999994
MAR04723,0.0,-8.619862826495038e-12
MAR04725,-1000.0,6.821210263296962e-13
MAR04726,-1000.0,1000.0
MAR04727,0.0,2.8030305486322645e-12
MAR04728,1.6806458258089168e-11,0.0
MAR04729,0.0,1.4450767988448675e-11
MAR04730,-2.564549757495409e-12,999.9999999999669
MAR04731,2.9191806090113896e-12,3.1097241729933566e-13
MAR04732,0.0,6.6377218029465885e-12
MAR04733,0.0,2.9957904462368742e-12
MAR04734,0.0,-3.1874672773181905e-11
MAR04735,0.0,-2.051320196442342e-11
MAR04736,-1.0847093862326139e-12,-2.0915501212660085e-12
MAR04737,0.0,-3.616842404814533e-13
MAR04738,-3.709054154103604e-13,4.769039176819444e-12
MAR04739,0.0,-2.8646919994732882e-12
MAR04740,0.0,6.597738616592354e-12
MAR04741,0.0,-9.428838189294035e-11
MAR04742,0.0,0.0
MAR04743,0.0,0.0
MAR04744,0.0,0.0
MAR04745,0.0,9.033113145121583e-12
MAR04746,0.0,0.0
MAR04748,0.0,0.0
MAR04749,0.0,0.0
MAR04750,0.0,0.0
MAR04752,0.0,0.0
MAR04754,0.0,0.0
MAR04755,0.0,0.0
MAR04756,2.737794664511116e-16,0.0
MAR04757,0.0,-9.111744589218193e-29
MAR04759,0.0,5.596909285984373e-12
MAR04760,0.0,0.0
MAR04762,0.0,0.0
MAR04763,0.0,0.0
MAR04764,0.0,0.0
MAR04765,-1000.0,1000.0
MAR04766,0.0,499.999999999998
MAR04767,0.0,999.9999999999935
MAR04768,0.0,0.0
MAR04769,0.0,0.0
MAR04770,0.0,0.0
MAR04771,0.0,0.0
MAR04772,0.0,0.0
MAR04773,0.0,0.0
MAR04776,0.0,-2.468617537043672e-12
MAR04777,0.0,1.4118614336262954e-12
MAR04778,0.0,-9.123011793011624e-13
MAR04779,0.0,-6.60934958414715e-13
MAR04780,0.0,-9.026332477286068e-13
MAR04781,0.0,-6.364355409069889e-13
MAR04782,-1000.0000000000001,1000.0
MAR04783,0.0,-1.3929365709450804e-12
MAR04784,0.0,999.9999999999876
MAR04785,0.0,1000.0000000000042
MAR04786,0.0,1.3570007598821077e-12
MAR04787,0.0,1.3570007598821077e-12
MAR04788,0.0,-2.939210749900631e-11
MAR04789,0.0,-6.375318875842572e-12
MAR04790,3.78103926590674e-11,-6.337231047418342e-12
MAR04791,0.0,1.0237413863645086e-12
MAR04792,-1000.0000000000003,0.0
MAR04793,0.0,1.4245748993706655e-12
MAR04796,0.0,1000.0000000000025
MAR04797,0.0,-1.4197973415130489e-11
MAR04799,0.0,9.061495060840348e-14
MAR04802,0.0,-1.1517003077569567e-12
MAR04803,0.0,-5.390009055063972e-12
MAR04804,-9.351872847632915e-12,0.0
MAR04805,0.0,1.0369764065784937e-12
MAR04806,0.0,4.943702572797525e-13
MAR04807,3.518754848053244e-11,-1.1088898906391382e-12
MAR04808,0.0,-1.421923797653837e-12
MAR04809,0.0,-3.3311393447439085e-12
MAR04810,0.0,-1.2122442404148075e-12
MAR04811,0.0,-3.0917892908099342e-12
MAR04812,1.3521070230565608e-12,0.0
MAR04813,0.0,0.0
MAR04814,-4.239966380623476e-13,-1.441007916854632e-13
MAR04816,0.0,0.0
MAR04817,2.0242216460329038e-13,1.2048502081052205e-13
MAR04818,0.0,1.2048502081052205e-13
MAR04819,5.220873509251669e-13,-5.027992197608837e-11
MAR04831,0.0,0.0
MAR04832,0.0,0.0
MAR04833,0.0,0.0
MAR04834,0.0,0.0
MAR04835,2.4470562148834357e-13,0.0
MAR04836,9.360478948003452e-28,0.0
MAR04837,0.0,0.0
MAR04838,9.626114404962068e-13,-2.83447990193878e-12
MAR04839,0.0,-4.607318221168671e-11
MAR04840,0.0,-3.596279324661821e-11
MAR04841,0.0,0.0
MAR04842,0.0,0.0
MAR04844,-1000.0,1000.0
MAR04845,0.0,1000.0
MAR04846,3.5811823251072944e-12,-1.3777246244738913e-12
MAR04847,0.0,0.0
MAR04848,0.0,0.0
MAR04849,-1000.0,1000.0
MAR04850,0.0,1000.0
MAR04851,-1000.0,1000.0
MAR04852,-1000.0,1000.0
MAR04854,-1000.0,1000.0
MAR04855,-1000.0,1000.0
MAR04856,-1000.0,-3.285549610154703e-11
MAR04858,-1000.0,1000.0
MAR04860,0.0,0.0
MAR04861,0.0,1000.0
MAR04862,0.0,-2.170535847618402e-10
MAR04863,-1000.0,1000.0
MAR04864,-1000.0,1000.0
MAR04865,0.0,-6.610144593448181e-11
MAR04867,-1000.0,1000.0
MAR04868,-1000.0,1000.0
MAR04870,0.0,-9.887046625628618e-11
MAR04871,-1000.0,1000.0
MAR04872,-1000.0,1000.0
MAR04873,-1000.0,1000.0
MAR04874,2.957597790537395e-11,5.336782242575304e-12
MAR04875,-7.578225870483184e-12,1000.0
MAR04876,-1000.0,1000.0
MAR04877,-1000.0,999.9999999999998
MAR04878,-1000.0,1000.0
MAR04879,-1000.0,1000.0
MAR04880,-1000.0,1000.0
MAR04881,0.0,0.0
MAR04882,0.0,0.0
MAR04883,-1000.0,1000.0
MAR04885,-1000.0,1000.0
MAR04887,0.0,1000.0
MAR04888,-1000.0,1000.0
MAR04890,-1000.0,19.999999999982748
MAR04892,2.0280585596130235e-12,8.230920901547146e-12
MAR04893,1.5295142652536243e-11,-2.912587563776591e-11
MAR04894,3.0062369570343057e-11,1000.0
MAR04896,-19.999999999999687,-19.99999999999681
MAR04898,-1000.0,19.999999999972715
MAR04900,5.705505239392952e-12,-4.08742131043223e-12
MAR04902,0.0,0.0
MAR04903,0.0,0.0
MAR04904,2.168504829327396e-12,-1.4313172882238892e-13
MAR04905,0.0,4.687943517561543e-12
MAR04906,0.0,-1.715822876921925e-11
MAR04907,0.0,-1.945845365444487e-11
MAR04908,1.9813541318354504e-11,8.311320287356848e-12
MAR04910,0.0,1000.0
MAR04912,0.0,1000.0
MAR04913,-1000.0,1000.0
MAR04914,-1000.0,1000.0
MAR04916,-20.000000000038856,1000.0000000000003
MAR04917,4.085822187120725e-11,0.0
MAR04919,-979.9999999996573,1000.0
MAR04922,-1000.0,1000.0
MAR04924,1.687105108661575e-11,1000.0000000000048
MAR04926,0.0,1000.0
MAR04928,0.0,1000.0
MAR04930,-1000.0,1000.0
MAR04931,0.0,0.0
MAR04932,0.0,1000.0
MAR04934,0.0,1000.0
MAR04935,0.0,1000.0
MAR04937,0.0,0.0
MAR04938,0.0,0.0
MAR04939,0.0,0.0
MAR04941,3.0032350462836806e-11,1000.0
MAR04942,3.673574082374824e-12,4.526399781848152e-28
MAR04944,0.0,5.495607753283445e-12
MAR04945,0.0,0.0
MAR04946,0.0,1000.0
MAR04947,0.0,-6.326741468309593e-12
MAR04948,0.0,0.0
MAR04949,-1000.0,1000.0
MAR04951,2.203260109440081e-11,0.0
MAR04952,0.0,3.482818884627725e-10
MAR04953,4.2324217410517813e-26,2.0975759104487066e-11
MAR04954,-19.999999999948056,1000.0
MAR04955,0.0,0.0
MAR04956,0.0,1000.0
MAR04957,0.0,1000.0
MAR04958,0.0,1000.0000000000001
MAR04959,-3.035663019293011e-12,0.0
MAR04960,6.107753410566441e-13,1000.0
MAR04961,-1000.0000000000001,2.2737367544323206e-13
MAR04962,0.0,999.9999999999901
MAR04963,0.0,7.029401470852981e-11
MAR04964,0.0,1000.0
MAR04968,0.0,-4.000292138067225e-12
MAR04969,1.54585834286946e-11,0.0
MAR04970,0.0,-1.0806919242173236e-11
MAR04971,-1000.0,1000.0
MAR04972,-1000.0,1000.0
MAR04973,0.0,1000.0
MAR04974,0.0,2.677289476193952e-12
MAR04975,0.0,1000.0000000000001
MAR04976,0.0,1000.0
MAR04977,0.0,1000.0
MAR04978,0.0,-1.0075314430982381e-11
MAR04979,0.0,-1.1884765776076245e-12
MAR04980,0.0,0.0
MAR04981,-3.769261586969245e-14,-3.982937211257341e-12
MAR04982,0.0,0.0
MAR04983,0.0,1000.0
MAR04984,0.0,2.5347466551087214e-13
MAR04985,0.0,0.0
MAR04986,-1000.0,999.9999999999998
MAR04987,0.0,-3.531139326199348e-12
MAR04988,0.0,-1.1479856855951456e-12
MAR04989,-1000.0000000000001,1000.0
MAR04990,0.0,0.0
MAR04991,0.0,-3.5118305877200708e-12
MAR04992,0.0,1000.0
MAR04993,0.0,0.0
MAR04994,0.0,0.0
MAR04995,0.0,1000.0
MAR04996,0.0,0.0
MAR04997,0.0,-3.043413579750207e-11
MAR04998,0.0,1000.0
MAR04999,-1000.0,1000.0
MAR05000,0.0,0.0
MAR05001,0.0,-4.1370278035568673e-13
MAR05002,0.0,0.0
MAR05003,-1000.0,1000.0
MAR05004,-999.9999999999999,999.9999999999999
MAR05005,0.0,1000.0
MAR05006,0.0,1000.0000000000094
MAR05007,0.0,1000.0
MAR05008,0.0,1000.0
MAR05009,0.0,0.0
MAR05010,0.0,0.0
MAR05011,0.0,0.0
MAR05012,0.0,0.0
MAR05013,-1000.0000000000002,1000.0
MAR05014,0.0,1.1425472179490192e-12
MAR05015,0.0,-7.402573111260901e-12
MAR05016,0.0,1.6509760308117663e-10
MAR05017,0.0,8.925622906566362e-12
MAR05018,0.0,1000.0
MAR05020,0.0,0.0
MAR05021,0.0,1000.0
MAR05022,0.0,0.0
MAR05023,-1000.0,1000.0
MAR05025,0.0,-7.957548616900845e-13
MAR05026,0.0,-8.381968396256331e-13
MAR05027,2.3889965027876384e-11,1000.0
MAR05028,0.0,0.0
MAR05029,-1000.0,1000.0
MAR05030,0.0,5.782650948822659e-14
MAR05031,9.42020394964e-12,-1.4838158029115003e-12
MAR05032,-1000.0,1000.0
MAR05033,-1.1879333620191917e-12,-2.726804825266414e-11
MAR05034,-1000.0,1000.0
MAR05035,-1000.0,1000.0
MAR05036,0.0,-2.1290827384437438e-11
MAR05037,-1000.0000000000001,1000.0
MAR05038,0.0,1000.0
MAR05039,0.0,1000.0
MAR05040,0.0,1000.0
MAR05041,0.0,999.9999999999999
MAR05042,-1000.0,1000.0
MAR05043,100.000000000005,99.99999999996383
MAR05044,0.0,-2.6763153064355187e-13
MAR05045,-1000.0,1000.0
MAR05046,-1000.0,1000.0
MAR05047,0.0,-4.9953728404986606e-11
MAR05048,0.0,2.8996523612178664e-13
MAR05049,0.0,-2.107011715294431e-13
MAR05050,0.0,3.8674527751583135e-13
MAR05051,0.0,-3.0237470004195565e-15
MAR05052,0.0,-3.451326111596306e-13
MAR05053,0.0,2.0033899449828753e-12
MAR05054,0.0,-5.767600153020002e-14
MAR05055,0.0,1.4267144001563662e-13
MAR05056,0.0,2.3897295566396125e-13
MAR05057,0.0,-1.1104976111997566e-13
MAR05058,0.0,-2.508856067380214e-13
MAR05059,0.0,-3.902664993702555e-12
MAR05060,0.0,-1.896516415744623e-13
MAR05061,0.0,1.0289413072114529e-13
MAR05062,0.0,2.512276914948294e-13
MAR05063,0.0,2.219252018161932e-13
MAR05064,0.0,1.948010104831029e-12
MAR05065,0.0,2.427615758658349e-13
MAR05066,0.0,-4.30353804369481e-14
MAR05067,0.0,-1.3964120338316146e-12
MAR05068,0.0,1000.0
MAR05069,0.0,-4.360717348308788e-12
MAR05070,-1000.0,1000.0
MAR05071,0.0,1000.0
MAR05073,0.0,1000.0
MAR05074,-1000.0,1000.0
MAR05076,0.0,1000.0
MAR05077,0.0,1000.0
MAR05078,-1000.0,1000.0
MAR05079,0.0,1000.0
MAR05080,-1000.0,1000.0
MAR05081,4.974357049604324e-13,2.1486546437763678e-12
MAR05082,-1000.0,1000.0
MAR05083,0.0,2.0086409090133856e-12
MAR05084,0.0,1000.0
MAR05085,-1000.0,1000.0
MAR05086,0.0,7.471036499562155e-13
MAR05087,0.0,1000.0
MAR05088,0.0,1000.0
MAR05089,-1000.0,1000.0
MAR05090,0.0,-2.047301618468766e-13
MAR05091,0.0,1000.0
MAR05092,-1000.0,1000.0
MAR05093,0.0,-3.5755987300713837e-12
MAR05094,0.0,1000.0
MAR05095,0.0,-8.956504685091592e-12
MAR05096,2.6374896698482434e-14,1.9186879214392563e-11
MAR05097,0.0,4.28071938596539e-12
MAR05098,0.0,4.630031400273282e-12
MAR05099,0.0,3.997229908573547e-13
MAR05100,0.0,4.435937623275041e-13
MAR05101,0.0,-9.770328931537799e-12
MAR05102,0.0,-1.9265616147231972e-11
MAR05103,-9.136361392152155e-12,0.0
MAR05104,-1.747772377625958e-14,-5.901554099543559e-12
MAR05105,0.0,-1.0700787444667664e-11
MAR05106,1.4792489285975505e-11,0.0
MAR05107,0.0,-4.423785915746558e-11
MAR05108,0.0,4.153116246561263e-15
MAR05109,0.0,-3.0405627386463084e-11
MAR05110,0.0,1.5124740500329625e-12
MAR05111,0.0,-5.1965154891347415e-12
MAR05112,0.0,20.00000000002837
MAR05113,0.0,1000.0
MAR05114,0.0,1000.0
MAR05115,0.0,-6.802044784383046e-11
MAR05116,0.0,-1.0073531634592629e-10
MAR05117,4.744810126283527e-14,0.0
MAR05118,0.0,5.3806432582983856e-11
MAR05119,0.0,3.6765730176591926e-13
MAR05120,0.0,0.0
MAR05121,-1.714146433663948e-14,0.0
MAR05122,0.0,1000.0
MAR05124,-1000.0,8.981260180007666e-12
MAR05125,0.0,3.571886180638876e-11
MAR05126,0.0,6.113025744104765e-11
MAR05127,-1000.0000000000102,1000.0
MAR05128,-1000.0,1000.0
MAR05129,0.0,1000.0
MAR05130,0.0,-1.4199321206327688e-13
MAR05131,0.0,1.1783375543901832e-12
MAR05132,0.0,-5.789842119213024e-14
MAR05133,0.0,1.0658603054976818e-13
MAR05134,0.0,2.125035052349271e-13
MAR05135,0.0,9.468145558364015e-14
MAR05136,0.0,2.9069094360832713e-13
MAR05137,0.0,1.490202271434239e-13
MAR05138,0.0,1.9275848122909876e-13
MAR05139,0.0,-2.6413951261915054e-14
MAR05140,0.0,-6.648191981307011e-13
MAR05141,0.0,1.1419712049675836e-12
MAR05142,0.0,3.296368462372563e-13
MAR05143,0.0,4.2664480167305615e-14
MAR05144,0.0,0.0
MAR05145,0.0,6.070374254333322e-13
MAR05146,0.0,3.1873653907807323e-13
MAR05147,0.0,6.991275031047945e-13
MAR05148,0.0,3.101484961360585e-13
MAR05149,0.0,1.3496710776257467e-13
MAR05150,0.0,3.6280976843896996e-13
MAR05151,0.0,3.241034064661902e-15
MAR05152,0.0,3.3428375792741034e-15
MAR05153,0.0,2.752342534166688e-15
MAR05154,0.0,2.597364172528519e-16
MAR05155,0.0,9.165328066760688e-15
MAR05156,0.0,3.890933838884927e-14
MAR05157,0.0,2.6825938056715865e-14
MAR05158,0.0,2.4525723885865364e-14
MAR05159,0.0,4.498903592085822e-14
MAR05160,0.0,1.292977705482402e-15
MAR05161,0.0,5.202031194557756e-15
MAR05162,0.0,6.214135357662738e-17
MAR05163,0.0,3.1883305092997256e-15
MAR05164,0.0,2.7304352767858678e-15
MAR05165,0.0,5.6478809363117104e-15
MAR05166,0.0,3.868032590074192e-15
MAR05167,0.0,4.4005829080692235e-14
MAR05168,0.0,1.1899783514824979e-14
MAR05169,0.0,1.2228938483943136e-14
MAR05170,0.0,-2.324881260897203e-14
MAR05171,0.0,8.200842994527355e-14
MAR05172,0.0,6.44954128384292e-15
MAR05174,0.0,-1.8048883860732244e-14
MAR05175,9.34729264432715e-14,-7.00832428070556e-13
MAR05176,0.0,0.0
MAR05177,0.0,1.7295215562703424e-12
MAR05178,0.0,-1.761902220125658e-12
MAR05179,0.0,1.5671458967355512e-11
MAR05180,0.0,-2.7014412408262247e-12
MAR05181,0.0,-1.6153717188214823e-12
MAR05182,0.0,2.0106828684928138e-13
MAR05183,0.0,-4.671107999573156e-11
MAR05184,0.0,3.48166796918314e-13
MAR05185,0.0,3.813170175382907e-12
MAR05188,0.0,2.533397157976487e-12
MAR05189,0.0,1.9612632277036636e-12
MAR05190,0.0,0.0
MAR05192,0.0,0.0
MAR05193,6.494378055272352e-14,-9.331931330166495e-12
MAR05194,0.0,-7.309052964054004e-14
MAR05196,-3.7354851358875705e-13,-5.322256980056326e-13
MAR05197,0.0,4.158687359161018e-14
MAR05198,0.0,1.9932622438985277e-14
MAR05199,0.0,2.774844281742633e-14
MAR05200,0.0,1.7251998817601603e-14
MAR05201,0.0,1.7695621644339933e-14
MAR05202,0.0,1.7695621644339933e-14
MAR05203,0.0,1.53850343083656e-15
MAR05204,0.0,2.7800852859328963e-14
MAR05205,0.0,6.849444318799845e-13
MAR05206,-9.15626582405861e-31,5.496108891601133e-13
MAR05207,0.0,0.0
MAR05209,0.0,0.0
MAR05210,0.0,0.0
MAR05211,0.0,-5.010297318063456e-16
MAR05212,0.0,-1.453541988107916e-15
MAR05213,0.0,9.362919516853206e-17
MAR05214,0.0,6.367452892086019e-16
MAR05215,0.0,-2.477043687205822e-16
MAR05216,0.0,-1.2665789727460196e-16
MAR05217,0.0,-1.3947398408204192e-15
MAR05218,0.0,-1.5393943893541301e-15
MAR05219,0.0,-6.1422709056588576e-15
MAR05220,0.0,-5.78725601959272e-15
MAR05221,0.0,-1.463076271321569e-15
MAR05222,0.0,-1.620141468985313e-14
MAR05223,-2.3558155076163255e-15,1.92993270969172e-14
MAR05224,0.0,1.3174581461878018e-14
MAR05225,0.0,1000.0
MAR05226,0.0,9.919015781890203e-15
MAR05227,5.1300048005632736e-15,2.7419021416132762e-14
MAR05228,0.0,1.2285125568800273e-14
MAR05230,0.0,-3.0093925618754115e-16
MAR05231,-9.133827446166748e-15,-4.303162894313872e-15
MAR05232,0.0,-8.545963910780942e-15
MAR05233,0.0,4.9933474470144094e-15
MAR05234,0.0,4.9933474470144094e-15
MAR05235,-1.7457408089566802e-14,-9.668928856296922e-12
MAR05236,0.0,1.396613050028025e-13
MAR05237,0.0,3.688395986486466e-17
MAR05238,0.0,2.2901984491592355e-16
MAR05239,0.0,2.2901984491592345e-16
MAR05240,0.0,2.290198449159235e-16
MAR05241,0.0,5.530289590872917e-16
MAR05242,0.0,-3.6296292391257073e-12
MAR05243,0.0,5.734589752132528e-15
MAR05244,0.0,1.9148701834835844e-15
MAR05245,0.0,1.9148701834835844e-15
MAR05246,0.0,0.0
MAR05247,0.0,0.0
MAR05248,0.0,0.0
MAR05249,0.0,1000.0000000000066
MAR05250,0.0,2.0550297621066714e-15
MAR05251,0.0,1.722585236937392e-11
MAR05252,0.0,-3.1399716729385554e-12
MAR05253,0.0,-3.767966007526267e-12
MAR05254,0.0,-3.763270167042104e-12
MAR05255,0.0,6.156943464484362e-14
MAR05256,0.0,9.191058266862904e-13
MAR05257,0.0,0.0
MAR05258,0.0,1.9285035570696837e-15
MAR05259,0.0,1.7593679322613825e-14
MAR05260,0.0,-5.2017466181681194e-15
MAR05261,0.0,2.1621935595329575e-15
MAR05262,0.0,3.4616365797061685e-17
MAR05263,0.0,-1.2260953533769517e-14
MAR05264,0.0,-1.0023704367067362e-16
MAR05265,0.0,-1.985015164384178e-15
MAR05266,0.0,3.160421913942336e-14
MAR05267,0.0,5.736947237706826e-15
MAR05268,0.0,1.9344862360369258e-14
MAR05269,0.0,-4.9396566826183864e-15
MAR05270,0.0,2.078748855762465e-14
MAR05271,0.0,-5.664225540690631e-16
MAR05272,0.0,-4.819499306717157e-15
MAR05273,0.0,2.7789428727246593e-15
MAR05274,0.0,-2.1692485633085767e-15
MAR05275,0.0,-7.072557298139494e-15
MAR05276,0.0,8.041100769228433e-17
MAR05277,0.0,5.327427120781074e-15
MAR05278,0.0,-1.2208834214330907e-14
MAR05279,0.0,1.6227806374452466e-14
MAR05280,0.0,1.2410112410204868e-14
MAR05281,-1.2645906219631738e-14,-1.576989579463761e-14
MAR05282,0.0,5.42052463148298e-15
MAR05283,0.0,2.945630096780268e-14
MAR05284,0.0,-1.2229339737715954e-14
MAR05285,0.0,-1.4126195091008239e-14
MAR05286,0.0,-4.508067347921917e-14
MAR05287,0.0,-2.9306913295323854e-14
MAR05288,0.0,-4.1196357479256177e-14
MAR05290,0.0,0.0
MAR05291,0.0,-2.4147143718994518e-14
MAR05292,-1000.0,1000.0
MAR05293,0.0,4.636869335517574e-12
MAR05296,0.0,0.0
MAR05298,-2.5425383767900442e-14,-5.941887243927706e-12
MAR05299,0.0,-2.3233045206873364e-11
MAR05300,0.0,-1.4677069908757165e-12
MAR05301,0.0,3.180262681187368e-11
MAR05303,0.0,-7.122463296409165e-12
MAR05304,-1000.0,1000.0
MAR05305,0.0,1000.0
MAR05306,0.0,-7.0716893593608045e-12
MAR05307,0.0,1000.0
MAR05308,0.0,1000.0
MAR05309,0.0,-1.4427870058973113e-13
MAR05311,0.0,1000.0
MAR05312,0.0,-1.126785295210302e-12
MAR05313,0.0,1000.0
MAR05314,0.0,1000.0
MAR05315,0.0,1000.0
MAR05316,0.0,1000.0
MAR05317,0.0,1000.0
MAR05318,0.0,1000.0
MAR05319,0.0,1000.0
MAR05320,0.0,1000.0
MAR05321,0.0,-4.0819315079601427e-13
MAR05322,0.0,1000.0
MAR05324,0.0,1000.0
MAR05325,0.0,7.043576405277876e-13
MAR05326,0.0,1000.0
MAR05327,0.0,-4.386865388085435e-13
MAR05328,0.0,1000.0
MAR05329,0.0,0.0
MAR05330,0.0,1000.0
MAR05331,0.0,4.986036322599078e-13
MAR05332,0.0,-8.199313325137537e-12
MAR05333,0.0,1000.0
MAR05334,0.0,-1.0222109838887396e-12
MAR05335,0.0,1000.0
MAR05336,0.0,0.0
MAR05337,0.0,0.0
MAR05338,0.0,19.99999999999026
MAR05339,0.0,20.0000000000131
MAR05340,0.0,0.0
MAR05341,0.0,-2.2247038667050048e-12
MAR05342,-1000.0,1000.0
MAR05343,0.0,-2.225188273786704e-12
MAR05344,-1000.0,1000.0
MAR05345,0.0,8.154732214159442e-12
MAR05346,-3.3790861466241443e-12,-1.2162201831868297e-11
MAR05347,-1000.0,1000.0
MAR05348,0.0,-1.835721915413588e-10
MAR05349,0.0,-2.6351994736956306e-11
MAR05350,0.0,-3.3981360205986855e-13
MAR05351,0.0,0.0
MAR05352,0.0,4.6880220275958834e-12
MAR05353,-1000.0,1000.0
MAR05354,-1000.0000000000018,-1.7053025658242404e-12
MAR05355,0.0,0.0
MAR05357,0.0,0.0
MAR05359,-1.8111369536546346e-12,-1.668360127077958e-12
MAR05360,0.0,-2.477419196133839e-12
MAR05361,-1000.0,1000.0
MAR05362,-1000.0,999.9999999999966
MAR05363,0.0,1.2048502081052205e-13
MAR05364,0.0,6.381817813467485e-12
MAR05365,0.0,1.2325793156816258e-12
MAR05366,0.0,6.3003827386422914e-12
MAR05367,0.0,5.165856954195201e-12
MAR05368,0.0,1.7989133342321942e-13
MAR05369,-4.1526774213793625e-14,-1.0697195534678054e-12
MAR05370,0.0,1.3416327255803813e-12
MAR05371,0.0,0.0
MAR05372,0.0,3.998936449745843e-13
MAR05373,0.0,2.661399217996409e-12
MAR05374,3.793613667701681e-13,9.506511860138384e-12
MAR05375,0.0,-2.7805706063831222e-12
MAR05376,0.0,-6.203520553654708e-13
MAR05377,0.0,-5.270974128304838e-13
MAR05378,-1.181572330289675e-13,3.6088427505207847e-12
MAR05379,2.6653144909750067e-13,-1.0394629738118875e-11
MAR05380,0.0,-1.6285074164065133e-12
MAR05381,0.0,-6.313878615012458e-12
MAR05382,2.3511622612267186e-13,-5.81105629575913e-12
MAR05383,0.0,-3.8873431150024625e-12
MAR05384,-1.693796692006665e-13,-2.1286576362238042e-13
MAR05385,-1.693796692006665e-13,-3.2694815391830274e-12
MAR05386,-1.6937966920066648e-13,-3.269481539183027e-12
MAR05387,0.0,-2.897819125847418e-12
MAR05388,0.0,0.0
MAR05389,0.0,-1.3828790207522806e-12
MAR05390,0.0,-1.2532316885981551e-11
MAR05391,0.0,3.7943361930767074e-13
MAR05392,0.0,1.0417775815566276e-12
MAR05393,0.0,9.693144562958788e-15
MAR05394,0.0,2.8689438111445742e-11
MAR05395,0.0,1.164248157942974e-12
MAR05396,0.0,5.857454197771696e-13
MAR05397,0.0,5.857454197771697e-13
MAR05398,0.0,5.857454197771696e-13
MAR05399,0.0,5.857454197771696e-13
MAR05400,0.0,7.326065806646538e-13
MAR05401,0.0,7.326065806646537e-13
