iso3_o,iso3_d,gdp_o,gdp_d,dist,tradeflow_baci
JOR,VCT,44502895.915,910149.699,9910,3.011
JOR,VNM,44502895.915,330391329.476,7574,10041.823
JOR,YEM,44502895.915,21887614.217,2021,76077.605
JOR,ZAF,44502895.915,387934574.098,6491,48410.902
JOR,ZMB,44502895.915,23308667.781,5305,1019.528
JOR,ZWE,44502895.915,19284289.739,5534,399.142
JPN,KAZ,5123318151.511,181667190.076,5340,494865.813
JPN,KEN,5123318151.511,100379713.697,11259,924106.061
JPN,KGZ,5123318151.511,8871026.074,5533,24737.73
JPN,KHM,5123318151.511,27089389.787,4402,608007.566
JPN,KIR,5123318151.511,177935.349,5127,4852.487
JPN,KNA,5123318151.511,1164877.852,13685,9147.111
JPN,KOR,5123318151.511,1651422932.448,1155,44631166.5
JPN,KWT,5123318151.511,136196760.181,8316,1889444.658
JPN,LAO,5123318151.511,18740559.554,4142,120765.204
JPN,LBN,5123318151.511,51605959.131,9004,406087.617
JPN,LBR,5123318151.511,3319596.5,14433,2025117.982
JPN,LBY,5123318151.511,69252306.372,10598,31403.911
JPN,LCA,5123318151.511,2118791.548,14092,17081.325
JPN,LKA,5123318151.511,83902574.443,6853,699895.299
JPN,LSO,5123318151.511,2451257.579,13740,17822.391
JPN,LTU,5123318151.511,54697379.017,8206,70395.928
JPN,LUX,5123318151.511,70195715.496,9510,765649.664
JPN,LVA,5123318151.511,34308783.825,8102,53872.588
JPN,MAC,5123318151.511,55204758.07,2941,361543.431
JPN,MAR,5123318151.511,119870439.114,11618,278142.385
JPN,MDA,5123318151.511,11971345.003,8552,39159.317
JPN,MDG,5123318151.511,14191911.512,11404,58697.969
JPN,MDV,5123318151.511,5607762.625,7598,38238.189
JPN,MEX,5123318151.511,1269404276.771,11324,12373925.328
JPN,MHL,5123318151.511,239462.2,4523,1314524.979
JPN,MKD,5123318151.511,12606338.449,9362,120762.497
JPN,MLI,5123318151.511,17280250.805,13673,44661.893
JPN,MLT,5123318151.511,15719500.921,10265,128354.969
JPN,MMR,5123318151.511,68697759.361,4776,760390.409
JPN,MNE,5123318151.511,5542201.151,9455,26491.213
JPN,MNG,5123318151.511,14206359.007,3015,587126.4
JPN,MNP,5123318151.511,1182000,2348,48385.975
JPN,MOZ,5123318151.511,15390031.04,13134,207257.039
JPN,MRT,5123318151.511,7889655.284,13527,52575.415
JPN,MUS,5123318151.511,14045808.843,10623,159712.686
JPN,MWI,5123318151.511,11025370.769,12334,64486.308
JPN,MYS,5123318151.511,365276379.481,5315,12860849.25
JPN,NAM,5123318151.511,12543203.411,14335,37957.206
JPN,NCL,5123318151.511,9438130.987,7009,43811.027
JPN,NER,5123318151.511,12916455.161,12974,45063.157
JPN,NGA,5123318151.511,448120428.859,13489,550578.754
JPN,NIC,5123318151.511,12596636.042,12852,72096.332
JPN,NLD,5123318151.511,910194347.569,9311,11193349.242
JPN,NOR,5123318151.511,404941363.636,8427,1276597.243
JPN,NPL,5123318151.511,34186190.996,5165,54065.187
JPN,NRU,5123318151.511,118724.074,4904,2576.753
JPN,NZL,5123318151.511,213434571.358,8813,2475585.141
JPN,OMN,5123318151.511,88060858.257,7751,2098169.863
JPN,PAK,5123318151.511,320909489.23,6933,1317190.352
JPN,PAN,5123318151.511,66984427.2,13584,6085464.117
JPN,PER,5123318151.511,228323495.041,15500,895988.352
JPN,PHL,5123318151.511,376823278.561,2990,10048210.109
JPN,PLW,5123318151.511,274200,3164,16331.834
JPN,PNG,5123318151.511,24751344.561,5057,143049.892
JPN,POL,5123318151.511,597280564.672,8600,3422429.184
JPN,PRT,5123318151.511,239986922.639,11167,507937.776
JPN,PRY,5123318151.511,37925338.329,18002,101007.899
JPN,PSE,5123318151.511,17133500,9241,14157.187
JPN,PYF,5123318151.511,6008055.248,9490,32653.81
JPN,QAT,5123318151.511,175837550.996,8272,1218985.917
JPN,ROU,5123318151.511,249881592.298,8899,391416.718
JPN,RUS,5123318151.511,1693113904.263,7497,7543711.766
JPN,RWA,5123318151.511,10356327.149,11907,23762.568
JPN,SAU,5123318151.511,803616264.791,8706,6546768.86
JPN,SDN,5123318151.511,32338079.165,10497,28983.602
JPN,SEN,5123318151.511,23398811.424,13934,123021.468
JPN,SGP,5123318151.511,375472731.271,5310,17021128.375
JPN,SLB,5123318151.511,1570093.229,5429,13720.657
JPN,SLE,5123318151.511,4076578.543,14357,16204.018
JPN,SLV,5123318151.511,26896660,12514,207801.199
JPN,SOM,5123318151.511,6476674.592,10275,5074.939
JPN,SRB,5123318151.511,51514222.382,9200,120420.07
JPN,STP,5123318151.511,427425.04,13730,2160.651
JPN,SUR,5123318151.511,3984483.762,15152,79724.123
JPN,SVK,5123318151.511,105284375.641,9117,450861.368
JPN,SVN,5123318151.511,54178877.606,9423,281322.657
JPN,SWE,5123318151.511,533879529.188,8190,1580287.805
JPN,SWZ,5123318151.511,4466066.557,13270,24113.306
JPN,SYC,5123318151.511,1684228.529,9791,16335.221
JPN,TCA,5123318151.511,1197415,12898,4354.795
JPN,TCD,5123318151.511,11314951.343,12160,4142.494
JPN,TGO,5123318151.511,7220395.248,13673,82483.5
JPN,THA,5123318151.511,544081056.185,4604,28485439.563
JPN,TJK,5123318151.511,8300784.857,6148,34895.879
JPN,TKM,5123318151.511,45231428.571,7010,11635.301
JPN,TLS,5123318151.511,2047931.7,5117,7063.929
JPN,TON,5123318151.511,512350.059,7884,12613.121
JPN,TTO,5123318151.511,23886216.403,14414,154110.122
JPN,TUN,5123318151.511,41772900.763,10439,166060.053
JPN,TUR,5123318151.511,761004425.605,8967,2991559.914
JPN,TUV,5123318151.511,54223.149,6410,20024.719
JPN,TWN,5123318151.511,610872000,2109,41610937.813
JPN,TZA,5123318151.511,61136873.692,11394,304764.509
JPN,UGA,5123318151.511,35353060.634,11532,197313.856
JPN,UKR,5123318151.511,153882982.016,8220,729119.566
JPN,URY,5123318151.511,61231149.881,18581,66332.738
JPN,USA,5123318151.511,21372572437,10872,132881828.875
JPN,UZB,5123318151.511,59907674.027,6011,310228.142
JPN,VCT,5123318151.511,910149.699,14170,6288.306
JPN,VNM,5123318151.511,330391329.476,4327,15865503.063
JPN,VUT,5123318151.511,936526.268,6639,8587.232
JPN,WSM,5123318151.511,852007.105,7492,15617.965
JPN,YEM,5123318151.511,21887614.217,9513,331569.696
JPN,ZAF,5123318151.511,387934574.098,13538,2554911.153
JPN,ZMB,5123318151.511,23308667.781,12919,151576.284
JPN,ZWE,5123318151.511,19284289.739,12810,34531.075
KAZ,KEN,181667190.076,100379713.697,6349,51.843
KAZ,KGZ,181667190.076,8871026.074,194,640695.563
KAZ,KHM,181667190.076,27089389.787,4428,6.958
KAZ,KOR,181667190.076,1651422932.448,4232,3277863.125
KAZ,KWT,181667190.076,136196760.181,2998,362.784
KAZ,LAO,181667190.076,18740559.554,3701,13.5
KAZ,LBN,181667190.076,51605959.131,3715,54104.519
KAZ,LBY,181667190.076,69252306.372,5572,58.4
KAZ,LKA,181667190.076,83902574.443,4034,3625.96
KAZ,LTU,181667190.076,54697379.017,3888,321612.676
KAZ,LUX,181667190.076,70195715.496,5282,1351.804
KAZ,LVA,181667190.076,34308783.825,3954,50781.612
KAZ,MAC,181667190.076,55204758.07,4101,19.724
KAZ,MAR,181667190.076,119870439.114,7143,70877.821
KAZ,MDA,181667190.076,11971345.003,3744,29354.26
KAZ,MDV,181667190.076,5607762.625,4342,7.152
KAZ,MEX,181667190.076,1269404276.771,13053,4816.96
KAZ,MKD,181667190.076,12606338.449,4468,1760.088
KAZ,MLI,181667190.076,17280250.805,8648,118.604
KAZ,MLT,181667190.076,15719500.921,5298,12879.396
KAZ,MMR,181667190.076,68697759.361,3451,10.8
KAZ,MNE,181667190.076,5542201.151,4617,9226.056
KAZ,MNG,181667190.076,14206359.007,2380,58276.854
KAZ,MOZ,181667190.076,15390031.04,8910,2880.484
KAZ,MRT,181667190.076,7889655.284,8882,4.729
KAZ,MUS,181667190.076,14045808.843,7296,0.332
KAZ,MYS,181667190.076,365276379.481,5073,544531.217
KAZ,NAM,181667190.076,12543203.411,9509,8471.363
KAZ,NER,181667190.076,12916455.161,7765,683.046
KAZ,NGA,181667190.076,448120428.859,8187,602.764
KAZ,NLD,181667190.076,910194347.569,5259,4374454.406
KAZ,NOR,181667190.076,404941363.636,4709,9257.914
KAZ,NPL,181667190.076,34186190.996,1884,1.116
KAZ,NZL,181667190.076,213434571.358,13262,175.595
KAZ,OMN,181667190.076,88060858.257,2751,444.938
KAZ,PAK,181667190.076,320909489.23,2224,2656.164
KAZ,PAN,181667190.076,66984427.2,13749,11.4
KAZ,PER,181667190.076,228323495.041,15741,175.1
KAZ,PHL,181667190.076,376823278.561,5251,15.382
KAZ,PNG,181667190.076,24751344.561,9169,0.832
KAZ,POL,181667190.076,597280564.672,4198,536789.875
KAZ,PRT,181667190.076,239986922.639,6924,247152.683
KAZ,PRY,181667190.076,37925338.329,15457,0.73
KAZ,PSE,181667190.076,17133500,3931,102.414
KAZ,PYF,181667190.076,6008055.248,14815,0.272
KAZ,QAT,181667190.076,175837550.996,3056,1893.337
KAZ,ROU,181667190.076,249881592.298,4021,1776656.716
KAZ,RUS,181667190.076,1693113904.263,3112,5830927.75
KAZ,RWA,181667190.076,10356327.149,6848,3.544
KAZ,SAU,181667190.076,803616264.791,3436,16818.857
KAZ,SEN,181667190.076,23398811.424,9251,15142.758
KAZ,SGP,181667190.076,375472731.271,5363,246138.148
KAZ,SLV,181667190.076,26896660,13544,295.705
KAZ,SMR,181667190.076,1616231.696,5068,54.276
KAZ,SRB,181667190.076,51514222.382,4435,3297.233
KAZ,SVK,181667190.076,105284375.641,4571,44799.506
KAZ,SVN,181667190.076,54178877.606,4831,38283.081
KAZ,SWE,181667190.076,533879529.188,4303,142639.293
KAZ,SWZ,181667190.076,4466066.557,9013,0.385
KAZ,TCD,181667190.076,11314951.343,6825,1.053
KAZ,THA,181667190.076,544081056.185,3977,8108.061
KAZ,TJK,181667190.076,8300784.857,861,654298.844
KAZ,TKM,181667190.076,45231428.571,1670,116159.254
KAZ,TTO,181667190.076,23886216.403,12705,1406.374
KAZ,TUN,181667190.076,41772900.763,5590,41020.062
KAZ,TUR,181667190.076,761004425.605,3918,2405603.75
KAZ,TWN,181667190.076,610872000,4512,82969
KAZ,TZA,181667190.076,61136873.692,6720,155.006
KAZ,UGA,181667190.076,35353060.634,6479,40.1
KAZ,UKR,181667190.076,153882982.016,3566,1006126.25
KAZ,URY,181667190.076,61231149.881,15910,1091.858
KAZ,USA,181667190.076,21372572437,10259,1185733.031
KAZ,UZB,181667190.076,59907674.027,672,1962025.625
KAZ,VNM,181667190.076,330391329.476,4607,92552.808
KAZ,ZAF,181667190.076,387934574.098,9170,25211.589
KAZ,ZMB,181667190.076,23308667.781,8169,8996.598
KAZ,ZWE,181667190.076,19284289.739,8225,23.797
KEN,KGZ,100379713.697,8871026.074,6179,1393.516
KEN,KHM,100379713.697,27089389.787,7663,50.403
KEN,KOR,100379713.697,1651422932.448,10113,28902.776
KEN,KWT,100379713.697,136196760.181,3594,4993.822
KEN,LBN,100379713.697,51605959.131,3897,1016.093
KEN,LBR,100379713.697,3319596.5,5357,302.26
KEN,LBY,100379713.697,69252306.372,4523,1216.827
KEN,LCA,100379713.697,2118791.548,10895,6.94
KEN,LKA,100379713.697,83902574.443,4866,1750.337
KEN,LSO,100379713.697,2451257.579,3257,176.781
KEN,LTU,100379713.697,54697379.017,6294,555.496
KEN,LUX,100379713.697,70195715.496,6358,1171.64
KEN,LVA,100379713.697,34308783.825,6556,782.318
KEN,MAC,100379713.697,55204758.07,8705,391.253
KEN,MAR,100379713.697,119870439.114,6042,16385.123
KEN,MDA,100379713.697,11971345.003,5406,422.009
KEN,MDG,100379713.697,14191911.512,2274,9034.483
KEN,MDV,100379713.697,5607762.625,4126,517.415
KEN,MEX,100379713.697,1269404276.771,14831,9923.458
KEN,MHL,100379713.697,239462.2,14954,15.843
KEN,MKD,100379713.697,12606338.449,5038,274.586
KEN,MLI,100379713.697,17280250.805,5185,2421.686
KEN,MLT,100379713.697,15719500.921,4722,811.157
KEN,MMR,100379713.697,68697759.361,6811,6153.807
KEN,MNE,100379713.697,5542201.151,5154,123.597
KEN,MNG,100379713.697,14206359.007,8644,23.439
KEN,MOZ,100379713.697,15390031.04,2770,39235.928
KEN,MRT,100379713.697,7889655.284,6164,658.459
KEN,MUS,100379713.697,14045808.843,3070,13613.612
KEN,MWI,100379713.697,11025370.769,1442,35533.939
KEN,MYS,100379713.697,365276379.481,7235,43998.183
KEN,NAM,100379713.697,12543203.411,3178,885.208
KEN,NER,100379713.697,12916455.161,4165,1546.717
KEN,NGA,100379713.697,448120428.859,3811,35243.112
KEN,NIC,100379713.697,12596636.042,13641,17.361
KEN,NLD,100379713.697,910194347.569,6655,486182.461
KEN,NOR,100379713.697,404941363.636,7154,42038.162
KEN,NPL,100379713.697,34186190.996,6094,137.943
KEN,NZL,100379713.697,213434571.358,13965,2404.532
KEN,OMN,100379713.697,88060858.257,3625,20920.639
KEN,PAK,100379713.697,320909489.23,4364,440676.347
KEN,PAN,100379713.697,66984427.2,12935,305.952
KEN,PER,100379713.697,228323495.041,12578,576.17
KEN,PHL,100379713.697,376823278.561,9425,5134.023
KEN,PNG,100379713.697,24751344.561,12228,44.691
KEN,POL,100379713.697,597280564.672,6114,34520.682
KEN,PRT,100379713.697,239986922.639,6454,8250.034
KEN,PRY,100379713.697,37925338.329,10403,19.516
KEN,PSE,100379713.697,17133500,3638,132.316
KEN,PYF,100379713.697,6008055.248,17811,12.7
KEN,QAT,100379713.697,175837550.996,3335,61219.647
KEN,ROU,100379713.697,249881592.298,5174,4351.575
KEN,RUS,100379713.697,1693113904.263,6324,65653.156
KEN,RWA,100379713.697,10356327.149,756,275823.857
KEN,SAU,100379713.697,803616264.791,3066,98084.91
KEN,SDN,100379713.697,32338079.165,1921,57091.012
KEN,SEN,100379713.697,23398811.424,6231,2448.758
KEN,SGP,100379713.697,375472731.271,7467,23695.908
KEN,SLE,100379713.697,4076578.543,5657,640.823
KEN,SLV,100379713.697,26896660,13935,80.755
KEN,SMR,100379713.697,1616231.696,5565,0.885
KEN,SOM,100379713.697,6476674.592,1018,113981.318
KEN,SRB,100379713.697,51514222.382,5357,731.367
KEN,STP,100379713.697,427425.04,3354,1.108
KEN,SUR,100379713.697,3984483.762,10253,13.346
KEN,SVK,100379713.697,105284375.641,5800,1214.134
KEN,SVN,100379713.697,54178877.606,5683,1035.713
KEN,SWE,100379713.697,533879529.188,6919,22059.004
KEN,SWZ,100379713.697,4466066.557,2836,349.326
KEN,SYC,100379713.697,1684228.529,2104,3115.56
KEN,TCD,100379713.697,11314951.343,2826,7844.556
KEN,TGO,100379713.697,7220395.248,4041,787.797
KEN,THA,100379713.697,544081056.185,7218,28435.835
KEN,TJK,100379713.697,8300784.857,5491,2.496
KEN,TKM,100379713.697,45231428.571,4877,35.698
KEN,TTO,100379713.697,23886216.403,10956,35.246
KEN,TUN,100379713.697,41772900.763,5037,1418.323
KEN,TUR,100379713.697,761004425.605,4751,17036.348
KEN,TWN,100379713.697,610872000,9536,6942.837
KEN,TZA,100379713.697,61136873.692,670,327211.27
KEN,UGA,100379713.697,35353060.634,503,900246.234
KEN,UKR,100379713.697,153882982.016,5764,7361.133
KEN,URY,100379713.697,61231149.881,10205,37.21
KEN,USA,100379713.697,21372572437,11849,538241.344
KEN,UZB,100379713.697,59907674.027,5736,3790.889
KEN,VCT,100379713.697,910149.699,10922,0.648
KEN,VNM,100379713.697,330391329.476,7844,15906.228
KEN,YEM,100379713.697,21887614.217,2012,51700.144
KEN,ZAF,100379713.697,387934574.098,2913,40783.142
KEN,ZMB,100379713.697,23308667.781,1823,46729.071
KEN,ZWE,100379713.697,19284289.739,1936,11234.643
KGZ,KOR,8871026.074,1651422932.448,4426,272.64
KGZ,KWT,8871026.074,136196760.181,2807,306.081
KGZ,LAO,8871026.074,18740559.554,3820,29.145
KGZ,LBN,8871026.074,51605959.131,3524,171.66
KGZ,LCA,8871026.074,2118791.548,12256,4.378
KGZ,LKA,8871026.074,83902574.443,4015,1.223
KGZ,LTU,8871026.074,54697379.017,3764,20718.078
KGZ,LUX,8871026.074,70195715.496,5148,8.226
KGZ,LVA,8871026.074,34308783.825,3841,3022.084
KGZ,MAR,8871026.074,119870439.114,6984,2.883
KGZ,MDA,8871026.074,11971345.003,3587,950.058
KGZ,MDV,8871026.074,5607762.625,4288,0.001
KGZ,MEX,8871026.074,1269404276.771,13077,9.32
KGZ,MKD,8871026.074,12606338.449,4300,2488.657
KGZ,MLT,8871026.074,15719500.921,5123,1.49
KGZ,MMR,8871026.074,68697759.361,3540,246.819
KGZ,MNE,8871026.074,5542201.151,4452,483.639
KGZ,MNG,8871026.074,14206359.007,2570,2404.979
KGZ,MOZ,8871026.074,15390031.04,8759,6.798
KGZ,MRT,8871026.074,7889655.284,8709,2.981
KGZ,MUS,8871026.074,14045808.843,7195,0.335
KGZ,MYS,8871026.074,365276379.481,5155,56.188
KGZ,NGA,8871026.074,448120428.859,7994,0.72
KGZ,NLD,8871026.074,910194347.569,5135,1507.399
KGZ,NOR,8871026.074,404941363.636,4611,140.969
KGZ,NPL,8871026.074,34186190.996,1942,0.085
KGZ,NZL,8871026.074,213434571.358,13418,49.044
KGZ,OMN,8871026.074,88060858.257,2595,30.824
KGZ,PAK,8871026.074,320909489.23,2108,1657.802
KGZ,PER,8871026.074,228323495.041,15637,9.086
KGZ,PHL,8871026.074,376823278.561,5410,2.271
KGZ,POL,8871026.074,597280564.672,4065,1491.707
KGZ,PRT,8871026.074,239986922.639,6777,14.966
KGZ,PYF,8871026.074,6008055.248,15007,0.217
KGZ,QAT,8871026.074,175837550.996,2875,266.961
KGZ,ROU,8871026.074,249881592.298,3858,1010.388
KGZ,RUS,8871026.074,1693113904.263,2997,378555.844
KGZ,SAU,8871026.074,803616264.791,3250,3403.44
KGZ,SDN,8871026.074,32338079.165,5008,109.392
KGZ,SGP,8871026.074,375472731.271,5449,40.001
KGZ,SLV,8871026.074,26896660,13528,4.551
KGZ,SRB,8871026.074,51514222.382,4276,4591.822
KGZ,SVK,8871026.074,105284375.641,4424,135.22
KGZ,SVN,8871026.074,54178877.606,4680,533.374
KGZ,SWE,8871026.074,533879529.188,4201,994.976
KGZ,SYC,8871026.074,1684228.529,5602,0.169
KGZ,THA,8871026.074,544081056.185,4077,163.469
KGZ,TJK,8871026.074,8300784.857,687,57630.063
KGZ,TKM,8871026.074,45231428.571,1477,3004.933
KGZ,TUN,8871026.074,41772900.763,5420,258.271
KGZ,TUR,8871026.074,761004425.605,3744,87362.863
KGZ,TWN,8871026.074,610872000,4690,145.869
KGZ,UKR,8871026.074,153882982.016,3423,13910.92
KGZ,USA,8871026.074,21372572437,10226,5881.614
KGZ,UZB,8871026.074,59907674.027,479,140720.688
KGZ,VNM,8871026.074,330391329.476,4723,1286.451
KGZ,ZAF,8871026.074,387934574.098,9012,164.247
KGZ,ZMB,8871026.074,23308667.781,8000,194.077
KGZ,ZWE,8871026.074,19284289.739,8063,3.253
KHM,KOR,27089389.787,1651422932.448,3625,380853.064
KHM,KWT,27089389.787,136196760.181,6195,27383.182
KHM,LAO,27089389.787,18740559.554,751,2577.493
KHM,LBN,27089389.787,51605959.131,7411,12816.809
KHM,LBY,27089389.787,69252306.372,9484,216.757
KHM,LCA,27089389.787,2118791.548,16784,4.798
KHM,LKA,27089389.787,83902574.443,2800,2009.979
KHM,LSO,27089389.787,2451257.579,9447,6.165
KHM,LTU,27089389.787,54697379.017,8301,1347.373
KHM,LUX,27089389.787,70195715.496,9662,27948.836
KHM,LVA,27089389.787,34308783.825,8380,210.133
KHM,MAC,27089389.787,55204758.07,1493,4325.215
KHM,MAR,27089389.787,119870439.114,11317,10572.104
KHM,MDA,27089389.787,11971345.003,8021,1005.799
KHM,MDG,27089389.787,14191911.512,7141,205.228
KHM,MDV,27089389.787,5607762.625,3555,109.786
KHM,MEX,27089389.787,1269404276.771,15690,117984.898
KHM,MKD,27089389.787,12606338.449,8624,3894.92
KHM,MLI,27089389.787,17280250.805,12154,289.156
KHM,MLT,27089389.787,15719500.921,9304,2944.742
KHM,MMR,27089389.787,68697759.361,1109,4913.572
KHM,MNE,27089389.787,5542201.151,8798,1677.294
KHM,MNG,27089389.787,14206359.007,4034,1300.634
KHM,MOZ,27089389.787,15390031.04,8868,112.402
KHM,MUS,27089389.787,14045808.843,6268,2412.112
KHM,MWI,27089389.787,11025370.769,8341,16.092
KHM,MYS,27089389.787,365276379.481,997,184237.977
KHM,NAM,27089389.787,12543203.411,10283,321.362
KHM,NCL,27089389.787,9438130.987,7686,4.342
KHM,NER,27089389.787,12916455.161,11073,970.601
KHM,NGA,27089389.787,448120428.859,11121,264.152
KHM,NIC,27089389.787,12596636.042,17113,1900.513
KHM,NLD,27089389.787,910194347.569,9669,574661.941
KHM,NOR,27089389.787,404941363.636,9134,69364.425
KHM,NPL,27089389.787,34186190.996,2715,269.031
KHM,NZL,27089389.787,213434571.358,9044,25869.427
KHM,OMN,27089389.787,88060858.257,5071,13.23
KHM,PAK,27089389.787,320909489.23,4247,1205.919
KHM,PAN,27089389.787,66984427.2,17679,12421.042
KHM,PER,27089389.787,228323495.041,19815,25290.499
KHM,PHL,27089389.787,376823278.561,1774,89847.166
KHM,PLW,27089389.787,274200,3290,3.462
KHM,PNG,27089389.787,24751344.561,5222,704.368
KHM,POL,27089389.787,597280564.672,8586,342035.39
KHM,PRT,27089389.787,239986922.639,11215,14598.346
KHM,PRY,27089389.787,37925338.329,17637,1691.66
KHM,PSE,27089389.787,17133500,7504,399.076
KHM,PYF,27089389.787,6008055.248,12026,623.176
KHM,QAT,27089389.787,175837550.996,5813,18206.873
KHM,ROU,27089389.787,249881592.298,8233,4305.613
KHM,RUS,27089389.787,1693113904.263,7536,227712.629
KHM,RWA,27089389.787,10356327.149,8413,19.788
KHM,SAU,27089389.787,803616264.791,6284,88331.094
KHM,SDN,27089389.787,32338079.165,7811,1.62
KHM,SEN,27089389.787,23398811.424,13043,823.996
KHM,SGP,27089389.787,375472731.271,1142,2327898.531
KHM,SLV,27089389.787,26896660,16814,2873.254
KHM,SOM,27089389.787,6476674.592,6656,39.618
KHM,SRB,27089389.787,51514222.382,8678,17990.467
KHM,SUR,27089389.787,3984483.762,17093,75.493
KHM,SVK,27089389.787,105284375.641,8899,58256.461
KHM,SVN,27089389.787,54178877.606,9125,32293.871
KHM,SWE,27089389.787,533879529.188,8731,88415.317
KHM,SWZ,27089389.787,4466066.557,9006,1031.175
KHM,SYC,27089389.787,1684228.529,5762,36.631
KHM,TGO,27089389.787,7220395.248,11364,1429.957
KHM,THA,27089389.787,544081056.185,533,2062691.375
KHM,TJK,27089389.787,8300784.857,4662,2.047
KHM,TLS,27089389.787,2047931.7,3190,320.021
KHM,TON,27089389.787,512350.059,9447,33.18
KHM,TTO,27089389.787,23886216.403,17133,227.316
KHM,TUN,27089389.787,41772900.763,9667,823.417
KHM,TUR,27089389.787,761004425.605,8001,78987.802
KHM,TWN,27089389.787,610872000,2293,109551.733
KHM,TZA,27089389.787,61136873.692,7548,951.12
KHM,UGA,27089389.787,35353060.634,8085,3443.995
KHM,UKR,27089389.787,153882982.016,7921,25560.385
KHM,URY,27089389.787,61231149.881,16803,5245.577
KHM,USA,27089389.787,21372572437,14215,5924649.402
KHM,UZB,27089389.787,59907674.027,4789,55.429
KHM,VCT,27089389.787,910149.699,16878,1.723
KHM,VNM,27089389.787,330391329.476,211,973919.625
KHM,WSM,27089389.787,852007.105,9613,41.465
KHM,ZAF,27089389.787,387934574.098,9298,28862.119
KHM,ZMB,27089389.787,23308667.781,8956,13.44
KHM,ZWE,27089389.787,19284289.739,8741,25.505
KIR,KOR,177935.349,1651422932.448,6180,8401.05
KIR,KWT,177935.349,136196760.181,13271,1.546
KIR,LKA,177935.349,83902574.443,10347,0.005
KIR,MDA,177935.349,11971345.003,13617,0.008
KIR,MNE,177935.349,5542201.151,14491,0.283
KIR,MOZ,177935.349,15390031.04,14996,8.544
KIR,MYS,177935.349,365276379.481,7932,1681.758
KIR,NPL,177935.349,34186190.996,9716,9.588
KIR,NZL,177935.349,213434571.358,4232,4.942
KIR,PAK,177935.349,320909489.23,11554,7.071
KIR,PHL,177935.349,376823278.561,5901,14620.823
KIR,POL,177935.349,597280564.672,13517,0.915
KIR,PRY,177935.349,37925338.329,13989,1.239
KIR,RUS,177935.349,1693113904.263,12506,191.561
KIR,SGP,177935.349,375472731.271,7693,17.979
KIR,SRB,177935.349,51514222.382,14220,0.054
KIR,SVK,177935.349,105284375.641,14049,0.486
KIR,SWE,177935.349,533879529.188,12931,0.105
KIR,THA,177935.349,544081056.185,8086,46002.215
KIR,TWN,177935.349,610872000,6117,90.215
KIR,UKR,177935.349,153882982.016,13257,0.525
KIR,USA,177935.349,21372572437,11832,2878.871
KIR,ZAF,177935.349,387934574.098,15370,0.198
KNA,KOR,1164877.852,1651422932.448,13848,17.298
KNA,KWT,1164877.852,136196760.181,10973,0.428
KNA,LBN,1164877.852,51605959.131,9687,0.394
KNA,LCA,1164877.852,2118791.548,409,801.766
KNA,LUX,1164877.852,70195715.496,7043,0.141
KNA,MEX,1164877.852,1269404276.771,3849,112.296
KNA,MKD,1164877.852,12606338.449,8270,0.01
KNA,MNG,1164877.852,14206359.007,12709,0.081
KNA,MOZ,1164877.852,15390031.04,11342,3.73
KNA,MWI,1164877.852,11025370.769,11147,0.325
KNA,NAM,1164877.852,12543203.411,9740,1.322
KNA,NER,1164877.852,12916455.161,6941,3.227
KNA,NLD,1164877.852,910194347.569,6986,10.815
KNA,NOR,1164877.852,404941363.636,7437,2.601
KNA,NZL,1164877.852,213434571.358,14023,43.527
KNA,PAK,1164877.852,320909489.23,12851,19.586
KNA,PER,1164877.852,228323495.041,3606,4.8
KNA,POL,1164877.852,597280564.672,8084,105.902
KNA,RUS,1164877.852,1693113904.263,9065,22.054
KNA,SGP,1164877.852,375472731.271,17486,33.458
KNA,SLV,1164877.852,26896660,2865,5.426
KNA,SRB,1164877.852,51514222.382,8145,3.515
KNA,SVK,1164877.852,105284375.641,7848,210.597
KNA,SVN,1164877.852,54178877.606,7667,9.404
KNA,SWE,1164877.852,533879529.188,7847,196.54
KNA,SYC,1164877.852,1684228.529,13161,0.218
KNA,THA,1164877.852,544081056.185,16118,24.999
KNA,TUR,1164877.852,761004425.605,8906,3.507
KNA,TWN,1164877.852,610872000,15302,20.549
KNA,UKR,1164877.852,153882982.016,8770,20.711
KNA,URY,1164877.852,61231149.881,5811,21.204
KNA,USA,1164877.852,21372572437,2813,42261.764
KNA,VCT,1164877.852,910149.699,485,946.656
KNA,YEM,1164877.852,21887614.217,11237,1.089
KNA,ZAF,1164877.852,387934574.098,10921,8.62
KNA,ZWE,1164877.852,19284289.739,10977,0.06
KOR,KWT,1651422932.448,136196760.181,7184,991807.167
KOR,LAO,1651422932.448,18740559.554,3220,96408.807
KOR,LBN,1651422932.448,51605959.131,7930,162405.894
KOR,LBR,1651422932.448,3319596.5,13479,1714132.315
KOR,LBY,1651422932.448,69252306.372,9630,631886.593
KOR,LCA,1651422932.448,2118791.548,14235,4093.512
KOR,LKA,1651422932.448,83902574.443,5835,273535.773
KOR,LSO,1651422932.448,2451257.579,12709,289.375
KOR,LTU,1651422932.448,54697379.017,7372,345158.409
KOR,LUX,1651422932.448,70195715.496,8740,84294.433
KOR,LVA,1651422932.448,34308783.825,7302,55677.287
KOR,MAC,1651422932.448,55204758.07,2136,53287.061
KOR,MAR,1651422932.448,119870439.114,10837,419172.752
KOR,MDA,1651422932.448,11971345.003,7615,31203.357
