dialogue_id,shape,cluster,n_turns,mean_value,linear_z,quadratic_z,donation_ee
20180829-082832_829_live,inverted_u,3.0,11,16.818181818181817,8.422197979353061,-6.933752452815362,0.01
20180829-083014_221_live,inverted_u,0.0,11,11.272727272727273,3.480806679604583,-1.0004371487264243,0.5
20180829-083433_500_live,inverted_u,3.0,11,17.727272727272727,8.126935687404007,-8.811643742119522,1.0
20180829-084042_694_live,inverted_u,3.0,10,14.7,7.333392330271114,-7.387363938957563,0.0
20180829-085544_678_live,inverted_u,0.0,11,13.0,4.070962899695575,-2.8829641058774107,0.0
20180829-090546_237_live,inverted_u,1.0,12,23.5,6.04901499039554,-4.147098090943487,1.0
20180829-092612_565_live,inverted_u,1.0,10,19.9,5.4034964610613665,-4.689978382375222,1.0
20180829-093239_896_live,inverted_u,3.0,10,20.6,8.522426763575067,-8.747989860921997,0.0
20180829-094538_696_live,inverted_u,3.0,12,19.083333333333332,7.783470644318747,-8.338967969332028,1.0
20180829-100816_672_live,inverted_u,0.0,11,17.727272727272727,3.5384206016073088,-1.8594029152399831,0.0
20180829-101807_380_live,inverted_u,3.0,10,34.0,8.431407741766392,-7.264525524227702,1.0
20180829-102237_489_live,inverted_u,1.0,11,37.81818181818182,5.516222078027461,-5.510342369343345,0.0
20180829-114825_64_live,inverted_u,3.0,11,35.63636363636363,8.889220606591723,-8.692793323970665,1.0
20180829-115223_595_live,inverted_u,3.0,10,17.6,8.236230332182737,-7.4631451321427535,1.0
20180829-120113_628_live,inverted_u,3.0,10,49.1,5.917436017606667,-7.665769386445,2.0
20180829-122147_798_live,increasing,0.0,10,14.5,0.6575328207635063,0.8914074683820075,0.0
20180829-123437_970_live,inverted_u,1.0,10,26.8,6.662683355707942,-5.4248485073055726,0.0
20180829-131217_757_live,inverted_u,3.0,10,14.3,7.809490422836658,-8.446315822123768,1.0
20180829-133047_305_live,inverted_u,3.0,11,20.818181818181817,6.72453444804343,-7.102943449318876,0.0
20180829-133221_419_live,inverted_u,1.0,10,20.5,6.243886649941466,-4.8322534742222665,2.0
20180829-140252_910_live,inverted_u,1.0,11,19.727272727272727,4.29474622179722,-4.197731971782686,0.0
20180829-141003_666_live,inverted_u,1.0,10,21.3,6.429716467227813,-6.070012049480802,2.0
20180829-141125_448_live,u_shape,2.0,10,28.1,-0.7325872701467845,1.6320013443863999,0.0
20180829-143714_241_live,increasing,2.0,11,27.90909090909091,0.24579541233003488,1.9404900973423873,0.0
20180829-144704_720_live,inverted_u,0.0,10,13.4,2.2674093365341137,-3.1866654494012137,1.0
20180829-145732_91_live,inverted_u,1.0,10,22.8,3.6401509584649454,-4.943051253926935,0.0
20180829-161850_275_live,inverted_u,0.0,10,22.9,2.6431079902756633,-0.790173062578458,2.0
20180829-212706_883_live,inverted_u,3.0,12,25.083333333333332,7.326179265405783,-6.71065158938835,1.0
20180829-222938_760_live,inverted_u,3.0,11,31.272727272727273,7.046046219067293,-6.686511094836023,0.3
20180830-152840_138_live,decreasing,0.0,10,9.5,-0.9122121439651174,-1.2253595963710522,0.1
20180830-153627_498_live,inverted_u,0.0,10,9.9,1.5989676936008521,-0.419146871138086,0.0
20180830-153926_427_live,inverted_u,1.0,12,20.666666666666668,5.430179021524587,-5.053143447005324,0.5
20180830-154221_116_live,inverted_u,3.0,11,20.272727272727273,8.25708937320483,-8.074054299420336,0.77
20180830-154401_340_live,inverted_u,0.0,11,10.727272727272727,1.4354269643356754,-1.6531240839642076,0.0
20180830-154545_725_live,inverted_u,0.0,10,11.8,3.464104892258343,-1.500953288942751,0.5
20180830-154613_158_live,inverted_u,1.0,10,25.5,6.162992966090119,-6.839260976515608,2.0
20180830-154623_7_live,inverted_u,3.0,11,23.454545454545453,7.83283160686598,-7.611408805258459,0.0
20180830-154630_337_live,inverted_u,1.0,10,16.7,6.661237806923482,-5.991839796833959,0.3
20180830-154653_979_live,inverted_u,1.0,11,31.0,6.36851881773284,-5.932410409878148,0.0
20180830-155048_517_live,inverted_u,3.0,10,12.5,9.763814319645551,-8.946138393647397,0.0
20180830-155510_301_live,inverted_u,0.0,13,19.923076923076923,3.6393689754656315,-2.9303531594782486,0.75
20180830-155925_759_live,inverted_u,3.0,10,18.5,6.809479939178804,-6.618844082307864,0.0
20180830-160532_624_live,inverted_u,3.0,11,19.181818181818183,8.134344133590956,-8.220866597631996,0.0
20180830-160755_786_live,inverted_u,1.0,11,29.363636363636363,5.204774438368225,-5.204774438368224,0.0
20180830-162916_957_live,inverted_u,0.0,11,14.909090909090908,1.580128504632129,-2.946812231420803,1.0
20180830-163555_445_live,inverted_u,0.0,10,19.7,4.01706083902155,-2.322497701361497,0.0
20180830-164240_852_live,inverted_u,1.0,10,33.3,5.852324546858009,-4.895067000160046,1.0
20180830-171517_934_live,inverted_u,0.0,10,28.4,2.3056586270871993,-0.8140074211502797,1.0
20180830-171814_382_live,u_shape,2.0,11,12.818181818181818,-2.3458575091424088,2.213073121832461,0.5
20180830-173320_897_live,inverted_u,1.0,11,15.454545454545455,6.589982286985579,-5.212144306670043,0.0
20180830-173642_791_live,inverted_u,3.0,10,14.0,8.75717741601574,-7.4933429376438925,1.0
20180830-174134_253_live,inverted_u,3.0,10,15.9,6.8956202461962715,-6.323527305326845,0.0
20180830-174222_391_live,inverted_u,0.0,11,32.09090909090909,3.0944074482709634,-2.240939274943766,0.55
20180830-174307_818_live,inverted_u,1.0,10,22.9,6.294816469126462,-5.434602572638632,1.0
20180830-174339_981_live,inverted_u,1.0,13,27.076923076923077,6.03189914341113,-4.000110102388928,0.0
20180830-174602_584_live,inverted_u,1.0,11,29.545454545454547,4.916410604637402,-3.773658130704165,0.0
20180830-175159_432_live,inverted_u,0.0,13,25.23076923076923,3.2720882937767644,-0.8406694176702154,1.0
20180830-180642_988_live,inverted_u,3.0,11,29.454545454545453,7.70312218343417,-7.7710755345207865,0.0
20180830-180646_25_live,inverted_u,1.0,10,11.3,4.8626215742650585,-5.421919742488879,1.0
20180830-181256_736_live,inverted_u,1.0,11,27.636363636363637,7.148557972545946,-5.658489160326605,0.0
20180830-181817_436_live,inverted_u,3.0,10,16.8,7.97662744380773,-6.7180893242775905,0.0
20180830-182037_288_live,inverted_u,3.0,11,19.181818181818183,9.775836963636133,-8.11458362341038,0.5
20180830-182713_515_live,inverted_u,0.0,11,11.0,3.8235169991718316,-1.9033836116944596,1.0
20180830-183859_317_live,inverted_u,1.0,10,23.8,3.3920337039744934,-4.232284135923135,2.0
20180830-184045_958_live,u_shape,2.0,10,10.1,-2.4123711340206193,4.0487347703842556,2.0
20180830-185013_499_live,inverted_u,3.0,10,22.4,9.705372083734657,-9.30995495991571,0.2
20180830-185816_181_live,inverted_u,1.0,11,16.636363636363637,6.291458063514007,-4.463403314645964,0.0
20180830-185954_395_live,inverted_u,3.0,10,23.3,7.374045242780742,-7.300383713420109,0.25
20180830-190109_662_live,inverted_u,3.0,10,17.6,6.695070010576502,-7.577681148137323,0.5
20180830-191022_810_live,inverted_u,0.0,11,38.09090909090909,3.2171445498886206,-1.9643352068519389,0.0
20180830-191620_965_live,inverted_u,1.0,11,19.454545454545453,3.9076189233110172,-5.093588868907356,2.0
20180830-191932_932_live,inverted_u,1.0,11,30.181818181818183,4.707182995448339,-3.556436899628623,0.0
20180830-192317_46_live,inverted_u,1.0,10,14.4,5.5726382313016485,-3.554563480871424,0.0
20180830-194021_927_live,inverted_u,1.0,10,18.2,6.223632568164491,-5.027982323584949,0.2
20180830-194201_156_live,inverted_u,0.0,10,16.7,1.8655174000613401,-1.2675118223413284,1.0
20180830-200148_992_live,inverted_u,0.0,10,14.5,3.1782931473494207,-2.7639949879374472,0.0
20180830-201035_956_live,inverted_u,3.0,10,23.3,9.833870587729669,-8.325159510248026,0.3
20180830-202306_689_live,inverted_u,1.0,11,19.727272727272727,5.536770215258309,-6.050986329823887,0.0
20180830-204841_559_live,inverted_u,1.0,10,16.4,6.8212191163521485,-4.75162322346512,2.0
20180830-212956_406_live,inverted_u,1.0,10,12.2,5.043369586588888,-3.953298947183968,0.0
20180830-213219_625_live,inverted_u,0.0,12,12.333333333333334,0.6192296604964145,-1.9586792265487492,1.0
20180830-213440_640_live,inverted_u,1.0,11,27.818181818181817,6.238082353121187,-5.152934888389707,1.0
20180830-223344_362_live,inverted_u,3.0,10,13.0,9.321688745766359,-8.450026231862317,0.3
20180830-225222_66_live,inverted_u,1.0,11,21.454545454545453,5.677926027689469,-4.302004567010471,0.0
20180830-232642_468_live,inverted_u,1.0,11,15.272727272727273,7.058680562379905,-5.724575275592445,2.0
20180830-232824_365_live,inverted_u,0.0,11,9.545454545454545,3.9827002526925432,-2.2966724659353197,2.0
20180831-012053_911_live,inverted_u,3.0,10,9.5,6.895794534967295,-6.320133537831478,1.0
20180831-031446_408_live,increasing,0.0,10,29.8,0.9905637049523334,0.4460160295989062,0.1
20180831-040908_90_live,inverted_u,1.0,10,25.5,4.45531647844724,-4.1682975545062755,1.0
20180831-043947_465_live,inverted_u,3.0,10,18.9,7.816682705500763,-6.4622157044189255,0.0
20180831-051326_212_live,inverted_u,1.0,10,22.7,5.207948326023719,-4.154119308051184,0.0
20180831-052816_178_live,inverted_u,1.0,10,16.7,6.099074977598142,-6.795346983822299,0.1
20180831-053018_301_live,u_shape,2.0,11,22.818181818181817,-5.208753918017534,2.835354628766845,0.1
20180831-053123_578_live,inverted_u,1.0,10,16.9,5.258900089057614,-5.23122166753626,0.0
20180831-054654_563_live,inverted_u,0.0,10,12.6,2.8576073208521673,-1.6177396770270172,2.0
20180831-063536_532_live,inverted_u,0.0,10,14.1,1.139575570218183,-1.3859702881031941,0.25
20180831-065311_853_live,inverted_u,0.0,10,10.8,1.4330958711541175,-2.1413440236936037,0.2
20180831-070455_353_live,inverted_u,1.0,11,11.727272727272727,7.1047282649708015,-5.785278730047651,0.0
20180831-071300_554_live,inverted_u,3.0,10,7.4,9.268977144549574,-8.706155002945046,0.0
20180831-072612_12_live,inverted_u,1.0,10,12.8,5.231942599090841,-5.583300758945841,0.0
20180831-073753_874_live,inverted_u,0.0,10,25.5,3.2403638589983816,-2.3386504418724003,2.0
20180831-073919_112_live,inverted_u,1.0,10,17.8,5.4984896872613485,-4.472532427830662,0.0
20180831-080306_985_live,inverted_u,3.0,10,17.5,9.316489879627964,-8.84439846971958,0.2
20180831-081945_112_live,inverted_u,3.0,10,20.6,6.333167296600912,-7.653105971643989,0.0
20180831-082733_742_live,inverted_u,1.0,10,24.7,6.280088641154335,-5.183917307185048,0.0
20180831-083027_46_live,inverted_u,1.0,10,24.8,6.485529082094888,-4.999809931284771,0.5
20180831-094009_882_live,inverted_u,0.0,11,33.90909090909091,1.3991391389028653,-0.8805268148759355,0.0
20180831-094601_58_live,inverted_u,1.0,10,9.9,6.561233144819157,-4.066880048441627,0.2
20180831-100313_532_live,u_shape,2.0,11,12.454545454545455,-2.216987512110279,3.08929935010872,0.01
20180831-103236_81_live,inverted_u,0.0,11,16.636363636363637,2.5690422297774425,-1.682962482658002,0.0
20180831-111502_257_live,inverted_u,0.0,10,21.7,3.015777657200746,-0.86931669122157,1.0
20180831-115617_21_live,inverted_u,1.0,10,36.6,4.939415904905794,-3.133108838303309,1.0
20180831-120243_533_live,inverted_u,1.0,10,22.5,5.232160465241579,-6.5439102812579035,0.0
20180831-120603_285_live,inverted_u,1.0,11,28.727272727272727,6.474171836737681,-4.793295891070639,0.05
20180831-122246_544_live,inverted_u,1.0,10,34.9,5.645140052723931,-3.966205507072661,0.25
20180831-130348_981_live,inverted_u,0.0,11,26.0,0.01197467668256162,-1.8199137334382869,0.0
20180831-131354_977_live,inverted_u,1.0,10,32.4,6.5963867620483825,-6.4255358004744165,0.0
20180831-175558_427_live,inverted_u,1.0,10,16.0,3.4130831063612397,-4.681224289566575,0.5
20180831-175925_143_live,increasing,0.0,11,9.545454545454545,1.3454611358479693,1.107193166431838,0.0
20180831-180309_707_live,inverted_u,1.0,10,21.4,5.995360290156812,-5.141652028775261,0.0
20180831-180355_992_live,inverted_u,3.0,10,21.8,8.310707179112143,-7.243173150389615,0.0
20180831-180851_529_live,inverted_u,1.0,11,21.272727272727273,3.904735472352086,-4.202748551455278,0.0
20180831-181810_204_live,inverted_u,3.0,11,10.090909090909092,7.134241342090041,-7.687760066907371,1.0
20180831-182245_152_live,inverted_u,1.0,10,21.2,7.0611037523112925,-4.927330849028361,1.5
20180831-182914_929_live,inverted_u,1.0,11,32.54545454545455,4.6054491146304,-3.6106721058702327,1.0
20180831-183431_357_live,inverted_u,1.0,11,11.818181818181818,3.7820744270747437,-5.0470907448784725,0.1
20180831-184520_110_live,inverted_u,1.0,10,10.3,6.13836366699917,-6.132340496468568,0.75
20180831-184944_472_live,inverted_u,3.0,11,29.0,7.992199636104556,-7.988448287721395,0.3
20180831-185408_698_live,u_shape,2.0,11,23.272727272727273,-0.2229510099709735,1.1033411756242757,0.0
20180831-185836_687_live,inverted_u,1.0,10,17.9,4.90309185529263,-4.163002518644686,0.5
20180831-190413_38_live,inverted_u,3.0,11,29.636363636363637,7.324077539335093,-6.764960291409342,1.72
20180831-191015_164_live,inverted_u,1.0,12,18.166666666666668,4.890348093458367,-3.06608120975217,0.0
20180831-191711_71_live,inverted_u,1.0,11,41.90909090909091,6.344059030142399,-4.671747426658717,0.0
20180831-191911_779_live,inverted_u,3.0,10,24.5,7.89791184389113,-6.91984226570028,1.0
20180831-191926_666_live,inverted_u,1.0,10,23.7,4.600943931669501,-3.2084324620896756,1.0
20180831-193934_858_live,inverted_u,3.0,11,21.454545454545453,7.041866961654883,-7.552336871514623,1.0
20180831-200600_498_live,inverted_u,3.0,10,12.2,8.97734344632253,-9.14052151521337,1.0
20180831-205301_781_live,inverted_u,1.0,11,35.90909090909091,4.7704034062868805,-2.574248043864757,0.0
20180831-211050_995_live,inverted_u,1.0,11,31.181818181818183,4.775496511866685,-3.143916551640712,0.0
20180831-211130_630_live,inverted_u,3.0,10,33.5,7.955028585164102,-6.781599685899508,0.0
20180831-211837_377_live,inverted_u,1.0,10,8.5,5.945048304185399,-4.901343427750999,0.0
20180831-215137_413_live,inverted_u,1.0,11,25.545454545454547,7.053800770489091,-5.497733433984196,0.0
20180831-221232_645_live,inverted_u,0.0,10,14.3,3.58534001302671,-3.097733771255079,0.0
20180831-222729_66_live,inverted_u,1.0,13,17.0,5.725796948611833,-4.902505989030141,0.05
20180831-223214_28_live,inverted_u,1.0,11,30.454545454545453,3.438124985377439,-4.61627635744421,0.2
20180831-224726_732_live,inverted_u,0.0,11,23.363636363636363,3.531924283244326,-3.2735809752231835,0.0
20180831-231032_102_live,inverted_u,1.0,10,19.5,5.02182500547436,-4.782271094304766,0.0
20180831-231226_976_live,inverted_u,1.0,10,14.1,4.773429639959884,-5.850974350725581,0.05
20180901-001137_507_live,u_shape,2.0,10,9.7,-0.5796566432539264,2.440342417025362,1.0
20180901-001917_173_live,inverted_u,0.0,10,21.9,2.4806558387557587,-3.1037927800347704,1.0
20180901-003311_274_live,inverted_u,1.0,10,13.0,6.948875422930228,-5.853486193699848,0.0
20180901-004406_582_live,inverted_u,3.0,11,26.0,8.237626140372264,-8.51531190486305,0.0
20180901-020126_11_live,inverted_u,3.0,11,15.545454545454545,6.10104389637662,-7.087643931664287,0.0
20180901-045936_842_live,u_shape,2.0,10,17.3,-1.8128430849719661,0.44009677639093786,2.0
20180901-055511_376_live,inverted_u,3.0,11,17.272727272727273,7.3838176216058695,-7.094893060816009,0.4
20180901-060959_922_live,u_shape,2.0,10,11.9,-3.226356662945183,2.1719432080816254,0.0
20180901-061738_750_live,inverted_u,1.0,10,26.1,6.088326285128933,-6.746298619636713,0.3
20180901-062656_249_live,inverted_u,3.0,10,21.3,6.428567890376628,-7.72344332292755,2.0
20180901-063841_657_live,inverted_u,3.0,10,34.4,8.59850224152707,-6.51401684964172,0.2
20180901-064502_492_live,inverted_u,0.0,11,13.909090909090908,1.2400246568924662,-0.9451407445826715,0.0
20180901-071043_291_live,inverted_u,1.0,10,42.9,5.29881499823134,-3.068181818181819,0.5
20180901-073405_760_live,inverted_u,3.0,11,13.727272727272727,6.191683933199758,-7.151671030611087,0.0
20180901-074748_167_live,inverted_u,1.0,10,4.6,4.3780492960799995,-4.421720610754114,0.0
20180901-075346_269_live,inverted_u,3.0,10,29.3,8.67102907866526,-7.422884753454726,1.0
20180901-075720_707_live,inverted_u,0.0,10,18.6,2.4273644074329224,-1.1895052673874493,0.5
20180901-081612_655_live,u_shape,2.0,10,15.5,-1.959307069535135,4.330130043956957,1.0
20180901-082120_803_live,inverted_u,1.0,10,23.3,5.5274169473740145,-3.121115075277775,0.1
20180901-083851_418_live,inverted_u,1.0,10,23.6,7.140919181973245,-5.5225805571634465,1.0
20180901-091456_160_live,inverted_u,3.0,12,16.333333333333332,9.615019029492116,-8.500178818691666,0.2
20180901-093058_490_live,inverted_u,1.0,12,23.75,6.0201086870872444,-5.222695973376773,0.0
20180901-100753_363_live,inverted_u,1.0,11,41.27272727272727,4.376648779873923,-3.4989760971732764,0.5
20180901-101051_687_live,inverted_u,1.0,11,21.0,4.203368463680586,-3.3510389831768954,0.03
20180901-101814_540_live,inverted_u,1.0,10,20.0,5.52841456259992,-4.513049297028631,0.2
20180901-112714_568_live,inverted_u,3.0,11,26.0,7.392499498590518,-6.172962921429963,0.2
20180901-112814_354_live,inverted_u,0.0,11,28.272727272727273,2.4807983957106448,-0.1157304719029053,0.0
20180901-112824_44_live,inverted_u,3.0,10,17.0,9.589009933987109,-8.79612022368327,1.0
20180901-112903_682_live,inverted_u,3.0,10,24.7,7.853744669015294,-7.293217879985818,0.2
20180901-114608_710_live,inverted_u,1.0,10,16.1,4.926281288393995,-4.182691659957167,1.0
20180901-121302_185_live,inverted_u,1.0,10,33.3,6.7736501613747295,-5.989495687247572,0.0
20180901-121329_807_live,inverted_u,1.0,10,19.7,5.779298801257164,-5.092163487307269,1.5
20180901-121417_346_live,inverted_u,1.0,10,36.1,6.2941990910443115,-6.091989591250346,0.0
20180901-121932_143_live,inverted_u,3.0,14,22.928571428571427,8.428423934263622,-7.988517017758358,0.0
20180901-125341_302_live,inverted_u,3.0,11,25.727272727272727,7.340396998304886,-7.135930737975941,0.2
20180901-125737_539_live,inverted_u,0.0,11,27.181818181818183,4.340826400476405,-2.0460748080563174,1.0
20180901-142346_317_live,inverted_u,3.0,10,15.6,9.627452921944656,-8.901855885352061,1.0
20180901-152528_222_live,inverted_u,1.0,11,7.363636363636363,5.837764660712808,-6.609874656862219,0.5
20180901-154211_517_live,inverted_u,1.0,10,22.1,5.597182961318584,-2.940712642705113,0.0
20180901-160047_444_live,inverted_u,1.0,12,15.083333333333334,5.0273793478972095,-2.71486955518291,0.0
20180901-161656_635_live,inverted_u,3.0,12,29.833333333333332,6.754006201372509,-6.823284030787956,0.0
20180901-164025_222_live,inverted_u,1.0,11,24.181818181818183,3.2799227894766894,-3.8390548434379883,1.0
20180901-170812_961_live,inverted_u,3.0,12,20.083333333333332,8.8205068025082,-8.659314532593271,0.0
20180901-171431_849_live,inverted_u,1.0,10,15.9,6.035364113177498,-6.299404179980664,0.0
20180901-180119_88_live,inverted_u,0.0,10,8.3,3.9904695721528443,-1.8386122602069435,1.0
20180901-180231_790_live,inverted_u,1.0,10,33.0,4.8052598320424575,-3.9538514456285494,0.0
20180901-180617_95_live,inverted_u,3.0,11,20.181818181818183,6.60405093690212,-7.317507963326449,0.15
20180901-182115_809_live,inverted_u,0.0,10,8.1,0.29260281377046676,-2.2538324844481887,1.0
20180901-183912_261_live,inverted_u,0.0,11,22.181818181818183,3.4551366311751757,-3.150501374319488,0.0
20180901-190207_933_live,inverted_u,1.0,10,22.0,6.290895096901774,-4.226502436540101,0.0
20180901-191816_441_live,inverted_u,1.0,10,14.9,4.3589092077003135,-3.575667709441663,0.05
20180901-191837_893_live,inverted_u,0.0,10,13.7,2.017428265807504,-1.5324826462075907,1.0
20180901-192142_112_live,inverted_u,0.0,10,19.6,0.9308220360814878,-0.33509593298933493,0.5
20180901-200737_151_live,inverted_u,1.0,10,18.0,6.967296974536354,-5.785564625498386,0.0
20180901-201717_518_live,inverted_u,0.0,12,12.666666666666666,1.2608269357472863,-0.8044269687891461,1.0
20180901-201904_88_live,inverted_u,3.0,10,28.2,7.665563366086639,-7.525449884748971,0.25
20180901-212528_32_live,inverted_u,0.0,11,21.90909090909091,2.274163408551216,-0.5042490928051481,0.0
20180902-022448_481_live,inverted_u,1.0,10,11.4,5.517763887580855,-3.788671856309789,0.2
20180902-040108_507_live,inverted_u,3.0,11,23.181818181818183,8.061844729739953,-6.2130218204072145,0.0
20180902-060425_57_live,inverted_u,1.0,10,17.9,6.306242819624906,-4.414053554127819,1.0
20180902-061808_400_live,inverted_u,0.0,10,33.6,1.3526589484074496,-3.6057682818251338,1.0
20180902-065004_63_live,inverted_u,1.0,10,10.0,6.223568263836723,-6.329727210767841,0.75
20180902-082304_216_live,inverted_u,0.0,10,9.0,0.45052391692190713,-1.1188507870577151,0.25
20180902-082346_448_live,inverted_u,3.0,10,59.4,9.65555235805111,-9.32172866177029,1.0
20180902-084742_394_live,decreasing,0.0,11,15.181818181818182,-0.08819183597817679,-0.3907233239539403,0.2
20180902-150252_344_live,inverted_u,3.0,12,19.333333333333332,7.215607108367746,-6.869653342898059,0.3
20180902-215344_542_live,inverted_u,1.0,10,25.1,4.243115835457801,-6.0923962893893,2.0
20180902-215438_58_live,inverted_u,1.0,12,20.833333333333332,5.927270085036454,-5.4079598479611,0.0
20180902-220100_244_live,inverted_u,0.0,11,16.272727272727273,2.065925062992699,-3.1489736317819563,0.5
20180902-220444_227_live,inverted_u,3.0,12,33.333333333333336,8.299267686536071,-8.079315490395027,0.0
20180902-220705_493_live,inverted_u,1.0,10,8.2,5.890776783624674,-5.069271292269705,0.0
20180902-221023_518_live,u_shape,2.0,10,24.9,-0.9963667097275608,1.9956899972287931,0.1
20180902-222227_892_live,inverted_u,0.0,11,22.181818181818183,3.948143862459291,-2.276745103860515,2.0
20180902-222301_80_live,inverted_u,3.0,10,28.3,7.7622281817675445,-6.856452504120666,0.3
20180902-222414_572_live,inverted_u,3.0,11,23.0,8.069118798078303,-7.636572254638561,2.0
20180902-222747_770_live,inverted_u,3.0,10,24.5,9.679753164546026,-8.60888486976807,0.15
20180902-222850_306_live,inverted_u,1.0,10,24.8,4.643183714905338,-3.7135364858056836,0.0
20180902-223320_635_live,inverted_u,1.0,11,32.63636363636363,5.59800942170037,-6.018720557084634,2.0
20180902-224713_959_live,inverted_u,3.0,10,32.1,7.542167538105711,-7.238024295002574,0.25
20180902-225626_63_live,inverted_u,1.0,11,22.272727272727273,5.216770917966975,-5.601559889952944,2.0
20180902-230004_696_live,increasing,0.0,11,13.090909090909092,2.279815312144888,0.6273366834973008,0.0
20180902-230734_103_live,inverted_u,3.0,11,23.818181818181817,8.706133615278809,-7.321052743113575,0.2
20180902-230929_507_live,increasing,0.0,10,28.8,0.06362784278915015,0.038176705673484336,0.19
20180902-231056_734_live,inverted_u,0.0,10,10.6,3.221546755263511,-0.6330550392439226,0.1
20180902-231121_694_live,inverted_u,3.0,10,20.9,10.505003819688005,-9.35114863699453,0.25
20180903-000031_632_live,inverted_u,1.0,10,15.8,5.317182340093772,-5.374510451577263,0.0
20180903-004112_585_live,inverted_u,1.0,10,21.7,3.5244517343728035,-3.9767877858431104,2.0
20180903-005045_964_live,inverted_u,3.0,11,42.09090909090909,7.670949646675183,-6.276278644769708,0.0
20180903-011326_133_live,decreasing,0.0,11,17.363636363636363,-0.8026426711229492,-0.4410124566609677,1.0
20180903-021912_147_live,inverted_u,3.0,10,32.3,7.347364489786681,-7.851870883641998,0.0
20180903-042430_763_live,inverted_u,1.0,10,26.1,5.607641250536338,-3.702883711932698,0.0
20180903-042451_245_live,inverted_u,3.0,11,18.454545454545453,9.228470006526516,-9.303592179403685,0.0
20180903-044446_477_live,inverted_u,1.0,11,17.90909090909091,5.572439393031216,-5.417570620324555,0.0
20180903-053722_705_live,increasing,0.0,10,27.9,2.203634339432236,0.014160152116870295,0.0
20180903-062509_807_live,inverted_u,1.0,10,11.8,4.48547232536669,-4.923079381500025,0.15
20180903-063835_981_live,inverted_u,3.0,10,10.7,7.836276999172326,-7.092049574669927,0.0
20180903-065008_728_live,inverted_u,1.0,12,17.583333333333332,6.065775944675823,-4.201509787055787,1.0
20180903-070317_375_live,increasing,0.0,10,14.2,0.8099357220479783,1.0592808420756659,0.0
20180903-071928_910_live,inverted_u,0.0,10,17.6,1.743405845578764,-0.4026999036684511,0.0
20180903-073450_337_live,inverted_u,0.0,10,24.7,3.8501223790213572,-2.0383000830113085,0.0
20180903-074043_932_live,inverted_u,0.0,10,30.8,2.6738542703458887,-1.023738872650865,0.0
20180903-075401_529_live,inverted_u,3.0,10,24.5,7.0473315698025925,-6.216528944712773,0.0
20180903-080857_582_live,u_shape,2.0,10,13.9,-6.8860261666338385,5.073966534898288,1.5
20180903-081910_674_live,inverted_u,3.0,11,19.727272727272727,7.3852169323861965,-6.682435003887467,0.2
20180903-082331_337_live,inverted_u,3.0,10,7.5,9.148379341877083,-8.623885708164176,0.0
20180903-082916_59_live,inverted_u,1.0,10,19.2,4.271414132900854,-3.256048818331808,0.0
20180903-084303_89_live,inverted_u,3.0,10,15.8,8.199821055616027,-6.917363772145285,2.0
20180903-084513_458_live,inverted_u,1.0,10,19.5,6.665565634208355,-6.215645577899996,1.0
20180903-084857_434_live,inverted_u,3.0,11,24.09090909090909,6.815475299467623,-7.283552381427536,0.0
20180903-092132_700_live,inverted_u,1.0,10,22.9,7.528494027447063,-5.426553189403078,0.0
20180903-092419_214_live,inverted_u,0.0,11,13.181818181818182,2.478957248279427,-3.2362366165527763,0.0
20180903-092432_430_live,inverted_u,1.0,10,16.8,7.271261136431487,-5.143437808321039,0.0
20180903-092915_966_live,decreasing,0.0,10,21.7,-0.003899989903720097,-1.0880971831376578,2.0
20180903-093512_147_live,inverted_u,0.0,10,33.7,4.553028949247391,-2.158933229518759,0.0
20180903-094154_600_live,inverted_u,3.0,11,36.18181818181818,8.06830550831472,-7.545645723454585,2.0
20180903-094216_793_live,inverted_u,1.0,10,14.9,7.562481952223179,-5.622832352046889,1.0
20180903-094545_472_live,inverted_u,1.0,11,45.0,5.052431247104711,-4.509088204118184,0.0
20180903-094620_889_live,inverted_u,0.0,10,30.7,4.215100562204974,-2.1085689134278156,0.0
20180903-094939_651_live,inverted_u,3.0,11,33.09090909090909,7.477053540065163,-7.2062261400755085,0.0
20180903-095231_898_live,inverted_u,3.0,10,19.2,8.405855712482264,-8.948346346057921,0.0
20180903-102417_844_live,inverted_u,3.0,12,12.833333333333334,8.281102625120752,-7.730838375649513,0.0
20180903-102457_108_live,inverted_u,1.0,11,28.181818181818183,6.9669022804556935,-6.034202757053511,0.0
20180903-103006_867_live,inverted_u,3.0,10,22.5,7.892412486102672,-8.317684913210226,2.0
20180903-103052_41_live,inverted_u,3.0,11,13.090909090909092,7.350156128262957,-6.769428505225816,0.0
20180903-103342_719_live,inverted_u,1.0,10,19.3,4.863147487214875,-3.8635741842592712,2.0
20180903-103431_860_live,inverted_u,3.0,11,30.09090909090909,10.662688313857776,-9.29401455450338,1.0
20180903-103709_629_live,inverted_u,0.0,10,19.2,2.7503458727956427,-2.15452626398885,1.0
20180903-103724_869_live,u_shape,2.0,10,7.8,-4.704133710572241,3.3998599514279526,1.0
20180903-103835_253_live,inverted_u,0.0,10,23.6,3.1411297650532464,-0.8674871786706775,0.0
20180903-103906_732_live,u_shape,2.0,11,17.0,-4.47675331936781,2.3636501158224976,0.0
20180903-103939_512_live,inverted_u,0.0,10,23.8,3.9296457036844736,-2.321497348713554,0.02
