species,event_year,kind,obs_redist,env_pred_redist,hist_pred_redist,n_routes
6450,2009,cold,0.0,0.005405405405405406,0.005405405405405406,185
6450,2014,cold,0.0,0.0,0.0,171
6480,2012,hot,0.0,0.3827893175074184,0.2166172106824926,337
6480,2016,hot,0.0,0.5477707006369427,0.27070063694267515,314
6480,2008,cold,0.0,0.28065395095367845,0.23160762942779292,367
6480,2009,cold,0.0,0.5130434782608696,0.28405797101449276,345
6480,2014,cold,0.0,0.35093167701863354,0.2391304347826087,322
6520,2012,hot,0.0,0.0970625798212005,0.21328224776500637,783
6520,2016,hot,0.0,0.050724637681159424,0.21980676328502416,828
6520,2008,cold,0.0,0.4748040313549832,0.3068309070548712,893
6520,2009,cold,0.0,0.1531322505800464,0.1751740139211137,862
6520,2014,cold,0.0,0.09844559585492228,0.22797927461139897,772
6550,2012,hot,0.0,0.24285714285714285,0.21904761904761905,210
6550,2016,hot,0.0,0.19289340101522842,0.2182741116751269,197
6550,2008,cold,0.0,0.3231441048034934,0.20087336244541484,229
6550,2009,cold,0.0,0.502283105022831,0.1735159817351598,219
6550,2014,cold,0.0,0.1875,0.234375,192
6590,2012,hot,0.0,0.2777777777777778,0.23958333333333334,288
6590,2016,hot,0.0,0.4121863799283154,0.2616487455197133,279
6590,2008,cold,0.0,0.7396825396825397,0.5714285714285714,315
6590,2009,cold,0.0,0.18006430868167203,0.2379421221864952,311
6590,2014,cold,0.0,0.17142857142857143,0.21785714285714286,280
6670,2012,hot,0.0,0.20918367346938777,0.2755102040816326,196
6670,2016,hot,0.0,0.12953367875647667,0.23316062176165803,193
6670,2008,cold,0.0,0.5807860262008734,0.25327510917030566,229
6670,2009,cold,0.0,0.4,0.22727272727272727,220
6670,2014,cold,0.0,0.3811881188118812,0.24257425742574257,202
6710,2012,hot,0.0,0.19943019943019943,0.2336182336182336,351
6710,2016,hot,0.0,0.10600706713780919,0.21554770318021202,283
6710,2008,cold,0.0,0.054945054945054944,0.12087912087912088,364
6710,2009,cold,0.0,0.36827195467422097,0.32011331444759206,353
6710,2014,cold,0.0,0.13694267515923567,0.2643312101910828,314
6740,2012,hot,0.0,0.4594594594594595,0.26306306306306304,555
6740,2016,hot,0.0,0.17415730337078653,0.1404494382022472,534
6740,2008,cold,0.0,0.47128378378378377,0.32263513513513514,592
6740,2009,cold,0.0,0.414721723518851,0.3249551166965889,557
6740,2014,cold,0.0,0.33639705882352944,0.14154411764705882,544
6750,2012,hot,0.0,0.24770642201834864,0.23853211009174313,109
6750,2016,hot,0.0,0.30973451327433627,0.22123893805309736,113
6750,2008,cold,0.0,0.48484848484848486,0.48484848484848486,132
6750,2009,cold,0.0,0.2892561983471074,0.2727272727272727,121
6750,2014,cold,0.0,0.3425925925925926,0.26851851851851855,108
6810,2012,hot,0.0,0.6950354609929078,0.3395390070921986,1128
6810,2016,hot,0.0,0.16606170598911071,0.20598911070780399,1102
6810,2008,cold,0.0,0.08947804473902236,0.1275890637945319,1207
6810,2009,cold,0.0,0.506265664160401,0.23725981620718462,1197
6810,2014,cold,0.0,0.6021897810218978,0.22354014598540145,1096
6830,2012,hot,0.0,0.562962962962963,0.30617283950617286,405
6830,2016,hot,0.0,0.40524781341107874,0.19533527696793002,343
6830,2008,cold,0.0,0.32599118942731276,0.2753303964757709,454
6830,2009,cold,0.0,0.41244239631336405,0.25806451612903225,434
6830,2014,cold,0.0,0.3604336043360434,0.2140921409214092,369
6850,2012,hot,0.0,0.6990291262135923,0.32038834951456313,103
6850,2016,hot,0.0,0.28865979381443296,0.16494845360824742,97
6850,2008,cold,0.0,0.31007751937984496,0.3488372093023256,129
6850,2009,cold,0.0,0.4098360655737705,0.319672131147541,122
6850,2014,cold,0.0,0.29906542056074764,0.19626168224299065,107
6870,2012,hot,0.0,0.21891891891891893,0.2702702702702703,370
6870,2016,hot,0.0,0.07908163265306123,0.2423469387755102,392
6870,2008,cold,0.0,0.24178403755868544,0.22065727699530516,426
6870,2009,cold,0.0,0.3611111111111111,0.25,396
6870,2014,cold,0.0,0.18041237113402062,0.27319587628865977,388
6882,2012,hot,0.0,0.3220657276995305,0.3389671361502347,1065
6882,2016,hot,0.0,0.15763546798029557,0.2413793103448276,1015
6882,2008,cold,0.0,0.22763507528786536,0.295837023914969,1129
6882,2009,cold,0.0,0.43505903723887374,0.3642143505903724,1101
6882,2014,cold,0.0,0.2524752475247525,0.25445544554455446,1010
70,2012,hot,0.0,0.18421052631578946,0.2631578947368421,76
70,2016,hot,0.0,0.1506849315068493,0.1232876712328767,73
70,2008,cold,0.0,0.23595505617977527,0.47191011235955055,89
70,2009,cold,0.0,0.2696629213483146,0.3146067415730337,89
70,2014,cold,0.0,0.34177215189873417,0.12658227848101267,79
7030,2012,hot,0.0,0.22208281053952322,0.17565872020075282,797
7030,2016,hot,0.0,0.20804438280166435,0.14840499306518723,721
7030,2008,cold,0.0,0.38705738705738707,0.18803418803418803,819
7030,2009,cold,0.0,0.32254047322540474,0.1917808219178082,803
7030,2014,cold,0.0,0.1769436997319035,0.1769436997319035,746
7040,2012,hot,0.0,0.4712041884816754,0.19895287958115182,764
7040,2016,hot,0.0,0.0456989247311828,0.15994623655913978,744
7040,2008,cold,0.0,0.039141414141414144,0.047979797979797977,792
7040,2009,cold,0.0,0.3810126582278481,0.26582278481012656,790
7040,2014,cold,0.0,0.0453920220082531,0.1499312242090784,727
7050,2012,hot,0.0,0.08108108108108109,0.2608108108108108,740
7050,2016,hot,0.0,0.11225997045790251,0.32348596750369274,677
7050,2008,cold,0.0,0.23149394347240915,0.13728129205921938,743
7050,2009,cold,0.0,0.22696011004126548,0.12929848693259974,727
7050,2014,cold,0.0,0.026785714285714284,0.27827380952380953,672
7180,2012,hot,0.0,0.18790849673202614,0.23039215686274508,612
7180,2016,hot,0.0,0.07468123861566485,0.1930783242258652,549
7180,2008,cold,0.0,0.4588607594936709,0.310126582278481,632
7180,2009,cold,0.0,0.5980066445182725,0.33554817275747506,602
7180,2014,cold,0.0,0.04788213627992634,0.24125230202578268,543
7210,2012,hot,0.0,0.2787878787878788,0.2012121212121212,825
7210,2016,hot,0.0,0.4322429906542056,0.26401869158878505,856
7210,2008,cold,0.0,0.10777777777777778,0.20444444444444446,900
7210,2009,cold,0.0,0.3939051918735892,0.27539503386004516,886
7210,2014,cold,0.0,0.26625766871165646,0.2674846625766871,815
7280,2012,hot,0.0,0.37969924812030076,0.33458646616541354,266
7280,2016,hot,0.0,0.18518518518518517,0.30976430976430974,297
7280,2008,cold,0.0,0.36070381231671556,0.3782991202346041,341
7280,2009,cold,0.0,0.39634146341463417,0.3384146341463415,328
7280,2014,cold,0.0,0.33695652173913043,0.35507246376811596,276
7310,2012,hot,0.0,0.3091655266757866,0.2968536251709986,731
7310,2016,hot,0.0,0.06896551724137931,0.2353823088455772,667
7310,2008,cold,0.0,0.25335120643431636,0.2131367292225201,746
7310,2009,cold,0.0,0.5513513513513514,0.42567567567567566,740
7310,2014,cold,0.0,0.43582089552238806,0.27611940298507465,670
7350,2012,hot,0.0,0.4137353433835846,0.34003350083752093,597
7350,2016,hot,0.0,0.08952702702702703,0.2533783783783784,592
7350,2008,cold,0.0,0.4122257053291536,0.1896551724137931,638
7350,2009,cold,0.0,0.33069620253164556,0.2674050632911392,632
7350,2014,cold,0.0,0.494077834179357,0.2808798646362098,591
7360,2012,hot,0.0,0.4444444444444444,0.3611111111111111,468
7360,2016,hot,0.0,0.542997542997543,0.35872235872235875,407
7360,2008,cold,0.0,0.2944915254237288,0.2584745762711864,472
7360,2009,cold,0.0,0.5143487858719646,0.3509933774834437,453
7360,2014,cold,0.0,0.7917675544794189,0.37772397094430993,413
7480,2012,hot,0.0,0.3225806451612903,0.31451612903225806,124
7480,2016,hot,0.0,0.11023622047244094,0.2440944881889764,127
7480,2008,cold,0.0,0.35714285714285715,0.2222222222222222,126
7480,2009,cold,0.0,0.29838709677419356,0.20161290322580644,124
7480,2014,cold,0.0,0.06140350877192982,0.2807017543859649,114
7490,2012,hot,0.0,0.4176470588235294,0.25882352941176473,170
7490,2016,hot,0.0,0.30569948186528495,0.3471502590673575,193
7490,2008,cold,0.0,0.16176470588235295,0.19117647058823528,204
7490,2009,cold,0.0,0.32673267326732675,0.30198019801980197,202
7490,2014,cold,0.0,0.46994535519125685,0.3551912568306011,183
7510,2012,hot,0.0,0.8763326226012793,0.3582089552238806,469
7510,2016,hot,0.0,0.18303571428571427,0.2544642857142857,448
7510,2008,cold,0.0,0.22520661157024793,0.22727272727272727,484
7510,2009,cold,0.0,0.4553191489361702,0.3148936170212766,470
7510,2014,cold,0.0,0.17926565874730022,0.2591792656587473,463
7550,2012,hot,0.0,0.1765704584040747,0.3769100169779287,589
7550,2016,hot,0.0,0.1792452830188679,0.32264150943396225,530
7550,2008,cold,0.0,0.2662440570522979,0.24405705229793978,631
7550,2009,cold,0.0,0.6366612111292962,0.46317512274959083,611
7550,2014,cold,0.0,0.302536231884058,0.2753623188405797,552
7560,2012,hot,0.0,0.7220543806646526,0.5287009063444109,331
7560,2016,hot,0.0,0.11538461538461539,0.3173076923076923,312
7560,2008,cold,0.0,0.08719346049046321,0.11716621253405994,367
7560,2009,cold,0.0,0.782016348773842,0.5694822888283378,367
7560,2014,cold,0.0,0.4670846394984326,0.3072100313479624,319
7580,2012,hot,0.0,0.4954545454545455,0.2863636363636364,220
7580,2016,hot,0.0,0.26382978723404255,0.14042553191489363,235
7580,2008,cold,0.0,0.2988929889298893,0.3173431734317343,271
7580,2009,cold,0.0,0.5399239543726235,0.3612167300380228,263
7580,2014,cold,0.0,0.29545454545454547,0.19545454545454546,220
7590,2012,hot,0.0,0.1696969696969697,0.19393939393939394,330
7590,2016,hot,0.0,0.1466275659824047,0.31378299120234604,341
7590,2008,cold,0.0,0.1956521739130435,0.1642512077294686,414
7590,2009,cold,0.0,0.25440806045340053,0.2040302267002519,397
7590,2014,cold,0.0,0.15454545454545454,0.1696969696969697,330
7610,2012,hot,0.0,0.4939271255060729,0.22469635627530365,1482
7610,2016,hot,0.0,0.23227548953409857,0.19108710330857528,1481
7610,2008,cold,0.0,0.21609632446134347,0.21292775665399238,1578
7610,2009,cold,0.0,0.5013054830287206,0.23759791122715404,1532
7610,2014,cold,0.0,0.3969252271139064,0.22012578616352202,1431
7660,2012,hot,0.0,0.5038461538461538,0.3230769230769231,780
7660,2016,hot,0.0,0.3730496453900709,0.31347517730496455,705
7660,2008,cold,0.0,0.34974093264248707,0.2538860103626943,772
7660,2009,cold,0.0,0.5379581151832461,0.3494764397905759,764
7660,2014,cold,0.0,0.5612998522895125,0.36336779911373707,677
