AOU,routes,years,nz,med_n,tot,nz_frac,included,reason,species,included_pre,pre_to_post
4290,389,27,2086,1.0,6698,0.3114362496267542,False,few_routes,4290,False,still_excluded
4295,9,8,12,1.0,165,0.0727272727272727,False,few_routes,4295,False,still_excluded
4300,74,26,315,2.0,1003,0.3140578265204387,False,few_routes,4300,False,still_excluded
4310,259,28,1636,2.0,3771,0.43383717846725,False,few_routes,4310,False,still_excluded
4320,286,26,2656,5.0,5056,0.5253164556962026,False,few_routes,4320,False,still_excluded
4330,347,29,2488,2.0,5234,0.4753534581581964,False,few_routes,4330,False,still_excluded
4335,10,9,16,1.0,175,0.0914285714285714,False,few_routes,4335,False,still_excluded
4340,44,26,254,3.0,572,0.444055944055944,False,few_routes,4340,False,still_excluded
4360,186,29,952,1.0,3081,0.3089905874716001,False,few_routes,4360,False,still_excluded
4370,2,2,2,1.0,42,0.0476190476190476,False,few_routes,4370,False,still_excluded
4390,8,18,24,1.0,132,0.1818181818181818,False,few_routes,4390,False,still_excluded
4391,1,4,4,1.0,26,0.1538461538461538,False,few_routes,4391,False,still_excluded
440,95,29,664,6.0,1438,0.4617524339360223,False,few_routes,440,False,still_excluded
4402,294,27,901,1.0,4737,0.1902047709520793,False,few_routes,4402,False,still_excluded
4410,9,25,57,2.0,168,0.3392857142857143,False,few_routes,4410,False,still_excluded
4411,1,1,1,1.0,26,0.0384615384615384,False,few_routes,4411,False,still_excluded
4430,451,27,5583,10.0,7590,0.7355731225296442,False,few_routes,4430,False,still_excluded
4440,3190,35,36961,4.0,52116,0.7092063857548545,True,,4440,True,kept
4447,17,24,69,1.0,331,0.2084592145015106,False,few_routes,4447,False,still_excluded
4450,18,26,97,2.0,283,0.342756183745583,False,few_routes,4450,False,still_excluded
4451,3,21,23,2.0,57,0.4035087719298245,False,few_routes,4451,False,still_excluded
4460,8,12,17,2.0,134,0.126865671641791,False,few_routes,4460,False,still_excluded
4461,46,27,402,4.0,683,0.5885797950219619,False,few_routes,4461,False,still_excluded
4462,5,7,7,2.0,92,0.0760869565217391,False,few_routes,4462,False,still_excluded
4470,1552,29,15987,6.0,24155,0.6618505485406748,False,few_years,4470,False,still_excluded
4480,242,27,2139,5.0,4060,0.526847290640394,False,few_routes,4480,False,still_excluded
4490,36,27,276,3.0,527,0.523719165085389,False,few_routes,4490,False,still_excluded
4510,3,22,25,2.0,56,0.4464285714285714,False,few_routes,4510,False,still_excluded
4520,2449,33,32037,4.0,41711,0.7680707726978495,True,,4520,True,kept
4530,92,27,860,7.0,1414,0.6082036775106082,False,few_routes,4530,False,still_excluded
4540,657,28,7402,7.0,10279,0.7201089600155657,False,few_routes,4540,False,still_excluded
4550,11,26,85,9.0,220,0.3863636363636363,False,few_routes,4550,False,still_excluded
4560,2463,33,30646,4.0,41044,0.7466621187018809,True,,4560,True,kept
4570,1036,27,7941,2.0,16147,0.4917941413265622,False,few_years,4570,False,still_excluded
4580,240,27,1696,2.0,3635,0.4665749656121045,False,few_routes,4580,False,still_excluded
4590,1227,33,7674,2.0,17856,0.429771505376344,True,,4590,True,kept
4600,8,22,37,2.0,164,0.2256097560975609,False,few_routes,4600,False,still_excluded
4610,2342,32,30283,4.0,39914,0.7587062183694944,True,,4610,True,kept
4620,1308,31,12160,5.0,19706,0.6170709428600426,True,,4620,True,kept
4630,586,29,3068,2.0,7157,0.4286712309626939,False,few_routes,4630,False,still_excluded
4640,264,27,2049,3.0,4519,0.4534188979862801,False,few_routes,4640,False,still_excluded
4641,387,30,3454,7.0,5702,0.6057523675903191,False,few_routes,4641,False,still_excluded
4642,37,27,172,4.0,629,0.273449920508744,False,few_routes,4642,False,still_excluded
4650,1158,31,12617,3.0,20836,0.6055384910731426,True,,4650,True,kept
4660,1631,31,13382,2.0,28680,0.4665969316596932,True,,4660,True,kept
4661,1520,31,14845,6.0,21581,0.6878735925119318,True,,4661,True,kept
4665,30,20,34,1.0,508,0.0669291338582677,False,few_routes,4665,False,still_excluded
4670,1793,33,16784,4.0,26254,0.6392930601051269,True,,4670,True,kept
4679,223,26,629,2.0,4008,0.156936127744511,False,few_routes,4679,False,still_excluded
4680,551,30,4980,4.0,8381,0.594201169311538,False,few_routes,4680,False,still_excluded
4689,52,26,181,2.0,892,0.202914798206278,False,few_routes,4689,False,still_excluded
4690,611,30,5663,4.0,9434,0.6002755988976044,False,few_routes,4690,False,still_excluded
4691,258,27,2120,3.0,4362,0.4860155891792755,False,few_routes,4691,False,still_excluded
470,147,29,829,3.0,1994,0.4157472417251755,False,few_routes,470,False,still_excluded
4710,121,26,819,2.0,2031,0.4032496307237814,False,few_routes,4710,False,still_excluded
4720,7,26,82,1.0,137,0.5985401459854015,False,few_routes,4720,False,still_excluded
4730,1,1,1,2.0,8,0.125,False,few_routes,4730,False,still_excluded
4740,2207,34,25514,12.0,35770,0.7132792843164664,True,,4740,True,kept
4750,1110,31,11574,7.0,16492,0.7017948096046568,True,,4750,True,kept
4760,43,27,493,11.0,638,0.7727272727272727,False,few_routes,4760,False,still_excluded
4770,2945,34,42395,10.0,47171,0.8987513514659431,True,,4770,True,kept
4780,623,30,6705,6.0,9659,0.6941712392587225,False,few_routes,4780,False,still_excluded
4790,8,25,76,2.0,166,0.4578313253012048,False,few_routes,4790,False,still_excluded
480,2,7,7,2.0,36,0.1944444444444444,False,few_routes,480,False,still_excluded
4810,15,25,91,2.0,231,0.3939393939393939,False,few_routes,4810,False,still_excluded
4812,209,28,2392,12.0,2963,0.807289908876139,False,few_routes,4812,False,still_excluded
4813,252,26,2126,3.0,4420,0.4809954751131222,False,few_routes,4813,False,still_excluded
4820,10,26,117,10.0,189,0.6190476190476191,False,few_routes,4820,False,still_excluded
4830,33,26,239,2.0,476,0.5021008403361344,False,few_routes,4830,False,still_excluded
4840,880,32,5573,3.0,11341,0.4914028745260559,False,few_routes,4840,False,still_excluded
4860,2859,34,30129,5.0,41827,0.7203241925072321,True,,4860,True,kept
4865,49,26,347,3.0,1017,0.3411996066863323,False,few_routes,4865,False,still_excluded
4870,156,27,1531,6.0,2752,0.5563226744186046,False,few_routes,4870,False,still_excluded
4880,3997,36,54479,27.0,61927,0.879729358761122,True,,4880,True,kept
4881,215,27,1173,3.0,3669,0.3197056418642682,False,few_routes,4881,False,still_excluded
4882,3,21,23,11.0,53,0.4339622641509434,False,few_routes,4882,False,still_excluded
4890,70,28,698,15.0,896,0.7790178571428571,False,few_routes,4890,False,still_excluded
490,19,26,173,12.0,279,0.6200716845878136,False,few_routes,490,False,still_excluded
4900,893,30,8525,4.0,15100,0.5645695364238411,False,few_routes,4900,False,still_excluded
4910,391,28,2764,3.0,6412,0.4310667498440424,False,few_routes,4910,False,still_excluded
4920,255,27,2059,6.0,4241,0.4854987031360528,False,few_routes,4920,False,still_excluded
4930,3971,36,52173,22.0,63125,0.8265029702970297,True,,4930,True,kept
4932,4,7,8,1.0,43,0.1860465116279069,False,few_routes,4932,False,still_excluded
4940,1464,32,15979,6.0,24260,0.6586562242374279,True,,4940,True,kept
495,7,7,8,2.0,121,0.0661157024793388,False,few_routes,495,False,still_excluded
4950,4120,36,55238,8.0,65837,0.8390114980937771,True,,4950,True,kept
4955,7,9,10,2.5,107,0.0934579439252336,False,few_routes,4955,False,still_excluded
4960,117,27,774,3.0,1975,0.3918987341772152,False,few_routes,4960,False,still_excluded
4961,4,8,8,1.5,69,0.1159420289855072,False,few_routes,4961,False,still_excluded
4970,987,33,7341,7.0,14995,0.489563187729243,False,few_routes,4970,False,still_excluded
4980,4208,37,58056,27.0,65576,0.8853238989874345,True,,4980,True,kept
50,16,18,29,2.0,289,0.1003460207612456,False,few_routes,50,False,still_excluded
5000,61,26,274,27.5,895,0.306145251396648,False,few_routes,5000,False,still_excluded
5009,21,1,21,8.0,453,0.0463576158940397,False,few_routes,5009,False,still_excluded
5010,2209,32,29102,8.0,38569,0.7545438046099199,True,,5010,True,kept
5011,1836,34,21573,28.0,28909,0.7462381957175966,True,,5011,True,kept
5012,86,26,372,3.0,1545,0.2407766990291262,False,few_routes,5012,False,still_excluded
5030,25,27,161,2.0,367,0.438692098092643,False,few_routes,5030,False,still_excluded
5031,3,3,4,1.0,42,0.0952380952380952,False,few_routes,5031,False,still_excluded
5032,3,3,3,1.0,31,0.0967741935483871,False,few_routes,5032,False,still_excluded
5040,202,26,1721,3.0,3394,0.5070713022981732,False,few_routes,5040,False,still_excluded
5050,132,27,741,2.0,1933,0.3833419555095706,False,few_routes,5050,False,still_excluded
5060,1946,31,19883,3.0,33739,0.5893179999407214,True,,5060,True,kept
5070,2038,33,23314,3.0,34672,0.6724157821873558,True,,5070,True,kept
5077,29,16,38,1.0,502,0.0756972111553784,False,few_routes,5077,False,still_excluded
5078,2,2,2,1.0,29,0.0689655172413793,False,few_routes,5078,False,still_excluded
5080,1006,28,8747,3.0,16000,0.5466875,False,few_years,5080,False,still_excluded
5090,269,29,740,2.0,3377,0.2191294047971572,False,few_routes,5090,False,still_excluded
510,618,30,3304,4.0,8789,0.3759244510183183,False,few_routes,510,False,still_excluded
5100,1524,33,16474,13.0,22853,0.7208681573535203,True,,5100,True,kept
5110,3321,35,44630,17.0,53004,0.8420119236284054,True,,5110,True,kept
5120,529,27,4060,6.0,8835,0.4595359366157329,False,few_routes,5120,False,still_excluded
5130,162,27,1555,9.0,2651,0.5865711052433044,False,few_routes,5130,False,still_excluded
5135,12,26,82,19.5,210,0.3904761904761905,False,few_routes,5135,False,still_excluded
5140,881,32,4044,3.0,13532,0.2988471770617795,False,few_routes,5140,False,still_excluded
5150,348,28,1414,2.0,4802,0.2944606413994169,False,few_routes,5150,False,still_excluded
5170,1364,32,10703,2.0,20260,0.5282823297137216,True,,5170,True,kept
5180,437,28,3474,3.0,7310,0.4752393980848153,False,few_routes,5180,False,still_excluded
51830,2,4,5,2.0,44,0.1136363636363636,False,few_routes,51830,False,still_excluded
5190,3018,31,31166,5.0,51501,0.6051532979942137,True,,5190,True,kept
5195,17,14,28,1.0,296,0.0945945945945946,False,few_routes,5195,False,still_excluded
52021,1,2,2,2.0,22,0.0909090909090909,False,few_routes,52021,False,still_excluded
5210,844,30,4617,4.0,13299,0.3471689600721859,False,few_routes,5210,False,still_excluded
5212,1,22,22,4.0,25,0.88,False,few_routes,5212,False,still_excluded
5220,606,27,2312,4.0,7469,0.3095461239791137,False,few_routes,5220,False,still_excluded
5225,17,20,32,2.0,253,0.1264822134387351,False,few_routes,5225,False,still_excluded
5240,4,5,5,2.0,56,0.0892857142857142,False,few_routes,5240,False,still_excluded
5250,2,3,3,3.0,26,0.1153846153846153,False,few_routes,5250,False,still_excluded
5261,3,3,3,1.0,77,0.0389610389610389,False,few_routes,5261,False,still_excluded
5270,12,21,47,2.0,179,0.2625698324022346,False,few_routes,5270,False,still_excluded
5275,26,26,230,35.5,385,0.5974025974025974,False,few_routes,5275,False,still_excluded
5280,162,26,1408,11.0,2179,0.6461679669573198,False,few_routes,5280,False,still_excluded
5290,3275,36,41334,9.0,51794,0.798046105726532,True,,5290,True,kept
530,340,28,1675,5.0,5245,0.319351763584366,False,few_routes,530,False,still_excluded
5300,564,28,4122,4.0,9290,0.4437029063509149,False,few_routes,5300,False,still_excluded
5310,73,27,391,4.0,975,0.401025641025641,False,few_routes,5310,False,still_excluded
5330,1418,32,8978,5.0,20758,0.4325079487426534,True,,5330,True,kept
534,288,27,866,5.0,4294,0.2016767582673498,False,few_routes,534,False,still_excluded
5340,5,14,14,3.0,46,0.3043478260869565,False,few_routes,5340,False,still_excluded
5360,27,26,232,26.0,376,0.6170212765957447,False,few_routes,5360,False,still_excluded
5370,4,25,48,3.0,77,0.6233766233766234,False,few_routes,5370,False,still_excluded
5380,189,27,1692,10.0,2551,0.6632693061544492,False,few_routes,5380,False,still_excluded
5390,98,27,627,8.0,1275,0.4917647058823529,False,few_routes,5390,False,still_excluded
540,1181,30,7135,6.0,18184,0.3923779146502419,True,,540,True,kept
5400,1900,36,19036,8.0,30435,0.6254641038278298,True,,5400,True,kept
5420,2335,34,24428,7.0,36096,0.6767508865248227,True,,5420,True,kept
5450,208,28,1245,4.0,2774,0.4488103821196827,False,few_routes,5450,False,still_excluded
5460,1844,32,15332,4.0,32231,0.4756911048369582,True,,5460,True,kept
5470,239,27,856,1.0,4859,0.176167935789257,False,few_routes,5470,False,still_excluded
5480,375,28,2212,2.0,5461,0.4050540194103644,False,few_routes,5480,False,still_excluded
5490,4,9,10,1.0,87,0.1149425287356321,False,few_routes,5490,False,still_excluded
5491,207,27,829,1.0,3234,0.2563388991960421,False,few_routes,5491,False,still_excluded
550,136,26,915,3.0,1874,0.4882604055496264,False,few_routes,550,False,still_excluded
5500,30,26,284,5.0,536,0.5298507462686567,False,few_routes,5500,False,still_excluded
551,2,9,9,2.0,34,0.2647058823529412,False,few_routes,551,False,still_excluded
5520,1551,27,14234,5.0,25190,0.5650655021834061,False,few_years,5520,False,still_excluded
5530,6,15,18,45.5,38,0.4736842105263157,False,few_routes,5530,False,still_excluded
5540,654,29,5953,9.0,9396,0.6335674755214985,False,few_routes,5540,False,still_excluded
5570,61,26,473,20.0,971,0.4871266735324407,False,few_routes,5570,False,still_excluded
5580,1130,32,11567,17.0,14677,0.788103835933774,True,,5580,True,kept
5590,94,26,729,11.0,1292,0.5642414860681114,False,few_routes,5590,False,still_excluded
5600,3702,35,48262,12.0,57704,0.8363718286427284,True,,5600,True,kept
5610,896,31,8293,10.0,12946,0.6405839641588136,False,few_routes,5610,False,still_excluded
5620,663,29,6406,10.0,10006,0.6402158704777133,False,few_routes,5620,False,still_excluded
5630,1917,32,24113,5.0,33454,0.7207807735995696,True,,5630,True,kept
5650,66,26,512,3.0,1032,0.4961240310077519,False,few_routes,5650,False,still_excluded
5660,18,26,236,14.0,275,0.8581818181818182,False,few_routes,5660,False,still_excluded
5670,1027,30,8722,5.5,13745,0.6345580210985813,True,,5670,True,kept
5671,554,30,6538,13.0,8029,0.8142981691368788,False,few_routes,5671,False,still_excluded
5677,128,26,651,10.0,1846,0.3526543878656554,False,few_routes,5677,False,still_excluded
5680,11,24,72,9.0,183,0.3934426229508196,False,few_routes,5680,False,still_excluded
5690,159,26,1867,8.0,2761,0.6762042738138355,False,few_routes,5690,False,still_excluded
570,6,10,13,1.0,90,0.1444444444444444,False,few_routes,570,False,still_excluded
5700,4,21,32,30.0,71,0.4507042253521127,False,few_routes,5700,False,still_excluded
5730,383,27,4123,11.0,5927,0.6956301670322254,False,few_routes,5730,False,still_excluded
5738,255,29,1932,8.0,3750,0.5152,False,few_routes,5738,False,still_excluded
5739,45,27,277,4.0,533,0.5196998123827392,False,few_routes,5739,False,still_excluded
5740,20,27,119,7.0,278,0.4280575539568345,False,few_routes,5740,False,still_excluded
5750,156,27,980,2.0,2665,0.3677298311444653,False,few_routes,5750,False,still_excluded
5760,15,26,110,2.0,289,0.3806228373702422,False,few_routes,5760,False,still_excluded
5780,333,27,3578,12.0,5922,0.6041877744005404,False,few_routes,5780,False,still_excluded
5790,12,22,74,3.0,202,0.3663366336633663,False,few_routes,5790,False,still_excluded
580,180,28,1576,16.0,2881,0.5470322804581742,False,few_routes,580,False,still_excluded
5800,169,27,1269,3.0,2828,0.4487270155586987,False,few_routes,5800,False,still_excluded
5810,3264,35,41935,16.0,50425,0.831631135349529,True,,5810,True,kept
5830,1065,31,8324,4.0,14108,0.5900198468953786,True,,5830,True,kept
5840,1243,30,10804,3.0,18766,0.5757220505168923,True,,5840,True,kept
5850,605,28,5031,5.0,8353,0.6022985753621454,False,few_routes,5850,False,still_excluded
5860,42,26,470,10.0,595,0.7899159663865546,False,few_routes,5860,False,still_excluded
5870,1863,32,24190,7.0,32463,0.7451560237809198,True,,5870,True,kept
5871,16,22,64,2.0,251,0.2549800796812749,False,few_routes,5871,False,still_excluded
5880,987,30,9734,8.0,14950,0.6511036789297658,False,few_routes,5880,False,still_excluded
590,342,28,1881,14.0,5059,0.3718126111879818,False,few_routes,590,False,still_excluded
5900,414,27,4478,6.0,6775,0.6609594095940959,False,few_routes,5900,False,still_excluded
5910,159,26,1526,3.0,2864,0.5328212290502793,False,few_routes,5910,False,still_excluded
5911,131,27,1398,10.0,1782,0.7845117845117845,False,few_routes,5911,False,still_excluded
5920,37,26,327,3.0,548,0.5967153284671532,False,few_routes,5920,False,still_excluded
5930,2346,32,36242,26.0,40019,0.9056198305804742,True,,5930,True,kept
5935,11,26,73,41.0,167,0.437125748502994,False,few_routes,5935,False,still_excluded
5940,134,27,1476,6.0,2207,0.6687811508835524,False,few_routes,5940,False,still_excluded
5950,1651,32,17326,3.0,27126,0.63872299638723,True,,5950,True,kept
5960,933,29,9167,4.0,14675,0.6246678023850085,False,few_routes,5960,False,still_excluded
5970,1684,31,19203,5.0,28524,0.6732225494320572,True,,5970,True,kept
5980,2380,33,33591,15.0,40613,0.8270996971413095,True,,5980,True,kept
5986,1,1,1,1.0,21,0.0476190476190476,False,few_routes,5986,False,still_excluded
5990,740,28,5886,3.0,11936,0.4931300268096514,False,few_routes,5990,False,still_excluded
60,954,29,3888,2.0,15666,0.2481807736499425,False,few_routes,60,False,still_excluded
600,146,28,472,2.0,1987,0.2375440362355309,False,few_routes,600,False,still_excluded
6000,28,26,153,2.0,483,0.3167701863354037,False,few_routes,6000,False,still_excluded
6010,466,28,5360,7.0,7482,0.7163859930499866,False,few_routes,6010,False,still_excluded
6040,1308,27,14117,14.0,22885,0.6168669434127158,False,few_years,6040,False,still_excluded
6050,462,29,3696,21.0,7062,0.5233644859813084,False,few_routes,6050,False,still_excluded
6070,958,30,10013,8.0,14397,0.6954921164131417,False,few_routes,6070,False,still_excluded
6080,1575,30,16454,3.0,27849,0.590829114151316,True,,6080,True,kept
6090,50,26,490,2.0,941,0.5207226354941552,False,few_routes,6090,False,still_excluded
6100,1168,29,13725,4.0,19752,0.6948663426488457,False,few_years,6100,False,still_excluded
6110,1946,31,19068,7.0,33504,0.5691260744985673,True,,6110,True,kept
6120,2935,33,25392,12.0,48231,0.5264663805436338,True,,6120,True,kept
6121,140,27,990,12.0,2325,0.4258064516129032,False,few_routes,6121,False,still_excluded
6122,43,24,162,11.0,710,0.228169014084507,False,few_routes,6122,False,still_excluded
6130,4042,36,53630,11.0,64178,0.8356446134189286,True,,6130,True,kept
6140,3288,35,31948,4.0,51846,0.6162095436484974,True,,6140,True,kept
6150,965,30,8350,6.0,15118,0.5523217356793226,False,few_routes,6150,False,still_excluded
6160,1433,31,7043,5.0,24122,0.2919741314982174,False,low_prevalence,6160,True,dropped
6170,2830,31,18691,2.0,48842,0.3826829368166741,True,,6170,True,kept
6180,121,26,486,2.0,1579,0.3077897403419886,False,few_routes,6180,False,still_excluded
6185,6,7,7,1.0,80,0.0875,False,few_routes,6185,False,still_excluded
6190,2830,35,29055,7.0,44722,0.6496802468583694,True,,6190,True,kept
620,4,5,6,2.0,36,0.1666666666666666,False,few_routes,620,False,still_excluded
6200,176,27,1158,3.0,2662,0.4350112697220135,False,few_routes,6200,False,still_excluded
6210,29,22,45,1.0,529,0.0850661625708884,False,few_routes,6210,False,still_excluded
6220,1632,29,11771,2.0,26420,0.4455336866010598,False,few_years,6220,False,still_excluded
6230,9,24,77,7.0,154,0.5,False,few_routes,6230,False,still_excluded
6240,3080,36,38553,12.0,48298,0.7982318108410286,True,,6240,True,kept
6260,496,28,2036,2.0,5999,0.339389898316386,False,few_routes,6260,False,still_excluded
6270,2675,33,29595,4.0,44100,0.6710884353741496,True,,6270,True,kept
6280,1659,32,14927,2.0,29968,0.4980979711692472,True,,6280,True,kept
6290,1151,31,9753,3.0,16988,0.5741111372733695,True,,6290,True,kept
6291,432,30,4188,4.0,6464,0.6478960396039604,False,few_routes,6291,False,still_excluded
6292,248,26,2361,4.0,4319,0.5466543181291966,False,few_routes,6292,False,still_excluded
6295,8,11,16,2.0,102,0.1568627450980392,False,few_routes,6295,False,still_excluded
6296,4,4,4,1.0,84,0.0476190476190476,False,few_routes,6296,False,still_excluded
630,36,26,167,2.0,539,0.3098330241187384,False,few_routes,630,False,still_excluded
6300,16,26,122,3.0,302,0.4039735099337748,False,few_routes,6300,False,still_excluded
6310,1319,30,16469,6.0,22544,0.7305269694819021,True,,6310,True,kept
6320,224,28,1728,2.0,3493,0.4947036931004867,False,few_routes,6320,False,still_excluded
6330,509,26,3748,2.0,8692,0.4312011044638748,False,few_routes,6330,False,still_excluded
634,42,26,77,3.0,590,0.1305084745762711,False,few_routes,634,False,still_excluded
6340,107,26,701,2.0,1979,0.3542193026781202,False,few_routes,6340,False,still_excluded
6360,1713,32,15084,3.0,26893,0.56088945078645,True,,6360,True,kept
6370,641,28,4530,2.0,11263,0.4022019000266358,False,few_routes,6370,False,still_excluded
6380,314,26,1367,1.0,5533,0.247063076088921,False,few_routes,6380,False,still_excluded
6390,532,27,3463,1.0,10030,0.3452642073778664,False,few_routes,6390,False,still_excluded
640,197,27,710,2.0,3289,0.2158710854363028,False,few_routes,640,False,still_excluded
6410,605,28,3605,1.0,11371,0.3170345616040805,False,few_routes,6410,False,still_excluded
6412,9,8,10,1.0,175,0.0571428571428571,False,few_routes,6412,False,still_excluded
6413,2,2,2,1.0,42,0.0476190476190476,False,few_routes,6413,False,still_excluded
6420,262,28,1327,2.0,5152,0.2575698757763975,False,few_routes,6420,False,still_excluded
6430,65,26,678,5.5,1128,0.601063829787234,False,few_routes,6430,False,still_excluded
6440,140,26,1298,3.0,2531,0.5128407743974713,False,few_routes,6440,False,still_excluded
6450,1103,32,9912,6.0,15662,0.6328693653428681,True,,6450,True,kept
6460,926,31,8023,5.0,13146,0.6102997109386886,False,few_routes,6460,False,still_excluded
6470,718,30,3650,4.0,8404,0.4343169919086149,False,few_routes,6470,False,still_excluded
6480,1753,31,16953,3.0,28686,0.5909851495503032,True,,6480,True,kept
6490,2,8,8,1.0,33,0.2424242424242424,False,few_routes,6490,False,still_excluded
650,48,26,287,3.0,726,0.3953168044077135,False,few_routes,650,False,still_excluded
6500,474,28,1789,1.0,5935,0.3014321819713563,False,few_routes,6500,False,still_excluded
6510,14,26,119,2.0,253,0.4703557312252964,False,few_routes,6510,False,still_excluded
6520,3396,34,36723,5.0,52645,0.6975591224237819,True,,6520,True,kept
6540,643,28,5276,2.0,9716,0.5430218196788802,False,few_routes,6540,False,still_excluded
6550,1180,31,11084,6.0,15934,0.6956194301493661,True,,6550,True,kept
6556,102,26,571,12.0,1349,0.4232765011119347,False,few_routes,6556,False,still_excluded
6560,706,30,7595,11.0,10989,0.6911456911456911,False,few_routes,6560,False,still_excluded
6570,993,31,8459,5.0,13557,0.6239581028251088,False,few_routes,6570,False,still_excluded
6580,266,28,1568,2.0,5298,0.2959607399018497,False,few_routes,6580,False,still_excluded
6590,1156,31,12536,7.0,17862,0.7018251035718285,True,,6590,True,kept
660,1,2,2,1.5,9,0.2222222222222222,False,few_routes,660,False,still_excluded
6600,412,30,1675,2.0,4856,0.3449341021416804,False,few_routes,6600,False,still_excluded
6610,328,28,1738,4.0,4154,0.4183919114106885,False,few_routes,6610,False,still_excluded
6620,794,30,6533,3.0,11945,0.5469233989116785,False,few_routes,6620,False,still_excluded
6630,786,28,5595,2.0,14373,0.3892715508244625,False,few_routes,6630,False,still_excluded
6640,60,26,708,5.0,1000,0.708,False,few_routes,6640,False,still_excluded
6650,369,28,3171,4.0,5977,0.5305337125648318,False,few_routes,6650,False,still_excluded
6660,11,23,56,2.0,206,0.2718446601941747,False,few_routes,6660,False,still_excluded
6670,1033,31,9926,4.0,15733,0.6309031971016336,True,,6670,True,kept
6680,337,30,3081,7.0,4981,0.6185504918691026,False,few_routes,6680,False,still_excluded
6685,12,26,53,3.0,199,0.2663316582914573,False,few_routes,6685,False,still_excluded
6686,4,5,5,1.0,86,0.0581395348837209,False,few_routes,6686,False,still_excluded
6690,151,28,1541,8.0,2339,0.658828559213339,False,few_routes,6690,False,still_excluded
670,11,17,30,2.0,184,0.1630434782608695,False,few_routes,670,False,still_excluded
6700,7,21,31,2.0,105,0.2952380952380952,False,few_routes,6700,False,still_excluded
6710,1402,31,15412,5.0,23462,0.6568919955673003,True,,6710,True,kept
6720,325,30,1250,2.0,3766,0.3319171534784917,False,few_routes,6720,False,still_excluded
6730,968,30,8761,2.0,17170,0.5102504368083868,False,few_routes,6730,False,still_excluded
6740,1918,34,22895,10.0,29995,0.763293882313719,True,,6740,True,kept
6750,1193,33,8243,3.0,16643,0.4952833022892507,True,,6750,True,kept
6760,844,29,5090,1.0,15925,0.3196232339089482,False,few_routes,6760,False,still_excluded
6770,877,31,7289,2.0,15711,0.4639424606963274,False,few_routes,6770,False,still_excluded
6780,204,29,898,2.0,2705,0.3319778188539741,False,few_routes,6780,False,still_excluded
6790,916,32,7222,3.0,13040,0.5538343558282208,False,few_routes,6790,False,still_excluded
6800,641,30,6327,4.0,9835,0.6433146924250127,False,few_routes,6800,False,still_excluded
6810,3819,35,47511,8.0,59155,0.803161186712873,True,,6810,True,kept
6830,1740,31,18288,6.0,29973,0.6101491342207988,True,,6830,True,kept
6840,893,30,9308,3.0,16055,0.5797570850202429,False,few_routes,6840,False,still_excluded
6850,1110,30,7198,3.0,15430,0.4664938431626701,True,,6850,True,kept
6860,681,30,3383,2.0,10051,0.3365834245348721,False,few_routes,6860,False,still_excluded
6870,1999,32,19058,4.0,31703,0.6011418477746585,True,,6870,True,kept
6880,12,26,127,4.0,232,0.5474137931034483,False,few_routes,6880,False,still_excluded
6882,3459,34,43690,13.0,56218,0.7771532249457469,True,,6882,True,kept
6883,56,26,433,3.0,1139,0.3801580333625988,False,few_routes,6883,False,still_excluded
690,224,27,958,3.0,3908,0.2451381780962128,False,few_routes,690,False,still_excluded
6900,14,26,173,4.0,261,0.6628352490421456,False,few_routes,6900,False,still_excluded
6960,13,26,111,7.0,166,0.6686746987951807,False,few_routes,6960,False,still_excluded
6970,50,26,179,2.0,753,0.2377158034528552,False,few_routes,6970,False,still_excluded
6990,2,2,2,7.0,38,0.0526315789473684,False,few_routes,6990,False,still_excluded
70,1039,33,6253,2.0,14106,0.4432865447327378,True,,70,True,kept
700,220,28,696,2.0,3080,0.2259740259740259,False,few_routes,700,False,still_excluded
7000,241,28,1394,3.0,3314,0.4206397103198551,False,few_routes,7000,False,still_excluded
7010,210,27,739,1.0,3579,0.2064822576138586,False,few_routes,7010,False,still_excluded
7020,414,29,3893,8.0,6333,0.6147165640296858,False,few_routes,7020,False,still_excluded
7030,2412,31,31286,16.0,40446,0.7735251940859418,True,,7030,True,kept
7031,1,1,1,4.0,3,0.3333333333333333,False,few_routes,7031,False,still_excluded
7040,2814,33,32030,4.0,47020,0.6811994895789026,True,,7040,True,kept
7050,2565,33,30943,3.0,43272,0.7150813459049732,True,,7050,True,kept
7060,42,27,335,2.0,625,0.536,False,few_routes,7060,False,still_excluded
7070,213,27,1895,2.0,3723,0.5089981197958635,False,few_routes,7070,False,still_excluded
7080,65,26,256,1.0,1156,0.2214532871972318,False,few_routes,7080,False,still_excluded
710,87,26,480,2.0,1174,0.4088586030664395,False,few_routes,710,False,still_excluded
7100,82,27,597,3.0,1061,0.5626767200754006,False,few_routes,7100,False,still_excluded
7110,34,25,126,2.0,390,0.3230769230769231,False,few_routes,7110,False,still_excluded
7120,83,26,411,1.0,1470,0.2795918367346939,False,few_routes,7120,False,still_excluded
7130,215,27,2320,7.0,3494,0.6639954207212364,False,few_routes,7130,False,still_excluded
7150,832,27,6670,3.0,13139,0.5076489839409392,False,few_routes,7150,False,still_excluded
7170,292,27,1497,1.0,4951,0.3023631589577863,False,few_routes,7170,False,still_excluded
7180,1690,31,23585,13.0,29299,0.8049762790538926,True,,7180,True,kept
7190,768,29,6583,4.0,12694,0.518591460532535,False,few_routes,7190,False,still_excluded
